,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
411,5,0,Okay I want the bike so I will pay your price of $10.00!,Not-a-strategy,Not-a-strategy,1,0.35602906346321106
412,6,1,Okay.,Not-a-strategy,Not-a-strategy,1,0.381747841835022
413,0,1,Hello i am selling my yoga bliss cruiser,Not-a-strategy,Not-a-strategy,1,0.3362361490726471
414,0,0,I see that! I think it is what I have been looking for.,Not-a-strategy,Not-a-strategy,1,0.34088996052742004
415,1,1,well the condition is good and you will love the features. and it even has a cargo rack,Not-a-strategy,Not-a-strategy,1,0.3419363498687744
416,1,0,It looks like it is in really great condition but I am not able to pay the 100. Can you come down at all?,Self Pity-Empowement,Self Pity-Empowement,1,0.6562889814376831
417,2,1,I understand I would be willing to take a little less. would you be able to pick it up?,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.4439168870449066
418,2,0,Yes I can come this evening around 7 if that works but then what would the price be?,Not-a-strategy,Not-a-strategy,1,0.3793962895870209
419,3,1,I would accept 90 for it,Hesitance-Hesitance,Hesitance-Hesitance,1,0.45135876536369324
420,3,0,I still don't have that much and I really want it. Can we do 70?,Self Pity-Empowement,Self Pity-Empowement,1,0.4062346816062927
421,4,1,70 is quite low my best offer would be 80.,Self Assertion-Empowerment,Self Assertion-Empowerment,1,0.3833543658256531
422,4,0,I have 75 dollars cash and I don't have a penny more. Please would you accept that amount?,Self Pity-Empowement,Self Pity-Empowement,1,0.6004542112350464
423,5,1,I can understand I will accept $75,Not-a-strategy,Not-a-strategy,1,0.7104415893554688
424,5,0,Thank you so much!,Not-a-strategy,Not-a-strategy,1,0.6757773756980896
425,6,1,no problem,Not-a-strategy,Not-a-strategy,1,0.4630741775035858
426,0,0,hi how are you???,Not-a-strategy,Not-a-strategy,0,0.2692483961582184
427,0,1,awesome. Need an apartment?,Not-a-strategy,Not-a-strategy,0,0.3755733370780945
428,1,0,"yeah man, I like the pics and all but damn the price is high",Not-a-strategy,Self Pity-Empowement,0,0.3489619791507721
429,1,1,"What can I say, It's a high-end neighborhood.",Not-a-strategy,Information Inquiry-Contesting,0,0.37034568190574646
430,2,0,"Kool man, but do you got any wiggle room at all?",Not-a-strategy,Not-a-strategy,0,0.4301949441432953
431,2,1,What were you thinking?,Not-a-strategy,Not-a-strategy,0,0.3673848807811737
432,3,0,how about a grand cash,Not-a-strategy,Hesitance-Hesitance,0,0.3711778521537781
433,3,1,"Well, that's way too low for this area. I hope you can afford over 2500.",Hesitance-Hesitance,Self Pity-Empowement,0,0.35652175545692444
434,4,0,"WOW, I see you point on where it is and all, but how many offers got cash on hand and will meet you today with that cash, how about 1200 cash",Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.34748679399490356
435,4,1,We usually only take personal checks. If you have great credit we might rent it for 2400.,Hesitance-Hesitance,Personal Choice-Empowerment,0,0.37000131607055664
436,5,0,I am in the cash only type of buiz.  how about 1600 cash?,Hesitance-Hesitance,Self Pity-Empowement,0,0.35826393961906433
437,5,1,It sounds like you need to look in a different type of area for housing.,Hesitance-Hesitance,Not-a-strategy,0,0.3507787883281708
438,6,0,"nah man, 1600?  To low?  Tell you what thrown the TV in the pic and I will do 1900?",Personal Choice-Empowerment,Not-a-strategy,0,0.3657718300819397
439,6,1,I'm sorry but it doesn't seem like we will be able to rent to you. Have a nice day.,Not-a-strategy,Self Pity-Empowement,0,0.34692421555519104
440,0,0,Hello is there anything wrong with this?,Source Derogation-Contesting,Source Derogation-Contesting,1,0.3735979497432709
441,0,1,"Hi. Nothing wrong with it, just looking to get something new.",Not-a-strategy,Not-a-strategy,1,0.35497862100601196
442,1,0,About how many miles would you say were on it?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.34432151913642883
443,1,1,"50,000 on a rebuilt engine",Not-a-strategy,Not-a-strategy,1,0.34191951155662537
444,2,0,Nice. And the tires are all good?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.34137922525405884
445,2,1,"Tires are about a month old, still good.",Not-a-strategy,Not-a-strategy,1,0.341257780790329
446,3,0,I only have 3800 cash right now. Would you come down on the price a bit?,Self Pity-Empowement,Self Pity-Empowement,1,0.34123048186302185
447,3,1,I was really hoping to get 4000 at the lowest. Is there anyway you could get that in the next few days?,Hesitance-Hesitance,Personal Choice-Empowerment,1,0.4412337839603424
448,4,0,I could get that in a week if you'd be willing to wait to sell it till then.,Hesitance-Hesitance,Not-a-strategy,1,0.4335235059261322
449,4,1,I can definitely hold it for you for a small down payment.,Personal Choice-Empowerment,Hesitance-Hesitance,1,0.4791898727416992
450,5,0,Okay I'll give you the down payment and then give you the rest next week then!,Not-a-strategy,Not-a-strategy,1,0.4262809455394745
451,5,1,That is great! Thank you.,Not-a-strategy,Not-a-strategy,1,0.6979538202285767
452,0,1,Hello.,Not-a-strategy,Not-a-strategy,1,0.3818539083003998
453,0,0,"Hello. I saw your listing and I am interested in your car. However, I have a few questions.",Not-a-strategy,Not-a-strategy,1,0.3587017059326172
454,1,1,"Sure, go ahead.",Not-a-strategy,Not-a-strategy,1,0.4044552743434906
455,1,0,Has it been in any major accidents?,Source Derogation-Contesting,Source Derogation-Contesting,1,0.50199294090271
456,2,1,"No, I`ve kept it in very good condition.",Not-a-strategy,Not-a-strategy,1,0.3837108016014099
457,2,0,"All of the electronics are in working order, correct?",Information Inquiry-Contesting,Source Derogation-Contesting,1,0.35360026359558105
458,3,1,"Yes, everything has been checked out recently.",Not-a-strategy,Not-a-strategy,1,0.35589417815208435
459,3,0,"Great! Would you take $10,000? 120k miles is kinda a lot.",Hesitance-Hesitance,Hesitance-Hesitance,1,0.3455665707588196
460,4,1,I`m open to negotiate but 10k is a bit low. We could meet in the middle and say 13 000? I`ll include the extra speakers I recently purchased.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.4872734844684601
461,4,0,"13,000 is fair, however I can only afford paying 12,500",Self Pity-Empowement,Self Pity-Empowement,1,0.37761390209198
462,5,1,"Alright, I think that`s reasonable. We can agree on 12,500 then.",Not-a-strategy,Not-a-strategy,1,0.39681655168533325
463,5,0,Great!,Not-a-strategy,Not-a-strategy,1,0.4167709946632385
464,0,0,Hello. I saw your ad. I really would like to buy it for my kid. Is it a reliable equipment,Not-a-strategy,Not-a-strategy,1,0.2692408263683319
465,0,1,It is in great condition.  I would be willing to deliver it to you!,Not-a-strategy,Not-a-strategy,1,0.34948253631591797
466,1,0,Great and do you have it in different colors?,Not-a-strategy,Information Inquiry-Contesting,1,0.34321603178977966
467,1,1,"I only have the blue one, but it is in like new condition.",Information Inquiry-Contesting,Not-a-strategy,1,0.3418048024177551
468,2,0,"Okay, I can still use that, but now the price is an issue for me. What can we do about that?",Hesitance-Hesitance,Self Pity-Empowement,1,0.4359864294528961
469,2,1,"well, I will throw in free delivery and a 3 month warranty for the $100.",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3629712462425232
470,3,0,I can't afford $100 because I am not working full time. I just have a certain budget. I can only pay $76 for it,Self Pity-Empowement,Self Pity-Empowement,1,0.5945453643798828
471,3,1,"That is a really big difference!  I will also throw in a helmet and bring the price down to $95.  So, you will get the bike, the helmet, delivery, and a 3 month warranty.  I feel that this is more than fair.  Wouldn't you agree?",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.4585195481777191
472,4,0,I would appreciate if you waive the other options as I just want the bike for my kid. Can we work $80 for it?,Hesitance-Hesitance,Self Pity-Empowement,1,0.6173549294471741
473,4,1,Can we split the difference and agree on 87.50?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.46320241689682007
474,5,0,okay I think I can do that by taking in more hours at work at least my kid will be happy :),Not-a-strategy,Not-a-strategy,1,0.3914297819137573
475,5,1,"Agreed, thank you!",Not-a-strategy,Not-a-strategy,1,0.6013867855072021
476,0,0,This looks nice but the price seems a bit high.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.6388602256774902
477,0,1,Yes definitely but its pricey because of its quality.,Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.7186276912689209
478,1,0,Are the tires full or flat?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.44697386026382446
479,1,1,they're full and in great condition,Not-a-strategy,Not-a-strategy,1,0.40208208560943604
480,2,0,Then I would like to offer you 180 for this,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3706449866294861
481,2,1,"well, how about $190?",Hesitance-Hesitance,Hesitance-Hesitance,1,0.5118452906608582
482,3,0,If you have a helmet I'd be able to do 190,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.6922479271888733
483,3,1,I can definitely provide you a helmet. What color preferences do you have?,Not-a-strategy,Not-a-strategy,1,0.8371106386184692
484,4,0,I'd love a blue or green one.,Not-a-strategy,Not-a-strategy,1,0.8545588850975037
485,4,1,Sure thing then you will get either of the two colors. So do we meet up tomorrow to finish the deal?,Not-a-strategy,Not-a-strategy,1,0.6853287816047668
486,5,0,"Sounds good to me. $190, tomorrow.",Self Assertion-Empowerment,Not-a-strategy,1,0.726459264755249
487,5,1,See you then!,Not-a-strategy,Not-a-strategy,1,0.48278024792671204
488,0,1,This is a great offer I'll give you for $165!,Not-a-strategy,Hesitance-Hesitance,1,0.31291863322257996
489,0,0,Tell me more about the subs.,Not-a-strategy,Information Inquiry-Contesting,1,0.3356412649154663
490,1,1,"Well what exactly would you like to know about? I've had this for about a year, and it is still in really nice condition.",Not-a-strategy,Not-a-strategy,1,0.36369165778160095
491,1,0,Are there in other perks to it other than what you have listed?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.36371639370918274
492,2,1,I have a 1000 watt rms amp that I'm looking to get rid of for just 135 extra.,Not-a-strategy,Hesitance-Hesitance,1,0.3516131043434143
493,2,0,"Ok, I'm not looking for an amp at the moment.",Not-a-strategy,Not-a-strategy,1,0.3437637388706207
494,3,1,That's fine you can get the subs for the original price still!,Not-a-strategy,Not-a-strategy,1,0.36540791392326355
495,3,0,I've looked at various websites for the same sub and I've seen much lower prices.,Hesitance-Hesitance,Counter Argumentation-Contesting,1,0.34649768471717834
496,4,1,There is a little wiggle room I could provide depending on how much you'd like to spend,Hesitance-Hesitance,Not-a-strategy,1,0.3425847291946411
497,4,0,"I would like to do $99 because I found one for $75 online, but it is too far away. I prefer to have the subs sooner rather than later, but I don't mind waiting if I only have to spend $75. I can offer $99 and pick it up myself so you don't have to worry about a shipping price or the gas to bring it to my place.",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.49637895822525024
498,5,1,I'd really like $110 for this. Just a bit more than what you're offering.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.39494433999061584
499,5,0,I can manage that.,Not-a-strategy,Not-a-strategy,1,0.5060036778450012
500,6,1,Great so 110 is a deal?,Not-a-strategy,Not-a-strategy,1,0.7266624569892883
501,6,0,It's a deal.,Not-a-strategy,Not-a-strategy,1,0.5911880731582642
502,0,0,"Hello, I'm very interested in the vehicle you have for sale",Not-a-strategy,Not-a-strategy,0,0.2827746570110321
503,0,1,"Great, it is an awesome truck I would trust it to drive anywhere.",Not-a-strategy,Not-a-strategy,0,0.5198736190795898
504,1,0,Are you willing to take less than the asking price?,Hesitance-Hesitance,Not-a-strategy,0,0.440492182970047
505,1,1,"I am willing to go down some, what are you thinking?",Not-a-strategy,Not-a-strategy,0,0.37812376022338867
506,2,0,I'm willing to make you an offer,Not-a-strategy,Not-a-strategy,0,0.3561456799507141
507,2,1,What is your offer?,Not-a-strategy,Not-a-strategy,0,0.3677498400211334
508,3,0,"$11,020.00",Hesitance-Hesitance,Not-a-strategy,0,0.5062538981437683
509,3,1,"That is very low, can you come up to 13000.00",Hesitance-Hesitance,Hesitance-Hesitance,0,0.4327513575553894
510,4,0,I would be willing to go up to 12500,Self Assertion-Empowerment,Hesitance-Hesitance,0,0.6119057536125183
511,4,1,OK I will accept that,Not-a-strategy,Not-a-strategy,0,0.7768232226371765
512,5,0,Good deal! Thank you,Not-a-strategy,Not-a-strategy,0,0.8179602026939392
513,0,0,"Hello, I'd like to rent this apartment but I don't think the price is worth it especially since I cannot have my dog",Source Derogation-Contesting,Self Pity-Empowement,1,0.612557053565979
514,0,1,"While I cannot change the pets policy, I am willing to negotiate the price.",Not-a-strategy,Counter Argumentation-Contesting,1,0.40543752908706665
515,1,0,Is it possible to go as low as 1000/mo?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3616347312927246
516,1,1,"I am sorry, but that is too low. The apartment have modern furnishings, after all. I can do 1750/mo.",Counter Argumentation-Contesting,Self Pity-Empowement,1,0.6941744089126587
517,2,0,"That's quite a bit over the list price, does this include any utilities?",Hesitance-Hesitance,Personal Choice-Empowerment,1,0.47101545333862305
518,2,1,"It has shared and coined laundry machines. Air conditioning. Redone kitchen counter tops in 2014. Utilities, such as gas, internet, electric, must be covered by you.",Not-a-strategy,Not-a-strategy,1,0.42635664343833923
519,3,0,What's the justification for renting at above the list price then? I currently rent a similar apartment down the street for $1250/mo and that includes a washer/dryer in the unit.,Source Derogation-Contesting,Source Derogation-Contesting,1,0.3664778769016266
520,3,1,"The location of the apartment is a factor. Also, the landlord pays for water, garbage, sewage, and HOA fees. So I feel you still are getting a good deal. But I can go down to 1600/mo.",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.3477095663547516
521,4,0,"I have a great deal of experience with landscaping, is it possible to negotiate a deal where I maintain the property for a deduction in the monthly rent? I can assure you my work is excellent and I can refer you to previous clients",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3716495633125305
522,4,1,"I am sorry, but I cannot accept that offer. 1600/mo is my final offer.",Self Assertion-Empowerment,Self Assertion-Empowerment,1,0.39207619428634644
523,5,0,I will accept 1600/mo then,Not-a-strategy,Not-a-strategy,1,0.49577242136001587
524,0,0,Hello I am interested in this product!,Not-a-strategy,Not-a-strategy,1,0.3343465328216553
525,0,1,"Ok, I'm selling it at 60 or obo",Not-a-strategy,Not-a-strategy,1,0.4257371425628662
526,1,0,Is the bottom part glass?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.36057838797569275
527,1,1,The round portion? Yes,Not-a-strategy,Not-a-strategy,1,0.34569576382637024
528,2,0,Okay and the shade is green correct?,Information Inquiry-Contesting,Not-a-strategy,1,0.3423372209072113
529,2,1,"Yes, the sage is green",Not-a-strategy,Not-a-strategy,1,0.46054261922836304
530,3,0,Great. Now the price seems to be very high for me. I would like to get this but I can only pay $36,Self Pity-Empowement,Self Pity-Empowement,1,0.3685961961746216
531,3,1,36 is too low. I can do 55,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3561460077762604
532,4,0,55 is too much for me. I only have a certain budget. How about 50?,Self Pity-Empowement,Self Pity-Empowement,1,0.5574553608894348
533,4,1,I can do 50 if you're willing to pick it up,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.6278985142707825
534,5,0,Sure I can do that. When can i pick it up?,Not-a-strategy,Not-a-strategy,1,0.6221475005149841
535,5,1,at 6;30,Not-a-strategy,Not-a-strategy,1,0.5303784012794495
536,6,0,Sure then we got a deal! Thanks!,Not-a-strategy,Not-a-strategy,1,0.4624454081058502
537,0,0,i can pay 57,Hesitance-Hesitance,Not-a-strategy,1,0.26942238211631775
538,0,1,"I appreciate the offer, but I'm really looking for more as this is an exceptional piece. We've taken really good care of it and recently had the top refinished. It's a lovely design and you can really tell the quality in the piece by it's heft and design.",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.7187193036079407
539,1,0,ok i pay the 95,Hesitance-Hesitance,Not-a-strategy,1,0.5044570565223694
540,1,1,Well that's great! Would  you be picking it up or do you want it shipped?,Information Inquiry-Contesting,Not-a-strategy,1,0.41643399000167847
541,2,0,shiped,Not-a-strategy,Not-a-strategy,1,0.7284895181655884
542,2,1,"Ok, good. We will work out the details later, but I can dismantle the legs without harming the piece so that way it can ship flat and cost less.",Not-a-strategy,Not-a-strategy,1,0.4981144964694977
543,3,0,ok thats works for me please wrap in plastic,Not-a-strategy,Not-a-strategy,1,0.7625678777694702
544,3,1,I will. I will wrap it in plastic and then cushion it so it won't be damaged.,Not-a-strategy,Not-a-strategy,1,0.7396405339241028
545,4,0,Good deal lets do this.,Not-a-strategy,Not-a-strategy,1,0.8094121813774109
546,4,1,Ok. I will input the price of $95 in the box and submit it. Thanks for the offer!,Not-a-strategy,Not-a-strategy,1,0.4560288190841675
547,5,0,Thanks,Not-a-strategy,Not-a-strategy,1,0.40111321210861206
548,0,0,hi,Not-a-strategy,Not-a-strategy,1,0.41957154870033264
549,0,1,Hello.,Not-a-strategy,Not-a-strategy,1,0.4133402407169342
550,1,0,how many colorsw do you have,Information Inquiry-Contesting,Not-a-strategy,1,0.5242743492126465
551,1,1,They are all black. We got them as company phones so all are the same. But brand new and unopened.,Not-a-strategy,Not-a-strategy,1,0.40377897024154663
552,2,0,tell me a little about the features,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.35946890711784363
553,2,1,"Sadly I'm not a phone salesman but it's easy to find the information about Samsung S8 online. It's the newest model, fantastic camera, resolution and great quality. As I said, brand new, in original box. You won't find a better offer anywhere.",Not-a-strategy,Not-a-strategy,1,0.3585304915904999
554,3,0,great can you let me get it for 550 please i need a good phone for my wife,Hesitance-Hesitance,Not-a-strategy,1,0.3556981384754181
555,3,1,"I can't lower the price much if you are only buying one. Discount offers is for those willing to buy multiple phones. If you are really looking for a gift for your wife I might go down slightly, but in that case you will need to pick it up yourself. 600 dollars if you can pick it up yourself.",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3705005347728729
556,4,0,all i have is 598 can u work with that ill pick it up,Self Pity-Empowement,Not-a-strategy,1,0.3518429100513458
557,4,1,"Alright, we can agree on that.",Not-a-strategy,Not-a-strategy,1,0.4081197679042816
558,0,0,hi,Not-a-strategy,Not-a-strategy,1,0.4196244478225708
559,0,1,Hey there. Are you interested in the couch?,Not-a-strategy,Not-a-strategy,1,0.3682146966457367
560,1,0,yes very is there anything wrong with it,Source Derogation-Contesting,Source Derogation-Contesting,1,0.41550660133361816
561,1,1,"Actually no. It is in perfect condition! NO rips, tears, or signs of wear!",Not-a-strategy,Not-a-strategy,1,0.36244744062423706
562,2,0,sounds and looks good i can offer $190 right now and ill pick them up please help me out sir i'm running low on cash,Personal Choice-Empowerment,Self Pity-Empowement,1,0.3460380733013153
563,2,1,"Oh man, completely understand that! I am getting married next month and my ol' lady says this doesn't match her decor! haha. So I'm trying to sell it to get the funds to take her on a honeymoon of her dreams! Tell you what, $220, and I'll throw in a coffee table. How's that sound?",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3435702919960022
564,3,0,can we make it a even $200,Hesitance-Hesitance,Hesitance-Hesitance,1,0.40953415632247925
565,3,1,"If I throw in an entertainment center, would you come up to $220?",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.43247613310813904
566,4,0,yes that will work can you drop them off,Personal Choice-Empowerment,Not-a-strategy,1,0.6365648508071899
567,4,1,You bet! I'll see you in an hour!,Not-a-strategy,Not-a-strategy,1,0.6128189563751221
568,5,0,thanks,Not-a-strategy,Not-a-strategy,1,0.5834225416183472
569,0,1,yo yo yo,Not-a-strategy,Not-a-strategy,1,0.27055302262306213
570,0,0,Hi there can you tell me a little more about this Bike please.,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.3319837152957916
571,1,1,"sure bro, it's a fully custom bmx built to riiiiiiiiide, aftermarket everything, benny bars, pegs, seat and post, head set, its a sick bike",Not-a-strategy,Not-a-strategy,1,0.3407767117023468
572,1,0,the add doesn't say how big the bike is i'm worried my 11 year old son will be to tall for it..,Source Derogation-Contesting,Self Pity-Empowement,1,0.36073121428489685
573,2,1,"its 20 in, perfect for a 11 year old",Not-a-strategy,Not-a-strategy,1,0.37992626428604126
574,2,0,would you take $300 for it?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.35666850209236145
575,3,1,"I wish i could man, I've got twice that just in after market parts, at $500 this thing is a steaaaaal",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.3451302647590637
576,3,0,how about $350,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3487247824668884
577,4,1,"$450 is my rock bottom, this thing is fully custom, you're 11 year old will be the coolest kid on the sideway",Self Assertion-Empowerment,Counter Argumentation-Contesting,1,0.3455280363559723
578,4,0,"hmmmm 450 is a little pricey, but ok ill take it :)",Not-a-strategy,Not-a-strategy,1,0.437514990568161
579,0,1,hello,Not-a-strategy,Not-a-strategy,1,0.26935648918151855
580,0,0,"Hi, how long of a lease are you asking?",Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.325390100479126
581,1,1,2 years minimum,Not-a-strategy,Not-a-strategy,1,0.3379373252391815
582,1,0,ouch!  Would you accept a 1 year lease?,Hesitance-Hesitance,Not-a-strategy,1,0.340620756149292
583,2,1,you would love the place but I am willing to accept for one year,Not-a-strategy,Hesitance-Hesitance,1,0.3457614779472351
584,2,0,"great, the price you are asking is very high for the amount of space, are you willing to come down on the rent?",Hesitance-Hesitance,Self Pity-Empowement,1,0.3421158492565155
585,3,1,"actually everything is new and the place is in a great area , close to every mall and restaurants and I will negotiate but only slightly",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.7242035865783691
586,3,0,I appreacite that.  Would you be willing to accept $1735?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.45945730805397034
587,4,1,"that way too low, did you notice that there is a swiming pool and close to schools. the best I could do is 2200",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.7470142245292664
588,4,0,"Yes, this place has great features but 2200 would put a strain on my budget.  Would you be willing to accept 1195?",Self Pity-Empowement,Self Pity-Empowement,1,0.5605713129043579
589,5,1,did you mean 2195,Not-a-strategy,Hesitance-Hesitance,1,0.6133400797843933
590,5,0,"sorry, yes I meant 2195.  I'm just excited about this place and really want it.",Not-a-strategy,Hesitance-Hesitance,1,0.5738540291786194
591,6,1,"yes I could that, when can you come over for  signing the papers ?",Not-a-strategy,Not-a-strategy,1,0.5174806118011475
592,6,0,great!  are you available at noon today?,Not-a-strategy,Not-a-strategy,1,0.5881441831588745
593,7,1,"yes I am, but lets make it 1pm, ok ?",Not-a-strategy,Not-a-strategy,1,0.7612404823303223
594,7,0,1pm it is!  see you then!  and thanks.,Not-a-strategy,Not-a-strategy,1,0.5646681189537048
595,8,1,thank you,Not-a-strategy,Not-a-strategy,1,0.5230253338813782
596,0,1,Hello are you interested in my subs?,Not-a-strategy,Not-a-strategy,1,0.29048144817352295
597,0,0,Yes I am interested how good is the bass response on theses subs?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.33805355429649353
598,1,1,"The Bass response is excellent, some of the best I've heard",Not-a-strategy,Not-a-strategy,1,0.3998432755470276
599,1,0,I'm looking for something with a punch but I don't want it to shake my car apart or blow up my trunk.,Not-a-strategy,Not-a-strategy,1,0.36294180154800415
600,2,1,I think these would work well for you,Not-a-strategy,Not-a-strategy,1,0.39919087290763855
601,2,0,Does it come with all the standard installation parts?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.3627909719944
602,3,1,"They are new, still sealed in the box",Not-a-strategy,Not-a-strategy,1,0.40569934248924255
603,3,0,Ok I can personally pick these subs up today with 152 in cash would that be an offer you are interested in?,Hesitance-Hesitance,Personal Choice-Empowerment,1,0.3578605055809021
604,4,1,"No, I couldn't go that low.",Not-a-strategy,Hesitance-Hesitance,1,0.40280479192733765
605,4,0,Then is there anything you could offer to sweeten the deal a little?,Hesitance-Hesitance,Not-a-strategy,1,0.3707011342048645
606,5,1,I could assist in installation,Personal Choice-Empowerment,Not-a-strategy,1,0.41547006368637085
607,5,0,No im pretty adept at installation do you happen to have any dynamatt or other sound insulation material?,Personal Choice-Empowerment,Not-a-strategy,1,0.3926641345024109
608,6,1,I do have a roughly 3x3 piece of dynamatt that I could throw in,Personal Choice-Empowerment,Hesitance-Hesitance,1,0.3541521430015564
609,6,0,ok that could push me to 172?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.6160748600959778
610,7,1,I would be willing to go to 180,Hesitance-Hesitance,Hesitance-Hesitance,1,0.44139009714126587
611,7,0,Could you meet me halfway for that price?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3985614478588104
612,8,1,"yes, I could do that",Not-a-strategy,Not-a-strategy,1,0.40574195981025696
613,8,0,Great then 180 it is then.,Not-a-strategy,Not-a-strategy,1,0.41089579463005066
614,0,0,"Hi, interested in the motor.",Not-a-strategy,Not-a-strategy,1,0.2706996500492096
615,0,1,Thanks. I'm listing it for $138,Not-a-strategy,Not-a-strategy,1,0.3482750356197357
616,1,0,"Ya I saw that, any wiggle room on that price?",Not-a-strategy,Not-a-strategy,1,0.3446137309074402
617,1,1,"As you know, it will be delivered speedily but I'm willing to take $130",Not-a-strategy,Personal Choice-Empowerment,1,0.3778621554374695
618,2,0,I was hoping to pay more like $85.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.42655661702156067
619,2,1,Oh no! You might want to come up to $125,Hesitance-Hesitance,Hesitance-Hesitance,1,0.44097039103507996
620,3,0,"Hmm, pretty high for me still.. any thing I could do to lower that price, say pick it up?",Self Pity-Empowement,Self Pity-Empowement,1,0.7776308655738831
621,3,1,I can take off $10 if you pick it up,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.6911088228225708
622,4,0,ok,Not-a-strategy,Not-a-strategy,1,0.8178802728652954
623,4,1,Deal!,Not-a-strategy,Not-a-strategy,1,0.83027583360672
624,5,0,so 115?,Not-a-strategy,Hesitance-Hesitance,1,0.7026801109313965
625,5,1,Yes. 115. Thanks for your patronage!,Not-a-strategy,Not-a-strategy,1,0.43309736251831055
626,0,0,Hi!,Not-a-strategy,Not-a-strategy,0,0.3801475465297699
627,0,1,Hi there. Are you interested in this house?,Not-a-strategy,Not-a-strategy,0,0.3599015176296234
628,1,0,Yes Very!,Not-a-strategy,Not-a-strategy,0,0.4013757109642029
629,1,1,Sure do you have any questions or concerns?,Not-a-strategy,Not-a-strategy,0,0.3602447509765625
630,2,0,I wanted to know what makes this house special compared to the other ones on this street. There is an open house down the road that I looked at that was very similar to this house.,Information Inquiry-Contesting,Source Derogation-Contesting,0,0.3584378957748413
631,2,1,"This house is 3 bedroom and is in Fremont. It has a 2 car garage which is awesome I think and kitchen contains granite counters, and cabinets are modern. There is a yard also, and its location is the best that beats everything. It is near to schools, parks, restaurants, and shopping. I can very positively tell you that you can't go wrong with this purchase!",Not-a-strategy,Not-a-strategy,0,0.3514517545700073
632,3,0,Ok cool! What is the lowest you will go in price?,Hesitance-Hesitance,Not-a-strategy,0,0.4016595780849457
633,3,1,The listing is 2650. I can give it to you for $2200,Hesitance-Hesitance,Hesitance-Hesitance,0,0.36801645159721375
634,4,0,$2150 and you have a deal!,Hesitance-Hesitance,Not-a-strategy,0,0.4296881854534149
635,4,1,$2200 is the last I can give you. I have a waiting list for people who are already willing to get it! That's what I can give you. Take it or leave it.,Self Assertion-Empowerment,Self Pity-Empowement,0,0.3623543381690979
636,5,0,You are one tough cookie!,Not-a-strategy,Not-a-strategy,0,0.3524119257926941
637,5,1,Well we both need to be happy :),Not-a-strategy,Not-a-strategy,0,0.3514137268066406
638,6,0,Sounds good I'll take it!,Not-a-strategy,Not-a-strategy,0,0.3783930540084839
639,0,0,Hello!,Not-a-strategy,Not-a-strategy,1,0.26903674006462097
640,0,1,Are you interested in 6 Commodore Drive Unit C430?,Not-a-strategy,Not-a-strategy,1,0.3250897228717804
641,1,0,"I am, but I was wondering if there was any chance of the price being negotiable.",Hesitance-Hesitance,Hesitance-Hesitance,1,0.3375369906425476
642,1,0,"Hello, are you there?",Not-a-strategy,Not-a-strategy,1,0.34126850962638855
643,2,1,I have a little wiggle room.,Hesitance-Hesitance,Not-a-strategy,1,0.3513762354850769
644,2,1,Computer froze up for a moment.,Not-a-strategy,Not-a-strategy,1,0.3444019556045532
