,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
273,2,1,I am not sure I know what Save the Children is.,Not-a-strategy,Not-a-strategy,0,0.3837426006793976
274,2,0,"It's an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.3838425576686859
275,2,0,It has done wonderful things and is a big part of many organizations employee giving drives.,Not-a-strategy,Not-a-strategy,0,0.3839844763278961
276,3,1,Oh cool.,Not-a-strategy,Not-a-strategy,0,0.38406142592430115
277,4,1,Do they help people here in the USA?,Hesitance-Hesitance,Not-a-strategy,0,0.3841238021850586
278,5,0,Right now they're concentrating at an international level.,Not-a-strategy,Not-a-strategy,0,0.3842700719833374
279,5,0,"Did you know that in the first two months of 2018, over 1,000 children were reportedly killed or injured in Syria alone?",Not-a-strategy,Not-a-strategy,0,0.38432660698890686
280,6,0,They also appeal to stop hunger issues abroad.,Not-a-strategy,Not-a-strategy,0,0.3843943476676941
281,7,1,"Yes, I know about Syria.",Not-a-strategy,Not-a-strategy,0,0.3843857944011688
282,7,1,I know hunger is a big issue for a lot of people in other countries.,Not-a-strategy,Not-a-strategy,0,0.3843778371810913
283,8,1,Do they provide food for these people?,Hesitance-Hesitance,Not-a-strategy,0,0.3843962848186493
284,9,0,They provide whatever is needed.,Not-a-strategy,Not-a-strategy,0,0.3845061659812927
285,9,0,"AND, in relation to the US, they are currently working on the Hurricane Lane situation in Hawaii.",Not-a-strategy,Not-a-strategy,0,0.3845374584197998
286,0,0,Have you ever heard of Save the Children?,Not-a-strategy,Not-a-strategy,0,0.3018718957901001
287,0,1,I have not.,Not-a-strategy,Not-a-strategy,0,0.3642391860485077
288,1,1,What can you tell me about it?,Not-a-strategy,Not-a-strategy,0,0.379212886095047
289,1,0,It is an international non-governmental organisation.,Not-a-strategy,Not-a-strategy,0,0.38256093859672546
290,2,0,It promotes children's rights,Not-a-strategy,Not-a-strategy,0,0.3833406865596771
291,2,1,That sounds interesting.,Not-a-strategy,Not-a-strategy,0,0.38359132409095764
292,3,1,I am all for helping children in any way possible.,Not-a-strategy,Not-a-strategy,0,0.3839939832687378
293,3,0,Would you be interested in donating to this charity?,Not-a-strategy,Not-a-strategy,0,0.3840544521808624
294,3,1,I would want to do some research first but that would be a possibility.,Source Derogation-Contesting,Not-a-strategy,0,0.3841995298862457
295,4,1,I like to learn as much as I can about an organization before donating.,Not-a-strategy,Not-a-strategy,0,0.3843790590763092
296,4,0,Kids are dying from hunger every minute.,Not-a-strategy,Not-a-strategy,0,0.384482204914093
297,5,0,Don't you want to help stop that?,Not-a-strategy,Not-a-strategy,0,0.38446351885795593
298,5,1,Of course I do.,Not-a-strategy,Not-a-strategy,0,0.3846220076084137
299,6,1,I also want to make sure my donations are not going into the pockets of money hungry CEO's.,Information Inquiry-Contesting,Not-a-strategy,0,0.3847458064556122
300,6,1,How do you feel about that?,Not-a-strategy,Not-a-strategy,0,0.3847900927066803
301,6,0,"I understand, but I can assure you that is goes directly to the kids.",Not-a-strategy,Not-a-strategy,0,0.3847682476043701
302,7,1,How can you assure me?,Not-a-strategy,Not-a-strategy,0,0.384816437959671
303,8,1,Do you work for them?,Not-a-strategy,Not-a-strategy,0,0.38485509157180786
304,8,0,"I do not, but they are a very professional organization.",Not-a-strategy,Not-a-strategy,0,0.3848455846309662
305,9,0,It is an international company.,Not-a-strategy,Not-a-strategy,0,0.38488563895225525
306,0,0,Good Morning!,Not-a-strategy,Not-a-strategy,1,0.3017809987068176
307,0,0,How are you today?,Not-a-strategy,Not-a-strategy,1,0.36412814259529114
308,0,1,I am good.,Not-a-strategy,Not-a-strategy,1,0.3792576789855957
309,1,1,It's really nice outside where I am so I am sitting outdoors.,Not-a-strategy,Not-a-strategy,1,0.3826024532318115
310,1,1,How are you,Not-a-strategy,Not-a-strategy,1,0.38354039192199707
311,1,0,"Oh, that sounds nice.",Not-a-strategy,Not-a-strategy,1,0.3837875723838806
312,1,0,I am well. It looks nice here today as well.,Not-a-strategy,Not-a-strategy,1,0.384029746055603
313,2,0,What are your plans today?,Not-a-strategy,Not-a-strategy,1,0.3840479850769043
314,2,1,I have to go to work at 11:30-6.,Not-a-strategy,Not-a-strategy,1,0.38417237997055054
315,3,1,"But its ok, I work every Sunday.",Not-a-strategy,Not-a-strategy,1,0.38417088985443115
316,3,1,So we are supposed to chat about a children's charity.,Not-a-strategy,Not-a-strategy,1,0.3843165636062622
317,3,1,What are your feelings?,Not-a-strategy,Not-a-strategy,1,0.38433635234832764
318,3,0,"Yes, I was just reading about the charity myself.",Not-a-strategy,Not-a-strategy,1,0.3844451308250427
319,4,0,I was going to make a plea and ask if you would be willing to donate to Save the Children.,Not-a-strategy,Not-a-strategy,1,0.38448643684387207
320,5,0,It helps kids in need.,Not-a-strategy,Not-a-strategy,1,0.3845995366573334
321,5,0,I would hate to think a child would die with no food when I could ask people to help.,Not-a-strategy,Not-a-strategy,1,0.3845735788345337
322,5,0,Can you donate part of today's pay?,Not-a-strategy,Not-a-strategy,1,0.38464802503585815
323,6,0,Even a bit?,Not-a-strategy,Not-a-strategy,1,0.38465219736099243
324,6,1,It's so sad to me that anyone should go without food in our modern world.,Not-a-strategy,Not-a-strategy,1,0.3846299350261688
325,6,1,So I would definitely be willing to help.,Not-a-strategy,Not-a-strategy,1,0.38469985127449036
326,7,0,"Yes, I agree, it is sad.",Not-a-strategy,Not-a-strategy,1,0.3847498595714569
327,7,0,That is great that you can help!,Not-a-strategy,Not-a-strategy,1,0.3847479820251465
328,7,0,How much of today's pay can you give?,Not-a-strategy,Not-a-strategy,1,0.38475123047828674
329,8,0,"Also, please include the $ sign with your pledge.",Not-a-strategy,Not-a-strategy,1,0.38475728034973145
330,8,0,Thank you!,Not-a-strategy,Not-a-strategy,1,0.3847554624080658
331,8,1,I think the bonus of today is 2 dollars so maybe if we both give half of it?,Not-a-strategy,Not-a-strategy,1,0.3847387731075287
332,9,1,That is at least something.,Not-a-strategy,Not-a-strategy,1,0.3848152756690979
333,9,1,I only wish that our Government would help the poor more than they do.,Not-a-strategy,Not-a-strategy,1,0.3847678303718567
334,9,1,What do you think?,Not-a-strategy,Not-a-strategy,1,0.38473913073539734
335,0,0,Have you ever heard of the charity children?,Not-a-strategy,Not-a-strategy,1,0.3005005121231079
336,1,1,"I don't think so, what do they support?",Hesitance-Hesitance,Not-a-strategy,1,0.36502519249916077
337,1,0,I'm sorry.,Not-a-strategy,Not-a-strategy,1,0.3794683516025543
338,1,0,It's save the children.,Not-a-strategy,Not-a-strategy,1,0.3829289972782135
339,2,0,My fingers don't type very well.,Not-a-strategy,Not-a-strategy,1,0.3836795687675476
340,2,0,It's an international nongovernmental organization.,Not-a-strategy,Not-a-strategy,1,0.38396286964416504
341,3,0,They are looking out for children's rights in developing countries,Not-a-strategy,Not-a-strategy,1,0.38417887687683105
342,3,1,"Oh, yes.",Not-a-strategy,Not-a-strategy,1,0.3842034637928009
343,4,1,I do know save the children.,Not-a-strategy,Not-a-strategy,1,0.3842872083187103
344,4,1,They are a great organization.,Not-a-strategy,Not-a-strategy,1,0.38449400663375854
345,4,0,"That's great news, you know they are untrustworthy.",Not-a-strategy,Not-a-strategy,1,0.38456594944000244
346,4,0,Have you ever donated to them?,Not-a-strategy,Not-a-strategy,1,0.38460010290145874
347,5,1,"I haven't donated to them, which is good apparently.",Not-a-strategy,Not-a-strategy,1,0.38467252254486084
348,5,1,What makes them untrustworthy?,Not-a-strategy,Not-a-strategy,1,0.38465505838394165
349,6,0,Oh my goodness I meant to say trustworthy.,Not-a-strategy,Not-a-strategy,1,0.3846952021121979
350,7,1,"ha, that is much better.",Not-a-strategy,Not-a-strategy,1,0.38476696610450745
351,7,1,I don't have a lot of income to donate to charity :(,Personal Choice-Empowerment,Not-a-strategy,1,0.38479146361351013
352,8,0,"I don't either, and when I do I usually donate to dog charities.",Not-a-strategy,Not-a-strategy,1,0.38476628065109253
353,8,0,LOL but after reading up on this they said every penny helps.,Not-a-strategy,Not-a-strategy,1,0.38478758931159973
354,9,0,I think I could spare .25.,Not-a-strategy,Not-a-strategy,1,0.3847813904285431
355,9,0,Do you want to kick in a little?,Not-a-strategy,Not-a-strategy,1,0.38481631875038147
356,9,1,I donate to a dog charity also!,Not-a-strategy,Not-a-strategy,1,0.3848460614681244
357,9,1,such sweet creatures.,Not-a-strategy,Not-a-strategy,1,0.38481253385543823
358,0,0,Hello!,Not-a-strategy,Not-a-strategy,0,0.3034723997116089
359,1,0,How are you today?,Not-a-strategy,Not-a-strategy,0,0.36499160528182983
360,2,1,Hello,Not-a-strategy,Not-a-strategy,0,0.37954431772232056
361,3,0,What are your thoughts on donating to children's charities?,Not-a-strategy,Not-a-strategy,0,0.3830038607120514
362,4,1,I would like to donate,Not-a-strategy,Not-a-strategy,0,0.38397732377052307
363,5,0,That is great!,Not-a-strategy,Not-a-strategy,0,0.3843572735786438
364,6,0,Have you ever heard of Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38448789715766907
365,7,1,Yes before yes,Not-a-strategy,Not-a-strategy,0,0.38473111391067505
366,7,0,"If you were given the chance to donate some or all of your incoming payment for this task to Save the Children, would you?",Not-a-strategy,Not-a-strategy,0,0.38492658734321594
367,8,1,6 dollars is good,Not-a-strategy,Not-a-strategy,0,0.38506099581718445
368,9,0,Wow!,Not-a-strategy,Not-a-strategy,0,0.38519370555877686
369,9,0,That's a great amount.,Not-a-strategy,Not-a-strategy,0,0.38527992367744446
370,0,0,Hello?,Not-a-strategy,Not-a-strategy,0,0.30350685119628906
371,1,1,hi,Not-a-strategy,Not-a-strategy,0,0.36490657925605774
372,2,0,How are you today?,Not-a-strategy,Not-a-strategy,0,0.37887486815452576
373,3,1,good how about you?,Not-a-strategy,Not-a-strategy,0,0.3824827969074249
374,4,0,"I am well, thank you!",Not-a-strategy,Not-a-strategy,0,0.38376936316490173
375,5,0,Glad you are doing well also.,Not-a-strategy,Not-a-strategy,0,0.38430583477020264
376,5,0,Have you heard of the charity called Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38457217812538147
377,6,1,"i have not, can you tell me more?",Hesitance-Hesitance,Not-a-strategy,0,0.3847016990184784
378,7,0,It is an international charity that helps children in need all around the world.,Not-a-strategy,Not-a-strategy,0,0.3847622573375702
379,8,0,"These children have been victims of war, famine, and poverty.",Not-a-strategy,Not-a-strategy,0,0.38485679030418396
380,9,0,Does this sound like a good charity?,Not-a-strategy,Not-a-strategy,0,0.38492438197135925
381,0,0,Have you heard of the charity Save the Children?,Not-a-strategy,Not-a-strategy,0,0.30102404952049255
382,0,1,"No, I don't believe I have.",Not-a-strategy,Not-a-strategy,0,0.36455097794532776
383,1,1,What are their goals?,Hesitance-Hesitance,Not-a-strategy,0,0.3791688084602356
384,1,0,"They give children a healthy start in life, the opportunity to learn and protection from harm.",Not-a-strategy,Not-a-strategy,0,0.38263505697250366
385,2,0,"When crisis strikes, they are always among the first to respond and the last to leave.",Not-a-strategy,Not-a-strategy,0,0.3836250305175781
386,2,0,"They do whatever it takes to save children, transforming their lives and the future we all share.",Not-a-strategy,Not-a-strategy,0,0.38383570313453674
387,3,1,That sounds like an amazing charity.,Not-a-strategy,Not-a-strategy,0,0.38394391536712646
388,3,1,That is something I could really get behind.,Not-a-strategy,Not-a-strategy,0,0.38417404890060425
389,4,0,It's a great charity that has helped more than 155 million children in 120 countries.,Not-a-strategy,Not-a-strategy,0,0.38425198197364807
390,4,0,Do you ever donate to charity?,Not-a-strategy,Not-a-strategy,0,0.3842586576938629
391,5,1,"Yeah, I donate here and there.",Not-a-strategy,Not-a-strategy,0,0.38425499200820923
392,6,1,If I'm in the right place at the right time or am given an opportunity.,Not-a-strategy,Not-a-strategy,0,0.38426610827445984
393,7,0,Save the Children is a wonderful charity to donate to.,Not-a-strategy,Not-a-strategy,0,0.3844277858734131
394,7,0,86% of money raised goes directly to the children.,Not-a-strategy,Not-a-strategy,0,0.38448962569236755
395,8,0,Would you be interested in donating to Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38460054993629456
396,8,1,Where does the other percentage of donations go?,Hesitance-Hesitance,Not-a-strategy,0,0.3845978379249573
397,8,1,I would possibly be interested!,Not-a-strategy,Not-a-strategy,0,0.3845820426940918
398,9,0,9% goes to fundraising and 5% goes to management and general expenses.,Not-a-strategy,Not-a-strategy,0,0.3846852481365204
399,0,0,Hello!,Not-a-strategy,Not-a-strategy,0,0.30262473225593567
400,1,1,Hi!,Not-a-strategy,Not-a-strategy,0,0.36473578214645386
401,2,0,Would you consider yourself a giving person?,Not-a-strategy,Not-a-strategy,0,0.3794785141944885
402,3,1,"Yes, I think that would be accurate.",Not-a-strategy,Not-a-strategy,0,0.38319143652915955
403,4,0,Do you like Children?,Not-a-strategy,Not-a-strategy,0,0.38389334082603455
404,5,1,"Yes, I do.",Not-a-strategy,Not-a-strategy,0,0.38406267762184143
405,6,0,"How would you feel about donating your payment for this survey to a charity that saves children, aptly named ""save the children""?",Not-a-strategy,Not-a-strategy,0,0.3841872811317444
406,7,1,I would consider it.,Not-a-strategy,Not-a-strategy,0,0.38429978489875793
407,8,0,"awesome, since it is not a huge payment, low risk, great social reward :)",Not-a-strategy,Not-a-strategy,0,0.38436001539230347
408,9,1,I would need to know more about the charity first.,Source Derogation-Contesting,Not-a-strategy,0,0.38442885875701904
409,0,0,save the children is a non profit organization helping children around the world,Not-a-strategy,Not-a-strategy,0,0.30129340291023254
410,1,1,wow that is neat,Not-a-strategy,Not-a-strategy,0,0.3648630380630493
411,2,0,"for just a small amount you can help a child starving in Africa, and other children who are homeless",Not-a-strategy,Not-a-strategy,0,0.3793840706348419
412,3,1,that sounds expensive,Personal Choice-Empowerment,Not-a-strategy,0,0.38281840085983276
413,4,0,"just a few dollars, while lyou can donate as much as you like, every little bit means a better life for these children",Not-a-strategy,Not-a-strategy,0,0.38392746448516846
414,5,1,how much do you give,Not-a-strategy,Not-a-strategy,0,0.3842906355857849
415,6,0,2=3 dollars a month,Not-a-strategy,Not-a-strategy,0,0.3844960927963257
416,7,1,ok how ill give that much,Not-a-strategy,Not-a-strategy,0,0.3846072256565094
417,8,0,You will be helping to feed hundreds of chldren for just pennies on the dollar,Not-a-strategy,Not-a-strategy,0,0.38460108637809753
418,9,1,ok great im in,Not-a-strategy,Not-a-strategy,0,0.38467881083488464
419,0,0,Hi,Not-a-strategy,Not-a-strategy,0,0.3035197854042053
420,1,1,hello,Not-a-strategy,Not-a-strategy,0,0.3647928833961487
421,1,0,How's it going,Not-a-strategy,Not-a-strategy,0,0.3792232275009155
422,2,1,it's going good so far this morning for me.,Not-a-strategy,Not-a-strategy,0,0.383134126663208
423,2,1,what about you?,Not-a-strategy,Not-a-strategy,0,0.38394466042518616
424,3,0,Another day in paradise,Not-a-strategy,Not-a-strategy,0,0.3844115138053894
425,3,1,haha.,Not-a-strategy,Not-a-strategy,0,0.3844648003578186
426,3,1,do you live in the states ?,Not-a-strategy,Not-a-strategy,0,0.3844761252403259
427,3,0,Great state of Texas.,Not-a-strategy,Not-a-strategy,0,0.384598970413208
428,4,0,How about you?,Not-a-strategy,Not-a-strategy,0,0.384512722492218
429,4,1,chicago.,Not-a-strategy,Not-a-strategy,0,0.3845123052597046
430,4,1,so what is this about anyway?,Not-a-strategy,Not-a-strategy,0,0.38457348942756653
431,5,1,it says a child's charity.,Not-a-strategy,Not-a-strategy,0,0.38462695479393005
432,5,1,I am lost.,Not-a-strategy,Not-a-strategy,0,0.38466182351112366
433,6,0,I guess I'm supposed to persuade you to donate your bonus to the save the children charity.....,Not-a-strategy,Not-a-strategy,0,0.3846832811832428
434,6,0,I want you to keep your bonus obviously,Not-a-strategy,Not-a-strategy,0,0.384727418422699
435,7,1,it would help to know what childrens charity as well with some information about it.,Hesitance-Hesitance,Not-a-strategy,0,0.3847314119338989
436,7,1,usually thats how you persuade ppl to donate.,Hesitance-Hesitance,Not-a-strategy,0,0.38471725583076477
437,7,1,show a pic of a kid etc.,Hesitance-Hesitance,Not-a-strategy,0,0.38477495312690735
438,7,0,How much do you like to donate to the charity now?,Not-a-strategy,Not-a-strategy,0,0.38479459285736084
439,8,0,Your donation will be directly deducted from your task payment.,Not-a-strategy,Not-a-strategy,0,0.3847676217556
440,8,0,You can choose any amount from $0 to all your payment,Not-a-strategy,Not-a-strategy,0,0.3847883343696594
441,8,1,I do not wish to donate.,Self Pity-Empowement,Not-a-strategy,0,0.38484442234039307
442,9,1,I've been given no info about the charity.,Self Assertion-Empowerment,Not-a-strategy,0,0.38489145040512085
443,9,0,They help children in warzones and other poor nations to get food and clothes,Not-a-strategy,Not-a-strategy,0,0.38487452268600464
444,9,1,"oh ok, who is they?",Hesitance-Hesitance,Not-a-strategy,0,0.3848651945590973
445,0,0,"Hi, how much do you like to donate to the charity now",Not-a-strategy,Not-a-strategy,1,0.3006265461444855
446,1,1,I would definitely donate because I often donate to charities,Not-a-strategy,Not-a-strategy,1,0.36400851607322693
447,2,0,This donation will go to Save the children,Not-a-strategy,Not-a-strategy,1,0.37901222705841064
448,3,1,This is a worthy organization because many children receive some benefits,Not-a-strategy,Not-a-strategy,1,0.3826250731945038
449,4,0,Can you specify the amount of donation,Not-a-strategy,Not-a-strategy,1,0.3835165202617645
450,5,1,I would donate $10 to this charity,Not-a-strategy,Not-a-strategy,1,0.3839397132396698
451,6,0,ok fine.,Not-a-strategy,Not-a-strategy,1,0.384002685546875
452,7,0,The research team would collect the donations,Not-a-strategy,Not-a-strategy,1,0.3840824365615845
453,8,1,ok great-who is the research team?,Not-a-strategy,Not-a-strategy,1,0.3841724991798401
454,9,0,The researxh team will contact you,Not-a-strategy,Not-a-strategy,1,0.3841930627822876
455,0,0,Hello!,Not-a-strategy,Not-a-strategy,0,0.30058982968330383
456,0,0,How are you tonight?,Not-a-strategy,Not-a-strategy,0,0.3642262816429138
457,1,1,I'm doing very well.,Not-a-strategy,Not-a-strategy,0,0.37924984097480774
458,1,1,How are you?,Not-a-strategy,Not-a-strategy,0,0.3825364410877228
459,2,0,I am good thank you.,Not-a-strategy,Not-a-strategy,0,0.38379374146461487
460,2,0,Have you heard of Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38390547037124634
461,3,1,"Yes, I have!",Not-a-strategy,Not-a-strategy,0,0.38394081592559814
462,4,1,Is it a charity that you are interested in?,Not-a-strategy,Not-a-strategy,0,0.3842872679233551
463,4,0,Children are our future and I believe in charities helping children.,Not-a-strategy,Not-a-strategy,0,0.38437768816947937
464,5,1,So do I.,Not-a-strategy,Not-a-strategy,0,0.3846853971481323
465,5,1,Do you regularly donate your time or money to Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38474735617637634
466,6,0,I do donate to Save the children a lot.,Not-a-strategy,Not-a-strategy,0,0.3846764862537384
467,7,0,Do you make donations?,Not-a-strategy,Not-a-strategy,0,0.3847985565662384
468,7,1,"I haven't yet, but I am thinking about doing so in the future.",Not-a-strategy,Not-a-strategy,0,0.38479965925216675
469,8,0,Check out URL,Not-a-strategy,Not-a-strategy,0,0.3849925100803375
470,8,0,It is a great site and you can also make donations on their website.,Not-a-strategy,Not-a-strategy,0,0.3849135935306549
471,9,1,Thanks for the information.,Not-a-strategy,Not-a-strategy,0,0.38496240973472595
472,9,1,What are your donations used for?,Hesitance-Hesitance,Not-a-strategy,0,0.38491103053092957
473,0,0,Have you ever heard of the 'Save The Children' charity?,Not-a-strategy,Not-a-strategy,0,0.302135705947876
474,0,1,I have!,Not-a-strategy,Not-a-strategy,0,0.36445701122283936
475,1,1,I think it's a great chairty.,Not-a-strategy,Not-a-strategy,0,0.3790055215358734
476,2,0,I think the work they do is great.,Not-a-strategy,Not-a-strategy,0,0.38248613476753235
477,3,0,Helping kids in impoverished nation is a really noble thing to do.,Not-a-strategy,Not-a-strategy,0,0.38337624073028564
478,4,1,"I agree, how frequently do you donate?",Not-a-strategy,Not-a-strategy,0,0.38393744826316833
479,5,0,"I generally do my charitable donations around Christmas, when I had an influx of extra cash.",Not-a-strategy,Not-a-strategy,0,0.38409891724586487
480,6,0,You?,Not-a-strategy,Not-a-strategy,0,0.384253591299057
481,7,1,"Similiar, I only donate when I have the money to spare.",Not-a-strategy,Not-a-strategy,0,0.3844353258609772
482,8,0,You can help now!,Not-a-strategy,Not-a-strategy,0,0.3844917118549347
483,9,0,You can donate any amount from your task payment to Save the Children now if you'd like.,Not-a-strategy,Not-a-strategy,0,0.3845466375350952
484,0,0,Hello.,Not-a-strategy,Not-a-strategy,1,0.3006595969200134
485,1,0,Would you like to donate a portion of your reward to a charity called Save the Children?,Not-a-strategy,Not-a-strategy,1,0.3641093075275421
486,2,1,I think I would be willing to donate a portion.,Not-a-strategy,Not-a-strategy,1,0.3789885342121124
487,3,0,Excellent!,Not-a-strategy,Not-a-strategy,1,0.38248637318611145
488,4,0,Would you like to know more about the charity first?,Not-a-strategy,Not-a-strategy,1,0.38339468836784363
489,5,1,"Yes, that was going to be my next question.",Not-a-strategy,Not-a-strategy,1,0.38403066992759705
490,5,0,"Save the Children promotes children's rights, and helps children from developing countries.",Not-a-strategy,Not-a-strategy,1,0.38421937823295593
491,6,1,What types of children's rights?,Hesitance-Hesitance,Not-a-strategy,1,0.38427838683128357
492,7,0,"Your donation would help ensure children's rights to health, education, and safety.",Not-a-strategy,Not-a-strategy,1,0.38429924845695496
493,7,0,Many of these children live in developing or war-torn areas where these basic necessities are hard to come by.,Not-a-strategy,Not-a-strategy,1,0.38431888818740845
494,8,1,What type of people or who manages this fund?,Hesitance-Hesitance,Not-a-strategy,1,0.38450929522514343
495,8,0,Save the Children has excellent credentials and is managed by a board of commercial CEOs and business leaders without any government or religious affiliation.,Not-a-strategy,Not-a-strategy,1,0.3845008313655853
496,9,1,Does Save the Children help children in the United States?,Hesitance-Hesitance,Not-a-strategy,1,0.3845401406288147
497,9,0,Yes!,Not-a-strategy,Not-a-strategy,1,0.38457244634628296
498,0,0,Have you ever considered donating to Save the Children?,Not-a-strategy,Not-a-strategy,1,0.30036461353302
499,1,1,helping children without parents is the most altruistic thing we can do,Not-a-strategy,Not-a-strategy,1,0.3638562858104706
500,2,0,They can't do it without help.,Not-a-strategy,Not-a-strategy,1,0.3788176476955414
501,3,0,They promote children's rights and provide much needed relief.,Not-a-strategy,Not-a-strategy,1,0.38227537274360657
502,4,1,"in my church we help people no matter their age, but children are special for us",Not-a-strategy,Not-a-strategy,1,0.3835456967353821
503,5,0,The donation would be 100% tax deductible too,Not-a-strategy,Not-a-strategy,1,0.3840409815311432
504,6,1,"That's right, how do you help children?",Not-a-strategy,Not-a-strategy,1,0.3843033015727997
505,7,0,Nearly 5.6 million children die each year due to preventable causes.,Not-a-strategy,Not-a-strategy,1,0.38448089361190796
506,7,0,I help by giving money to them so that doesn't happen so often.,Not-a-strategy,Not-a-strategy,1,0.384615957736969
507,8,1,"in one occasion trip to Latin America and there the situation is very sad, many children live in the street without anyone",Not-a-strategy,Not-a-strategy,1,0.38454216718673706
508,9,0,There are many different ways to help.,Not-a-strategy,Not-a-strategy,1,0.38448432087898254
509,0,0,"have you heard of ""save the children""",Not-a-strategy,Not-a-strategy,1,0.3011067509651184
510,0,1,"I think, biut not sure.",Not-a-strategy,Not-a-strategy,1,0.364792138338089
511,1,1,Tell me more.,Not-a-strategy,Not-a-strategy,1,0.37931743264198303
512,2,0,"they help make sure children have the right to health care, education and safety.",Not-a-strategy,Not-a-strategy,1,0.3825775384902954
513,3,1,That is such a great cause,Not-a-strategy,Not-a-strategy,1,0.383469820022583
514,4,0,yes it is and if you just donated a portion of what you make from this task it would be a big help,Not-a-strategy,Not-a-strategy,1,0.38413289189338684
515,4,1,"Well, I already donae to other charities so I'm not sure.",Self Assertion-Empowerment,Not-a-strategy,1,0.38421425223350525
516,5,0,I see children everyday even in my community who do not have enough to eat and they are not able to afford to go to the doctor.,Not-a-strategy,Not-a-strategy,1,0.3841811716556549
517,6,0,The only meal they get are the free meals from school.,Not-a-strategy,Not-a-strategy,1,0.3843187391757965
518,6,0,It would be worth even 5 or 10 cents to know these children are getting the basic things in life,Not-a-strategy,Not-a-strategy,1,0.3843667507171631
519,7,1,"Ok, I will do 5 cents of my task money.",Not-a-strategy,Not-a-strategy,1,0.38446301221847534
520,7,0,thank you so much for this.,Not-a-strategy,Not-a-strategy,1,0.384522408246994
521,8,0,if you think about it 5 cents will buy pretty much nothing anymore but to this charity it means so much more.,Not-a-strategy,Not-a-strategy,1,0.38461819291114807
522,8,0,thanks again,Not-a-strategy,Not-a-strategy,1,0.384586900472641
523,9,1,No problem.,Not-a-strategy,Not-a-strategy,1,0.38456764817237854
524,0,0,Hello.,Not-a-strategy,Not-a-strategy,0,0.3019981384277344
525,0,0,I hope you are well today.,Not-a-strategy,Not-a-strategy,0,0.3645806610584259
526,1,0,I am wondering if you regularly give to charity?,Not-a-strategy,Not-a-strategy,0,0.3790465295314789
527,1,1,Yes I do.,Not-a-strategy,Not-a-strategy,0,0.38251885771751404
528,2,1,I find it very fulfilling to give back,Not-a-strategy,Not-a-strategy,0,0.3834025263786316
529,3,0,I agree with you on that.,Not-a-strategy,Not-a-strategy,0,0.38366028666496277
530,4,0,I am just now watching the news about the hurricane in Hawaii and seeing the damage already done.,Not-a-strategy,Not-a-strategy,0,0.3837798535823822
531,5,1,It is very scary to think about.,Not-a-strategy,Not-a-strategy,0,0.38397401571273804
532,5,1,"Not only are they ravaged by the volcano, now a hurricane.",Not-a-strategy,Not-a-strategy,0,0.3840654194355011
533,6,0,I know.,Not-a-strategy,Not-a-strategy,0,0.3843105733394623
534,6,0,I actually have family living there.,Not-a-strategy,Not-a-strategy,0,0.38442540168762207
535,7,0,The rains over the past two days have been awful.,Not-a-strategy,Not-a-strategy,0,0.38459619879722595
536,7,1,I am curious what we can do to help.,Not-a-strategy,Not-a-strategy,0,0.38457342982292175
537,7,0,I have been looking into ways to help.,Not-a-strategy,Not-a-strategy,0,0.3845999538898468
538,8,0,I see that an organization called Save the Children is already mobilizing to help.,Not-a-strategy,Not-a-strategy,0,0.38462260365486145
539,8,1,Do you know anything about how they are helping the children?,Hesitance-Hesitance,Not-a-strategy,0,0.3846954107284546
540,8,0,They have an emergency response team ready to go.,Not-a-strategy,Not-a-strategy,0,0.38469231128692627
541,9,0,They are preparing child-specific and focused supplies in case they are needed.,Not-a-strategy,Not-a-strategy,0,0.38465842604637146
542,0,0,"0, 'hi..I;m mike",Not-a-strategy,Not-a-strategy,0,0.30117684602737427
543,1,1,Hello Mike I am Pete,Not-a-strategy,Not-a-strategy,0,0.3643823564052582
544,2,0,"hi..pete, hows your life",Not-a-strategy,Not-a-strategy,0,0.3789137601852417
545,3,1,My life is awesome and your?,Not-a-strategy,Not-a-strategy,0,0.38235336542129517
546,4,0,"it's great,I can't complain",Not-a-strategy,Not-a-strategy,0,0.383562296628952
547,5,1,What do you do for a living?,Not-a-strategy,Not-a-strategy,0,0.3840494453907013
548,6,0,I day trade stocks and try to help children organizations like save the children...,Not-a-strategy,Not-a-strategy,0,0.3844267427921295
549,7,0,have you ever heard of that organization before?,Not-a-strategy,Not-a-strategy,0,0.3846568167209625
550,7,1,I have heard about it but I do not know wgat they do,Not-a-strategy,Not-a-strategy,0,0.38480502367019653
551,8,0,they help children that is in need of support and a healthy life change.,Not-a-strategy,Not-a-strategy,0,0.38485223054885864
552,8,1,Thats an awesome labor,Not-a-strategy,Not-a-strategy,0,0.38487088680267334
553,9,0,I would like to ask if you would like to help by donating what you make from this task to the organization which will be a great help...,Not-a-strategy,Not-a-strategy,0,0.385002076625824
554,9,0,what you think?,Not-a-strategy,Not-a-strategy,0,0.3849582374095917
555,0,0,"Hey, how are you doing, have you ever heard of a charity called Save the Children?",Not-a-strategy,Not-a-strategy,1,0.30214017629623413
