,Turn,Text,True,Pred
615,4,And how do you make sure some local warlord doesn't get in the way of the charity?,5,5
616,5,Warlords in the USA get elected to political office unfortunately.,2,5
617,6,"As long as my donation gets to the children, I will donate to the charity",0,0
618,8,Half of whatever I am going to get paid for this task,0,0
619,9,Very welcome.,0,0
620,9,Your work is appreciated,0,0
621,10,Have a great day,0,0
622,11,"This should be the tenth response, I suspect we will be able to submit",0,0
623,1,"Yes, For child care.",0,0
624,2,"Yes, It's an is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",0,0
625,3,"Yes, I have donated a year before.",0,0
626,4,I have donated on 2017.,0,0
627,5,I have donated $100,0,0
628,6,"Yes, Definitely i will donate this year",0,1
629,7,i will donate more than $100,0,0
630,8,I will donate within 3 months,1,0
631,9,"Yes, As soon as i get enough money",1,4
632,10,"No, but i will definitely donate within next two months",1,1
633,1,good,0,0
634,2,"I have not, but there are other charities I like to participate in",3,0
635,4,i do not but hope to some day.,0,0
636,4,what are your children's age ?,0,0
637,5,Yes I will donate,0,0
638,6,I think Red Cross does a broad array of services,0,3
639,7,I think charities that provide for a broad array of services are more ideal than focused because they target many people,3,3
640,9,I agree.,0,0
641,9,I dont think there is any shortage of people who need help.,0,0
642,9,I like to be able to help as many as possible,0,0
643,10,Your perspective is helpful.,0,0
644,10,This reminds me of Ronald McDonald as well,0,0
645,12,"I had heard about the McDonald's charity and see the change box, but I did not know much about it until a customer told me his son used their services when i was getting food once",0,0
646,13,That is very interesting.,0,0
647,13,Do you know anyone personally who has benefited from charities ?,0,4
648,13,I have helped at soup kitchens before but that's my own extent,0,0
649,2,I am doing fine.,0,0
650,2,How about you?,0,0
651,4,Complete surveys.,0,0
652,4,You?,0,0
653,8,I have heard about it.,0,0
654,12,Sure.,0,0
655,12,That would be fine.,0,0
656,13,Is this okay?,0,0
657,16,$0.10-Can you see this?,0,0
658,20,Yes.,0,0
659,20,I have.,0,0
660,22,No.,0,0
661,22,I have not.,0,0
662,24,Yes.,0,0
663,24,I would.,0,0
664,27,That would be fine.,0,0
665,1,ohh how much donation would yoy expect?,0,4
666,5,how do i trust the organiation?,4,5
667,8,okay i will check it.. by the way how much did you donate?,2,0
668,10,okay i will donate $1,0,0
669,13,no i am okay with this amount,0,7
670,15,actually i am not donating like this.. if i would like to donate money i will give food and clothes to the kids directly,7,7
671,18,yes i am very much sure.,0,0
672,18,as of now i am donating $1,0,0
673,19,thank you.,0,0
674,19,anything else?,0,0
675,21,okay done.. thanks,0,0
676,23,same to you :),0,0
677,1,hi i am fine..,0,0
678,2,they really doing a great job..,0,0
679,3,absolutely i will support them.,0,0
680,4,my life is going good.,0,0
681,5,its my pleasure,0,0
682,6,i donate every six months,0,0
683,7,you also done a great job,0,0
684,8,we can see our happiness on other faces while helping for them,0,0
685,9,yes it is.,0,0
686,10,thank you very much,0,0
687,1,Hello,0,0
688,3,Know I have not.,0,0
689,3,Please explain to me in detail,0,4
690,6,Okay.,0,0
691,6,What is the organization called?,0,4
692,10,O I have heard of Save the children.,0,0
693,10,I think I have seen commercials on tv advertising the charity.,0,0
694,10,Currently I do not donate to charities.,3,3
695,10,"I wish to and I like the idea of charity donantions, but personal donations is not within my current budget.",3,0
696,10,I am a single mother and fiances are pretty tight at the moment.,6,6
697,15,I really do want to participate but I can't make any donations today.,7,6
698,15,I hope I can still participate in the chats without donating.,0,0
699,17,Okay.,0,0
700,17,"So if I decide to make a small donation, do I donate by using my mturk earnings?",0,0
701,19,Okay that is nice and simple.,0,0
702,23,It has been great to electronically meet you too.,0,0
703,23,I am not sure how much time we have left and I don't know what to next ha ha.,0,0
704,25,"So when it comes to issues, a specific issue that I really care about is the problem with the poverty issue in the United States.",0,2
705,25,To be specific I worry about the homeless rate with children.,0,0
706,25,"For example, myself being from Albuquerque New Mexico, the number of homeless children and teenagers is heartbreaking. And what about you?",0,0
707,31,That is cool that you lived in three different states.,0,0
708,31,Before I lived in New Mexico I also lived in Wisconsin and Minnesota.,0,0
709,31,"There is a poverty problem in all three states, but out of the three states that I lived,New Mexico is definitley the top state for the poverty issue.",0,0
710,31,I completely agree with you.,0,0
711,31,I feel like our country does not focus enough on our issue with poverty.,0,2
712,31,Especially with children.,0,0
713,31,The issue with children poverty has to change.,0,0
714,31,I will take the option of donating into consideration.,1,0
715,33,You as well. Thank you for the chat :),0,0
716,1,I'm doing well.,0,0
717,1,How are you doing?,0,0
718,1,It is a beautiful morning where I am at.,0,0
719,4,Oh that is really nice.,0,0
720,4,What type of cause are you in?,0,0
721,5,Wow that is wonderful.,0,0
722,5,I have a passion for helping children also.,0,0
723,5,"As a current nursing student, my goal is to become a neonatal nurse or pediatric nurse.",0,0
724,5,Children in this world is very important because they are so vulnerable and they are the future of this world.,0,0
725,7,"That is wonderful, whenever there are charity events or donations being taken.",0,0
726,7,I always donate if it is for children causes.,0,3
727,7,What about you?,0,0
728,10,"Wow, that sounds really fun.",0,0
729,10,Time and money donations are really two important aspects for charities.,0,0
730,10,"Without the funding, it would not be able to continue and without volunteers, no one can do the actual work.",0,0
731,12,yes I would be honored to.,0,0
732,12,"Since I am a nursing student and paying for tuition out of pocket, my donation amount may not be too great but I would like to donate something.",0,6
733,12,So I like to donate $5 to the cause,0,0
734,15,"Oh, ok.",0,0
735,15,I like to donate $1,0,0
736,18,You are very welcome!,0,0
737,18,So glad to help,0,0
738,19,Its a joy to help.,0,0
739,19,Thank you for donating your time to the cause.,0,0
740,23,Pleasure meeting you too!,0,0
741,23,Hope you have lots of fun at the carnival!,0,0
742,1,I'm alright and you?,0,0
743,2,I don't know much about that charity all all.,0,4
744,3,I have not made a donation recently.,0,7
745,4,That sounds like a decent organization.,0,0
746,5,Okay that sounds good but how much would a donation of that size be?,0,4
747,6,I suppose that is true.,0,0
748,7,I make money as a musician so basically I don't make money.,6,6
749,8,Alright that's cool so how does this charity take its donations.,4,4
750,9,Okay so are you trying to get me to donate?,0,0
751,10,Alright I will donate.,0,0
752,1,Hey how's it going?,0,0
753,1,So children's charity then...,0,0
754,3,"No, not currently.",0,7
755,3,Although obviously I think those charities are important and relevant even to me,0,0
756,5,"I have a lot of nieces and nephews and have worked with children in the past so I have a good amount of experience with them, from all shapes and sizes",0,0
757,6,Yes I have.,0,0
758,6,I dealt with that more when I was working.,0,0
759,6,It was a poorer sector of the city so we saw a lot of poorer families,2,0
760,7,Yeah?,0,0
761,7,I would think so?,0,0
762,7,"I feel like I\'ve heard of it, but don\'t know a lot about it.",0,0
763,7,"But I""m always willing to help!",0,0
764,8,"Thanks, I don't consider myself that great, but any little difference i can make makes me feel good about myself",0,0
765,10,"Yeah I have, what an awful situation that is.",0,0
766,10,I've seen videos that were so heartbreaking,0,0
767,12,Oh really?,0,0
768,12,Nice!,0,0
769,12,What can we do to help?,0,0
770,13,"Sure, what amount is a smaller pledge?",0,0
771,15,"Yeah, I can do that.",0,0
772,15,A dollar?,0,0
773,1,I used to donate to them.,5,3
774,1,Do you like that charity?,5,2
775,2,What do they do exactly?,4,4
776,3,"That is super important work, obviously.",0,0
777,3,Do you know if they are a trustworthy organization?,5,5
778,4,I can't stand charities where the top level execs make a ton of money,5,5
779,5,that's good to hear.,0,0
780,5,they sound like a good charity to donate to,0,0
781,6,what other organizations would you consider?,2,2
782,7,I tend to like St Jude's research hospital too,3,3
783,8,why is that?,2,0
784,9,that's a fair point,0,0
785,10,yes! i said that's a fair point.,0,0
786,10,save the children is a good choice.,0,0
787,0,"hi,it was another day",0,0
788,0,ya recently i too tried children's charity regarding their studies.,0,0
789,0,it makes me good,0,0
790,0,"children must be educated i didn\'t heard about""save the children"" what is the procedure of giving donation?",0,4
791,0,really it is pleased to hear this who s taking care of this charity?,4,4
792,0,how they managing in 120 countries?,4,4
793,0,sure i will check this link.,1,1
794,0,is there any procedure to join as a member in that group?,4,4
795,0,even a normal people from middle class can join in that group?,4,4
796,0,people who have king heart must join as a member or sponsor a child i too refer some friends in m y circle,0,0
797,0,i asked in the previous chat what is the procedure to donate?,0,0
798,0,okay i have a check is it any discloser of our identity in donating low or high amount,3,0
799,0,whetehr i acn trust this charity?,5,4
800,0,from the begining you ae talking about this chaarity only not others are you a member of this charity?,2,0
801,0,there is no other children charity ?,2,2
802,0,ohh thats nice of you surely i too have an opinion in this charity and i will donate as much i can possible and share with my friends,0,0
803,0,I'm good.,0,0
804,0,How are you?,0,0
805,0,Please tell me more.,4,4
806,0,How do I know this charity is legit?,5,5
807,0,How much of the donations goto the children and the effort?,4,4
808,0,Does 100% go to the effort directly or does any of the monies go to employees like the director of the charity ect?,4,4
809,0,What roughly is the percentage that goes to the running of the charity and helping the children directly?,4,4
810,0,There are many scams out there that take more to profit then to actually help the kids.,5,5
811,0,I need to know these things before I donate even if it is as little as $2.,5,4
812,0,I do not know in my heart that this is not a scam.,5,5
813,0,I have been scammed before.,6,5
814,0,That is why i am asking you for the details.,0,0
815,0,Againwhatroughly is the percentage that goes to the running of the charity and helping the children directly?,4,4
816,0,How do you donate?,0,2
817,0,I am still not 100% confident this isn't a scam as it is all done via the computer and not face to face.,5,0
818,1,"Very well, thank you.",0,0
819,1,And you?,0,0
820,3,Sure.,0,0
821,3,Go right ahead.,0,0
822,5,"I would be interested in doing do, however I must tell you I am generally very skeptical about charity orginizations in general.",5,5
823,5,I know of many that I do not support due to the 6 figure salaries of the CEO.,5,5
824,5,"And the fact that not much of the donation actually get to the ""cause"".",5,5
825,7,"You have my attention, however this HIT is running Very long for 2 bucks already.",0,0
826,9,"No, you may not draw that conclusion yet.",0,2
827,9,I still know nothing about the charity and I\'m already a half hour into a 2 dollar HIT.,0,6
828,9,"I do not do this ""only"" for the money, but to try and help any way I can.",0,6
829,9,That\'s the only reason I\'m still here.,0,6
830,12,I have been doing some research while waiting for your responses.,0,0
831,12,I'll donate .50.,0,0
832,14,You are welcome.,0,0
833,14,"It would be more, but not without more research.",0,0
834,14,"This HIT is a rip off, taking far too much time.",0,0
835,14,I am an old retired guy with limited income.,6,0
836,14,My wife has health issues and is losing her insurance.,6,6
837,14,Pennies matter to me.,6,0
838,16,Thank you.,0,0
839,16,I just hope the donation does help and do wish it could be more.,0,0
840,18,Most welcome indeed and hope you have a great day.,0,0
841,19,"Should this HIT not be ending, I think it has had more than 10 rounds?",0,0
842,1,"Yes, definitely.",0,0
843,1,What do you have in mind?,2,0
844,2,"Is this the same group where people used to ""sponsor"" a child?",4,4
845,6,I can't imagine how terrible it must be for a child to grow up inside a war zone.,0,0
846,8,Are you connected with the NGO yourself?,2,2
847,10,That sounds great.,0,0
848,10,Does it come from our reward/bonuses?,0,4
849,11,What do you have in mind?,2,0
850,12,I am willing to match your donation.,0,0
851,13,That's fine with me.,0,0
852,13,I could even go for the whole $.30 if you want.,0,0
853,14,That is kind of you.,0,0
854,14,"My husband and I have a small NGO in Mindanao, Philippines, and it is amazing what a little bit of money can do to make things better.",0,0
855,17,"Yes, let's donate $0.30 each.",0,0
856,17,That's a whole lot of rice and flour.,0,0
857,17,Or a whole lot of bandages.,0,2
858,1,Good just another Monday how about yourself?,0,0
859,4,Yea what do you got?,0,0
860,7,No I was blessed when I was a kid and I was allowed to be one,0,0
861,11,I think that is is awful and sad.,0,0
862,11,What do we do about it?,0,0
863,13,nope I have never heard of it,0,0
864,14,Oh nice thats sounds likes a good cause,0,0
865,16,That is awesome,0,0
866,19,I would like to donate $0 but its not because I dont believe in the cause.,7,7
867,19,Its because I dont trust non profits,5,5
868,21,No thank you for the work that you do,0,7
869,22,I am not sure I am just very biased,5,0
870,0,Hi!,0,0
871,0,"I am well, thank you.",0,0
872,0,I am excited to know we can help out a children's charity.,0,0
873,0,That is good to hear.,0,0
874,0,"I forgot to ask, how is the weather by you today?",0,0
875,0,I would like to donate today.,0,0
876,0,What amount would help out?,0,0
877,0,I can spare $25.,0,0
878,0,"Let me ask, are you also able to donate, and if so how much are you able to spare?",2,0
879,0,Wonderful!,0,0
880,0,Then it looks like we can both really help out.,0,0
881,0,Thank you for your generosity!,0,0
882,0,"Okay, thank you.",0,0
883,0,Great talking with you.,0,0
884,0,"Hey, before I forget, I did not tell you about the weather here.",0,0
885,0,Are you interested?,0,0
886,0,"Well it is a bit rainy, and it has been cold, but we are going to get a heat wave in the high 80's this week!",0,0
887,0,"Also, I have another question for you if you have a minute.",0,0
888,0,Do you know if the donations that we are making are tax deductible?,0,0
889,1,What does the money go towards if I donate?,4,4
890,5,Where in the world are the children located?,4,4
891,6,"If I donate $25, does that go a long way?",0,0
892,8,Will it help towards education?,4,4
893,10,Do you accept monthly donations of smaller amounts?,4,0
894,11,What are the amounts for monthly subscriptions?,4,4
895,12,Do I get updates on a specific child if I donate monthly?,4,4
896,13,To what age are children receiving help?,4,4
897,14,I would like to donate $5 monthly.,0,0
898,15,Am I able to communicate with the child?,0,4
899,16,"Great, thank you very much",0,0
900,2,Good morning!,0,0
901,2,How are you doing today?,0,0
902,5,What else can you tell me about the charity?,4,4
903,5,Which countries do they work in?,4,4
904,6,How much of a donation would one have to make to feed a family for a week?,0,4
905,8,That's crazy!,0,0
906,8,I spend more than that on coffee every week!,0,0
907,11,I would do that,0,0
908,14,We really are.,0,0
909,14,We have SO many places to go to for help,0,0
910,16,I'm going to tell more people about the charity,0,4
911,19,"Yes, I do",0,0
912,22,I always prefer going through organizations I have researched to make sure they're reputable as well,3,0
913,24,"Thank you, have a great day!",0,0
914,1,hi,0,0
915,2,what exactly happened to these children's?,4,4
916,3,I'd like to know what specific ethnicity are we supporting,4,4
917,5,"I see, can you go into a little bit more details about some of the childhood related causes ?",4,0
918,8,"ah, I see, that's very heartbreaking to here.",0,0
919,8,I'd be glad to support the cause,0,0
920,11,I'm glad to hear that.,0,0
921,11,Will I be getting any sort of reward as well?,4,0
922,14,"I see, well, I'd love to do that then",0,0
923,16,"awesome, thank you so much",0,0
924,17,I'd like to donate 5 dollar,0,0
925,18,your very welcome,0,0
926,0,Thats good... what did you think of this survey so far... kinda long!,0,0
927,0,"yes indeed, don't even know what I'm supposed to do here..",0,0
928,0,I went to the movie theater earlier and now I am just watching tv while it rains outside.,0,0
929,0,I am volunteering tomorrow morning.,0,0
930,0,"That sounds like fun, What movie did you watch?",0,0
931,0,I haven't been to a movie theater in years!,0,0
932,0,I'm doing pretty good too.,0,0
933,0,Having any issue completing this task?,0,0
934,0,Yes I am,0,0
935,0,That's nice.,0,0
936,0,Have you ever donated to any charity?,0,0
937,0,Yes I have I have never given money though because I'm broke lol.,6,6
938,0,I give blood regularly.,3,0
939,0,What about yourself?,0,0
940,0,It really is I think it is great that they help provide healthcare for people in poor countries,0,0
941,0,yes.we have an obligation to help the less fortunate,0,0
942,0,"So, have you heard of Save the Children?",0,0
943,0,"Yes, I have.",0,0
944,0,i am good here.. do you like to donate money in save the children concept?,0,0
945,0,Well I do like to help kids.,0,0
946,0,Doing fine.,0,0
947,0,Trust you are doing well?,0,0
948,0,"Yes I am, thanks",0,0
949,0,"I honestly can't complain too much, not too much going on",0,0
950,0,Are you excited for Labor Day coming up?,0,0
951,0,I am doing really good.,0,0
952,0,How is the weather by you today?,0,0
953,0,Rainy and a bit cold.,0,0
954,0,How do you feel about Children's Charities?,0,0
955,0,Have you ever heard of the Save the Children charity?,0,0
956,0,I think I've heard of it but not sure exactly what they do.,0,0
957,0,How to ensure our children grow well and live well?,0,0
958,0,"Our clean water, clean air and world peace, all of us connected someway.",0,0
959,0,Our endless needs and wishes put our children in danger.,0,0
960,0,Life really needs not much.,0,2
961,0,I think focusing on our needs as a whole community vs. just ourselves or our families is a great first step.,0,0
962,0,"There are so many families that are well off, and know what meal they are to have next, but they don't contribute to those who don't.",0,0
963,0,This is why I donate each month.,0,0
964,0,To help insure that other families in my community are provided with their basic needs.,0,0
965,0,Doing good.,0,0
966,0,how about you?,0,0
967,0,I'm doing well.,0,0
968,0,Thanks for asking.,0,0
969,0,I'm doing well thanks,0,0
970,0,ok tell about you,0,0
971,0,I'm doing well.,0,0
972,0,I'm glad to hear that.,0,0
973,0,Where do you live?,0,0
974,0,"I am in Austin, TX.",0,0
975,0,Save the Children.,0,0
976,0,At least that's what the info from the HIT says.,0,0
977,0,I can donate towards that,0,0
978,0,How are you?,0,0
979,0,I am doing good!,0,0
980,0,How are you,0,0
981,0,"Millions of children around the world lack basic things like food, water, and shelter.",0,0
982,0,Our organization provides these things.,0,2
983,0,That sounds wonderful,1,0
984,0,"I am doing wonderful, thank you for asking.",0,0
985,0,"I have a question, have you ever donated to a charity before?",0,0
986,0,Yes.,0,0
987,0,"I live in an area that sometimes has flooding and also live in the part of the country that is referred to as ""Tornado Alley"".",0,0
988,0,I\'ve donated to American Red Cross and some local charities.,0,3
989,0,Good to hear!,0,0
990,0,"I am in Virginia, where abouts are you from?",0,0
991,0,I am in NC,0,0
992,0,I am well.,0,0
993,0,How are you today?,0,0
994,0,"Good,what is in your mind?",0,0
995,0,"That is wonderful, me too.",0,0
996,0,Have you heard of the charitable organization called Save the Children?,0,0
997,0,"no, no, he heard about it before but it seems interesting and beneficial",0,0
998,0,Save the Children is the best  that works for rights.,0,0
999,0,It's a great organization for sure!,0,0
1000,0,I am good.,0,0
1001,0,How are you?,0,0
1002,0,"I am fine  ,  Thank you .What are we working on here ?",0,0
1003,0,I am looking to help a local children's charity.,0,0
1004,0,Is this something you would be interested in?,0,0
1005,0,yeah what does the charity do?,4,4
1006,0,haw are you,0,0
1007,0,"I am good, what do you think about children's charity?",0,0
1008,0,"I'm very much a supporter of them, It's something important to me",0,0
1009,0,Do you support that particular charity?,0,0
1010,0,What other charities are important to you?,0,0
1011,0,It is an organization that helps children in difficult life situations.,0,0
1012,0,How does it help the children?,4,4
1013,0,I'm good.,0,0
1014,0,so i was wondering if you would be willing to donate some of your earnings along with me to this charity ?,0,0
1015,0,What earnings are you talking about?,0,0
1016,0,Yes Iam There.,0,0
1017,0,Do you know children's charity?,0,0
1018,0,i am very fine and would want to know if you have considered  giving to support a good course before....,0,0
1019,0,I donated through HITs.,0,0
1020,0,what is this organization about?,4,4
1021,0,Doing fine.,0,0
1022,0,Have you heard about this charity Save the Children?,0,0
1023,0,"Yes, I believe that they are a good organization that cares about children.",0,0
1024,0,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,0
1025,0,Hm.,0,0
1026,0,Isn't this the sort of group that the government should help?,2,4
1027,0,"Interesting answer, I think it's a mixture the world over",0,0
1028,0,"Can you clarify your answer a bit, what do you mean that its a mixture?",0,0
1029,0,Not terrible.,0,0
1030,0,"SO, in order to complete this task, I am supposed to convince you to donate part of your award to Save The Children.",0,0
1031,0,"Alright, tell me about that then.",4,4
1032,0,Too many children die from hunger.,0,0
1033,0,"yes i know,  i have seen many news about that",0,0
1034,0,I'm doing well.,0,0
1035,0,Do you know anything about the charity Save the Children?,0,0
1036,0,I think I've heard about it.,0,0
1037,0,"That's good, have you heard of the Save the Children charity?",0,0
1038,0,No I have not.,0,0
1039,0,Please explain,4,0
1040,0,"ok, You know what is this going for.",0,0
1041,0,My task is to persuade you to donate some or all of your earning from ythis hit,0,0
1042,0,Ok. got it.,0,0
1043,0,tell me about the charity.,4,4
1044,0,This organization helps meet the needs of kids in difficult countries.,0,0
1045,0,What are the difficult countries that are helped?,4,4
1046,0,I am good.,0,0
1047,0,Have you ever thought of donating to a charity?,0,0
1048,0,"No, sorry I haven't had a thought of donating to a charity.",1,0
1049,0,Great!,0,0
1050,0,Have you ever heard of Save the Children - an international organization that helps kids in poor countries?,0,0
1051,0,"I think so, yes.",0,0
1052,0,Have you don this HIT before?,0,0
1053,0,No i have not,0,0
1054,0,Which type of donations?,0,0
1055,0,Do you like to donate children's charity?,2,0
1056,1,"Wonderful, I have heard of it but don't know too much about it.",0,0
1057,2,That is wonderful work.,0,0
1058,4,How did you get involved with this organization?,0,2
1059,7,"That is horrible, what can I do?",0,0
1060,8,"Yes, I will gladly donate all of my bonus.",0,0
1061,9,I hope many people do as it is a good thing to do.,0,0
1062,11,Thank you so much.,0,0
1063,11,I will read about them.,1,0
1064,12,Where is the organization based?,4,4
1065,13,Do they receive a lot of donations?,4,4
1066,15,"That is so wonderful, what devastation!",0,0
1067,16,You are welcome!,0,0
1068,0,Good morning,0,0
1069,0,Great thanks!,0,0
1070,0,How are you?,0,0
1071,0,I don't think so.,0,0
1072,0,I see.,0,0
1073,0,A worthy cause indeed.,0,0
1074,0,"Yes, that's a very important attribute.",0,0
1075,0,Seems like a valid distribution.,0,0
1076,0,I do not.,0,0
1077,0,I don't buy beverages when I'm out.,2,3
1078,0,I do buy coffee to make at home and I do buy canned drinks for home/work use as well.,3,0
1079,0,I cannot afford to guy extraneous beverages.,6,6
1080,0,"No, I would not.",7,7
1081,0,"As it is, I've already cut back on cable, now I use over the air antenna, and just about all other expenses that I can think of.",6,6
1082,0,"Yes, with absolutely no guilt.",6,0
1083,0,"I realize that there are people suffering but as I say, right now, any way I can eliminate an expense would go to paying off my debt.",6,6
1084,0,"Then, I would gladly look into donating to a worthwhile charity like yours.",1,0
1085,0,"Yes, I will donate $1.00.",0,0
1086,2,No I'm not wealthy.,6,0
1087,2,I have couple dollars .do you have money?,6,0
1088,7,I hear you same here.,0,0
1089,7,Would u like to donate to children's charity?,0,0
1090,9,I'm asking would you yes or no that's all.,0,0
1091,14,O ok I understand.,0,0
1092,14,Yes there are a lot of fakes out there.,5,0
1093,14,If I had lots if money I would.,6,6
1094,15,Yup yup.,0,0
1095,15,So?,0,0
1096,17,Yes.,0,0
1097,17,Elaborate more in what you think about charities,0,0
1098,20,That's awesome your just like me in that instance .u a caring person,0,0
1099,21,And our good hearts,0,0
1100,22,I have no clue man.,0,0
1101,22,How about you?,0,0
1102,23,I hear you .If you could how much would you dinate,0,0
1103,25,It is up to you to decide,0,0
1104,1,Yes especially to help children.,0,0
1105,2,Not much.,0,0
1106,2,Tell me about it.,0,0
1107,3,Do they help feed them?,4,4
1108,4,So they help with everything but food?,4,4
1109,5,Does twenty cents help a lot or just a little?,0,0
1110,6,Is fifty cents alright or is that still too little?,0,0
1111,7,I don't know.,0,1
1112,7,It seems like that is still too little?,0,4
1113,8,How about eighty cents but will that help a lot or just buy them a little?,0,0
1114,9,Maybe I will make it a dollar.,0,1
1115,10,Ok. A dollar it is then.,0,0
