,Turn,Text,True,Pred
624,2,We see children going through difficult times including things like cancer and several other illnesses that are life-threatening.,0,0
625,2,I do have a soft spot for children.,0,0
626,2,"As a parent of one, I woudn't want to see my child go through many of the hardships that children of very young age would go through.",0,0
627,2,I think it's crucial to tell whether these charities are in fact going towards children in need.,0,4
628,2,Parents who don't have the necessary financial support to provide their children with the care they need.,0,4
629,7,yes I have.,0,0
630,7,"In fact, I've recently did some research on this charity and found so many community events that help children in general.",0,0
631,7,Whether it'd be for back-to-school supplies or changing the lives of bright children.,0,0
632,7,One of the things that really touch my heart is preventing malnutrition.,0,0
633,7,"Millions of children die each year due to poor health and so having a nutrition program, ensure's that children will grow up healthy.",0,0
634,10,I believe it could be true.,0,0
635,10,"However, I think a lot of people would question whether these charities are legitimate.",0,0
636,10,One thing that people would look upon is proof of legitimacy.,0,0
637,10,"If they can see for themselves and or participate in some kind of a charity event, then they would want to contribute to this.",0,0
638,14,"Personally, transparency is especially vital.",0,0
639,14,"When you become so passionate about something like this, you would want the world to become more involved in this passion of yours.",0,0
640,14,"In turn, they would have an idea of the tribulations that others go through, as well as, becoming more sympathetic towards society in general.",0,0
641,14,If you have nothing to hide then this would not be a problem.,0,0
642,17,"Honestly, it should be a choice.",0,0
643,17,"I don't think of it as a moral obligation, necessarily.",0,0
644,17,"However, I think people should open their eyes to things like this because if they really look at the big picture and find that it could possibly affect their lives in the future then they should be more involved and play a role in helping others.",0,0
645,21,I think so.,0,0
646,21,"Depending on their financial standpoint, I think people would contribute to a charity like this if they have the funds to do so.",0,0
647,21,"If they don't, it's completely understandable.",0,0
648,21,"In many places, living expenses are very expensive so they may or may not be able to.",0,0
649,21,"However, every cent counts.",0,0
650,21,It wouldn't matter how big or how small the donation is.,0,0
651,21,It's all about giving.,0,0
652,25,Those are very good questions.,0,0
653,25,It depends on the way they see it.,0,0
654,25,Those who believe in the gift of giving and are generous regardless of the price then a small donation could count as much as a $100 donation could.,0,0
655,25,"Nonetheless, if your views are small and you only look at these donations at a high price, then small donations wouldn't count for anything.",0,0
656,25,"Overall, I feel any donation is acceptable and could count towards a good meal for a child.",0,0
657,29,"Personally, I always round it up to the nearest dollar for any charity I feel connected to.",0,0
658,29,I have seen a lot of people do the same.,0,0
659,29,"I think some people will say ""maybe next time"" if they aren\'t paying attention when the cashier asked them this question and/or they don\'t have the funds to do so.",0,0
660,29,"When I really think about it, people will carry the right amount of change just to buy one item that they initially came to the store to buy.",0,0
661,32,Yes I would.,0,0
662,32,I'm in the process of racking up as much money as I can and donating part of that to Save the children.,0,0
663,35,I can do 0.30 cents at the moment.,0,0
664,0,Hello,0,0
665,0,I would be willing to donate a portion of my wages,0,0
666,0,I am thinking I only want to donate .10,0,0
667,0,What childrens charity is this?,0,4
668,0,I am somewhat familiar with them,0,0
669,0,That is so heartbreaking.,0,0
670,0,Save the children sounds like a wonderful charity to donate to,0,0
671,0,Do they find family's for the children or are they running a orphanage?,4,4
672,0,It's so important that there is a organization looking out for children.,0,0
673,0,I only hope that the money goes directly to children programs instead of being eaten up by overhead costs,6,0
674,0,So you dont actually know how they use the koney?,6,4
675,0,money?,0,4
676,0,Am so glad to hear that,0,0
677,0,Do how much are you donating,2,4
678,1,"yes i know that is a good charity foundation, they help the children.",0,0
679,2,what?,0,0
680,2,what happened?,0,0
681,4,you were in military?,0,0
682,7,I tried to give him my food but it was too late,0,0
683,7,"he was in the end i think, this is the kind of things i have about our civilization , many dnt have to eat and many waste their food, its not right",0,0
684,10,"for sure we must do something, but many people are blind, they see just the green of the money, they dont interact with people to see whats their problems are, i really want to help go in africa or some place but i dont know how i can go with a organization.",2,0
685,12,"this i can do, but i was thinking about actual helping.",0,0
686,15,"yeah i know that they are helping Hawaii now ,",0,0
687,15,with the hurricane coming soon.,0,0
688,17,"5$ maybe, plus minus, why?",0,0
689,18,"of course i would donate, how much are you willing to donate?",0,0
690,20,i can donate 5 if you truly are donating 5.,0,0
691,20,im happy to help,0,0
692,1,ok please do,0,0
693,4,ok sounds good.,0,0
694,4,How much many are we talking and how you want me to pay,0,4
695,8,how about .50 cents,0,0
696,10,yes I confirm .50,0,0
697,16,ok .60 firm this time,0,0
698,20,"Yes but that is a private issue between me and me, not you and me.",0,0
699,27,.60 still sounds good to me.,0,0
700,27,Lets leave it at that.,0,0
701,31,.60 firm.,0,0
702,31,Pushiness does not make for a good salesperson.,0,0
703,38,Thank you and I do not want to be rude but I am straight talking person,0,0
704,40,You also have a good day,0,0
705,2,I'm doing very well.,0,0
706,2,Just recovering from the long weekend.,0,0
707,2,How about yourself?,0,0
708,3,Awesome.,0,0
709,3,What are some of your hobbies?,0,0
710,5,Only in name.,0,0
711,5,I haven't heard too much about it though.,0,0
712,5,Can you tell me more?,0,4
713,6,What do you do as a volunteer for this charity?,4,4
714,8,"Hmm, I see.",0,0
715,8,Do you have information about their charity rating?,4,4
716,8,How much of the donation will actually be used to help the children?,4,4
717,10,I always like to see some report first.,6,0
718,10,Maybe I will have to do some research first.,1,0
719,10,Have you donated to them yourself?,4,0
720,12,How did you come to find out about this charity?,4,4
721,13,You never know though.,6,0
722,13,I've heard of poorly run charities that misuse the donations.,6,0
723,13,Like only 50% of your donation actually helps children.,6,0
724,13,You gotta make sure your donation is helping the needy.,6,0
725,14,What is the other nonprofit that you support?,0,4
726,15,That's nice of you.,0,0
727,15,Can't ever imagine hurting kids,0,0
728,0,Hey!,0,0
729,0,I'm doing well!,0,0
730,0,How are you?,0,0
731,0,I haven't.,0,0
732,0,It sounds familiar though.,0,0
733,0,Could you tell me about it?,0,0
734,0,That's amazing.,0,0
735,0,Do they provide legal help or support to live?,4,4
736,0,I'm really passionate about children's rights no matter what background they are from.,0,0
737,0,"When it isn't available, I think it's important to provide for them if we can.",0,0
738,0,"So, I'd be willing to donate, if I could confirm the charity was a legitimate one.",6,0
739,0,"Oh, wow!",0,0
740,0,"Okay, I would definitely donate to them!",0,0
741,0,"I'm not sure how much I would be getting from the task, but I will say $1!",0,0
742,0,"Oh, that is nice!",0,0
743,0,"Especially now with so many children separated from their families because of the immigration disputes, I hope they can help children here even in America as well!",0,0
744,0,Me too.,0,0
745,0,I think about them so often.,0,0
746,0,I have a sister who is under eighteen.,0,0
747,0,I try to teach her about her rights because I think it is so important to know them.,0,0
748,0,"If someone believes they can take advantage of your ignorance, a lot of times, they will.",0,0
749,0,"It's a shame, but I want her to know her rights so that she is never taken advantage of by someone in a higher position of power.",0,0
750,0,Wherever and whoever that may be.,0,0
751,0,It makes me scared for her and my nephews as well.,0,0
752,0,I hope we can fix the bad in the world by the time they grow older.,0,0
753,0,have noticed so many kids that are kinder and more aware than when I was younger.,0,0
754,0,I think it's because there are more people who have experienced injustice or have been hurt by inequality.,0,0
755,0,They want to make sure it doesn't happen to the ones that come after us.,0,4
756,0,Thank you.,0,0
757,0,It was nice speaking with you! :),0,0
758,0,wow that sounds like a problem,0,0
759,0,actually i have a kid that is sick and overseas right now,0,0
760,0,donating money to them,0,0
761,0,tell me more?,0,4
762,0,do they help kids in africa,4,4
763,0,"i notice they didnt send money to my child though, he is sick and overseas?",6,4
764,0,well maybe you could donate to my child.,2,0
765,0,since you are so into helping out kids,2,0
766,0,how do we do that,0,4
767,0,how much will you donate,0,0
768,0,how much should i give?,0,0
769,2,Could you please tell me more about this charity?,4,4
770,3,What exactly does the money do for them?,4,4
771,5,Do you donate to a specific child?,4,4
772,6,Oh that's great!,0,0
773,6,That was going to be my next question about if this charity helps kids in the US.,4,4
774,6,Is there a minimum amount you need to donate?,4,0
775,9,When was this charity started?,4,4
776,11,Perfect thank you for the information.Is there a website where I can check it out and donate?,4,0
777,12,Ok I will be willing to donate $100.,0,0
778,12,Do I get a receipt?,0,0
779,13,So do I provide my email to you?,0,0
780,13,How does this work?,0,4
781,15,Do you know if this is tax deductible?,0,4
782,16,OK no problem I will find out.,0,0
783,16,Thank for answering my questions.,0,0
784,16,I will be sure to donate.,0,0
785,1,I am one who like to donate.,0,0
786,1,Can you tell me more about it?,4,4
787,2,Do they have any focus right now?,4,4
788,2,More as where are the majority of the fund headed towards right now/,4,4
789,4,It seems like Syria seems to be a high stakes area.,0,0
790,4,Are any fund going to help the the children in Hawaii after the volcano and hurricane?,4,4
791,6,What are some of the things that they do for the children?,4,4
792,6,I would like to donate but I am not a huge fan or donating just for promotion?,1,0
793,9,I am interested in donating most of my task payment.,0,0
794,9,How would I go about this?,0,0
795,10,Would 60% of the task payment be enough?,0,0
796,10,I know its not much.,0,0
797,12,I think it would be roughly $1.20.,0,0
798,12,Is there a follow up on to see how my money while little is may be is being put to use?,4,4
799,16,I am very happy to help,0,0
800,18,We still have chat a bit more.,0,0
801,18,Have you heard any break thought about this charity?,4,0
802,18,I am really interested.,0,0
803,23,That is very awesome.,0,0
804,23,I am proud to be apart of helping them help others,0,0
805,23,I also found out that 86% of donations goes to services and only 5% goes to management.,0,4
806,23,I was glad to hear that.,0,0
807,23,It was nice chatting with you.,0,0
808,23,I enjoyed this.,0,0
809,23,You take care and have a good day.,0,0
810,1,Fine how are you?,0,0
811,2,What is your favorite childrens charity,0,0
812,5,Yes I have heard of them.,0,0
813,5,They do a lot for kids,0,0
814,8,At this time I am not willing to do that,7,0
815,11,Yes that is correct,7,0
816,13,okay im fine with that,0,0
817,15,Thats sad so many children were killes,0,0
818,17,Thanks for the info I will check it out,0,0
819,20,okay did you choose to donate?,2,0
820,24,I understand you too,0,0
821,0,"Yes, I do.",0,0
822,0,What does Save the Children do?,4,4
823,0,"Can you give me their website, so I can look into them?",4,4
824,0,Thank you!,0,0
825,0,Why are you talking about this charity instead of the others?,2,4
826,0,Why are you talking about this charity instead of the others?,2,4
827,0,In what ways do they help children?,4,4
828,0,I'm glad they do that but there are many charities that claim to do the same thing.,2,0
829,0,"Well, ok.",0,0
830,0,I'll keep them in mind and do some research into them.,1,0
831,0,"If I can vouch for them, yes.",1,0
832,0,I'm glad there are people like you out there who are attempting to make a difference in the world.,0,0
833,0,I would consider donating $0.50.,0,0
834,1,"Hi, i'm doing great! how are you?",0,0
835,4,sure!,0,0
836,4,I would like to,0,0
837,5,"no, but i would like to know more about it",4,0
838,6,that's great.,0,0
839,6,Do you have any more information about it?,4,4
840,8,"yes, it's so heartbreaking1",0,0
841,9,that's really good to hear!,0,0
842,9,I can't imagine not being able to see my son!,0,0
843,11,So what exactly do they do to help these kids to reunite with their parents?,4,4
844,12,awesome!,0,0
845,12,I'm so gonna support it!,0,0
846,12,Children should be with their parents!!,0,0
847,14,I can't donate less than 0.50?,2,0
848,16,i'm not sure.,1,0
849,16,I'm in a tough financial situation right now so i really need money but i would like to donate.,5,0
850,1,Hey,0,0
851,2,Which children?,0,4
852,4,What would my money do exactly,4,4
853,7,How would I know that the money is actually being used to help children and not just pocketed by the people that run the c harity,6,4
854,8,"Okay, that sounds reasonable",0,0
855,9,I'll donate $10,0,0
856,11,Good luck with your charity,0,0
857,12,Yeah lol,0,0
858,13,I have to make it more than 3 words,0,0
859,14,Yeah hopefully,0,0
860,1,hi!,0,0
861,2,"It is going alright, thanks",0,0
862,3,"I did actually, but i can't remember the.",0,0
863,3,what donations are we talking about?,0,4
864,4,what is it abuot?,4,4
865,5,weell that sounds like a lovely charity.,0,0
866,5,are you donating?,2,0
867,7,"I wish I could give more, but I am broke",5,0
868,8,i would give it all if i weren't,0,0
869,9,I may give a few cents,0,0
870,10,How about you?,2,0
871,11,That is very generous!,0,0
872,4,"Yes, I believe they sponsor children in need.",0,0
873,4,I do the same for World Vision.,0,0
874,4,I sponsor 3 children.,0,0
875,9,I appreciate the letters that I receive to see the impact that our donations make.,0,0
876,9,Although it is not much money for us its makes a huge difference to the children from what I have seen.,0,0
877,9,How long have you been donating?,0,0
878,15,That is good.,0,0
879,15,I've heard good things about Save the Children.,0,0
880,15,I think my brother sponsors a kid with them.,0,0
881,15,I believe World Vision is rated highly as well.,0,0
882,15,I'm glad that I can help others in need since I've been blessed a bit to help others.,0,0
883,22,Sure.,0,0
884,22,I would love to help.,0,0
885,22,I would love to make a donation today.,0,0
886,25,Probably more.,0,0
887,25,Do you donate by the catalog or general donation?,0,4
888,27,"Ok, sounds good.",0,0
889,27,I'll donate the whole amount.,0,0
890,29,Great.,0,0
891,29,"I've been looking at the Save the Children website so I will likely buy off the catalog, like Emergency Food.",0,0
892,29,Thanks for sharing.,0,0
893,33,Very good.,0,0
894,33,I glad we can help.,0,0
895,33,Every bit helps.,0,0
896,35,Ditto to you.,0,0
897,35,Have a great day.,0,0
898,35,God bless!,0,0
899,37,You.,0,0
900,37,Enjoy the rest of the day.,0,0
901,1,Hi!,0,0
902,1,Looking forward chatting with you too.,0,0
903,3,"Yes, I do",0,0
904,7,"There were periods in my childhood when money was very short and we had our telephone or power cut off, but I always had a safe place to live and food to eat.",0,0
905,9,What was life like for you growing up?,0,0
906,9,"Did you have any worries about food, shelter, safety, etc.?",0,0
907,12,I don't have any experiences like that but I'm sure it must have been very difficult and scary to go through that as a child.,0,0
908,14,Did you ever use the services of any organizations for children to help you through the rough times?,0,0
909,16,"No, I didn't either.",0,0
910,16,My family would just get through somehow.,0,0
911,16,"I have made donations in the past, but our money is bit tight since I'm a stay-at-home mom right now.",5,5
912,16,"If I make donations now, they are in-kind donations rather than monetary donations.",3,0
913,16,What organizations do you donate to?,2,4
914,16,I tend to make donations to a emergency children's shelter.,3,0
915,20,"Yes, I have.",0,0
916,22,"No, I didn't know that they are helping children near to us.",0,0
917,22,Do you mean in the USA?,0,4
918,24,I didn't realize that.,0,0
919,24,I've been following the news about family separations very closely.,0,0
920,24,I'm glad organizations like Save the Children are helping.,0,0
921,27,"Sure, I will donate 50 cents to them.",0,0
922,0,hi how are you,0,0
923,0,I'm good...what are we to discuss?,0,0
924,0,ok are we to decide annamount?,0,0
925,0,I'm sorry I meant $20,0,0
926,0,I guess they save children,0,0
927,0,oh that sounds good..how do they help,4,0
928,0,ok I support that,0,0
929,0,"every other month or so, but not to them",0,0
930,0,not my time anymore no...too busy,0,0
931,0,I would choose 0 in this instance,0,0
932,0,why do you don't want to donate?,2,0
933,3,"I'm doing well, thanks!",0,0
934,3,Likewise to you.,0,0
935,3,I have not heard of that charity.,0,0
936,4,How long has this charity been in existence?,4,4
937,5,How are they rated as a charity?,4,4
938,5,Do you have access to their overhead and admin costs breakdown vs. what they actually spend on programs?,4,4
939,6,Ah..,0,0
940,6,"I see, you misspelled the charity at the beginning.",2,0
941,6,"I was wondering why you were talking about ""save the hold ten"" vs. ""save the children.""",2,0
942,8,"As I recall, for save the children, they were given a bad reputation back in the '90s due to their excessive spending on administration costs vs. program expenditures.",6,0
943,8,It was quite the scandal and they became a watchword for bad charities.,6,0
944,10,"No, there are other charities that do a much better job in my opinion that I already donate to, such as Compassion International and World Vision for international children's relief, and my local food shelter.",3,0
945,10,I can participate directly through volunteer hours and I can also actually visit the children that I help through my family's donations.,3,0
946,10,That's a big plus for me.,0,0
947,11,Amounts don't matter to me.,0,0
948,11,Ethical charities do.,6,0
949,11,"I'm sorry, but I contributed to save the children back in the day before the scandal broke.",6,0
950,11,"I'm afraid for me, their reputation is still bad.",6,0
951,11,"Sorry, no.",7,0
952,13,"Actually, their own website may be a biased barometer of their giving.",6,4
953,13,Perhaps a link to an organization or other agency that rates major charities would be more helpful.,6,0
954,14,"Believe me, if it were any charity besides ""save the children,"" you could have me donate my entire compensation, which isn\'t really all that much.",6,0
955,15,"Thank you ""PERSON_1""",0,0
956,0,Hello tell me something good,0,0
957,0,"a little, what do they do?",4,4
958,0,"cool, so what can i do",0,0
959,0,ok so wht do you suggest?,0,0
960,0,not so fast what does the money go to,4,4
961,0,oh wow ok how much do you suggest?,0,0
962,0,ok$1 it is,0,0
963,0,nope 1 is cool,0,0
964,0,oh ok then $50,0,0
965,0,ok thank alot,0,0
966,0,"Yes I have, but I don't know a lot about it.",0,0
967,0,That sounds like a very nice cause.,0,0
968,0,That's awesome!,0,0
969,0,Do you know when the charity began?,4,4
970,0,That is very impressive.,0,0
971,0,Do you know on average how much money the charity makes per year?,4,4
972,0,That is awesome.,0,0
973,0,"Yes, definitely.",0,0
974,0,"Unfortunately some ""charities"" are just scams that do not donate to a worthy cause at all.",6,0
975,0,That's very helpful.,0,0
976,0,"It is best to be transparent when running a charity like that, especially when the charity brings in a large amount of money.",6,0
977,0,That way nobody can question anything.,0,0
978,0,Right.,0,0
979,0,"I understand that people have to get paid for what they do, but they shouldn't be making an extravagant amount of money.",6,0
980,0,Yes I have.,0,0
981,0,I usually like to donate to Johns Hopkins Hospital because that is where I had many of my surgeries when I was a child.,0,0
982,0,The people there saved my life on more than one occasion and it's just a great hospital.,0,0
983,0,"Sure, I'd be glad to donate $0.25 to Save the Children.",0,0
984,0,Hi.,0,0
985,0,Yes.,0,0
986,0,I would very much like to donate.,0,0
987,0,"Well, I don't have much money right now.",5,0
988,0,All I can afford is $5.00.,0,0
989,0,That's so horrible.,0,0
990,0,I wish I could give more.,0,0
991,0,I sponsor a poor child in India every month for $40.,3,0
992,0,I wish I could help all the children in the world.,0,0
993,0,It is the least I can do for him.,0,0
994,0,"Most people take for granted what they have in their lives, while there are so many thousands who do not even have the basic necessities.",0,0
995,0,Imagine not have clean water to drink.,0,0
996,0,I agree.,0,0
997,0,There is so much wasted in the world.,0,0
998,0,I know it is possible for everyone to have enough food and water.,0,0
999,0,If only the governments and politicians of the world would stop fighting and actually work toward that goal.,0,0
1000,0,I sponsor through World Vision.,3,0
1001,0,I like them because they are very transparent about where the money is going.,0,0
1002,0,You can see photos and videos of your sponsor child and his or her community.,0,0
1003,0,And they let you know what type of progress is occuring both with your child and the community in general.,0,0
1004,0,"It is so satisfying to know you are making a real difference in someone's life, and maybe in many lives.",0,0
1005,0,"Well it's $39 a month, so $468 annually.",3,0
1006,0,I also send him little care packages every so often.,0,0
1007,0,"At Christmas I plan to send either $100 or $200 as a special gift to his family, which will enable them to buy a goat, some chickens, etc.",3,0
1008,0,That will have such a big impact on their lives.,0,0
1009,0,"Well, I know I said $5, but I think I will make it $10.",0,0
1010,0,You are so welcome.,0,0
1011,0,Thank you.,0,0
1012,0,It has been a pleasure talking with you!,0,0
1013,0,Thank you again for donating $10 to Save the Children.,0,0
1014,0,It was a pleasure talking to you as well!,0,0
1015,0,"I'm doing well, a little tired.",0,0
1016,0,How are you?,0,0
1017,0,"Im a perfect world where I had all the resources and money I could stand, I would love to be a philanthropist.",0,0
1018,0,I think childrens charities are a worthy cause.,0,0
1019,0,"But, I do not work and I seldom donate due to the needs of our family.",5,5
1020,0,I do like Childrens healthcare of Atlanta as a charity.,3,0
1021,0,What about you?,2,0
1022,0,which charity are you passionate about?,2,4
1023,0,"Yes, I hear they feed starving children all over the world.",0,0
1024,0,Really sad situation.,0,0
1025,0,I couldn't imagine not being able to supply food for my kids.,0,0
1026,0,Heart breaking.,0,0
1027,0,"I just read about a charity called The Project Linus, a group that supplies security blankets for terminally ill children.",0,0
1028,0,All my kids love their security blankets.,0,0
1029,0,Do you have any kids?,0,0
1030,0,There is a good time and place for vaccines.,0,0
1031,0,Save the Children do help with vaccines as well as food.,0,0
1032,0,Crazy how 30.00 a month can change a child's future.,0,0
1033,0,"Another charity I read about is Reach Out and Read, they supply used books to doctors offices to help kids read by educating the nurses on talking to parents about the importance of reading.",0,0
1034,0,"I never heard of them before today, have you?",0,0
1035,0,Internet research is a good way to learn about pretty much anything.,0,0
1036,0,It's hard to come up with a bunch of conversation about charity.,0,0
1037,0,It's easy to just live in your own world and not think about the horrible things in the world.,0,0
1038,0,Charity is a good way to get a collective group of people to make a change in the world.,0,0
1039,0,"There are so many childrens charities like KABOOM, they build updated playgrounds for kids with disabilities.",0,0
1040,0,"Yea, I think thats most important.",0,0
1041,0,There are so many so called charities that keep almost all of the donated funds and only a few pennies of each dollar actually go towards the need.,6,0
1042,0,I read a blog about Sea World is a big donater to children's charities.,0,0
1043,0,"Make a Wish Foundation is a good one, have you heard of them?",0,0
1044,0,Ive had a few of the charity HITs.,3,0
1045,0,I like to learn about an array of different things.,0,0
1046,0,I've actually been intrigued by alot of the things I've head on the HITs.,0,0
1047,0,Save the children was one of the charities talked about on here.,0,0
1048,0,I have a cousin who works with MercyShip.,0,0
1049,0,They are an organization that sales to african countries and does hundreds of thousands of surgeries on children in need.,0,0
1050,0,"I'm grasping at straws now, 10 turns each is a monumental task just like fighting childhood cancer (not really) have you ever donated to charities for childhood cancer?",2,0
1051,0,Childrens charities are important to increase awareness for diseases and disabilities.,0,0
1052,0,I cant even imagine what these poor families go through.,0,0
1053,0,McDonalds does a charity that helps house families near hospitals so they can be together during a hospital stay.,0,0
1054,0,Ronald McDonald House is the name I think.,0,0
1055,0,It's been a pleasure chatting with you about children charities.,0,0
1056,0,I think this is the last chat exchange.,0,0
1057,0,Have a good day!,0,0
1058,0,"I guess I will make an explicit donation agreement for Save the children, maybe I'll donate 30.00 to help them out in the future.",0,0
1059,0,"Thanks, that is awesome",0,0
1060,0,Hi.,0,0
1061,0,I am doing good.,0,0
1062,0,How about you?,0,0
1063,0,Haha.,0,0
1064,0,"Same here, but it really feels like a Monday.",0,0
1065,0,I can not believe how warm it is already.,0,0
1066,0,I am from the Midwest.,0,0
1067,0,What about you?,0,0
1068,0,"Oh, yep.",0,0
1069,0,"You are definitely in for warm weather, which is great as far as I am concerned.",0,0
1070,0,I heard that some bad weather was going to be coming.,0,0
1071,0,I hope it is not too severe.,0,0
1072,0,"Yes, I am sure you get a lot of storms.",0,0
1073,0,I have heard about them.,0,0
1074,0,What do you like about them?,4,0
1075,0,"Yes, I also like what they do.",0,0
1076,0,They are a great organization.,0,0
1077,0,I would like to dotate $0.20.,0,0
1078,0,Would that help?,0,0
1079,1,tell me more,4,0
1080,2,ok cool is there a website?,4,0
1081,3,ok will check it out,1,0
1082,4,what would you suggest?,2,0
1083,5,ok $25 sounds ok,0,0
1084,7,anything else i should know,4,0
1085,8,"ok cool, weve got a few more, any other charities",3,0
1086,9,ok so i will donate $25 to Breed the children right?,0,0
1087,10,ok got it.,0,0
1088,10,we have to chat so ask a question,0,0
1089,12,"no this one time is good, thanks",0,0
1090,0,how are you doing today,0,0
1091,0,Not too bad.,0,0
1092,0,You?,0,0
1093,0,how are things going for you/,0,0
1094,0,They are going well - are we supposed to decide about a donation out of our $2?,0,0
1095,0,Not too bad.,0,0
1096,0,So have you heard of the charity Save the Children?,0,0
1097,0,"I have, they seem to do some good work for the humanity of children in need.",0,0
1098,0,I feel the same.,0,0
1099,0,It's been a long day.,0,0
1100,0,"Yeah... so what are we supposed to talk about, as far as social issues?",0,4
1101,0,I suggest you donate something because they help to save many lives.,0,0
1102,0,I am not interested in saving lives.,7,0
1103,0,I would like to donate $0,7,0
1104,0,I think its important for you to donate.,0,0
1105,0,Why only me?,2,0
1106,0,"Surely everyone should donate, yes?",2,0
1107,0,Save the Children,0,0
1108,0,That's a good one,0,0
1109,0,Would you like to consider donating to the Save the Children charity?,0,0
1110,0,I can let you in on some details and questions you may have.,0,0
1111,0,I would prefer to find a charity that assist either in the medical funding side of children's cancer or financial burden assistance to the families of children with cancer.,3,3
1112,0,I feel like we can have more of a direct impact on something.,3,0
1113,0,Do you know of any charities like that?,0,4
1114,0,"I do, one of if not my favorite is Save The Children.",0,0
1115,0,With that one I know exactly where the money is going.,0,0
1116,0,It is always very important to know where your money is going.,6,0
1117,0,I donate both time and money to a charity called Food back packs for kids.,3,0
1118,0,It is very rewarding.,3,0
1119,0,Pretty good.,0,0
1120,0,"Spent some time off mTurk, so this is my first day back!",0,0
1121,0,How much time do you spend on here?,0,4
1122,0,I am here almost daily but just here and there when i have time,0,0
1123,0,What brought you to this task?,0,0
1124,0,A monetary reward,0,0
1125,0,How much of your earnings would you consider donating to these poor needy children?,0,4
1126,0,"I'm not familiar with the charity, so I wouldn't give much because I'm not sure how much actually goes to the children.",6,3
1127,0,I would consider $.50.,0,0
1128,0,Are you donating?,2,0
1129,0,"Yes, I know that children's charity.",0,0
1130,0,Please Explain for me.,0,0
1131,0,IT IS VERY COMFORT FOR THE CHILDREN'S,0,0
1132,0,"Yeah, i'm glad there are organizations to help children, since they can't really help themselves.",0,0
1133,0,What are some of the more nameworthy charities you can think of?,3,4
1134,0,We have St Judes Childrens Hospital rather close to here as well as several different charities for all kinds of needs,3,0
1135,0,It is called Save The Children.,0,0
1136,0,Have you heard of it?,0,0
1137,0,I'm not sure.,0,0
1138,0,Could you tell me more about it?,4,4
1139,0,Would you like to donate the charity save the children?,0,0
1140,0,Could you tell me a bit more about the charity?,4,4
1141,0,Hope you're having a good Labor Day holiday weekend.,0,0
1142,0,"I am having a relaxing one, I hope you are as well.",0,0
1143,0,I'm ok...been a very hot day...glad to be inside.,0,0
1144,0,Do you have time for me to tell you about a charity I like?,0,0
1145,0,I sure do!,0,0
1146,0,I am good.,0,0
1147,0,I am involved with a children's charity and we are doing a fun-run this weekend.,0,0
1148,0,"Yeah, they are pretty long!",0,0
1149,0,:),0,0
1150,0,I don't think I was given very long instructions?,0,0
1151,0,Mine seem rather short.,0,0
1152,0,We need to make a decision and a charity donation yes?,0,0
1153,0,Very good.,0,0
1154,0,"We were looking to have a cookout, but it's raining, so I have a bit of time for some mturk work.",0,0
1155,0,Oh.,0,0
1156,0,I am sorry about that.,0,0
1157,0,I hope it clears up soon.,0,0
1158,0,It's been raining here as well.,0,0
1159,0,"So, is there anything specific we are supposed to be discussing here or just chatting about life?",0,4
1160,0,"I'm up early this morning, working for my favorite charity.",0,0
1161,0,Please tell me about the charity you work for.,0,4
1162,0,Yeah they're awesome a lot are in trouble these days.,0,0
1163,0,Ever consider making a donation to help the children out?,0,4
1164,0,always consider that,0,0
1165,0,There is a child right now 8000 miles away from you who is living daily with violence and no food.,0,0
1166,0,But we can help her.,0,0
1167,0,How do we help her?,0,4
1168,0,I\'m doing great.,0,0
1169,0,"Have you ever heard of the organization ""Save the Children""?",0,4
1170,0,Unfortunately no.,0,0
1171,0,What do they do?,4,4
1172,0,Doing really well.,0,0
1173,0,I was curious if you have any particular charities that you admire or donate to.,0,0
1174,0,No none in particular,0,0
1175,0,ow was your experience?,0,0
1176,0,It was ok.,0,0
1177,0,I didn't really think much of it.,0,0
1178,0,Most of the time its just a dollar or two.,0,0
1179,0,doing good... what about you,0,0
1180,0,I'm pretty good.,0,0
1181,0,Thank you for asking,0,0
1182,0,It is for a charity called Save the Children   URL that is the website.,0,0
1183,0,I am looking at the website now!,0,0
1184,0,Do you recommend this charity?,0,0
1185,0,I am well.,0,0
1186,0,"Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.",0,0
1187,0,I wish I had some sun.,0,0
1188,0,Please tell me more about this charity,4,4
1189,0,Have you ever heard of Save the Children?,0,0
1190,0,I may have.,0,0
1191,0,Can you tell me more?,4,4
1192,0,Very good.,0,0
1193,0,"We were looking to have a cookout, but it's raining, so I have a bit of time for some mturk work.",0,0
1194,0,Oh.,0,0
1195,0,I am sorry about that.,0,0
1196,0,I hope it clears up soon.,0,0
1197,0,It's been raining here as well.,0,0
1198,0,"So, is there anything specific we are supposed to be discussing here or just chatting about life?",0,4
1199,0,Awesome.,0,0
1200,0,I'm just settling down for the evening with my children after a late Labor Day meal preparing for school week.,0,0
1201,0,Do you have children?,0,0
1202,0,No I am 18.,0,0
1203,0,so have you heard about Save the Children before?,0,0
1204,0,Yes I have heard about it but don't know much about it,0,0
1205,0,Iam fine.,0,0
1206,0,How are you?,0,0
1207,0,I am doing well thanks,0,0
1208,2,"Hello, no!",0,0
1209,3,no me gustaria,7,0
1210,4,I would not like,7,0
1211,6,"Well, they made me change my mind",6,0
1212,7,"Well, if I am in dispute",1,0
1213,8,I want to donate a dollar,0,0
1214,9,"Ok, it's fine",0,0
