,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
262,8,1,"The violence in Syria is one of the saddest things happening in the world today, as far as I know.",Not-a-strategy,Not-a-strategy,1,0.3630523085594177
263,9,1,I heard a really heartbreaking interview with a Syrian child who lost his dad on NPR the other day.,Not-a-strategy,Not-a-strategy,1,0.3630043864250183
264,9,0,"My husband had family in syria when the attacks where happening and I can tell you that not being able to do anything was the worst feeling in the world, but knowing that charities like save the children exist was a relief",Not-a-strategy,Not-a-strategy,1,0.36294040083885193
265,0,0,Good morning.,Not-a-strategy,Not-a-strategy,1,0.2908242642879486
266,1,0,It is early in the morning on the East Coast of the USA where I am.,Not-a-strategy,Not-a-strategy,1,0.3489382266998291
267,2,0,Where are you located,Not-a-strategy,Not-a-strategy,1,0.3614904284477234
268,3,1,good morning too and am also same as your location,Not-a-strategy,Not-a-strategy,1,0.3637048602104187
269,4,0,Well we are up early.,Not-a-strategy,Not-a-strategy,1,0.36400699615478516
270,5,0,This chat is really I think to talk about various charities and activities.,Not-a-strategy,Not-a-strategy,1,0.36390599608421326
271,6,0,Do you do a lot of charity work.,Not-a-strategy,Not-a-strategy,1,0.3638322353363037
272,7,0,I do a fair amount,Not-a-strategy,Not-a-strategy,1,0.3636305630207062
273,8,1,ok what can i help with that,Not-a-strategy,Not-a-strategy,1,0.3635028898715973
274,9,0,I do mostly charity walks and donations.,Not-a-strategy,Not-a-strategy,1,0.36334553360939026
275,0,0,"Hi, would you like to donate to Save the Children?",Not-a-strategy,Not-a-strategy,0,0.2911458909511566
276,0,1,"hello, I have heard of the organization but I am unfamiliar with what they do.",Not-a-strategy,Not-a-strategy,0,0.3493655025959015
277,1,1,what would my donation go toward?,Information Inquiry-Contesting,Not-a-strategy,0,0.3622113764286041
278,2,0,Your donation would help promote children's rights help support children in developing countries.,Not-a-strategy,Not-a-strategy,0,0.3650050163269043
279,3,0,It can really make a difference.,Not-a-strategy,Not-a-strategy,0,0.36490848660469055
280,3,1,I think I would rather donate to a childrens charity that takes care of American children.,Not-a-strategy,Not-a-strategy,0,0.36435577273368835
281,4,0,Are American children more important than non-American children?,Not-a-strategy,Not-a-strategy,0,0.3641969561576843
282,5,1,"In the scheme of things, a life is a life, but I am American and feel it important to help my fellow Americans",Counter Argumentation-Contesting,Not-a-strategy,0,0.36419087648391724
283,5,0,"The children we help are in desperate need, however.",Not-a-strategy,Not-a-strategy,0,0.36394423246383667
284,6,0,Can't you spare even a small donation?,Not-a-strategy,Not-a-strategy,0,0.3639771640300751
285,7,1,Perhaps I could help out a little.,Not-a-strategy,Not-a-strategy,0,0.36378732323646545
286,7,1,Where are you at?,Not-a-strategy,Not-a-strategy,0,0.36375734210014343
287,8,0,You can check us out at URL,Not-a-strategy,Not-a-strategy,0,0.3636617958545685
288,8,1,are you based in America? are you an American?,Not-a-strategy,Not-a-strategy,0,0.3635505735874176
289,8,0,We're an international NGO based in the UK.,Not-a-strategy,Not-a-strategy,0,0.36342161893844604
290,9,1,"looking at the link you provided, it appears that children in America also benefit from Save the Children donations.",Not-a-strategy,Not-a-strategy,0,0.36330682039260864
291,0,0,Good morning.,Not-a-strategy,Not-a-strategy,1,0.2914373278617859
292,1,1,"Good morning, I think children are so important and charities that involve them are needed and we should participate our money or our time.",Not-a-strategy,Not-a-strategy,1,0.3495239317417145
293,1,0,I agree.,Not-a-strategy,Not-a-strategy,1,0.3621971011161804
294,2,0,I would like to tell you about the organization Save the Children.,Not-a-strategy,Not-a-strategy,1,0.3642997145652771
295,2,0,They promote children's rights and help support children in developing countries.,Not-a-strategy,Not-a-strategy,1,0.36429089307785034
296,2,1,"Oh that's wonderful, what a great organization.",Not-a-strategy,Not-a-strategy,1,0.36426645517349243
297,2,1,Where can I read more about this organization and possible give a donate?,Information Inquiry-Contesting,Not-a-strategy,1,0.3641316890716553
298,3,0,You could look at their website URL to get more information.,Not-a-strategy,Not-a-strategy,1,0.3640793263912201
299,4,0,You can make a donation directly from your payment from this task.,Not-a-strategy,Not-a-strategy,1,0.3638189733028412
300,4,1,"Ok, I will consider doing that.",Source Derogation-Contesting,Not-a-strategy,1,0.3637928366661072
301,4,1,What a great idea!,Not-a-strategy,Not-a-strategy,1,0.3638194799423218
302,4,1,I would like to read a little about the charity before donating.,Source Derogation-Contesting,Not-a-strategy,1,0.36366453766822815
303,5,1,How would I donate directly from this task?,Not-a-strategy,Not-a-strategy,1,0.36363542079925537
304,5,0,The research team will collect the donations and send it to save the Children.,Not-a-strategy,Not-a-strategy,1,0.36361345648765564
305,6,1,I would like to donate 10 cents from this task to Save the Children please.,Not-a-strategy,Not-a-strategy,1,0.3634778559207916
306,6,0,"Ok, so that 10 cents will come out of your payment and you will keep the rest of the task payment",Not-a-strategy,Not-a-strategy,1,0.3634861409664154
307,6,1,"Yes, thank you.",Not-a-strategy,Not-a-strategy,1,0.3634655475616455
308,6,1,I am poor and I can relate to the children who are also poor.,Personal Choice-Empowerment,Not-a-strategy,1,0.3634556233882904
309,7,1,"I really need the money that i'm earning for this task, so I feel like giving 10 cents to this charity is fair.",Not-a-strategy,Not-a-strategy,1,0.36343854665756226
310,8,1,Do you agree?,Not-a-strategy,Not-a-strategy,1,0.36335045099258423
311,8,0,I feel that this is very generous of you.,Not-a-strategy,Not-a-strategy,1,0.363372266292572
312,9,0,Thank you for agreeing to make a donation.,Not-a-strategy,Not-a-strategy,1,0.3633696734905243
313,9,1,"Your welcome, it is a good feeling to help others in need.",Not-a-strategy,Not-a-strategy,1,0.3633919358253479
314,0,0,Hi,Not-a-strategy,Not-a-strategy,0,0.29093626141548157
315,1,1,"Hello, do you have any charities in mind that you support?",Not-a-strategy,Not-a-strategy,0,0.3491884768009186
316,1,0,"Yes, I am very fond of Save the Children.",Not-a-strategy,Not-a-strategy,0,0.36146804690361023
317,2,1,I've never heard of that one.,Not-a-strategy,Not-a-strategy,0,0.3637089431285858
318,2,1,What is their goal?,Information Inquiry-Contesting,Not-a-strategy,0,0.36410120129585266
319,3,0,"They are an international charity that provideds food, basic supplies and reief to children in developing countries",Not-a-strategy,Not-a-strategy,0,0.3640006482601166
320,3,1,Oh that is interesting.,Not-a-strategy,Not-a-strategy,0,0.3638870418071747
321,4,1,Have you ever made a donation to them?,Not-a-strategy,Not-a-strategy,0,0.36378705501556396
322,5,0,"Yes, I try to make a donation at least annually",Not-a-strategy,Not-a-strategy,0,0.3637370765209198
323,6,1,Nice!,Not-a-strategy,Not-a-strategy,0,0.36368536949157715
324,7,1,How much do they recommend you donate?,Not-a-strategy,Not-a-strategy,0,0.3635657727718353
325,7,0,I would suggest around $20.,Not-a-strategy,Not-a-strategy,0,0.3635067641735077
326,8,0,That is enough to signifigantly help a child for several weeks while it is just a week's worth of coffee for you.,Not-a-strategy,Not-a-strategy,0,0.36344218254089355
327,8,1,I could definitely justify giving $20 to them.,Not-a-strategy,Not-a-strategy,0,0.3633957803249359
328,9,0,Your donation would be of great help and most would go directly to helping these kids.,Not-a-strategy,Not-a-strategy,0,0.36332860589027405
329,9,0,"Meanwhile, you could feel great about helping those kids who really need your support!",Not-a-strategy,Not-a-strategy,0,0.3632740378379822
330,0,0,"Hey, how are you?",Not-a-strategy,Not-a-strategy,0,0.29088258743286133
331,1,1,Fine and you?,Not-a-strategy,Not-a-strategy,0,0.3490247130393982
332,2,0,I am well.,Not-a-strategy,Not-a-strategy,0,0.36183902621269226
333,3,1,"Good, so what's up?",Not-a-strategy,Not-a-strategy,0,0.36391937732696533
334,4,0,Have you heard about Save the Children?,Not-a-strategy,Not-a-strategy,0,0.36447784304618835
335,5,1,"Yea, ive came across it a few times on different internet ads.",Not-a-strategy,Not-a-strategy,0,0.3642526865005493
336,6,0,Have you ever donated to them?,Not-a-strategy,Not-a-strategy,0,0.36398759484291077
337,7,1,"No, I haven't",Not-a-strategy,Not-a-strategy,0,0.36375370621681213
338,8,0,I guess it is a good charity. Would you be interested in donating?,Not-a-strategy,Not-a-strategy,0,0.36355167627334595
339,9,1,"Tell me a little about it, because I heard of it but don't know where the money goes?",Information Inquiry-Contesting,Not-a-strategy,0,0.36341166496276855
340,0,0,Hi!,Not-a-strategy,Not-a-strategy,0,0.29106035828590393
341,1,0,Have you heard of an organization called Save the Children?,Not-a-strategy,Not-a-strategy,0,0.34905382990837097
342,2,1,"I think I have once before, in a grocery store I believe",Not-a-strategy,Not-a-strategy,0,0.3614330291748047
343,3,0,Do you mind if i give you a little information about them?,Not-a-strategy,Not-a-strategy,0,0.363762229681015
344,3,1,"Sure, go ahead",Not-a-strategy,Not-a-strategy,0,0.3642279803752899
345,4,0,"Just some ver basic info, Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.364043265581131
346,4,1,Are they a non profit organization?,Information Inquiry-Contesting,Not-a-strategy,0,0.36393776535987854
347,5,0,Yes they are!,Not-a-strategy,Not-a-strategy,0,0.3638821244239807
348,6,0,They work 100% on donated funds.,Not-a-strategy,Not-a-strategy,0,0.3638745844364166
349,7,0,"There is a lack of support for children in developing countries, especially in war zones.",Not-a-strategy,Not-a-strategy,0,0.36378273367881775
350,8,0,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",Not-a-strategy,Not-a-strategy,0,0.36363616585731506
351,9,0,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",Not-a-strategy,Not-a-strategy,0,0.3634777367115021
352,0,0,Do you know about Save the Children?,Not-a-strategy,Not-a-strategy,0,0.2909789979457855
353,0,1,I have not heard of this charity before!,Not-a-strategy,Not-a-strategy,0,0.34908148646354675
354,1,1,Have you?,Not-a-strategy,Not-a-strategy,0,0.3613072335720062
355,1,0,I have.,Not-a-strategy,Not-a-strategy,0,0.3639046549797058
356,2,0,I actually a monthly donor,Not-a-strategy,Not-a-strategy,0,0.364236980676651
357,2,1,That's great!,Not-a-strategy,Not-a-strategy,0,0.36424580216407776
358,2,1,Would you mind explaining what the charity does?,Information Inquiry-Contesting,Not-a-strategy,0,0.3641209900379181
359,3,0,The charity collects donation from people like you and me and help children in need,Not-a-strategy,Not-a-strategy,0,0.36394110321998596
360,3,1,Sounds like quite the worthy cause.,Not-a-strategy,Not-a-strategy,0,0.3638995289802551
361,4,1,Are the children in need all across the world?,Information Inquiry-Contesting,Not-a-strategy,0,0.36383387446403503
362,4,1,Or just the United States?,Information Inquiry-Contesting,Not-a-strategy,0,0.36372554302215576
363,4,0,all over the world.,Not-a-strategy,Not-a-strategy,0,0.36364027857780457
364,5,0,I saw a children died from hunger and it tears my heart apart.,Not-a-strategy,Not-a-strategy,0,0.3635329306125641
365,5,0,I decide to be part of the solution since then,Not-a-strategy,Not-a-strategy,0,0.36350229382514954
366,6,1,"Wow, that is extremely sad.",Not-a-strategy,Not-a-strategy,0,0.36342814564704895
367,7,1,It is extremely unfortunate that child hunger is so prevalent in this world.,Not-a-strategy,Not-a-strategy,0,0.36345237493515015
368,8,0,Save the Children organization is a blessing to the world.,Not-a-strategy,Not-a-strategy,0,0.3633826971054077
369,8,0,"They have been helping children,finding houses and food.",Not-a-strategy,Not-a-strategy,0,0.36335915327072144
370,9,1,It really sounds like a blessing!,Not-a-strategy,Not-a-strategy,0,0.36334696412086487
371,0,0,Good evening how are you doing today?,Not-a-strategy,Not-a-strategy,0,0.2910069227218628
372,1,1,good thanks.,Not-a-strategy,Not-a-strategy,0,0.34875595569610596
373,2,0,I am writing to ask you to donate 10 dollars to save the children.,Not-a-strategy,Not-a-strategy,0,0.3611519932746887
374,3,0,This organization helps children's rights and supports children living in developing countries,Not-a-strategy,Not-a-strategy,0,0.36351579427719116
375,4,1,Yes I would,Not-a-strategy,Not-a-strategy,0,0.36376747488975525
376,5,0,"Your donation is essential to help ensuring children's rights to health, education, safety, etc. It will make a real difference in the world.",Not-a-strategy,Not-a-strategy,0,0.36370113492012024
377,6,1,I know it does I'll donate 5 dollars,Not-a-strategy,Not-a-strategy,0,0.363547682762146
378,7,0,We have many children who starve and die of hunger.,Not-a-strategy,Not-a-strategy,0,0.3634287118911743
379,8,0,You donation will stop this from happening and possible save a child's life,Not-a-strategy,Not-a-strategy,0,0.363310843706131
380,9,1,I realize that,Not-a-strategy,Not-a-strategy,0,0.36323636770248413
381,0,0,Hello how do you feel about the Save the Children charity?,Not-a-strategy,Not-a-strategy,0,0.2908160388469696
382,1,1,I think it's a scam,Hesitance-Hesitance,Not-a-strategy,0,0.3487769663333893
383,1,0,"Oh no not at all they do tons of good is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.36126571893692017
384,1,1,I don't believe it.,Hesitance-Hesitance,Not-a-strategy,0,0.363698810338974
385,2,1,There is no way to prove where all those funds go.,Hesitance-Hesitance,Not-a-strategy,0,0.3639458119869232
386,2,1,Plus there are starving children right here in america,Hesitance-Hesitance,Not-a-strategy,0,0.3638148605823517
387,3,0,This is a great organization and I am sure that they would not be allowed to continue the way they do if the money was not going where it is suppose to and every penny being accounted for.,Not-a-strategy,Not-a-strategy,0,0.3636395335197449
388,3,0,They do so much good in the world yes there are hungry kids here but millions of Syrian children have grown up facing the daily threat of violence.,Not-a-strategy,Not-a-strategy,0,0.3635251224040985
389,3,0,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",Not-a-strategy,Not-a-strategy,0,0.3634619116783142
390,3,1,That is all your opinion.,Counter Argumentation-Contesting,Not-a-strategy,0,0.36341622471809387
391,3,1,You have no facts to back that up.,Counter Argumentation-Contesting,Not-a-strategy,0,0.36334869265556335
392,4,0,Yes part of the money does go to pay for things like advertising and all that but over 88% of the donations they recieve are sent where they are needed and that includes in the United States believe it or not.,Not-a-strategy,Not-a-strategy,0,0.36325404047966003
393,4,0,This is according to a website that breaks down info on different charities,Not-a-strategy,Not-a-strategy,0,0.3631932735443115
394,4,1,Like I said those are opinions.,Counter Argumentation-Contesting,Not-a-strategy,0,0.36313626170158386
395,4,1,There are no facts that prove that to be true.,Hesitance-Hesitance,Not-a-strategy,0,0.36310330033302307
396,5,1,There are no laws that stop them from lying to people either.,Hesitance-Hesitance,Not-a-strategy,0,0.3631013333797455
397,5,1,I have never meet anyone who has been aided by that organization.,Hesitance-Hesitance,Not-a-strategy,0,0.36308223009109497
398,6,1,Infomercials don't impress me.,Hesitance-Hesitance,Not-a-strategy,0,0.36307191848754883
399,6,0,How about the fact that they have been around for over 100 years scams do not stay around that long,Not-a-strategy,Not-a-strategy,0,0.363051176071167
400,6,1,Yes they do.,Counter Argumentation-Contesting,Not-a-strategy,0,0.36301684379577637
401,6,1,Have you ever heard of evangelism?,Counter Argumentation-Contesting,Not-a-strategy,0,0.36301106214523315
402,7,1,"Again, you're only giving me an opinion.",Counter Argumentation-Contesting,Not-a-strategy,0,0.36299195885658264
403,7,1,I just can't see any good being done.,Hesitance-Hesitance,Not-a-strategy,0,0.3629697859287262
404,7,0,What about the after school programs they have right here in the US or the head start programs that they offer in many rural areas?,Not-a-strategy,Not-a-strategy,0,0.3629534840583801
405,7,0,Just because it is not happening somewhere that you see everyday does not mean that it does not exsist.,Not-a-strategy,Not-a-strategy,0,0.3629491329193115
406,7,0,They actually fund the head start that my child will be going to till fall.,Not-a-strategy,Not-a-strategy,0,0.3629496097564697
407,8,0,Would you be willing to atleast donate some of what you are getting paid for this study?,Not-a-strategy,Not-a-strategy,0,0.3629547953605652
408,8,0,Right now save the children has a partnership that will double any donation made so any little bit would help,Not-a-strategy,Not-a-strategy,0,0.3629651367664337
409,9,1,"I would not be willing to donate, because I have never seen any impact made by their organization.",Self Assertion-Empowerment,Not-a-strategy,0,0.36296141147613525
410,9,1,They also don't disclose their funds,Hesitance-Hesitance,Not-a-strategy,0,0.3629409074783325
411,0,0,HI GOOD MORNING,Not-a-strategy,Not-a-strategy,0,0.2905871272087097
412,1,1,"Good morning, how are you?",Not-a-strategy,Not-a-strategy,0,0.3487139642238617
413,1,0,"FINE, HOW ABOUT YOU, AND MANY CHILDREN ARE DYING.",Not-a-strategy,Not-a-strategy,0,0.36134979128837585
414,1,1,"I am fine, thanks!",Not-a-strategy,Not-a-strategy,0,0.3637765944004059
415,2,1,"Yes, surely there is a good charity that can help children.",Not-a-strategy,Not-a-strategy,0,0.36427634954452515
416,2,1,Do you know of a good one?,Not-a-strategy,Not-a-strategy,0,0.3641928732395172
417,3,0,"YES, I KNOW THE BEST CHARITY , THAT NAME IS SAVE THE CHILDREN, DO YOU KNOW THE CHARITY.",Not-a-strategy,Not-a-strategy,0,0.36388975381851196
418,3,1,"Yes, I am thinking of donating to a childrens charity and I can now consider Save The Children.",Not-a-strategy,Not-a-strategy,0,0.3635924756526947
419,3,1,How much is a good donation that could help?,Information Inquiry-Contesting,Not-a-strategy,0,0.3634546101093292
420,3,0,"ITS A VERY GOOD CHARITY, I SO MANY TIMES DONATE THEM THE MONEY ARE ANY THINGS DIRECTLY GO THE CHILDREN ONLY.",Not-a-strategy,Not-a-strategy,0,0.363353431224823
421,4,1,"Ok, good to know!",Not-a-strategy,Not-a-strategy,0,0.36334240436553955
422,5,1,Thanks!,Not-a-strategy,Not-a-strategy,0,0.3632469177246094
423,5,1,I will donate $100 to them today.,Not-a-strategy,Not-a-strategy,0,0.3632536828517914
424,5,1,Are you going to donate also?,Not-a-strategy,Not-a-strategy,0,0.3631976544857025
425,6,0,YES I ALSO DONATE 50 DOLLAR TO THEM AND I AM VERY TO DONATE THEM AND THANK YOU FOR DONATE.,Not-a-strategy,Not-a-strategy,0,0.3631494343280792
426,7,1,Do you know what kind of services they will provide with the money?,Information Inquiry-Contesting,Not-a-strategy,0,0.36307820677757263
427,7,0,"THEY GIVE THE EDUCATION, FOOD, CLOTHS ,ETC.,",Not-a-strategy,Not-a-strategy,0,0.36304420232772827
428,7,1,That's great!,Not-a-strategy,Not-a-strategy,0,0.3630288541316986
429,8,1,I have considered donating to St Jude also because they provide life saving medical care.,Not-a-strategy,Not-a-strategy,0,0.36306557059288025
430,9,1,Have you heard of them?,Not-a-strategy,Not-a-strategy,0,0.36301514506340027
431,9,0,"YES, I KNOW THAT.",Not-a-strategy,Not-a-strategy,0,0.3630050718784332
432,0,0,Have you ever though about donating to Save the Children?,Not-a-strategy,Not-a-strategy,0,0.29083484411239624
433,0,1,I have thought about it before.,Not-a-strategy,Not-a-strategy,0,0.34920522570610046
434,1,1,I've been approached by people on the street.,Not-a-strategy,Not-a-strategy,0,0.3614223301410675
435,1,0,It is a really great charity.,Not-a-strategy,Not-a-strategy,0,0.36393460631370544
436,2,0,It helps children who have been in crisis.,Not-a-strategy,Not-a-strategy,0,0.3642853796482086
437,3,1,Is the charity international?,Information Inquiry-Contesting,Not-a-strategy,0,0.3641251027584076
438,3,1,Or do they operate primarily in America?,Information Inquiry-Contesting,Not-a-strategy,0,0.3640335202217102
439,4,0,It donates all over the world including America.,Not-a-strategy,Not-a-strategy,0,0.3639609217643738
440,4,1,What is the purpose of the charity?,Information Inquiry-Contesting,Not-a-strategy,0,0.3639516532421112
441,5,0,To help children in crisis.,Not-a-strategy,Not-a-strategy,0,0.36393025517463684
442,5,0,Right now they Stand Ready to Help Hawaii Kids and Families as Powerful Hurricane Lane Closes in,Not-a-strategy,Not-a-strategy,0,0.3639371395111084
443,6,1,That's really a great cause.,Not-a-strategy,Not-a-strategy,0,0.3639380931854248
444,7,1,Unfortunately I don't have much money right now to help.,Personal Choice-Empowerment,Not-a-strategy,0,0.3638852834701538
445,7,0,Anything is helpful.,Not-a-strategy,Not-a-strategy,0,0.36379867792129517
446,8,0,You can donate as little as a $1,Not-a-strategy,Not-a-strategy,0,0.36375343799591064
447,8,1,I don't know that I can donate a dollar.,Source Derogation-Contesting,Not-a-strategy,0,0.3637285828590393
448,9,1,I've been working really hard to save every dollar that I can to make sure I can pay my bills.,Personal Choice-Empowerment,Not-a-strategy,0,0.36367595195770264
449,9,0,You can donate right now right from your task payment,Not-a-strategy,Not-a-strategy,0,0.36365604400634766
450,0,0,Would you be willing to donate your proceeds to the Save the Children organization?,Not-a-strategy,Not-a-strategy,0,0.29103347659111023
451,1,1,Certainly as long as I know the donation will help the children,Not-a-strategy,Not-a-strategy,0,0.3491763472557068
452,2,0,This is a fine organization.,Not-a-strategy,Not-a-strategy,0,0.3613877296447754
453,3,0,I have done some research and the majority of the proceeds go directly into helping the children.,Not-a-strategy,Not-a-strategy,0,0.36416274309158325
454,4,1,I would certainly be willing to donate then,Not-a-strategy,Not-a-strategy,0,0.36435532569885254
455,5,0,How much are you willing to donate?,Not-a-strategy,Not-a-strategy,0,0.36426785588264465
456,6,1,I would be willing to donate $200,Not-a-strategy,Not-a-strategy,0,0.364263653755188
457,7,0,That is very generous.,Not-a-strategy,Not-a-strategy,0,0.3642609119415283
458,8,0,Would you be willing to donate a bit more.,Not-a-strategy,Not-a-strategy,0,0.3640570044517517
459,9,0,Say $500?,Not-a-strategy,Not-a-strategy,0,0.3639344871044159
460,0,0,Hello!,Not-a-strategy,Not-a-strategy,1,0.29160889983177185
461,0,0,I need you to make a donation for us to work this out.,Not-a-strategy,Not-a-strategy,1,0.34971073269844055
462,1,1,hello.,Not-a-strategy,Not-a-strategy,1,0.36171987652778625
463,1,1,What do we need to work out and what would this donation be for?,Not-a-strategy,Not-a-strategy,1,0.3639924228191376
464,2,0,We have to make sure we get a bonus by donating the $2.,Not-a-strategy,Not-a-strategy,1,0.3644939363002777
465,3,0,"It's for Save the Children, and actually my family and I have experience with them.",Not-a-strategy,Not-a-strategy,1,0.3644182085990906
466,4,0,They're one of the more reputable charities luckily.,Not-a-strategy,Not-a-strategy,1,0.364243745803833
467,4,0,"But for this to work, I really need you to donate both dollars.",Not-a-strategy,Not-a-strategy,1,0.3641710579395294
468,5,1,I can not donate until 10 chat turns.,Not-a-strategy,Not-a-strategy,1,0.3641015291213989
469,6,1,how do you have experience with them?,Not-a-strategy,Not-a-strategy,1,0.3638906180858612
470,6,0,My family has been involved with charities due to our business.,Not-a-strategy,Not-a-strategy,1,0.36368390917778015
471,6,0,We make regular donations and Save the Children actually has done the most with what we've given them.,Not-a-strategy,Not-a-strategy,1,0.3635061979293823
472,7,1,What is your families business and what do you enjoy most of the Save the Children charity?,Not-a-strategy,Not-a-strategy,1,0.36332520842552185
473,7,0,We own furniture stores on the west coast.,Not-a-strategy,Not-a-strategy,1,0.3633357882499695
474,8,0,We just love that they're so transparent with their spending and they give us concrete examples of why our past donations have helped them.,Not-a-strategy,Not-a-strategy,1,0.3632478713989258
475,8,1,could you name a couple of examples please?,Not-a-strategy,Not-a-strategy,1,0.36319538950920105
476,9,0,"Well, the examples they provided were specifically showing us what parts of their charity the money was going towards, and what those parts did.",Not-a-strategy,Not-a-strategy,1,0.3630911111831665
477,9,0,"Essentially a lot of it was relief for the poor, in the form of shelter, clothing and food.",Not-a-strategy,Not-a-strategy,1,0.36301758885383606
478,9,1,"Glad to see it goes to shelter, clothing, and food.",Not-a-strategy,Not-a-strategy,1,0.36296093463897705
479,0,0,hello?,Not-a-strategy,Not-a-strategy,0,0.2907868027687073
480,1,1,Hello there!,Not-a-strategy,Not-a-strategy,0,0.34907257556915283
481,2,0,Would you like to donate to Save the Children?,Not-a-strategy,Not-a-strategy,0,0.3612534999847412
482,3,1,"Yes, what would this charity be doing to save the children?",Information Inquiry-Contesting,Not-a-strategy,0,0.3636539876461029
483,4,0,"Save the Children is and how their donation is essential to help ensuring children's rights to health, education, safety, etc.",Not-a-strategy,Not-a-strategy,0,0.36419230699539185
484,5,1,What have they done in the past?,Information Inquiry-Contesting,Not-a-strategy,0,0.364192396402359
485,6,0,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.3641292154788971
486,7,1,What countries have they been able to help?,Information Inquiry-Contesting,Not-a-strategy,0,0.3638966381549835
487,7,0,Millions of Syrian children have grown up facing the daily threat of violence.,Not-a-strategy,Not-a-strategy,0,0.3636251986026764
488,7,0,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",Not-a-strategy,Not-a-strategy,0,0.363629549741745
489,8,1,"I am aware of the violence in Syria but what has ""Save the Children"" done to aid in health, education and safety?",Information Inquiry-Contesting,Not-a-strategy,0,0.3635774850845337
490,8,0,Small donations will indeed help a lot of children and their families.,Not-a-strategy,Not-a-strategy,0,0.36362916231155396
491,8,0,How much would you like to donate?,Not-a-strategy,Not-a-strategy,0,0.36353275179862976
492,9,1,Before I can donate I will need to know how this organization has help.,Source Derogation-Contesting,Not-a-strategy,0,0.363465279340744
493,0,0,Hi.,Not-a-strategy,Not-a-strategy,1,0.29079926013946533
494,1,0,I am wondering if you have heard of the Save the Children campaign which is an awesome charity that is always looking for new donors to help them out.,Not-a-strategy,Not-a-strategy,1,0.3486541509628296
495,2,1,I think I have...,Not-a-strategy,Not-a-strategy,1,0.36082664132118225
496,2,0,I just found out that this charity is actually still on the ground in Texas helping kids that were devastated by hurricane Harvey.,Not-a-strategy,Not-a-strategy,1,0.3633698523044586
497,3,0,"I think that is pretty cool, don't you?",Not-a-strategy,Not-a-strategy,1,0.36391767859458923
498,3,1,that's very cool!,Not-a-strategy,Not-a-strategy,1,0.3637673854827881
499,3,0,"Yeah, I think so!",Not-a-strategy,Not-a-strategy,1,0.36365988850593567
500,3,0,They are also active right now helping parents out with hurricane Lane.,Not-a-strategy,Not-a-strategy,1,0.36347973346710205
501,3,0,which I thought was pretty eye-opening.,Not-a-strategy,Not-a-strategy,1,0.36329153180122375
502,4,0,"The more I read about them, the more I am thinking that they are a very worthy charity organization.",Not-a-strategy,Not-a-strategy,1,0.36315691471099854
503,4,0,It looks like they do fantastic work right here at home as well as globally.,Not-a-strategy,Not-a-strategy,1,0.36306706070899963
504,5,1,That's pretty awesome.,Not-a-strategy,Not-a-strategy,1,0.3629971146583557
505,5,1,I think everyone kind of forgot that those affected still need help,Not-a-strategy,Not-a-strategy,1,0.36295798420906067
506,6,0,Yeah.,Not-a-strategy,Not-a-strategy,1,0.3629162013530731
507,6,0,"You know once the news media goes away I think people have a tendency to forget about how severe the impact was, but it took years and years after Katrina, remember that.",Not-a-strategy,Not-a-strategy,1,0.3628726899623871
508,7,0,"Kind of sad how bad it got down there, but also amazing how everyone came together to help out.",Not-a-strategy,Not-a-strategy,1,0.3628371059894562
509,8,1,Exactly.,Not-a-strategy,Not-a-strategy,1,0.36283329129219055
510,8,1,I agree.,Not-a-strategy,Not-a-strategy,1,0.36280664801597595
511,8,1,if there isn't coverage then people tend put it out of their minds.,Not-a-strategy,Not-a-strategy,1,0.3627817928791046
512,9,1,but this group sounds great!,Not-a-strategy,Not-a-strategy,1,0.36276447772979736
513,9,1,Glad they are helping out,Not-a-strategy,Not-a-strategy,1,0.36272722482681274
514,9,0,"Absolutely, and actually you have an opportunity to donate some of your HIT to this charity to help these kids out, and you can donate any amount up to the total amount of your HIT to help these kids out, interested?",Not-a-strategy,Not-a-strategy,1,0.3626953959465027
515,0,0,Hi how are you?,Not-a-strategy,Not-a-strategy,1,0.2908919155597687
516,1,0,I am here to talk to you about the childrens charity called Save the Children,Not-a-strategy,Not-a-strategy,1,0.34967026114463806
517,2,1,"Hello, I am doing good, alright lets get started!",Not-a-strategy,Not-a-strategy,1,0.362405002117157
518,3,0,Do you donate to any charities?,Not-a-strategy,Not-a-strategy,1,0.3646504878997803
519,4,1,"I don't currently, I have donated to an animal shelter a few months ago however.",Not-a-strategy,Not-a-strategy,1,0.3648058772087097
520,5,0,awesome well the charity I am hoping you will consider is Save the Children I know I would like to donate to this charity that will help children,Not-a-strategy,Not-a-strategy,1,0.36453917622566223
