,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
271,1,1,Can you tell me more about what they do?,Source Derogation-Contesting,Not-a-strategy,1,0.36761513352394104
272,1,0,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,1,0.3825409710407257
273,2,1,Sounds like they accomplish great things.,Not-a-strategy,Not-a-strategy,1,0.38606294989585876
274,2,1,Are you thinking of a one time donation?,Not-a-strategy,Not-a-strategy,1,0.3866366446018219
275,3,0,yes it would be a one time donation that will be taken from the payment from the task.,Not-a-strategy,Not-a-strategy,1,0.3869059681892395
276,3,0,You can decide to give part of the payment to save the children and keep part for yourself.,Not-a-strategy,Not-a-strategy,1,0.386954128742218
277,4,1,"I see, so I am thinking of donating half.",Not-a-strategy,Not-a-strategy,1,0.3867148756980896
278,4,1,What are your thoughts?,Not-a-strategy,Not-a-strategy,1,0.38654592633247375
279,4,0,I think half is a good idea I will do the same thing,Not-a-strategy,Not-a-strategy,1,0.38654765486717224
280,5,1,I think it is important to do all we can to help children.,Not-a-strategy,Not-a-strategy,1,0.38639354705810547
281,5,1,Are we being selfish by keeping half?,Not-a-strategy,Not-a-strategy,1,0.38639315962791443
282,6,0,maybe there are children who may die without this money,Not-a-strategy,Not-a-strategy,1,0.3863341510295868
283,6,1,That's true.,Not-a-strategy,Not-a-strategy,1,0.3862285614013672
284,6,1,I still haven't decided for sure though.,Personal Choice-Empowerment,Not-a-strategy,1,0.3861614465713501
285,6,1,Sometimes I question the actual impact of money donated to charities.,Not-a-strategy,Not-a-strategy,1,0.38611268997192383
286,7,0,? At least you know some of this money will go to save lives,Not-a-strategy,Not-a-strategy,1,0.38616669178009033
287,8,1,I guess so.,Not-a-strategy,Not-a-strategy,1,0.3861222565174103
288,8,1,Have you donated to Save the Children before?,Not-a-strategy,Not-a-strategy,1,0.38606372475624084
289,9,0,no and i regret that i've been so selfish,Not-a-strategy,Not-a-strategy,1,0.38601478934288025
290,9,1,"Well, don't feel bad.",Not-a-strategy,Not-a-strategy,1,0.3859434127807617
291,9,1,We will donate today.,Not-a-strategy,Not-a-strategy,1,0.38592061400413513
292,0,0,Hi!,Not-a-strategy,Not-a-strategy,0,0.30319899320602417
293,0,0,How are you doing today?,Not-a-strategy,Not-a-strategy,0,0.3665449321269989
294,1,1,"Good, thanks!",Not-a-strategy,Not-a-strategy,0,0.3811832666397095
295,2,1,How are you?,Not-a-strategy,Not-a-strategy,0,0.3854246139526367
296,3,0,I am doing well thank you.,Not-a-strategy,Not-a-strategy,0,0.38629594445228577
297,4,0,Do you ever donate to charity?,Not-a-strategy,Not-a-strategy,0,0.3861839175224304
298,5,1,In the past few years I rarely have.,Not-a-strategy,Not-a-strategy,0,0.38593846559524536
299,5,0,"I know, it can be hard to donate. especially in today's society, but a tiny amount, even less than a dollar, can go a long way",Not-a-strategy,Not-a-strategy,0,0.38612616062164307
300,6,1,"That seems so hard to believe, but I guess lots of pennies still add up!",Not-a-strategy,Not-a-strategy,0,0.3860243260860443
301,6,0,"Exactly, I feel the same way sometimes, but think if everyone in the US gave a nickel, that's over 16 million dollars",Not-a-strategy,Not-a-strategy,0,0.38615894317626953
302,7,1,"Wow, that definitely puts it in perspective!",Not-a-strategy,Not-a-strategy,0,0.38610994815826416
303,8,0,"There are so many charities too, but I believe that children are the future, and we need to do what we can to help them have fulfilling lives",Not-a-strategy,Not-a-strategy,0,0.38595885038375854
304,9,1,I agree with you!,Not-a-strategy,Not-a-strategy,0,0.38581982254981995
305,9,0,Have you ever volunteered?,Not-a-strategy,Not-a-strategy,0,0.3857783377170563
306,0,0,Hello,Not-a-strategy,Not-a-strategy,1,0.30364322662353516
307,1,1,Hi how are you doing today?,Not-a-strategy,Not-a-strategy,1,0.3678239583969116
308,1,0,I am doing great!,Not-a-strategy,Not-a-strategy,1,0.3822750747203827
309,2,0,Would you like to hear about ways you can help Save the Children today!,Not-a-strategy,Not-a-strategy,1,0.38548511266708374
310,2,1,Sure.,Not-a-strategy,Not-a-strategy,1,0.3865012228488922
311,3,1,Tell me as much as you can about the organization.,Source Derogation-Contesting,Not-a-strategy,1,0.3870021104812622
312,4,0,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,1,0.38686424493789673
313,4,1,It sounds like they have a worthy cause.,Not-a-strategy,Not-a-strategy,1,0.3866572678089142
314,5,1,Do they help our children in the US as well?,Source Derogation-Contesting,Not-a-strategy,1,0.3868889808654785
315,6,0,This is a charity for children that are victims of war and hard times.,Not-a-strategy,Not-a-strategy,1,0.3868069350719452
316,6,0,"For children in developing countries, especially in war zones.",Not-a-strategy,Not-a-strategy,1,0.38673239946365356
317,7,0,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",Not-a-strategy,Not-a-strategy,1,0.3866279423236847
318,7,0,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",Not-a-strategy,Not-a-strategy,1,0.3865666091442108
319,8,1,"Wow, it is great that these children have a charity to help them.",Not-a-strategy,Not-a-strategy,1,0.3865041136741638
320,9,0,Very much so!,Not-a-strategy,Not-a-strategy,1,0.3865669369697571
321,0,0,Greetings!,Not-a-strategy,Not-a-strategy,1,0.30322176218032837
322,0,1,Good morning!,Not-a-strategy,Not-a-strategy,1,0.36708882451057434
323,1,1,Have you ever donated to a children's charity?,Not-a-strategy,Not-a-strategy,1,0.381212055683136
324,1,0,Oh goodness yes.,Not-a-strategy,Not-a-strategy,1,0.3846796751022339
325,2,0,I always feel really good about it afterwards.,Not-a-strategy,Not-a-strategy,1,0.38548633456230164
326,2,0,Have you?,Not-a-strategy,Not-a-strategy,1,0.38562753796577454
327,3,1,I have as well.,Not-a-strategy,Not-a-strategy,1,0.38545846939086914
328,3,1,Children are the most vulnerable people in our society.,Not-a-strategy,Not-a-strategy,1,0.3856924772262573
329,3,0,"It's a good thing, indeed.",Not-a-strategy,Not-a-strategy,1,0.38570311665534973
330,4,0,A great organization is URL,Not-a-strategy,Not-a-strategy,1,0.38561567664146423
331,4,1,I haven't heard of this one?,Not-a-strategy,Not-a-strategy,1,0.38573989272117615
332,5,1,How does it help children?,Source Derogation-Contesting,Not-a-strategy,1,0.3857778310775757
333,5,0,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",Not-a-strategy,Not-a-strategy,1,0.38581573963165283
334,6,0,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence",Not-a-strategy,Not-a-strategy,1,0.3859144151210785
335,6,1,That's awful.,Not-a-strategy,Not-a-strategy,1,0.38589879870414734
336,7,1,I live in the US and wish we were doing more as a country to help these kids.,Not-a-strategy,Not-a-strategy,1,0.38600513339042664
337,7,1,But private donations certainly help.,Not-a-strategy,Not-a-strategy,1,0.3859895169734955
338,7,0,"You should consider that link, explore it, and make a small donation.",Not-a-strategy,Not-a-strategy,1,0.38594454526901245
339,8,0,Small donations will indeed help a lot of children and their families.,Not-a-strategy,Not-a-strategy,1,0.38586071133613586
340,8,1,I'll certainly review it.,Personal Choice-Empowerment,Not-a-strategy,1,0.3858402967453003
341,8,1,"Usually I donate more to charities in my community, but international donations are important too.",Counter Argumentation-Contesting,Not-a-strategy,1,0.38593098521232605
342,9,0,"Yes, they all are.",Not-a-strategy,Not-a-strategy,1,0.385890930891037
343,9,0,All of the children must be taken care of.,Not-a-strategy,Not-a-strategy,1,0.3858789801597595
344,9,0,I can tell you that your donation right now will make a tangible impact for the world,Not-a-strategy,Not-a-strategy,1,0.3858354389667511
345,0,0,"Hey, do you care about hungry children?",Not-a-strategy,Not-a-strategy,1,0.30599918961524963
346,1,1,Sure,Not-a-strategy,Not-a-strategy,1,0.36879485845565796
347,2,0,"Maybe you have heard of Save the Children, an organisation promoting children's rights?",Not-a-strategy,Not-a-strategy,1,0.3822943866252899
348,2,1,"No, I don't think I have ever heard of that organization.",Not-a-strategy,Not-a-strategy,1,0.38557690382003784
349,3,0,They do things like supporting children in warzones all over the world.,Not-a-strategy,Not-a-strategy,1,0.38606202602386475
350,3,0,Millions of children in Syria alone face the daily threat of violence.,Not-a-strategy,Not-a-strategy,1,0.38605308532714844
351,3,0,Have you ever considered helping out such a vulnerable group?,Not-a-strategy,Not-a-strategy,1,0.3861745595932007
352,4,1,Oh okay.,Not-a-strategy,Not-a-strategy,1,0.38604310154914856
353,4,1,"No, I hadn't ever thought about helping them before.",Not-a-strategy,Not-a-strategy,1,0.3860877454280853
354,5,0,is it noble or is it the minimum we can do as first world citizens?,Not-a-strategy,Not-a-strategy,1,0.3861660659313202
355,6,1,Point taken.,Not-a-strategy,Not-a-strategy,1,0.3860830068588257
356,6,1,It is the least we can do.,Not-a-strategy,Not-a-strategy,1,0.386085569858551
357,6,1,The money would at least go to a good cause.,Not-a-strategy,Not-a-strategy,1,0.38614699244499207
358,7,0,It is the least we can do.,Not-a-strategy,Not-a-strategy,1,0.3862497806549072
359,8,0,The money would at least go to a good cause.,Not-a-strategy,Not-a-strategy,1,0.38641422986984253
360,9,1,"Yes, I have.",Not-a-strategy,Not-a-strategy,1,0.38642165064811707
361,0,0,Hello.,Not-a-strategy,Not-a-strategy,1,0.3041750192642212
362,0,0,Do you have children?,Not-a-strategy,Not-a-strategy,1,0.3669191896915436
363,1,1,"Yes, 2.",Not-a-strategy,Not-a-strategy,1,0.38062921166419983
364,1,1,You?,Not-a-strategy,Not-a-strategy,1,0.38436993956565857
365,1,0,"No, but I do enjoy their company.",Not-a-strategy,Not-a-strategy,1,0.38569098711013794
366,2,0,Are you aware of the large amount of children in developing countries that could use assitance?,Not-a-strategy,Not-a-strategy,1,0.38629287481307983
367,3,1,I am.,Not-a-strategy,Not-a-strategy,1,0.3864951431751251
368,4,1,"I tend to read news articles from aboard. BBC, ect.",Not-a-strategy,Not-a-strategy,1,0.38661083579063416
369,5,1,I read that their are quite a few places that could use help.,Not-a-strategy,Not-a-strategy,1,0.3868075907230377
370,5,0,Yes there are.,Not-a-strategy,Not-a-strategy,1,0.3868393301963806
371,6,0,Have you ever heard of the organization Save the Children and are you aware of what they do?,Not-a-strategy,Not-a-strategy,1,0.3866986334323883
372,6,1,"I have heard of them, but have not looked into what they do.",Not-a-strategy,Not-a-strategy,1,0.3866213262081146
373,7,0,Well they have a presence in every continent except Antarctica.,Not-a-strategy,Not-a-strategy,1,0.38646623492240906
374,7,0,"Domestically, they provide early education, literacy, and health and disaster preparedness programs.",Not-a-strategy,Not-a-strategy,1,0.38667455315589905
375,8,1,"That's very interesting, sounds like they do good work.",Not-a-strategy,Not-a-strategy,1,0.38669127225875854
376,8,0,They are very renowned.,Not-a-strategy,Not-a-strategy,1,0.38665130734443665
377,9,0,"Internationally, they are pioneers in health education and protection programs.",Not-a-strategy,Not-a-strategy,1,0.38659411668777466
378,0,0,Do you ever donate to charity?,Not-a-strategy,Not-a-strategy,0,0.30425238609313965
379,1,1,"Yes, I support a few causes that I personally believe in very much.",Not-a-strategy,Not-a-strategy,0,0.36812782287597656
380,1,0,Have you ever heard of Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38238897919654846
381,2,1,"Yes, but I don't know a lot about them.",Not-a-strategy,Not-a-strategy,0,0.3850501775741577
382,2,1,What is their mission?,Source Derogation-Contesting,Not-a-strategy,0,0.3857495188713074
383,3,0,"Their mission is to promote children's rights, and provide relief and support to children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.38568851351737976
384,3,1,That sounds interesting.,Not-a-strategy,Not-a-strategy,0,0.3856920599937439
385,4,1,What countries do they work in?,Source Derogation-Contesting,Not-a-strategy,0,0.3856886625289917
386,4,0,They work in many countries across the world.,Not-a-strategy,Not-a-strategy,0,0.386209636926651
387,5,0,"For example, millions of children in Syria grow up facing the daily threat of violence.",Not-a-strategy,Not-a-strategy,0,0.3861420154571533
388,5,0,A donation could help these children greatly.,Not-a-strategy,Not-a-strategy,0,0.386186808347702
389,6,1,It sounds like it.,Not-a-strategy,Not-a-strategy,0,0.38623085618019104
390,7,1,Do you donate to this charity?,Not-a-strategy,Not-a-strategy,0,0.3861232399940491
391,7,0,I do.,Not-a-strategy,Not-a-strategy,0,0.3860093355178833
392,8,0,It is a great charity that does a lot of great work around the world.,Not-a-strategy,Not-a-strategy,0,0.38596755266189575
393,9,1,Some charities are run better than others.,Hesitance-Hesitance,Not-a-strategy,0,0.38586077094078064
394,0,0,hi how are you today?,Not-a-strategy,Not-a-strategy,0,0.3030517101287842
395,1,1,"I am well, how are you?",Not-a-strategy,Not-a-strategy,0,0.3662138879299164
396,1,0,I am good do you have any children?,Not-a-strategy,Not-a-strategy,0,0.38049376010894775
397,2,1,"Yes, I have two.",Not-a-strategy,Not-a-strategy,0,0.3835257291793823
398,2,1,And you?,Not-a-strategy,Not-a-strategy,0,0.38427555561065674
399,3,0,I have two also but mine are grown and gone now,Not-a-strategy,Not-a-strategy,0,0.3844456076622009
400,3,1,That's nice.,Not-a-strategy,Not-a-strategy,0,0.3844068646430969
401,3,1,How old are they?,Not-a-strategy,Not-a-strategy,0,0.38439926505088806
402,3,0,32 and 29 a boy and a girl and 4 grand kids 3 girls and 1 boy ages 6 to 14.,Not-a-strategy,Not-a-strategy,0,0.38440200686454773
403,4,0,Unfortunately they all live far away.,Not-a-strategy,Not-a-strategy,0,0.38437896966934204
404,4,0,And you?,Not-a-strategy,Not-a-strategy,0,0.3844776749610901
405,5,1,Oh my!,Not-a-strategy,Not-a-strategy,0,0.384529173374176
406,5,1,That's nice.,Not-a-strategy,Not-a-strategy,0,0.38452598452568054
407,5,1,My kids are 4 and 7.,Not-a-strategy,Not-a-strategy,0,0.3845911920070648
408,5,1,Boy and girl.,Not-a-strategy,Not-a-strategy,0,0.384670615196228
409,5,0,That was a hectic but really fun time for me and my kids.,Not-a-strategy,Not-a-strategy,0,0.3847115635871887
410,6,0,Have you ever heard of Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38478145003318787
411,7,1,I have not.,Not-a-strategy,Not-a-strategy,0,0.38477346301078796
412,7,1,What is the charity and what do they do?,Source Derogation-Contesting,Not-a-strategy,0,0.38480305671691895
413,7,0,I am not an expert but I believe they help children in war torn areas to get to safety and make food and medical supplies available,Not-a-strategy,Not-a-strategy,0,0.38483375310897827
414,8,1,That seems like a really noble cause.,Not-a-strategy,Not-a-strategy,0,0.3847977817058563
415,8,1,I have an affinity for children.,Not-a-strategy,Not-a-strategy,0,0.3847903907299042
416,9,1,I donate a lot of money to battered wives and their children.,Not-a-strategy,Not-a-strategy,0,0.38477054238319397
417,9,1,I spend a lot of time in the shelter for them too.,Not-a-strategy,Not-a-strategy,0,0.3848806917667389
418,9,1,Seems like a great cause!,Not-a-strategy,Not-a-strategy,0,0.384877473115921
419,0,0,"Hello, are you familiar with the charity: Save the Children?",Not-a-strategy,Not-a-strategy,1,0.30361852049827576
420,0,1,Hi!,Not-a-strategy,Not-a-strategy,1,0.36694473028182983
421,1,1,I little bit of know Save the children life.,Not-a-strategy,Not-a-strategy,1,0.3816261291503906
422,2,0,Okay I would like to tell you a little bit more about it!,Not-a-strategy,Not-a-strategy,1,0.3847349286079407
423,3,0,"Save the Children does whatever it takes, every day and in times of crisis, to give children a healthy start in life, the opportunity to learn and protection from harm.",Not-a-strategy,Not-a-strategy,1,0.3855832815170288
424,4,1,How much you ready to pay for children?,Not-a-strategy,Not-a-strategy,1,0.3863295018672943
425,5,0,In this exchange I would like to ask you how much you would be willing to donate to Save the Children.,Not-a-strategy,Not-a-strategy,1,0.3866306245326996
426,6,0,You can donate $0 - $0.30.,Not-a-strategy,Not-a-strategy,1,0.38686299324035645
427,7,0,You can make your choice now or after I've told you more about the charity.,Not-a-strategy,Not-a-strategy,1,0.38668662309646606
428,8,1,I'll pay $0.30 surely,Not-a-strategy,Not-a-strategy,1,0.38660624623298645
429,9,0,I want you to know that whatever you decide to donate will be taken from the amount you make from completing this task.,Not-a-strategy,Not-a-strategy,1,0.38633885979652405
430,0,0,Hi there how are you doing today?,Not-a-strategy,Not-a-strategy,1,0.3032611608505249
431,0,1,Hey I'm fine.,Not-a-strategy,Not-a-strategy,1,0.36712318658828735
432,1,1,How are you doing?,Not-a-strategy,Not-a-strategy,1,0.3825700879096985
433,1,0,I am doing really good.,Not-a-strategy,Not-a-strategy,1,0.38599199056625366
434,2,0,"So, what are you up to today?",Not-a-strategy,Not-a-strategy,1,0.38710853457450867
435,2,1,I've been thinking about donating to a children's charity.,Not-a-strategy,Not-a-strategy,1,0.38734906911849976
436,3,1,I can't decide which onne.,Not-a-strategy,Not-a-strategy,1,0.387519896030426
437,3,0,I was going to ask you if you would be interested in donating to Save the Children.,Not-a-strategy,Not-a-strategy,1,0.3876468539237976
438,4,0,How do you feel about this charity?,Not-a-strategy,Not-a-strategy,1,0.38743650913238525
439,4,1,I have heard about it but I can't remember it's mission.,Not-a-strategy,Not-a-strategy,1,0.38719165325164795
440,5,1,Do you know that charity's mission?,Source Derogation-Contesting,Not-a-strategy,1,0.3869257867336273
441,5,0,They provide kids with the basic things they need like food and clothing.,Not-a-strategy,Not-a-strategy,1,0.38671889901161194
442,6,0,I really like their mission.,Not-a-strategy,Not-a-strategy,1,0.38661348819732666
443,6,0,I really feel badly for the kids.,Not-a-strategy,Not-a-strategy,1,0.3865695297718048
444,7,0,Don't you?,Not-a-strategy,Not-a-strategy,1,0.3866518437862396
445,7,1,"Yes, it tugs at my heart to think of all of those children.",Not-a-strategy,Not-a-strategy,1,0.3868969976902008
446,8,1,Do you know where the charity is headquatered?,Source Derogation-Contesting,Not-a-strategy,1,0.3870132565498352
447,8,0,They are based in CT.,Not-a-strategy,Not-a-strategy,1,0.38702914118766785
448,9,0,I feel that it would be easy to donate.,Not-a-strategy,Not-a-strategy,1,0.3870892822742462
449,9,0,I know I spend on little things like a candy bar or gum.,Not-a-strategy,Not-a-strategy,1,0.3871226906776428
450,9,0,I know I could give up spending on this and it would help the kids.,Not-a-strategy,Not-a-strategy,1,0.387098103761673
451,0,0,Hello therehow are you?,Not-a-strategy,Not-a-strategy,0,0.3034101724624634
452,0,1,I am good.,Not-a-strategy,Not-a-strategy,0,0.3672391176223755
453,1,1,How are you?,Not-a-strategy,Not-a-strategy,0,0.3813968300819397
454,1,0,"I'm pretty good, just trying to get ready for work soon.",Not-a-strategy,Not-a-strategy,0,0.3848678171634674
455,2,1,I understand that.,Not-a-strategy,Not-a-strategy,0,0.3858638107776642
456,3,1,So tell me about this charity.,Source Derogation-Contesting,Not-a-strategy,0,0.3864412009716034
457,4,0,Have you heard of Save the Children?,Not-a-strategy,Not-a-strategy,0,0.3865184187889099
458,4,0,"They do work around health, education, etc.",Not-a-strategy,Not-a-strategy,0,0.38677385449409485
459,5,1,I'm not sure that I have.,Not-a-strategy,Not-a-strategy,0,0.38676050305366516
460,5,0,They work mostly in developing countries.,Not-a-strategy,Not-a-strategy,0,0.38683897256851196
461,6,0,I would appreciate it if some of the funds could be donated.,Not-a-strategy,Not-a-strategy,0,0.38675302267074585
462,7,0,The researchers will pass that donation on to the charity at the end.,Not-a-strategy,Not-a-strategy,0,0.38670700788497925
463,8,1,What kind of work do they do?,Source Derogation-Contesting,Not-a-strategy,0,0.3865739405155182
464,8,0,"They do emergency hunger relief, are engaged with Syrian children.",Not-a-strategy,Not-a-strategy,0,0.3865296542644501
465,9,1,"Ok, that sounds good.",Not-a-strategy,Not-a-strategy,0,0.38647499680519104
466,0,0,hi.,Not-a-strategy,Not-a-strategy,0,0.30405378341674805
467,1,0,Dpo you about Save the Children organizatio,Not-a-strategy,Not-a-strategy,0,0.3684539794921875
468,2,1,Do I what with save the children,Not-a-strategy,Not-a-strategy,0,0.38271480798721313
469,2,0,save the children organization takes cares of children around the world,Not-a-strategy,Not-a-strategy,0,0.3859763741493225
470,2,1,OK yes I am aware of this organization,Not-a-strategy,Not-a-strategy,0,0.3874015808105469
471,3,0,Its very important what they do.,Not-a-strategy,Not-a-strategy,0,0.3880775272846222
472,3,0,Do oyu agree?,Not-a-strategy,Not-a-strategy,0,0.3884270489215851
473,4,1,NO I do not agree.,Self Assertion-Empowerment,Not-a-strategy,0,0.3885214328765869
474,5,1,I think it is a good organization.,Self Assertion-Empowerment,Not-a-strategy,0,0.3882102370262146
475,6,1,however there are lots of kids in my ocuntry that need help first,Self Assertion-Empowerment,Not-a-strategy,0,0.3880220949649811
476,6,0,Where do you live and what are you doing to help the children?,Not-a-strategy,Not-a-strategy,0,0.38787829875946045
477,7,1,I live in the US and volunteer all of the time for childrens charities.,Counter Argumentation-Contesting,Not-a-strategy,0,0.3875996470451355
478,8,1,I also ive to bakc to school drives and food pantries,Counter Argumentation-Contesting,Not-a-strategy,0,0.3877113461494446
479,9,0,Thats very kind of you.,Not-a-strategy,Not-a-strategy,0,0.38761889934539795
480,0,0,Hello there.,Not-a-strategy,Not-a-strategy,0,0.3046606779098511
481,1,0,Have you heard of a charity called Save the Children?,Not-a-strategy,Not-a-strategy,0,0.366654634475708
482,2,1,no,Not-a-strategy,Not-a-strategy,0,0.38059842586517334
483,3,0,"It is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.38408350944519043
484,4,0,"The organisation promotes policy changes in order to gain more rights for young people, especially by enforcing the UN Declaration of the Rights of the Child.",Not-a-strategy,Not-a-strategy,0,0.3848688304424286
485,5,0,"Alliance members co-ordinate emergency-relief efforts, helping to protect children from the effects of war and violence.",Not-a-strategy,Not-a-strategy,0,0.3850742280483246
486,6,1,That sounds extremely awesome.,Not-a-strategy,Not-a-strategy,0,0.385089248418808
487,6,0,"Yeah, it was founded in 1919, so it's coming up on 100 years.",Not-a-strategy,Not-a-strategy,0,0.3850806653499603
488,7,1,Congratulations to them.,Not-a-strategy,Not-a-strategy,0,0.38507500290870667
489,7,0,They're really everywhere.,Not-a-strategy,Not-a-strategy,0,0.3851851224899292
490,8,0,"They even help deal with hurricane relief efforts here in the United States, as they did with Hurricane Harvey last year.",Not-a-strategy,Not-a-strategy,0,0.38524457812309265
491,8,1,That's good because hurricanes have devastating effects.,Not-a-strategy,Not-a-strategy,0,0.3852771818637848
492,8,0,Would you like to donate a portion of the earnings from this task to Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38529065251350403
493,9,0,The research team will collect the donations and send them to Save the Children.,Not-a-strategy,Not-a-strategy,0,0.385288268327713
494,0,0,Save the Children is an amazing charity that helps kids who are in desperate need.,Not-a-strategy,Not-a-strategy,0,0.30419909954071045
495,1,0,"They can help with safety, education and more.",Not-a-strategy,Not-a-strategy,0,0.36759644746780396
496,1,0,You can donate some of your earnings to this amazing charity.,Not-a-strategy,Not-a-strategy,0,0.3818947672843933
497,2,1,"I believe in this charity, but still wonder how much of the money I donate actually helps.",Counter Argumentation-Contesting,Not-a-strategy,0,0.38555628061294556
498,2,0,Every little bit makes a difference.,Not-a-strategy,Not-a-strategy,0,0.38599881529808044
499,3,0,"When you have people who are so poor, it's amazing what a tiny amount can do.",Not-a-strategy,Not-a-strategy,0,0.38602977991104126
500,3,1,I would gladly give my earnings to this charity.,Not-a-strategy,Not-a-strategy,0,0.38628655672073364
501,4,1,Children hold the future of the world.,Not-a-strategy,Not-a-strategy,0,0.38648152351379395
502,4,0,It is really so heartbreaking when you see all of these kids not having enough to eat.,Not-a-strategy,Not-a-strategy,0,0.3867378532886505
503,5,0,It really breaks the heart.,Not-a-strategy,Not-a-strategy,0,0.38704365491867065
504,6,0,They are so little.,Not-a-strategy,Not-a-strategy,0,0.3871406018733978
505,7,1,"I know, it always amazes me how many children are suffering around the world.",Not-a-strategy,Not-a-strategy,0,0.3874536156654358
506,8,1,It is so sad.,Not-a-strategy,Not-a-strategy,0,0.38744038343429565
507,8,0,Even the little bit you donate from your earnings can go a long way to making a difference for a child.,Not-a-strategy,Not-a-strategy,0,0.3875715434551239
508,8,1,Though MTurk they should raise quite a bit.,Not-a-strategy,Not-a-strategy,0,0.3876972198486328
509,9,1,"Even though it is only .30 for this hit, with the number of people it adds up.",Not-a-strategy,Not-a-strategy,0,0.3877236843109131
510,10,0,That's what happens.,Not-a-strategy,Not-a-strategy,0,0.38757362961769104
511,0,0,"Hello there, how are you doing today?",Not-a-strategy,Not-a-strategy,0,0.3028109073638916
512,0,1,"I'm great, thanks.",Not-a-strategy,Not-a-strategy,0,0.3664202392101288
513,1,1,How are you?,Not-a-strategy,Not-a-strategy,0,0.3806302547454834
514,1,0,"I'm doing swell, thanks for asking!",Not-a-strategy,Not-a-strategy,0,0.38487479090690613
515,2,0,So how do you feel about children?,Not-a-strategy,Not-a-strategy,0,0.3862763047218323
516,2,1,I love children.,Not-a-strategy,Not-a-strategy,0,0.3864096701145172
517,3,1,I believe they are our future and should be taken care of in the best possible way.,Not-a-strategy,Not-a-strategy,0,0.3862362205982208
518,3,0,That's great!,Not-a-strategy,Not-a-strategy,0,0.3859814703464508
519,3,0,I happen to agree!,Not-a-strategy,Not-a-strategy,0,0.38609781861305237
520,4,0,"Do you have any children yourself, or do you plan to in the future?",Not-a-strategy,Not-a-strategy,0,0.3860076665878296
521,4,1,I do not have children of my own and am not able to have them.,Not-a-strategy,Not-a-strategy,0,0.3859478533267975
522,5,1,I am contemplating adoption for the future.,Not-a-strategy,Not-a-strategy,0,0.3859238624572754
523,5,0,"Oh, that's wonderful!",Not-a-strategy,Not-a-strategy,0,0.3861902952194214
524,6,0,"So many kids out there need a home, after all!",Not-a-strategy,Not-a-strategy,0,0.38610801100730896
525,6,0,"There are so many issues today with children, all over the world!",Not-a-strategy,Not-a-strategy,0,0.3862466812133789
526,7,0,"For instance, did you know that in the first two months of 2018 alone, over 1k children were killed or injured in intensifying violence?",Not-a-strategy,Not-a-strategy,0,0.3864487111568451
527,8,1,"Wow, that is a staggering amount.",Not-a-strategy,Not-a-strategy,0,0.3864287734031677
528,8,1,I did not know that.,Not-a-strategy,Not-a-strategy,0,0.38664710521698
529,8,1,I am a big fan of organizations who take care of the needs of hurt children.,Not-a-strategy,Not-a-strategy,0,0.3865726590156555
530,9,0,Oh?,Not-a-strategy,Not-a-strategy,0,0.38656434416770935
531,9,0,That\'s awesome!,Not-a-strategy,Not-a-strategy,0,0.38650864362716675
532,0,0,Good Morning!,Not-a-strategy,Not-a-strategy,1,0.30385884642601013
533,0,0,How are you today?,Not-a-strategy,Not-a-strategy,1,0.3667084872722626
534,1,1,Great!,Not-a-strategy,Not-a-strategy,1,0.3809548020362854
535,2,1,How are you doing?,Not-a-strategy,Not-a-strategy,1,0.38411012291908264
536,3,0,I am well.,Not-a-strategy,Not-a-strategy,1,0.38492146134376526
537,3,0,What are your plans for the day?,Not-a-strategy,Not-a-strategy,1,0.3852106034755707
538,4,1,i will be working all day.,Not-a-strategy,Not-a-strategy,1,0.38550686836242676
539,5,0,"Yes, I am getting ready for work as well.",Not-a-strategy,Not-a-strategy,1,0.3857254683971405
540,6,0,Have you heard of the charity called Save the Children?,Not-a-strategy,Not-a-strategy,1,0.38624802231788635
541,7,1,No I have not,Not-a-strategy,Not-a-strategy,1,0.3862575888633728
542,8,0,"It is a US based charity that helps kids by collecting money to help supply them with their basic needs like healthcare, food, and clothing.",Not-a-strategy,Not-a-strategy,1,0.3861478567123413
543,9,0,"Today I am asking if you would consider even a small donation to STC, even $0.05 would help.",Not-a-strategy,Not-a-strategy,1,0.3859947621822357
544,0,0,Hello! How are you?,Not-a-strategy,Not-a-strategy,1,0.3037926256656647
545,1,1,Im very good how are you doing today?,Not-a-strategy,Not-a-strategy,1,0.3674086928367615
546,2,0,I'm good thank you!,Not-a-strategy,Not-a-strategy,1,0.38138601183891296
