,Turn,Speaker,Text,True,Pred
512,0,0,Hi I am interested in your DB Response and toppeak quick track mtx,Not-a-strategy,Self Assertion-Empowerment
513,0,1,"Alright great, I'm asking 120 for it. It's not very old and is in great condition.",Not-a-strategy,Self Assertion-Empowerment
514,1,0,2009 is somewhat old have you used it yourself?,Information Inquiry-Contesting,Self Assertion-Empowerment
515,1,1,"Of course, I've been the only owner. It works great, and has been stored in a garage. It's never sat outside.",Not-a-strategy,Self Assertion-Empowerment
516,2,0,ok would you accept $100 for it?,Hesitance-Hesitance,Self Assertion-Empowerment
517,2,1,"Woah I don't think I could go that low, how about $111.",Hesitance-Hesitance,Self Assertion-Empowerment
518,3,0,that is a bit much I am willing to do $106,Hesitance-Hesitance,Self Assertion-Empowerment
519,3,1,"Meet me in the middle at $108, and deal.",Hesitance-Hesitance,Self Assertion-Empowerment
520,4,0,sure that sounds great $108,Not-a-strategy,Self Assertion-Empowerment
521,4,1,Ok thanks.,Not-a-strategy,Self Assertion-Empowerment
522,0,1,Hello. How can I help you?,Not-a-strategy,Self Assertion-Empowerment
523,0,0,"Hi, I am interested in the apartment",Not-a-strategy,Self Assertion-Empowerment
524,1,1,Sure. Do you have any questions?,Not-a-strategy,Self Assertion-Empowerment
525,1,0,Is it available any sooner than the 10th?,Information Inquiry-Contesting,Self Assertion-Empowerment
526,2,1,No sorry its not available sooner,Not-a-strategy,Self Assertion-Empowerment
527,2,0,How close is it to town?,Information Inquiry-Contesting,Self Assertion-Empowerment
528,3,1,Its in town and in a very convenient location with everything around the corner,Not-a-strategy,Self Assertion-Empowerment
529,3,0,does it come furnished?,Information Inquiry-Contesting,Self Assertion-Empowerment
530,4,1,Yes it does,Not-a-strategy,Self Assertion-Empowerment
531,4,0,"the price is a little out of my range, I'm willing to pay $2480",Self Pity-Empowement,Self Assertion-Empowerment
532,5,1,"I am sorry but 2480 is very low for what you are getting back. There is a pool, fitness center, clubhouse, and lots of stuff that you're getting with it. I can give it to you for $2700 nothing lower than that",Counter Argumentation-Contesting,Self Assertion-Empowerment
533,5,0,"Ok, that sounds fair",Not-a-strategy,Self Assertion-Empowerment
534,6,1,Great then we have a deal! Thanks for choosing us!,Not-a-strategy,Self Assertion-Empowerment
535,0,1,"Hello, are you looking to rent out my inlaw?",Not-a-strategy,Self Assertion-Empowerment
536,0,0,Yes. Would $900.00 be agreeable?,Hesitance-Hesitance,Self Assertion-Empowerment
537,1,1,"No, I'm afraid $900 would be far too low. This is in a very desirable area of Oakland, and it even comes with a shared on site laundry.",Counter Argumentation-Contesting,Self Assertion-Empowerment
538,1,0,"Then, how about $1,000.00? I'm on a very strict budget, but I need something right away. I'm very quiet, I always pay on time and I have no pets.",Self Pity-Empowement,Self Assertion-Empowerment
539,2,1,"That's closer, but I still think $1400 would be a more fair price. I forgot to mention another great benefit of this rental. Your private entry leads to the apartment above the garage, and the garage gets used every night for some local teens to practice their rock music, so it's like you get a free concert every night :)",Hesitance-Hesitance,Self Assertion-Empowerment
540,2,0,That wouldn't be good for me because I'm not a rock fan. But it does look very pleasant and it's close to where I work so I'll offer $1100.,Counter Argumentation-Contesting,Self Assertion-Empowerment
541,3,1,"Okay, maybe this will sweeten the pot. The shared laundry is only ever used by me, since I live in the main unit, and I only ever use the washing machine to wash my g-strings (I'm a male exotic dancer) so you'll have free reign in the laundry room every weekday. I think that alone is worth $1250.",Personal Choice-Empowerment,Self Assertion-Empowerment
542,3,0,"If you don't mind if I play my collection of barbershop quartet cds rather loudly, so as to help drown out the rock music, I'll consider $1200.",Personal Choice-Empowerment,Self Assertion-Empowerment
543,4,1,"Okay, I'll take that deal.",Not-a-strategy,Self Assertion-Empowerment
544,4,0,Agreed.,Not-a-strategy,Self Assertion-Empowerment
545,5,1,"Okay, I look forward to practicing my poll dance moves to your music :)",Not-a-strategy,Self Assertion-Empowerment
546,0,0,I'm interested in your leather sofa. I think it would look great in my living room. Would you take $243?,Hesitance-Hesitance,Self Assertion-Empowerment
547,0,1,"It is actually a sofa and loveseat, so I can't go that low.  They come from a smoke free and pet free home.  I could go $300",Hesitance-Hesitance,Self Assertion-Empowerment
548,1,0,Is it soft?,Information Inquiry-Contesting,Self Assertion-Empowerment
549,1,1,Yes and very comfortable,Not-a-strategy,Self Assertion-Empowerment
550,2,0,"I have a bad back, so I don't want to sink down too far. Would you take $250?",Hesitance-Hesitance,Self Assertion-Empowerment
551,2,1,You only came up $7?  I tell you what.  I will deliver it to you and $275 is the lowest I can go.,Personal Choice-Empowerment,Self Assertion-Empowerment
552,3,0,Does it clean easily?,Information Inquiry-Contesting,Self Assertion-Empowerment
553,3,1,"Yes, $275?",Hesitance-Hesitance,Self Assertion-Empowerment
554,4,0,"Could you deliver it today? And could you put it in my house, please? I'm 85 years old.",Personal Choice-Empowerment,Self Assertion-Empowerment
555,4,1,"Yes, no problem, so $275 it is then",Not-a-strategy,Self Assertion-Empowerment
556,5,0,That'll be fine.,Not-a-strategy,Self Assertion-Empowerment
557,0,1,HI I would like the bike for my niece.,Not-a-strategy,Self Assertion-Empowerment
558,0,0,"ok, i'm the potential buyer right?",Not-a-strategy,Self Assertion-Empowerment
559,1,1,"yes sorry ,",Not-a-strategy,Self Assertion-Empowerment
560,1,0,that's ok.  I noticed there are no hand brakes.  How old is the bike?,Information Inquiry-Contesting,Self Assertion-Empowerment
561,2,1,"it's almost two years, and the breaks activate when she reverses it",Not-a-strategy,Self Assertion-Empowerment
562,2,0,"hmmm, two years old is used.  I can offer you 30",Hesitance-Hesitance,Self Assertion-Empowerment
563,3,1,"trust me *i can show you on skype, is still looks brand new, 40 and you'll never regret it, is it for your niece ?",Counter Argumentation-Contesting,Self Assertion-Empowerment
564,3,0,"It's for my granddaughter and I know how hard she rides her current bike - kids are kids, the best I can do is 34 and that's my final offer.",Self Assertion-Empowerment,Self Assertion-Empowerment
565,4,1,"ok for 34 but you will have to come and pick it up , fair enough ?",Personal Choice-Empowerment,Self Assertion-Empowerment
566,4,0,"sure, I'll pick it up.  34 it is.",Not-a-strategy,Self Assertion-Empowerment
567,0,1,"Cinnamon apartments, may I help you?",Not-a-strategy,Self Assertion-Empowerment
568,0,0,"Hi, I am very interested in the apartments you have for rent.",Not-a-strategy,Self Assertion-Empowerment
569,1,1,Will it be just for you or are you going to be moving in with someone else?,Not-a-strategy,Self Assertion-Empowerment
570,1,0,It would be me and my daughter she is 12.,Not-a-strategy,Self Assertion-Empowerment
571,2,1,Oh that's excellent. She'll love the neighborhood. I'm asking $2150 for a 2 bedroom with excellent light.,Not-a-strategy,Self Assertion-Empowerment
572,2,0,"They sound really nice, are there any other amenities like a pool or anything like that?",Information Inquiry-Contesting,Self Assertion-Empowerment
573,3,1,"Yes we have a community pool for the tenants, it's right in the center of the building, where most places have a courtyard. There is also a small gym near the laundry room.",Not-a-strategy,Self Assertion-Empowerment
574,3,0,"Oh wow nice!  Being a single mom and all the rent is just a little high for me, is it negotiable at all?",Self Pity-Empowement,Self Assertion-Empowerment
575,4,1,Let's see what we can do. Where are you coming from? Has your daughter been enrolled in school yet?,Hesitance-Hesitance,Self Assertion-Empowerment
576,4,0,"Yes we already live in the area, that's why I'd like to keep her in the same district and the location of the apartments is perfect. I could afford $1978 for rent if that is possible. I'd be willing to take a smaller unit.",Hesitance-Hesitance,Self Assertion-Empowerment
577,5,1,"I'm sorry but I'll have to insist that you stay in a two bedroom. Those are the rules with children. It's very important to use all of the rooms as intended here at Cinnamon Apartments. However, you mentioned the pool earlier. Do you enjoy swimming?",Self Assertion-Empowerment,Self Assertion-Empowerment
578,5,0,"Yes we do. I would still like a 2 bedroom, but I'd be willing to do without the wall to wall closets and breakfast bar.",Hesitance-Hesitance,Self Assertion-Empowerment
579,6,1,our only available units have both of those amenities. would you be willing to teach senior citizens water aerobics once a week?,Personal Choice-Empowerment,Self Assertion-Empowerment
580,6,0,"Sure, that sounds like something I could do.",Not-a-strategy,Self Assertion-Empowerment
581,7,1,great! I could tell you were into fitness. Yes we really need a leader for our troupe. We're called the Soaking Seniors and we haven't had a good workout in over a month! What can you pay again?,Not-a-strategy,Self Assertion-Empowerment
582,7,0,I can afford around $1978,Not-a-strategy,Self Assertion-Empowerment
583,8,1,"That's perfect, we have a deal. Let me know what day and time you are able to hold the class. If you can maintain it then your rent can stay at 1978. The Seniors eat supper at 7 and go to bed at 8:30 so no latenight classes!",Personal Choice-Empowerment,Self Assertion-Empowerment
584,8,0,"Awesome, thank you!",Not-a-strategy,Self Assertion-Empowerment
585,0,1,how are you,Not-a-strategy,Self Assertion-Empowerment
586,0,0,"Hello, I'm great.  I'm interested in your apartment, can you tell me how many square feet it is?",Information Inquiry-Contesting,Self Assertion-Empowerment
587,1,1,100 sq',Not-a-strategy,Self Assertion-Empowerment
588,1,0,"Wow, that's much smaller than I thought.  And it does not have a washer/dryer inside the unit?  Is it shared with the other people in the complex?",Source Derogation-Contesting,Self Assertion-Empowerment
589,2,1,"Yes they are shared.  I am willing to lower the price a little, make me an offer",Hesitance-Hesitance,Self Assertion-Empowerment
590,2,0,"Okay, will you take $900? 100 square feet is just much smaller than I anticipated but I guess I could squeeze my bed in there if you'll drop the price a bit.",Hesitance-Hesitance,Self Assertion-Empowerment
591,3,1,I can go to about $1300 but that is probably my lowest.  The location is amazing,Self Assertion-Empowerment,Self Assertion-Empowerment
592,3,0,"Yes I see that the location is great, does that 100 square feet include the bathroom or is that additional square footage?",Information Inquiry-Contesting,Self Assertion-Empowerment
593,4,1,"Sorry, I meant the bathroom is 100 sq ft :)  total is about 500 sq ft",Not-a-strategy,Self Assertion-Empowerment
594,4,0,"Ohhh okay, that's much better.  I was a little concerned!  Okay, how about will you take $1200 for it and I will bring the money and ID to apply today?",Hesitance-Hesitance,Self Assertion-Empowerment
595,5,1,"Sounds good, $1200",Not-a-strategy,Self Assertion-Empowerment
596,0,0,Hello. I just saw your posting. Can you tell me is this all in working order?,Information Inquiry-Contesting,Self Assertion-Empowerment
597,0,1,"Hello, yes everything works fine. Its brand new never used.",Not-a-strategy,Self Assertion-Empowerment
598,1,0,And the mount is still good?,Information Inquiry-Contesting,Self Assertion-Empowerment
599,1,1,"Yes, and the mount is still good",Not-a-strategy,Self Assertion-Empowerment
600,2,0,Would you be willing to come down a bit on the price at all? If so what would you be comfortable with offering for it?,Hesitance-Hesitance,Self Assertion-Empowerment
601,2,1,Whats your best offer? And I'll tell you if i can drop it,Not-a-strategy,Self Assertion-Empowerment
602,3,0,11 would work for me. I'd feel good at that price. Is that okay?,Hesitance-Hesitance,Self Assertion-Empowerment
603,3,1,11 works fine for me=),Not-a-strategy,Self Assertion-Empowerment
604,4,0,Great thank-you!,Not-a-strategy,Self Assertion-Empowerment
605,4,1,Your very welcome,Not-a-strategy,Self Assertion-Empowerment
606,0,0,"Hello, how big is the mirror?",Information Inquiry-Contesting,Self Assertion-Empowerment
607,0,1,"Hi. Its 51 inches tall, 29 1/4 inches  wide.  Nice size",Not-a-strategy,Self Assertion-Empowerment
608,1,0,Does it have any defects and is it framed in the same material as the table?,Source Derogation-Contesting,Self Assertion-Empowerment
609,1,1,No defects. It's in great condition.  Yes the frame matches the table exactly,Not-a-strategy,Self Assertion-Empowerment
610,2,0,That's awesome. I see you have it listed for $70 but I see a few marks on the table. Would you be willing to accept $35?,Hesitance-Hesitance,Self Assertion-Empowerment
611,2,1,35 is a bit low for 2 items.  How's 50?,Hesitance-Hesitance,Self Assertion-Empowerment
612,3,0,Well I can't see the mirror so I'm taking your word on the condition. How about $45 for my good faith?,Hesitance-Hesitance,Self Assertion-Empowerment
613,3,1,Make it 47 and we have a deal,Hesitance-Hesitance,Self Assertion-Empowerment
614,4,0,Okay. That sounds good to me,Not-a-strategy,Self Assertion-Empowerment
615,4,1,Great. Let me know when you want to pick it up.,Not-a-strategy,Self Assertion-Empowerment
616,0,1,Hello. I need to get rid of this item asap. Are you interested in it/,Not-a-strategy,Self Assertion-Empowerment
617,0,0,Yes very much.Do you know how much it would cost to fix it?,Source Derogation-Contesting,Self Assertion-Empowerment
618,1,1,"I think fixing it would cost $50, so I could subtract that from the asking price, if you'd like.",Not-a-strategy,Self Assertion-Empowerment
619,1,0,Whats your bottom dollar on it?,Not-a-strategy,Self Assertion-Empowerment
620,2,1,"I'd like to sell it for $225. Or, I could do I could do it for $250 and deliver it to you tomorrow.",Personal Choice-Empowerment,Self Assertion-Empowerment
621,2,0,Well I can come get it and getting it fixed should knock down the price too.How about 200?,Hesitance-Hesitance,Self Assertion-Empowerment
622,3,1,You want 200 and I want 225. Let's meet in the middle at 212.50. We can say 212. That way we both get what we want. How does that sound?,Hesitance-Hesitance,Self Assertion-Empowerment
623,3,0,You couldn't let it go for 210?,Hesitance-Hesitance,Self Assertion-Empowerment
624,4,1,I'm trying to meet in the middle with 212,Hesitance-Hesitance,Self Assertion-Empowerment
625,4,0,Alright I'll talk to you tomorrow and come get it.The price seems fair enough for a one owner and non smoking.So 212?,Not-a-strategy,Self Assertion-Empowerment
626,5,1,Correct. Please make an offer!,Not-a-strategy,Self Assertion-Empowerment
627,0,1,i'm motivated to sell. make an offer.,Not-a-strategy,Self Assertion-Empowerment
628,0,0,Sounds like a plan! Do you have any questions about the table?,Not-a-strategy,Self Assertion-Empowerment
629,1,1,You're the buyer. I'm the seller. you have questions for me,Not-a-strategy,Self Assertion-Empowerment
630,1,0,Yes my apologies! Is the table used?,Source Derogation-Contesting,Self Assertion-Empowerment
631,2,1,Yes. It's used. But in a very nice condition still. sturdy and structurally sound. I say 100 is a good price,Not-a-strategy,Self Assertion-Empowerment
632,2,0,I would never pay the list price for a used table. How about $50?,Hesitance-Hesitance,Self Assertion-Empowerment
633,3,1,it's an oak table. oak is an expensive wood because it's so dense and heavy. makes for great furniture wood. I'll go as low as 80 but that's about it.,Counter Argumentation-Contesting,Self Assertion-Empowerment
634,3,0,"I will pay $70, under the condition that I will come and pick up the table! Is that ok with you? You wont have to pay for shipping or the cost of gas.",Personal Choice-Empowerment,Self Assertion-Empowerment
635,4,1,"75, you come and pick it up. then that's a deal",Personal Choice-Empowerment,Self Assertion-Empowerment
636,4,0,Ok sounds like a plan! Will you polish it nicely for me?,Personal Choice-Empowerment,Self Assertion-Empowerment
637,5,1,"no, I won't polish it. it's sold as is",Self Assertion-Empowerment,Self Assertion-Empowerment
638,5,0,Ok perfect! You are a great salesman. Thank you,Not-a-strategy,Self Assertion-Empowerment
639,0,1,"Hi, any questions about the listing?",Not-a-strategy,Self Assertion-Empowerment
640,0,0,"Yes, how old is the lamp?",Source Derogation-Contesting,Self Assertion-Empowerment
641,1,1,"I received it as a gift recently. It's practically new, as stated in the advert.",Not-a-strategy,Self Assertion-Empowerment
642,1,0,What is your asking price?,Information Inquiry-Contesting,Self Assertion-Empowerment
643,2,1,"$80 is a price that is fair and reasonable as I paid quite a bit more for this ruffled lamp. It's stylish, functional and a great deal",Not-a-strategy,Self Assertion-Empowerment
644,2,0,I would be interested at a slightly lower price. I would be happy to come and pick up this item from a place most convenient for you for a small discount of 7 dollars.,Personal Choice-Empowerment,Self Assertion-Empowerment
645,3,1,"I can drop 5 dollars, not a whole 7. I think if I sit on this longer I could probably get my full asking price so if you wanna do a 5 dollar discount we can, otherwise, no.",Hesitance-Hesitance,Self Assertion-Empowerment
646,3,0,That's a hard bargain. So are you saying you're willing to do a price of $75 on the condition I come to you to pick it up?,Hesitance-Hesitance,Self Assertion-Empowerment
647,4,1,Exactly. Is $75 good?,Not-a-strategy,Self Assertion-Empowerment
648,4,0,"Hm, well I was going to use that extra 2 dollars to buy my wife a very well deserved 10 year anniversary gift. However I think this lamp will make us both happier. I can't let it go. You have a deal!",Not-a-strategy,Self Assertion-Empowerment
649,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
650,0,0,"Hello, what can you tell me about this item?",Information Inquiry-Contesting,Self Assertion-Empowerment
651,1,1,I'm selling a GoPro Hero 3 black edition with a waterproof case. It has an 8g memory stick and the charging cable. It is in excellent condition and works perfectly!,Not-a-strategy,Self Assertion-Empowerment
652,1,0,Does it come with the original box?,Information Inquiry-Contesting,Self Assertion-Empowerment
653,2,1,Sure does! I didn't really use it much. I've only had it for a few months.,Not-a-strategy,Self Assertion-Empowerment
654,2,0,What are you asking for it?,Information Inquiry-Contesting,Self Assertion-Empowerment
655,3,1,"Well, they retail for around $379. It is slightly used so I'm asking for $130",Not-a-strategy,Self Assertion-Empowerment
656,3,0,Will you deliver it?,Information Inquiry-Contesting,Self Assertion-Empowerment
657,4,1,Yes. The $130 includes shipping!,Not-a-strategy,Self Assertion-Empowerment
658,4,0,I will pay you 98 for it and I will come pick it up.  Since it doesn't come with a warranty I dont want to risk paying to much.,Personal Choice-Empowerment,Self Assertion-Empowerment
659,5,1,"Hmm, 98 is a bit too low for me. I'm looking to get back some of my money here. The item is basically brand new. How about $120?",Hesitance-Hesitance,Self Assertion-Empowerment
660,5,0,will you throw in a warranty with it?,Personal Choice-Empowerment,Self Assertion-Empowerment
661,6,1,It's still under warranty. I've only had it for 3 months and I believe the warranty is good for 2 years.,Not-a-strategy,Self Assertion-Empowerment
662,6,0,Ok deal,Not-a-strategy,Self Assertion-Empowerment
663,0,1,Do you have any questions about the vehicle?,Not-a-strategy,Self Assertion-Empowerment
664,0,0,"Good morning, I am interested in your car but would like to know if you have all of the service records on it.",Source Derogation-Contesting,Self Assertion-Empowerment
665,1,1,That can be provided with the car.,Not-a-strategy,Self Assertion-Empowerment
666,1,0,Mainly interested in seeing the oil change and tune up service records from 2007 to present.,Source Derogation-Contesting,Self Assertion-Empowerment
667,2,1,"We would be able to provide that, would you like to make an offer?",Not-a-strategy,Self Assertion-Empowerment
668,2,0,oh yes but just one more question.  Have you ever driven it cross-country i.e. to another state?,Information Inquiry-Contesting,Self Assertion-Empowerment
669,3,1,"No, it was only used locally and for short trips to beach or mountains.",Not-a-strategy,Self Assertion-Empowerment
670,3,0,That's good!  I am looking to spend $13500,Hesitance-Hesitance,Self Assertion-Empowerment
671,4,1,"That's very low for great condition of the car, which has been kept up to date with all maintenance. How about we meet in the middle. $15500?",Counter Argumentation-Contesting,Self Assertion-Empowerment
672,4,0,"I would not mind paying that much for this car, unfortunately I have to keep a budget so I cannot go too much over can you let me have it for $14500?",Self Pity-Empowement,Self Assertion-Empowerment
673,5,1,Deal.,Not-a-strategy,Self Assertion-Empowerment
674,0,0,I was wondering if the binoculars were still available?,Not-a-strategy,Self Assertion-Empowerment
675,0,1,What can you SEE paying for these great binocs?,Not-a-strategy,Self Assertion-Empowerment
676,1,0,Would these be ok for looking at my neighbors? I think those kids are up to no good.,Information Inquiry-Contesting,Self Assertion-Empowerment
677,1,1,Yes and you can even hook up to wifi and works in night too,Not-a-strategy,Self Assertion-Empowerment
678,2,0,"This sounds perfect. I would like to offer $250. I'd love to offer more, but those kids stole my money.",Self Pity-Empowement,Self Assertion-Empowerment
679,2,1,could you do $380?,Hesitance-Hesitance,Self Assertion-Empowerment
680,3,0,"Not really, I could probably come up to 275?",Hesitance-Hesitance,Self Assertion-Empowerment
681,3,1,how about $300 and we have a deal? You can take a pic of those snot nosed brats and nail them!,Hesitance-Hesitance,Self Assertion-Empowerment
682,4,0,I'll pay $300 if you can show me how to use them.,Personal Choice-Empowerment,Self Assertion-Empowerment
683,4,1,great!,Not-a-strategy,Self Assertion-Empowerment
684,0,1,Don't miss out on this great cottage!,Not-a-strategy,Self Assertion-Empowerment
685,0,0,I like how it looks but how is the interior? What kind of floors does it have? What condition is it in?,Information Inquiry-Contesting,Self Assertion-Empowerment
686,1,1,"It is quite small inside, but very cute. The floors are harwood. And it is in very nice condition.",Not-a-strategy,Self Assertion-Empowerment
687,1,0,How small is it exactly? What's the square footage?,Source Derogation-Contesting,Self Assertion-Empowerment
688,2,1,"I'm actually not sure what the square footage is sadly. It just has two bedrooms, a bath, and it also has a guest cottage in the back.",Not-a-strategy,Self Assertion-Empowerment
689,2,0,Okay well I see similar properties going for much less near that address. Can you negotiate the price?,Source Derogation-Contesting,Self Assertion-Empowerment
690,3,1,I would be able to go lower just not a huge amount.,Hesitance-Hesitance,Self Assertion-Empowerment
691,3,0,Can you do 2000? That's the market price right now in that neighborhood.,Hesitance-Hesitance,Self Assertion-Empowerment
692,4,1,That is a little too low for me. I'd be willing to go down to 2500.,Hesitance-Hesitance,Self Assertion-Empowerment
693,4,0,2400 and we have a deal! :),Hesitance-Hesitance,Self Assertion-Empowerment
694,5,1,You have a deal then!,Not-a-strategy,Self Assertion-Empowerment
695,0,0,"Hello, I have some questions about the unit you have listed...",Not-a-strategy,Self Assertion-Empowerment
696,0,1,Sure and I have some anwsers. Go ahead!,Not-a-strategy,Self Assertion-Empowerment
697,1,0,Great.  Can you tell me first about some of the amenities you think are the best part of this unit?,Information Inquiry-Contesting,Self Assertion-Empowerment
698,1,1,The kitchen comes with stove and fridge and it's really large. Garbage and water are included! It's super sunny in there and has a large closet. Bonus!,Not-a-strategy,Self Assertion-Empowerment
699,2,0,Great.Are you willing to negotiate on the price at all?,Hesitance-Hesitance,Self Assertion-Empowerment
700,2,1,Of course,Not-a-strategy,Self Assertion-Empowerment
701,3,0,Great. The list price is out of my budget...,Self Pity-Empowement,Self Assertion-Empowerment
702,3,1,What is your first offer and we'll go from there.,Not-a-strategy,Self Assertion-Empowerment
703,4,0,I think I would like to be able to start at 1500,Hesitance-Hesitance,Self Assertion-Empowerment
704,4,1,Guess what? It's your lucky day. That's the lowest I am offered to go. Would you like to move in at 1500 a month? It is a one year lease term. Is that possible for you?,Not-a-strategy,Self Assertion-Empowerment
705,5,0,"Yes, that sounds great.",Not-a-strategy,Self Assertion-Empowerment
706,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
707,0,1,welcome. it's a nice location. walk to school. 2 bedroom find a roomate. perfect for a couple.,Not-a-strategy,Self Assertion-Empowerment
708,1,0,what does the 2425 include? Does that include all utilities etc?,Information Inquiry-Contesting,Self Assertion-Empowerment
709,1,1,"yes, water, trash, all included in the rent, but you have to pay for your electricity.",Not-a-strategy,Self Assertion-Empowerment
710,2,0,the other ad was also for a 2 bedroom but it was only 1800. Can you match that price?,Source Derogation-Contesting,Self Assertion-Empowerment
711,2,1,"180... yikes. it must be in the ghetto. thre's no way i can do that. tell you what, if you sign the 1 year lease, i'll let you have for 2300/ month.",Personal Choice-Empowerment,Self Assertion-Empowerment
712,3,0,What if I sign a 4 year lease I plan to put down roots. I can go up to 2000 but that's really the most I'd be able to spend.,Personal Choice-Empowerment,Self Assertion-Empowerment
713,3,1,you know what? that's a deal i can do. 2000/mo for 4 years deal.,Not-a-strategy,Self Assertion-Empowerment
714,4,1,whoa. man. why did you leave?,Not-a-strategy,Self Assertion-Empowerment
715,4,0,system glitch,Not-a-strategy,Self Assertion-Empowerment
716,5,1,oh is this the same person who made 4 years lease deal?,Not-a-strategy,Self Assertion-Empowerment
717,5,0,yes,Not-a-strategy,Self Assertion-Empowerment
718,6,1,ok we have a deal.,Not-a-strategy,Self Assertion-Empowerment
719,6,0,2000?,Not-a-strategy,Self Assertion-Empowerment
720,7,1,yep,Not-a-strategy,Self Assertion-Empowerment
721,0,1,Hi are you interested in my apartment?,Not-a-strategy,Self Assertion-Empowerment
722,0,0,"Hey, this place sounds nice, but a little bit out of my price range. Why should I pay so much for it?",Self Pity-Empowement,Self Assertion-Empowerment
723,1,1,East Davis is a very popular right now and this price is pretty consistent with other similar units in the area. There are two bedrooms and two baths so there is plenty of space for two roommates!,Not-a-strategy,Self Assertion-Empowerment
724,1,0,What's in the area?,Information Inquiry-Contesting,Self Assertion-Empowerment
725,2,1,"Plenty of cafes, restaurants, and shopping all within 5 blocks! It's a very hot area right now.",Not-a-strategy,Self Assertion-Empowerment
726,2,0,How does $1200 a month sound?,Hesitance-Hesitance,Self Assertion-Empowerment
727,3,1,"I wouldn't be able to take $1200. Like I mentioned, similar units in the area are going for more.",Hesitance-Hesitance,Self Assertion-Empowerment
728,3,0,I can't go any higher than $1600 without having to find a very fortunate roomate.,Self Assertion-Empowerment,Self Assertion-Empowerment
729,4,1,I'll take $1600.,Not-a-strategy,Self Assertion-Empowerment
730,4,0,Deal,Not-a-strategy,Self Assertion-Empowerment
731,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
732,0,0,"Hey, is your car still for sale?",Not-a-strategy,Self Assertion-Empowerment
733,1,1,"Yes, definitely. And it is a great one. Runs perfectly. CARFAX one owner. No accidents. Bluetooth Media.",Not-a-strategy,Self Assertion-Empowerment
734,1,0,"Hmm, that sounds great!  How much do you want for it?",Not-a-strategy,Self Assertion-Empowerment
735,2,1,"I would like 13,500 for it. But I am willing to negotiate on that but can't come down too much.",Not-a-strategy,Self Assertion-Empowerment
736,2,0,"Well, it says on the ad it has 100k miles on it.  It's a nice car but that's quite a bit, honestly.  And it's already 6 years old",Source Derogation-Contesting,Self Assertion-Empowerment
737,3,1,"That is the dealership maintenance package which is good up to 100,000 miles. The car only has 34,000 miles on it and is a BMW i series.",Counter Argumentation-Contesting,Self Assertion-Empowerment
738,3,0,"Oh, I see I need to work on my reading comprehension.  Well, I only have 10000 right now",Self Pity-Empowement,Self Assertion-Empowerment
739,4,1,"The Kelley Blue Book value is 16,500 so I would need at least 12,000 and I can give you a month to come up with that.",Personal Choice-Empowerment,Self Assertion-Empowerment
740,4,0,If you fill it up before I get it I'll do it.,Personal Choice-Empowerment,Self Assertion-Empowerment
741,0,1,Are you interested in my phone case?,Not-a-strategy,Self Assertion-Empowerment
742,0,0,Yes would you be willing to lower the price to $10?,Hesitance-Hesitance,Self Assertion-Empowerment
743,1,1,I cannot go that low.  Could you do $15?,Hesitance-Hesitance,Self Assertion-Empowerment
744,1,0,I have cash in hand and I can pick it up today. The highest I can go is $12.,Personal Choice-Empowerment,Self Assertion-Empowerment
745,2,1,Sorry I cannot go any lower than $15.,Self Assertion-Empowerment,Self Assertion-Empowerment
746,2,0,Can you meet me half way so I don't have to drive so far? I can do $15 then.,Personal Choice-Empowerment,Self Assertion-Empowerment
747,3,1,Where are you located?,Not-a-strategy,Self Assertion-Empowerment
748,3,0,I'm in Downtown,Not-a-strategy,Self Assertion-Empowerment
749,4,1,Awesome.  I have somewhere to be in that area later today so we can meet up.,Not-a-strategy,Self Assertion-Empowerment
750,4,0,Ok great. Let's meet at 4PM. $15 thanks my man,Not-a-strategy,Self Assertion-Empowerment
751,0,0,Hi I am interested in your apartment is it still available?,Not-a-strategy,Self Assertion-Empowerment
752,0,1,yes it is,Not-a-strategy,Self Assertion-Empowerment
753,1,0,Great could you tell me a little more about it.  How many bedrooms? Are there any utilities included.  What about washer and dryer?,Information Inquiry-Contesting,Self Assertion-Empowerment
754,1,1,Yes utilities are included and there are 2 bedrooms,Not-a-strategy,Self Assertion-Empowerment
755,2,0,How about the security deposit and washer and dryer?,Information Inquiry-Contesting,Self Assertion-Empowerment
756,2,1,washer and dryer is included the security deposit is 750,Not-a-strategy,Self Assertion-Empowerment
757,3,0,Ok sounds great.  If I sign a 2 year lease could we get this done for $2000 a month?,Personal Choice-Empowerment,Self Assertion-Empowerment
758,3,1,Hmm what about 2350,Hesitance-Hesitance,Self Assertion-Empowerment
759,4,0,My max limit is honestly 2100 unless you have a gym then I could go as high as 2200,Personal Choice-Empowerment,Self Assertion-Empowerment
760,4,1,Actually i do have a gym and a balcony also,Not-a-strategy,Self Assertion-Empowerment
761,5,0,Ok so can we do 2200?,Hesitance-Hesitance,Self Assertion-Empowerment
762,5,1,deal,Not-a-strategy,Self Assertion-Empowerment
763,0,1,Hi.  I see you are interested in the one bedroom apartment for $2070 per month.,Not-a-strategy,Self Assertion-Empowerment
764,0,0,Yes. Is it furnished?,Information Inquiry-Contesting,Self Assertion-Empowerment
