,Turn,Speaker,Text,True,Pred
405,5,1,That sounds even better.  I accept your offer and look forward to seeing you.  I'm glad we could come to an agreement!,Not-a-strategy,Self Assertion-Empowerment
406,0,0,"hey, man i gotta say this seems a little over priced",Self Assertion-Empowerment,Self Assertion-Empowerment
407,0,1,"For a Royce Union? No, these go for $1200 brand new, I'm only selling in because I have medical bills for my daughter I need to pay.",Self Pity-Empowement,Self Assertion-Empowerment
408,1,0,how old is your daughter?,Not-a-strategy,Self Assertion-Empowerment
409,1,1,12,Not-a-strategy,Self Assertion-Empowerment
410,2,0,"1200, new ? I have a hard time believeing that",Self Assertion-Empowerment,Self Assertion-Empowerment
411,2,1,"Look it up, these are very high end bikes",Self Assertion-Empowerment,Self Assertion-Empowerment
412,3,0,"i mean, it seems like you just like the number 12. ain't gonna google this mang",Counter Argumentation-Contesting,Self Assertion-Empowerment
413,3,1,"Ha, I didn't even notice that, but yeah, it's all true, would you like to take it for a ride?",Self Assertion-Empowerment,Self Assertion-Empowerment
414,4,0,"nah, but i'll offer you 70$",Self Assertion-Empowerment,Self Assertion-Empowerment
415,4,1,"No, I really need the $120, her last doctor visit was that much alone.",Self Pity-Empowement,Self Assertion-Empowerment
416,5,0,"u should get some better insurance, and sell me it for $80, cuz of that tip i just gave u",Self Assertion-Empowerment,Self Assertion-Empowerment
417,5,1,"That is with really good insurance, it's just Obama care sucks. Lowest I can go is $115",Personal Choice-Empowerment,Self Assertion-Empowerment
418,6,0,man u drivin=g such a hard bargani. i'l give u 90,Self Assertion-Empowerment,Self Assertion-Empowerment
419,6,1,"I can't man, I gotta feed my 12 kids too",Self Pity-Empowement,Self Assertion-Empowerment
420,7,0,there u go,Not-a-strategy,Self Assertion-Empowerment
421,0,1,Hi,Not-a-strategy,Self Assertion-Empowerment
422,0,0,I like the Dodge. What are you asking?,Source Derogation-Contesting,Self Assertion-Empowerment
423,1,1,"10,900 still runs really well",Not-a-strategy,Self Assertion-Empowerment
424,1,0,"For a salvage title? With 87,000 miles? What happened to it? Was it in an accident?",Counter Argumentation-Contesting,Self Assertion-Empowerment
425,2,1,No accident just has the roof dent but everything else is fine and in good condition,Not-a-strategy,Self Assertion-Empowerment
426,2,0,"Okay. How about 7,500?",Self Assertion-Empowerment,Self Assertion-Empowerment
427,3,1,"The value of the car is worth 12,000 and im selling only for 10,900",Self Assertion-Empowerment,Self Assertion-Empowerment
428,3,0,"With a clean title maybe, but can't go that high for a salvage title even if running well. I can go as high as 8,500. Final offer",Personal Choice-Empowerment,Self Assertion-Empowerment
429,4,1,"How about 10,000 and i will fix the dent for you",Information Inquiry-Contesting,Self Assertion-Empowerment
430,4,0,"If you fix the dent, we can do 9,500. Sound good?",Information Inquiry-Contesting,Self Assertion-Empowerment
431,5,1,Ok that will work,Not-a-strategy,Self Assertion-Empowerment
432,5,0,Great,Not-a-strategy,Self Assertion-Empowerment
433,0,0,I am interested in the Benz. How much for it?,Source Derogation-Contesting,Self Assertion-Empowerment
434,0,1,I am asking $26800.,Not-a-strategy,Self Assertion-Empowerment
435,1,0,How many miles on it?,Source Derogation-Contesting,Self Assertion-Empowerment
436,1,1,"Only 16,473.",Not-a-strategy,Self Assertion-Empowerment
437,2,0,Has it had any major repairs?,Counter Argumentation-Contesting,Self Assertion-Empowerment
438,2,1,"No, it has been accident free and in great condition.",Not-a-strategy,Self Assertion-Empowerment
439,3,0,Why are you selling it?,Counter Argumentation-Contesting,Self Assertion-Empowerment
440,3,1,"starting to expand our family, time for an suv and baby seat.",Not-a-strategy,Self Assertion-Empowerment
441,4,0,I can give you 17000. That will buy a lot of diapers.,Self Assertion-Empowerment,Self Assertion-Empowerment
442,4,1,I need the SUV. That is just way too low for me. Sorry you need to come way up.,Self Assertion-Empowerment,Self Assertion-Empowerment
443,5,0,"I can do 20,000 if you throw in a 3 year warranty to cover any repairs that might naturally arise",Information Inquiry-Contesting,Self Assertion-Empowerment
444,5,1,"There is a warranty in place, so that is not a problem. But I need a minimum of 25000",Personal Choice-Empowerment,Self Assertion-Empowerment
445,6,0,How long is the warranty?,Source Derogation-Contesting,Self Assertion-Empowerment
446,6,1,Ten more years.,Not-a-strategy,Self Assertion-Empowerment
447,7,0,22500 and you got a deal,Personal Choice-Empowerment,Self Assertion-Empowerment
448,7,1,"nO SORRY i am firm on the 25,000 being my lowest offer.",Personal Choice-Empowerment,Self Assertion-Empowerment
449,8,0,Can't do it.,Not-a-strategy,Self Assertion-Empowerment
450,0,0,Hello how are you?,Not-a-strategy,Self Assertion-Empowerment
451,0,1,"I am great, how are you? I see you're interested in my Blu RD H1 cell phone",Not-a-strategy,Self Assertion-Empowerment
452,1,0,Yes I don't know much about it. Is 16,Not-a-strategy,Self Assertion-Empowerment
453,1,1,"It's a lovely phone -- it's got 16gb of internal storage space, expandable up to 32gb. It also has 2gb ram and a nice 3ghz quad core processor, making it a powerhouse for productivity and playing games flawlessly",Not-a-strategy,Self Assertion-Empowerment
454,2,0,How old is the phone?,Source Derogation-Contesting,Self Assertion-Empowerment
455,2,1,"it came out a year ago, but this one I am selling I've only had for 3 months. I'm only selling because I have decided to go with iPhone instead of Android because of work. The phone comes with a case, which has been on it since the moment I took it out of the bxo",Not-a-strategy,Self Assertion-Empowerment
456,3,0,What color is the case?,Source Derogation-Contesting,Self Assertion-Empowerment
457,3,1,"Black and blue, silicone case with a hard shell and raised corners for extra protections",Not-a-strategy,Self Assertion-Empowerment
458,4,0,I need to get it cheaper what is best you can do?,Self Assertion-Empowerment,Self Assertion-Empowerment
459,4,1,"I can do $40. The phone goes for $60 new on Amazon and I've only had it 3 months, plus it comes with the case that cost $20. It's a great deal. Also includes the factory charger",Information Inquiry-Contesting,Self Assertion-Empowerment
460,5,0,Ok I can do that.,Not-a-strategy,Self Assertion-Empowerment
461,5,1,Sounds great!,Not-a-strategy,Self Assertion-Empowerment
462,0,1,What would you like to know about the Ipad I am selling?,Not-a-strategy,Self Assertion-Empowerment
463,0,0,There condition in absolutely fine?,Source Derogation-Contesting,Self Assertion-Empowerment
464,1,1,Yes. I always kept in a case and only used it about once a month.,Not-a-strategy,Self Assertion-Empowerment
465,1,0,"Okay, well I can give you $175 today for it?  Can you do that for me?",Self Assertion-Empowerment,Self Assertion-Empowerment
466,2,1,I was hoping to get a little more. Can you go a bit higher?,Self Assertion-Empowerment,Self Assertion-Empowerment
467,2,0,$180?,Self Assertion-Empowerment,Self Assertion-Empowerment
468,3,1,This is in mint condition with the charger and original box. How about 190?,Information Inquiry-Contesting,Self Assertion-Empowerment
469,3,0,"I'm sorry, the most I can spend is $185",Self Pity-Empowement,Self Assertion-Empowerment
470,4,1,185 is agreeable. Thanks.,Not-a-strategy,Self Assertion-Empowerment
471,4,0,Thank you!,Not-a-strategy,Self Assertion-Empowerment
472,0,0,i like to buy this product,Not-a-strategy,Self Assertion-Empowerment
473,0,1,Hello. Are you interested in the phone?,Not-a-strategy,Self Assertion-Empowerment
474,1,1,Sure. It's $10 for all the batteries.,Not-a-strategy,Self Assertion-Empowerment
475,1,0,can you give it for 6.5,Self Assertion-Empowerment,Self Assertion-Empowerment
476,2,1,I can go $8.,Self Assertion-Empowerment,Self Assertion-Empowerment
477,2,0,how about 7,Self Assertion-Empowerment,Self Assertion-Empowerment
478,3,1,I'll tell you what. If you can do $8. I'll throw in a spare charger.,Information Inquiry-Contesting,Self Assertion-Empowerment
479,3,0,7.5 $ will be a good deal for both of us. what do you say,Self Assertion-Empowerment,Self Assertion-Empowerment
480,4,1,Okay $7.50 but no charger. Deal?,Information Inquiry-Contesting,Self Assertion-Empowerment
481,4,0,deal,Not-a-strategy,Self Assertion-Empowerment
482,5,1,Pleasure doing business with you!,Not-a-strategy,Self Assertion-Empowerment
483,5,0,thank you,Not-a-strategy,Self Assertion-Empowerment
484,0,0,What a great car. How many miles does it have?,Source Derogation-Contesting,Self Assertion-Empowerment
485,0,1,"Hi, It has 234K miles on it,mainly highway miles from traveling to work.",Not-a-strategy,Self Assertion-Empowerment
486,1,0,That's fairly high mileage. How does it run?,Source Derogation-Contesting,Self Assertion-Empowerment
487,1,1,Yes it is alot of mileage but mainly from highway use. I have never had any problems with the truck other than usual maintenance like new brakes and tires. I have had the oil changed every 3000 miles as well. The truck still runs like new !,Not-a-strategy,Self Assertion-Empowerment
488,2,0,How many owners?,Counter Argumentation-Contesting,Self Assertion-Empowerment
489,2,1,"I am the only owner, I bought it new in 2010.",Not-a-strategy,Self Assertion-Empowerment
490,3,0,What else can you tell me about it?,Source Derogation-Contesting,Self Assertion-Empowerment
491,3,1,"Well, It has power windows and door locks , power seats, air conditioning, a cd player, a tow-package, bedliner , side steps and chrome factory wheels. The interior is clean. I recently had new brakes and tires.",Not-a-strategy,Self Assertion-Empowerment
492,4,0,I can offer you $8740.,Self Assertion-Empowerment,Self Assertion-Empowerment
493,4,1,"Well, I really need to get rid of it because I am moving but dont want to go that low. How about 9500",Self Assertion-Empowerment,Self Assertion-Empowerment
494,5,0,I could do $9100 if you have a mechanic inspect it for me.,Information Inquiry-Contesting,Self Assertion-Empowerment
495,5,1,9200 and I will have a mechanic inspect t for you,Information Inquiry-Contesting,Self Assertion-Empowerment
496,6,0,OK. Deal.,Not-a-strategy,Self Assertion-Empowerment
497,6,1,Great I will send you the offer!,Not-a-strategy,Self Assertion-Empowerment
498,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
499,0,1,"Good evening, how are you?",Not-a-strategy,Self Assertion-Empowerment
500,1,0,"Doing well, thanks. Hope you are",Not-a-strategy,Self Assertion-Empowerment
501,1,1,Yes.  So you are interested in the tandem bicycle?,Not-a-strategy,Self Assertion-Empowerment
502,2,0,"Yes.  If I can pick it up, Would you be willing to accept $1800 for it?",Self Assertion-Empowerment,Self Assertion-Empowerment
503,2,1,"If you can pick it up, I would gladly go $2100 on it.  It is a really nice tandem.",Self Assertion-Empowerment,Self Assertion-Empowerment
504,3,0,I do see it is a nice tandem,Not-a-strategy,Self Assertion-Empowerment
505,3,1,I will even warranty the tandem for a full 12 months.,Information Inquiry-Contesting,Self Assertion-Empowerment
506,4,0,Does it come with any additional items or anything I need to purchase to use it,Source Derogation-Contesting,Self Assertion-Empowerment
507,4,1,"You will not need to purchase anything to use it, it comes ready to use.",Not-a-strategy,Self Assertion-Empowerment
508,5,0,Ok I would like to buy it but the max I can pay is $2000.  Will that work for you?,Self Pity-Empowement,Self Assertion-Empowerment
509,5,1,Deal.  $2000 it is.,Not-a-strategy,Self Assertion-Empowerment
510,6,0,Great! Thank you,Not-a-strategy,Self Assertion-Empowerment
511,0,0,"The apartment looks great, are utilities included in the rent?",Source Derogation-Contesting,Self Assertion-Empowerment
512,0,1,"Yes, utilities are included! Utilities include electrcity, water, and cable.",Not-a-strategy,Self Assertion-Empowerment
513,1,0,"Perfect, what is the average age of other students living in the apartment complex?",Source Derogation-Contesting,Self Assertion-Empowerment
514,1,1,"Most of our residents are undergrads at Cal University, so the age can range from 18-24.",Not-a-strategy,Self Assertion-Empowerment
515,2,0,Awesome I'm actually 21 soooo that works.,Not-a-strategy,Self Assertion-Empowerment
516,2,1,You would fit in fine with our other residents!,Not-a-strategy,Self Assertion-Empowerment
517,3,0,"My only concern is that I have tight budget this semester because I'm not able to get my financial aid this semester from Cal State, I was really hoping to pay no more then $1800 for rent.",Self Pity-Empowement,Self Assertion-Empowerment
518,3,1,"Well at ABSW Apartments we know how finacilly tight some college students can be, so we actually offer $500 off monthly rent if you are willing to work at apartment complex. This work can include working in our leasing office to help keeping the grounds clean and even giving tours to potenital residents...would you be interested in this?",Information Inquiry-Contesting,Self Assertion-Empowerment
519,4,0,OMG I have been looking for a part time time job! This would be so perfect.,Not-a-strategy,Self Assertion-Empowerment
520,4,1,"Great! So that $1950 a month would actually become $1,450 a month. You must be able to work at least 20-25 hours a week, including weekends. We can go over the exact details when you come in to sign your paperwork.",Not-a-strategy,Self Assertion-Empowerment
521,0,0,"Hello, I might be interested in your chair?",Not-a-strategy,Self Assertion-Empowerment
522,0,1,"Great, do you have any questions regarding the chair?",Not-a-strategy,Self Assertion-Empowerment
523,1,0,"Well, why are you selling it?",Counter Argumentation-Contesting,Self Assertion-Empowerment
524,1,1,I am moving and bought new furniture and it doesnt match the color scheme anymore.,Not-a-strategy,Self Assertion-Empowerment
525,2,0,"Well, I guess if you can't use it any more, I'd be willing to offer $40 to take it off your hands.",Self Assertion-Empowerment,Self Assertion-Empowerment
526,2,1,"I appreciate the offer, but the chair is still basically brand new and I was looking for about $150 for it",Self Assertion-Empowerment,Self Assertion-Empowerment
527,3,0,$150? I wouldn't have even looked at your listing if it was over $100!,Self Assertion-Empowerment,Self Assertion-Empowerment
528,3,1,"I completely understand, it is 1 of a kind though. How about $95?",Self Assertion-Empowerment,Self Assertion-Empowerment
529,4,0,At $95 you'd have to throw in the trombone in the picture too. I'd be willing to meet you at $60.,Information Inquiry-Contesting,Self Assertion-Empowerment
530,4,1,I think I can meet at $60. Thanks for doing business.,Not-a-strategy,Self Assertion-Empowerment
531,5,0,"Okay, great. I'll be by your house tonight to get the chair.",Not-a-strategy,Self Assertion-Empowerment
532,0,1,hi,Not-a-strategy,Self Assertion-Empowerment
533,0,0,"Hello, I'm interested in renting the apartment in your listing.",Not-a-strategy,Self Assertion-Empowerment
534,1,1,"yes it's a lovely place, nice neighbors and neighborhood, new carpeting, 2 bath and 2 huge bedrooms",Not-a-strategy,Self Assertion-Empowerment
535,1,0,Are there any problems with the apartment?,Counter Argumentation-Contesting,Self Assertion-Empowerment
536,2,1,it's just too big,Not-a-strategy,Self Assertion-Empowerment
537,2,0,"Well, I'm interested, but the list price is too high.",Self Assertion-Empowerment,Self Assertion-Empowerment
538,3,1,I could go to 2500 if that helps,Self Assertion-Empowerment,Self Assertion-Empowerment
539,3,0,"Oh wow, I don't know. What I would like to pay is $1422. I couldn't even come close to $2500 unless there were some serious incentives.",Self Assertion-Empowerment,Self Assertion-Empowerment
540,4,1,"I could pay the utilities for you for a max 150 a month, sounds fair ? I will even reserve two parking spaces for you",Information Inquiry-Contesting,Self Assertion-Empowerment
541,4,0,"Well, that's a lot closer, but I guess my problem is the area sounds really crowded. For example, right now I live in a very rural area, in fact if I see another person on an average day that's way too many people. I'm not even sure why I'm moving to California, since when the weather gets over 80 I get migraines :(",Self Assertion-Empowerment,Self Assertion-Empowerment
542,5,1,"yeah but it's not that crowded, I am sure you will like the summer breaze and the people are nice.",Hesitance-Hesitance,Self Assertion-Empowerment
543,5,0,"But they are Californians, and I'm philosophically opposed to the idea of California :(  Well, I guess the best I can offer would be $1600, I hope you can accept it.",Personal Choice-Empowerment,Self Assertion-Empowerment
544,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
545,0,1,hello,Not-a-strategy,Self Assertion-Empowerment
546,1,0,"I saw your listing for the flip phone, and was interested in buying it from you. How much has it been used so far?",Counter Argumentation-Contesting,Self Assertion-Empowerment
547,1,1,It has been previously used for only 3 weeks,Not-a-strategy,Self Assertion-Empowerment
548,2,0,"That is a reasonable amount of time, do you happen to have a headset or any devices for hands free capabilities to pair with it?",Source Derogation-Contesting,Self Assertion-Empowerment
549,2,1,"It's like new, the use on the phone was minimal. The phone is equipped with push to talk (hands free) and accessories with the manual for the phone",Not-a-strategy,Self Assertion-Empowerment
550,3,0,"That sounds good, I'm willing to pay $30 for it, accessories included. Does this sound reasonable for you?",Self Assertion-Empowerment,Self Assertion-Empowerment
551,3,1,Accessories are included. Could you do $35? It's listed for $39 currently.,Self Assertion-Empowerment,Self Assertion-Empowerment
552,4,0,"I didn't want to pay too much for a new phone, so I was hoping $30 would be good for you. Would an extra $2 be alright with you?",Self Assertion-Empowerment,Self Assertion-Empowerment
553,4,1,"Sure, $32 is good with me.",Not-a-strategy,Self Assertion-Empowerment
554,5,0,Thank you very much!,Not-a-strategy,Self Assertion-Empowerment
555,0,0,"Hi, wondering how tall the table is",Source Derogation-Contesting,Self Assertion-Empowerment
556,0,1,it is about 30 inches. It is in good condition,Not-a-strategy,Self Assertion-Empowerment
557,1,0,"It looks nice, whats the lowest you are willing to go on selling it?",Not-a-strategy,Self Assertion-Empowerment
558,1,1,It has a broken corner but it is hard to notice. I think I will go with 99,Not-a-strategy,Self Assertion-Empowerment
559,2,0,"Oh, well if it has a defect, I would be willing to go closer to 75 then",Self Assertion-Empowerment,Self Assertion-Empowerment
560,2,1,How about 85?,Self Assertion-Empowerment,Self Assertion-Empowerment
561,3,0,"hmm, if you deliver we have a deal",Information Inquiry-Contesting,Self Assertion-Empowerment
562,3,1,Do you live in the area?,Not-a-strategy,Self Assertion-Empowerment
563,4,0,yes,Not-a-strategy,Self Assertion-Empowerment
564,4,1,Ok.. Sure..,Not-a-strategy,Self Assertion-Empowerment
565,0,0,"Hello, I am very interested in these items, can you tell me anything about them?",Source Derogation-Contesting,Self Assertion-Empowerment
566,0,1,"Hi sure. Its a his and hers matching solid walnut end tables. Its refinished and is danish, modern and a vintage.",Not-a-strategy,Self Assertion-Empowerment
567,1,0,Is there any scratches on them?,Counter Argumentation-Contesting,Self Assertion-Empowerment
568,1,1,No scratches,Not-a-strategy,Self Assertion-Empowerment
569,2,0,What is the price you are asking,Source Derogation-Contesting,Self Assertion-Empowerment
570,2,1,$450 is the price. Its a vintage and I guarantee you that you can't go wrong wit it. Its an absolute beauty.,Not-a-strategy,Self Assertion-Empowerment
571,3,0,Well I am willing to pick them up.  The absolute best that I can do is 200.,Information Inquiry-Contesting,Self Assertion-Empowerment
572,3,1,That's too low for it. Its a unique piece and its an antique. I can give you for $400 last,Personal Choice-Empowerment,Self Assertion-Empowerment
573,4,0,Will you throw in a warranty with it?,Information Inquiry-Contesting,Self Assertion-Empowerment
574,4,1,Yes I will absolutely!,Not-a-strategy,Self Assertion-Empowerment
575,5,0,"K, I will take it for 375?",Self Assertion-Empowerment,Self Assertion-Empowerment
576,5,1,$400 take it or leave it,Personal Choice-Empowerment,Self Assertion-Empowerment
577,0,0,"Hello, I'mm interested in learning more about the apartment near Montclaieew (2 BR/1 Bath, 1 LR and balcony). I don't see a balcony in the image. Do you have more images?",Source Derogation-Contesting,Self Assertion-Empowerment
578,0,1,I do not - sorry,Not-a-strategy,Self Assertion-Empowerment
579,1,0,How much are you currently getting as rent for the property?,Source Derogation-Contesting,Self Assertion-Empowerment
580,1,1,2100 a month,Not-a-strategy,Self Assertion-Empowerment
581,2,0,Did your tenant recently move out?,Source Derogation-Contesting,Self Assertion-Empowerment
582,2,1,Yes,Not-a-strategy,Self Assertion-Empowerment
583,3,0,Loing term tenant with lease?,Source Derogation-Contesting,Self Assertion-Empowerment
584,3,1,Yes. They left,Not-a-strategy,Self Assertion-Empowerment
585,4,0,Thanks. I apologize for th etypos - cat on keyboard. Pets welcomed?,Source Derogation-Contesting,Self Assertion-Empowerment
586,4,1,No pets and no smoking,Not-a-strategy,Self Assertion-Empowerment
587,5,0,"Is there a reason for ""no pets""? (Mine are up-to-date on vaccines and obedience trained).",Not-a-strategy,Self Assertion-Empowerment
588,0,1,"Hello, are you interested in this vehicle?",Not-a-strategy,Self Assertion-Empowerment
589,0,0,Yes I am.  Does the vehicle have a sun roof?,Source Derogation-Contesting,Self Assertion-Empowerment
590,1,1,"No sun roof, they were notorious for leaking so when I picked up the vehicle I chose a model without the sun roof.",Not-a-strategy,Self Assertion-Empowerment
591,1,0,Okay.  I was really hoping for a sun roof.   Could you do $3400?,Self Assertion-Empowerment,Self Assertion-Empowerment
592,2,1,"Well, that's a little less than I was hoping for. Could you come up to $3750?",Self Assertion-Empowerment,Self Assertion-Empowerment
593,2,0,I can come up to 3450,Self Assertion-Empowerment,Self Assertion-Empowerment
594,3,1,"Everything in this car runs great, and I'm willing to have it cleaned and detailed. I'll even throw in a little pine tree air fresher, and whatever cd is still in the cd player. All that, for only $3650?",Information Inquiry-Contesting,Self Assertion-Empowerment
595,3,0,Can we meet in the middle at $3500?,Self Assertion-Empowerment,Self Assertion-Empowerment
596,4,1,"Well, I could go as low as $3600, if you're willing to come pick the car up yourself?",Information Inquiry-Contesting,Self Assertion-Empowerment
597,4,0,Yes I can pick it up myself.,Not-a-strategy,Self Assertion-Empowerment
598,5,1,"Okay, well, if you'll come pick it up, I'll do $3550.",Information Inquiry-Contesting,Self Assertion-Empowerment
599,5,0,Pefect.,Not-a-strategy,Self Assertion-Empowerment
600,6,1,"Okay, great :)",Not-a-strategy,Self Assertion-Empowerment
601,0,1,Are you interested in this vintage side table?,Not-a-strategy,Self Assertion-Empowerment
602,0,0,Yes indeed,Not-a-strategy,Self Assertion-Empowerment
603,1,1,"Do you have any questions? I can tell you that it has not been restored and the asking price is $135, but I am willing to negotiate.",Not-a-strategy,Self Assertion-Empowerment
604,1,0,"Before we talk price, why wouldn't I want this, Whats wrong with it?",Counter Argumentation-Contesting,Self Assertion-Empowerment
605,2,1,I can't think of any reason why you wouldn't want this table. It has the expected wear and tear of it being perfectly vintage but other than that it's a beautiful table with smooth working drawers and a very sturdy base.,Not-a-strategy,Self Assertion-Empowerment
606,2,0,Why haven't you bothered restoring it?,Counter Argumentation-Contesting,Self Assertion-Empowerment
607,3,1,"To keep it as vintage as possible, and for the buyer to restore it as they want, should they see fit.",Not-a-strategy,Self Assertion-Empowerment
608,3,0,"Well I really can't justify paying $135 for an old side table, I have a budget of $55, so I can do that if you deliver it.",Information Inquiry-Contesting,Self Assertion-Empowerment
609,4,1,"That's quite the drop in price, especially for delivery. I think with delivery added I'll take $100 for it.",Self Assertion-Empowerment,Self Assertion-Empowerment
610,4,0,"I can do $80 and pick it up, meet you sort of in the middle there.",Information Inquiry-Contesting,Self Assertion-Empowerment
611,5,1,"Well, I think we have a deal then. $100 it is, sir.",Self Assertion-Empowerment,Self Assertion-Empowerment
612,5,0,"No, $80.",Personal Choice-Empowerment,Self Assertion-Empowerment
613,6,1,That's right. $80. I'm sorry about that.,Not-a-strategy,Self Assertion-Empowerment
614,6,0,"Ok thanks, We'll do $80.",Not-a-strategy,Self Assertion-Empowerment
615,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
616,0,1,"Hey, so I have a great car for sale here. Honda's have always treated me well.",Not-a-strategy,Self Assertion-Empowerment
617,1,0,"Looks interesting, how many miles are on it?",Source Derogation-Contesting,Self Assertion-Empowerment
618,1,1,"Only 95,000. It runs great, very fuel efficient",Not-a-strategy,Self Assertion-Empowerment
619,2,0,"What's the story behind the salvaged title? That seems like a pretty serious red flag. You're asking $4,700 for a pretty old car with a lot of miles on it.",Counter Argumentation-Contesting,Self Assertion-Empowerment
620,2,1,It was just a little bump I got fixed up after the accident. I claimed it as a salvaged car for insurance purposes.,Not-a-strategy,Self Assertion-Empowerment
621,3,0,"I see. Well, considering the age and condition. Multiple owners, the salvaged title and all that... I could give you $3,000 for it.",Self Assertion-Empowerment,Self Assertion-Empowerment
622,3,1,"I don't know about that. It's a strong car, very dependable it's Japanese. The part's total to $4000 alone.",Hesitance-Hesitance,Self Assertion-Empowerment
623,4,0,"Understood.  But based on the age and condition. I guess I could do $3,750 as my very best and final offer.",Personal Choice-Empowerment,Self Assertion-Empowerment
624,4,1,"Look, I'll give you a week return policy and we'll make it $3,900. The extra $150 is your peace of mind and my garunentee you'll love the car.",Information Inquiry-Contesting,Self Assertion-Empowerment
625,5,0,You've got yourself a deal!,Not-a-strategy,Self Assertion-Empowerment
626,5,1,Thanks a lot.,Not-a-strategy,Self Assertion-Empowerment
627,0,1,Are you real?,Not-a-strategy,Self Assertion-Empowerment
628,0,0,Yes sir. I am also very interested in this case,Not-a-strategy,Self Assertion-Empowerment
629,1,1,"Thank god, is $8 too much for you?",Not-a-strategy,Self Assertion-Empowerment
630,1,0,only slighlty I had a budget of 7 dollars,Self Pity-Empowement,Self Assertion-Empowerment
631,2,1,"I know that feel, I need to get rid of these asap. Any chance you can go up? You can get this case cheaper, but it'll ship from China.",Not-a-strategy,Self Assertion-Empowerment
632,2,0,Well if you could get it to me tomorrow I could go up to 7.50,Information Inquiry-Contesting,Self Assertion-Empowerment
633,3,1,"It's a deal, I'll stop by early in the morning.",Not-a-strategy,Self Assertion-Empowerment
634,3,0,Oh you are willig to do it for 7 after all?,Self Assertion-Empowerment,Self Assertion-Empowerment
635,4,1,"oh, I meant yes to the $7.50.",Not-a-strategy,Self Assertion-Empowerment
636,4,0,ok well we cant change it but for refrence we agreed to 7.50. Thank you very much.,Not-a-strategy,Self Assertion-Empowerment
637,0,0,Hey there. is the backup camera useful to you?,Not-a-strategy,Self Assertion-Empowerment
638,0,1,"This was my first car with a camera in it. I don't think I'll ever buy another car without it. When you get it, you think ""I'll never use that"" but then you come to rely on it more and more.",Not-a-strategy,Self Assertion-Empowerment
639,1,0,Huh. interesting. What's the mileage on the car?,Counter Argumentation-Contesting,Self Assertion-Empowerment
640,1,1,"It's got just under 45,000 miles.",Not-a-strategy,Self Assertion-Empowerment
641,2,0,that's right around the average for about 4 year old car.. Tell you what? I like the car so i,Not-a-strategy,Self Assertion-Empowerment
642,2,1,Yes?,Not-a-strategy,Self Assertion-Empowerment
643,3,0,sorry my chat was misbehaving. i was going to say I'll give you 5000. I'll come and pick it up,Information Inquiry-Contesting,Self Assertion-Empowerment
644,3,1,Make it 6000 and you have a deal. IF you come get it THIS WEEK. We're moving out of state so I have to get rid of it quick.,Information Inquiry-Contesting,Self Assertion-Empowerment
645,4,0,6000 it is then. it's a deal,Not-a-strategy,Self Assertion-Empowerment
646,4,1,Deal,Not-a-strategy,Self Assertion-Empowerment
647,0,1,Hello How are you?,Not-a-strategy,Self Assertion-Empowerment
648,0,0,"Hi, I am great, how about you? I think your apartment is just what I am looking for.",Not-a-strategy,Self Assertion-Empowerment
649,1,1,I am fine and thanks for asking,Not-a-strategy,Self Assertion-Empowerment
650,1,0,Can you tell me if you have any first floor apartments available?,Source Derogation-Contesting,Self Assertion-Empowerment
651,2,1,I have a town home building with 2bedroom/ 2.5 bath,Not-a-strategy,Self Assertion-Empowerment
652,2,0,"Sounds nice, how far fro the train stations is it?",Source Derogation-Contesting,Self Assertion-Empowerment
653,3,1,half mile,Not-a-strategy,Self Assertion-Empowerment
654,3,0,"Good, would you take 2800? I would need a 13 month lease.",Self Assertion-Empowerment,Self Assertion-Empowerment
655,4,1,"I am sorry its actually 4092,please tell me a close number",Self Assertion-Empowerment,Self Assertion-Empowerment
656,4,0,"Well , the most I could do would be 3700.",Personal Choice-Empowerment,Self Assertion-Empowerment
657,5,1,"Great ,lets make a deal then",Not-a-strategy,Self Assertion-Empowerment
658,5,0,Ok sounds great I will be over to sign the lease.,Not-a-strategy,Self Assertion-Empowerment
659,0,0,how we doing today,Not-a-strategy,Self Assertion-Empowerment
660,0,1,great you?,Not-a-strategy,Self Assertion-Empowerment
661,1,0,good ok so lets get down to business,Not-a-strategy,Self Assertion-Empowerment
662,1,1,You're looking to buy some tires? These are pristine,Not-a-strategy,Self Assertion-Empowerment
663,2,0,i need them badly however I have a little financial problem ;),Self Pity-Empowement,Self Assertion-Empowerment
664,2,1,"I'm flexible on price, how much are you thinking?",Self Assertion-Empowerment,Self Assertion-Empowerment
665,3,0,"i am thinking towards the nine hundred area , is that good for you?",Self Assertion-Empowerment,Self Assertion-Empowerment
666,3,1,I can't go quite that low. How about we meet in the middle at $1000?,Self Assertion-Empowerment,Self Assertion-Empowerment
667,4,0,"I would be willing to do that  if you deliver it to me , because I am 200 miles out, ok",Information Inquiry-Contesting,Self Assertion-Empowerment
668,4,1,"Yes, I can definitely do that.",Not-a-strategy,Self Assertion-Empowerment
669,5,0,ok good day then,Not-a-strategy,Self Assertion-Empowerment
670,0,0,Hi.  I am interested in the truck you have for sale.  Could you tell me about it' accident history?,Counter Argumentation-Contesting,Self Assertion-Empowerment
