,Turn,Speaker,Text,True,Pred
452,1,0,"Great, how well does the car run?",Information Inquiry-Contesting,Self Assertion-Empowerment
453,2,1,"It has zero issues, drives wonderful.",Not-a-strategy,Self Assertion-Empowerment
454,2,0,Have you had any issues with the vehicle in the past?,Source Derogation-Contesting,Self Assertion-Empowerment
455,3,1,"Nope, just regular maintenance.",Not-a-strategy,Self Assertion-Empowerment
456,3,0,"Sounds great, I am really interested in buying the car.  However, $14500 seems steep for a 2006 with 106k miles.  Are you willing to lower the price a little?",Counter Argumentation-Contesting,Self Assertion-Empowerment
457,4,1,"Of course. I posted it a bit high, then I got to looking for prices around.  I'd be willing to go as low as 10k cash.",Hesitance-Hesitance,Self Assertion-Empowerment
458,4,0,I'm concerned about some of the cosmetic damage and the price to fix it.  Would you be willing to settle for $8500?,Counter Argumentation-Contesting,Self Assertion-Empowerment
459,5,1,It just has a few wear and tear scratches over the years.  Nothing a bottle of great wax can't fix,Counter Argumentation-Contesting,Self Assertion-Empowerment
460,5,0,"Ok, sounds good, so 10K for a final price?",Not-a-strategy,Self Assertion-Empowerment
461,6,1,"Awesome, will you be picking it up?",Not-a-strategy,Self Assertion-Empowerment
462,6,0,Absolutely,Not-a-strategy,Self Assertion-Empowerment
463,7,1,What time works best for you?,Not-a-strategy,Self Assertion-Empowerment
464,7,0,Sunday at 11:00 am,Not-a-strategy,Self Assertion-Empowerment
465,8,1,Great. I'll see you down here on 310 N. Main at 11 am.,Not-a-strategy,Self Assertion-Empowerment
466,8,0,ok,Not-a-strategy,Self Assertion-Empowerment
467,0,1,Hello there,Not-a-strategy,Self Assertion-Empowerment
468,0,0,hi,Not-a-strategy,Self Assertion-Empowerment
469,1,1,What would you like to know about the product>,Not-a-strategy,Self Assertion-Empowerment
470,1,0,any details andits condition?,Information Inquiry-Contesting,Self Assertion-Empowerment
471,2,1,Its like a regular gloves and in very good condition,Not-a-strategy,Self Assertion-Empowerment
472,2,0,how much do they cost/,Information Inquiry-Contesting,Self Assertion-Empowerment
473,3,1,$10.00,Not-a-strategy,Self Assertion-Empowerment
474,3,0,any lower?,Hesitance-Hesitance,Self Assertion-Empowerment
475,4,1,I could go $8 last offer,Self Assertion-Empowerment,Self Assertion-Empowerment
476,4,0,how about 6?,Hesitance-Hesitance,Self Assertion-Empowerment
477,5,1,sorry $8 is last offer,Self Assertion-Empowerment,Self Assertion-Empowerment
478,5,0,how about shipping?,Information Inquiry-Contesting,Self Assertion-Empowerment
479,6,1,I could ship it to you,Not-a-strategy,Self Assertion-Empowerment
480,6,0,so $8 and free shipping?,Personal Choice-Empowerment,Self Assertion-Empowerment
481,7,1,Yes free shipping to you :),Not-a-strategy,Self Assertion-Empowerment
482,7,0,that would be good,Not-a-strategy,Self Assertion-Empowerment
483,8,1,Deal then,Not-a-strategy,Self Assertion-Empowerment
484,0,1,helo,Not-a-strategy,Self Assertion-Empowerment
485,0,0,"Hi I am interested in buying a GoPro, can you tell me about the one you have for sale...",Information Inquiry-Contesting,Self Assertion-Empowerment
486,1,1,ya sure,Not-a-strategy,Self Assertion-Empowerment
487,1,0,Please do,Not-a-strategy,Self Assertion-Empowerment
488,2,1,it is a hero 3 black edition with water proof case,Not-a-strategy,Self Assertion-Empowerment
489,2,0,"Sounds good, I can give you 100 for it.",Hesitance-Hesitance,Self Assertion-Empowerment
490,3,1,not its too low,Hesitance-Hesitance,Self Assertion-Empowerment
491,3,0,But it is used and the picture isn't very good and you aren't exactly selling me on the item...,Hesitance-Hesitance,Self Assertion-Empowerment
492,4,1,"it is very clear in the picture, i also has a 8gb memory stick, i bought it for 200$, my final price is for 120$, i cant negotiate more than that",Counter Argumentation-Contesting,Self Assertion-Empowerment
493,4,0,Ok that sounds like a fair price,Not-a-strategy,Self Assertion-Empowerment
494,5,1,yes thank you,Not-a-strategy,Self Assertion-Empowerment
495,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
496,0,1,hello please tell me you would like to buy the terra cotta cloth sofa for 600.00,Not-a-strategy,Self Assertion-Empowerment
497,1,0,Let's negotiate! I see that you are selling this couch. I like it but I need to know if there is anything wrong with it. Is it sagging anywhere? Any bad smells or stains?,Source Derogation-Contesting,Self Assertion-Empowerment
498,1,1,thee are no smells its clean no sagging geat posture and no stains its really like new a comfortable couch fo 590.00,Counter Argumentation-Contesting,Self Assertion-Empowerment
499,2,0,"Do you have a cat? If so, did it go on the couch at all? I'm asking because I'm allergic to cats and won't be able to buy the couch if it has come into contact with a cat.",Source Derogation-Contesting,Self Assertion-Empowerment
500,2,1,i have no pets 590.00 and remember smoke free,Hesitance-Hesitance,Self Assertion-Empowerment
501,3,0,I'll pay you $444 for it and I'll come pick it up myself!,Personal Choice-Empowerment,Self Assertion-Empowerment
502,3,1,thats to low 589.00,Hesitance-Hesitance,Self Assertion-Empowerment
503,4,0,I'll pay $500 for it if you deliver it to my place.,Personal Choice-Empowerment,Self Assertion-Empowerment
504,4,1,i will deliver 588.00,Hesitance-Hesitance,Self Assertion-Empowerment
505,0,0,Hi I am interested in this product. But does it have any scratches or anything at all?,Source Derogation-Contesting,Self Assertion-Empowerment
506,0,1,"No, the condition is like new.",Not-a-strategy,Self Assertion-Empowerment
507,1,0,And the brand is Hitachi correct?,Information Inquiry-Contesting,Self Assertion-Empowerment
508,1,1,Yes.,Not-a-strategy,Self Assertion-Empowerment
509,2,0,And it is compatible with other windows?,Information Inquiry-Contesting,Self Assertion-Empowerment
510,2,1,"Yes, it is.",Not-a-strategy,Self Assertion-Empowerment
511,3,0,"Great. I would like to purchase it, but the price is very high for me. It doesn't really fit into my budget at all.",Self Pity-Empowement,Self Assertion-Empowerment
512,3,1,"It's almost like new, so I'm not willing to give it away for much less than the listed price, but I am curious if you have an offer that would fit in your budget.",Hesitance-Hesitance,Self Assertion-Empowerment
513,4,0,I have $294 that I can pay.,Self Assertion-Empowerment,Self Assertion-Empowerment
514,4,1,That's much too low for something of this quality. I would not be willing to go under $450.,Hesitance-Hesitance,Self Assertion-Empowerment
515,5,0,How about $400?,Hesitance-Hesitance,Self Assertion-Empowerment
516,5,1,My final offer is $430. Take it or leave it.,Self Assertion-Empowerment,Self Assertion-Empowerment
517,6,0,Okay I will take it but I need it to be shipped to me because I am unable to come get it,Personal Choice-Empowerment,Self Assertion-Empowerment
518,6,1,"Okay, I will ship it to you.",Not-a-strategy,Self Assertion-Empowerment
519,7,0,Great thanks!,Not-a-strategy,Self Assertion-Empowerment
520,0,0,"Hello, I am wondering if this has any damage?",Source Derogation-Contesting,Self Assertion-Empowerment
521,0,1,"No, it is in perfect condition.",Not-a-strategy,Self Assertion-Empowerment
522,1,0,Is the price firm or is there room for negotiation?,Hesitance-Hesitance,Self Assertion-Empowerment
523,1,1,There is some wiggle room.,Not-a-strategy,Self Assertion-Empowerment
524,2,0,"Great, would you be willing to take $65",Hesitance-Hesitance,Self Assertion-Empowerment
525,2,1,"Unfortunately not, I have put a lot of time and effort into this chair.",Hesitance-Hesitance,Self Assertion-Empowerment
526,3,0,Would you be willing to take $70,Hesitance-Hesitance,Self Assertion-Empowerment
527,3,1,How about $95,Hesitance-Hesitance,Self Assertion-Empowerment
528,4,0,Would you consider $80?,Hesitance-Hesitance,Self Assertion-Empowerment
529,4,1,$90 would be my final offer.,Self Assertion-Empowerment,Self Assertion-Empowerment
530,5,0,"Okay, deal. Can i pick it up today?",Not-a-strategy,Self Assertion-Empowerment
531,5,1,Sure,Not-a-strategy,Self Assertion-Empowerment
532,0,0,Hello what can you tell me about this product?,Information Inquiry-Contesting,Self Assertion-Empowerment
533,0,1,Hi! I have a 200 MB SanDisk microSD card available. Unopened and brand new.,Not-a-strategy,Self Assertion-Empowerment
534,1,0,Does it come with 1 or 2 cards?,Information Inquiry-Contesting,Self Assertion-Empowerment
535,1,1,"One card, but at 200 MB, that's the only one you will need!",Not-a-strategy,Self Assertion-Empowerment
536,2,0,Ok.  Why are you getting rid of it?,Source Derogation-Contesting,Self Assertion-Empowerment
537,2,1,"I ended up getting an iPhone and have no use for it now, since there is no expandable room on the phone.",Not-a-strategy,Self Assertion-Empowerment
538,3,0,What are you asking for it?,Information Inquiry-Contesting,Self Assertion-Empowerment
539,3,1,"I'm asking for $75. I checked Amazon recently and it's listed for more there, so this is a great deal.",Not-a-strategy,Self Assertion-Empowerment
540,4,0,"I will be willing to pay 65 and I will come get it, saving you a 100 mile drive.",Personal Choice-Empowerment,Self Assertion-Empowerment
541,4,1,How about $70 and I will meet you half way>?,Personal Choice-Empowerment,Self Assertion-Empowerment
542,5,0,Deal,Not-a-strategy,Self Assertion-Empowerment
543,0,0,Hello!,Not-a-strategy,Self Assertion-Empowerment
544,0,1,greetings!,Not-a-strategy,Self Assertion-Empowerment
545,1,0,Are you interested in purchasing the iPhone?,Not-a-strategy,Self Assertion-Empowerment
546,1,1,"no, i am the seller, and am interested in selling the iphone",Not-a-strategy,Self Assertion-Empowerment
547,2,0,"I am so sorry. I misunderstood it. So as per the listing, it says that you have three colors right?",Information Inquiry-Contesting,Self Assertion-Empowerment
548,2,1,"indeed. rose gold, matte black and gold. they are all very attractive",Not-a-strategy,Self Assertion-Empowerment
549,3,0,Are these iPhones new or used? Since they're all unlocked so I am wondering?,Source Derogation-Contesting,Self Assertion-Empowerment
550,3,1,they are brand new. my asking price is $780,Not-a-strategy,Self Assertion-Empowerment
551,4,0,That's too high for me. Can we maybe work on that ?,Hesitance-Hesitance,Self Assertion-Empowerment
552,4,1,i am willing to negotiate,Not-a-strategy,Self Assertion-Empowerment
553,5,0,How about $468?,Hesitance-Hesitance,Self Assertion-Empowerment
554,5,1,"thats far too low, i would be losing a considerable amount of money if i let them go at that price. I can make a counter offer of $680. Thats $100 off, and I feel is more than reasonable",Hesitance-Hesitance,Self Assertion-Empowerment
555,6,0,Well since its new I can take that. Would you be willing to ship it to me?,Personal Choice-Empowerment,Self Assertion-Empowerment
556,6,1,i can meet you at the local starbucks for pickup,Not-a-strategy,Self Assertion-Empowerment
557,7,0,Okay deal,Not-a-strategy,Self Assertion-Empowerment
558,7,1,wonderful,Not-a-strategy,Self Assertion-Empowerment
559,0,1,So interested in this apartment?,Not-a-strategy,Self Assertion-Empowerment
560,0,0,"Yes, but the list price is higher than I was planning to pay.",Hesitance-Hesitance,Self Assertion-Empowerment
561,1,1,I see what were you hoping for,Not-a-strategy,Self Assertion-Empowerment
562,1,0,"I really was hoping for $1500, but I don't know if that is actually realistic.",Hesitance-Hesitance,Self Assertion-Empowerment
563,2,1,That would be too sharp of a drop unfortunately please understand this is a premium apartment i could manage 2500,Counter Argumentation-Contesting,Self Assertion-Empowerment
564,2,0,I could do $2000.,Hesitance-Hesitance,Self Assertion-Empowerment
565,3,1,going that low would significantly affect your security deposit amount but it is possible,Not-a-strategy,Self Assertion-Empowerment
566,3,0,What are you looking for in terms of a security deposit?,Information Inquiry-Contesting,Self Assertion-Empowerment
567,4,1,well on average with good credit we get 387 however lowering the rent that much may push you into a thousand,Not-a-strategy,Self Assertion-Empowerment
568,4,0,"I could go as high as $1200 on the security deposit, if the rent is $2000.",Personal Choice-Empowerment,Self Assertion-Empowerment
569,5,1,Well that sounds like we might have a deal,Not-a-strategy,Self Assertion-Empowerment
570,5,0,Ok. Good,Not-a-strategy,Self Assertion-Empowerment
571,0,0,Hi,Not-a-strategy,Self Assertion-Empowerment
572,0,1,"Hello, how are you?",Not-a-strategy,Self Assertion-Empowerment
573,1,0,"good thanks, interested in the amp.",Not-a-strategy,Self Assertion-Empowerment
574,1,1,Great! The amp is in mint condition. It even has  built in wifi and blue tooth,Not-a-strategy,Self Assertion-Empowerment
575,2,0,"nice, does it include the cords needed to hook it up?",Information Inquiry-Contesting,Self Assertion-Empowerment
576,2,1,it does include the cords to hook it up. It will come in its original box and accessories,Not-a-strategy,Self Assertion-Empowerment
577,3,0,Are you flexible on the price?,Hesitance-Hesitance,Self Assertion-Empowerment
578,3,1,i am pretty firm at $949,Self Assertion-Empowerment,Self Assertion-Empowerment
579,4,0,"I was hoping you would accept $721 cash, and I would come to pick it up.",Personal Choice-Empowerment,Self Assertion-Empowerment
580,4,1,I can accept $721 if you pick it up with cash in hand tonight. But after tonight I won't go less than $900,Personal Choice-Empowerment,Self Assertion-Empowerment
581,5,0,"ok , that would be awesome for me, on a budget. I will bring the cash now!",Not-a-strategy,Self Assertion-Empowerment
582,0,1,"Hey so I have a great amp for sale, it's only $45. It was much more new.",Not-a-strategy,Self Assertion-Empowerment
583,0,0,How old is the Fender amp?,Source Derogation-Contesting,Self Assertion-Empowerment
584,1,1,"It's only 5 years old, it's in great condition. The only thing you have to worry about is a slight bit of rust in the corners, but that should come off with some elbow grease.",Not-a-strategy,Self Assertion-Empowerment
585,1,0,"Okay, would you say the amp works perfectly?",Information Inquiry-Contesting,Self Assertion-Empowerment
586,2,1,"Yes, it's extremely loud. I can include the amplifier cord to go to the guitar as well. Does $45 sound good?",Not-a-strategy,Self Assertion-Empowerment
587,2,0,I was actually thinking more like $30 since it's 5 years old and has some rust on the corners.,Hesitance-Hesitance,Self Assertion-Empowerment
588,3,1,"Well, you'd have to pick it up if I went anything below $37, which I don't think I can do.",Personal Choice-Empowerment,Self Assertion-Empowerment
589,3,0,I can come pick it up in an hour with cash in hand!,Not-a-strategy,Self Assertion-Empowerment
590,4,1,"You need to be here in 30 minutes, I have someone else interested for it at $40 but I'll go with you if you can get here in time.",Personal Choice-Empowerment,Self Assertion-Empowerment
591,4,0,I am on my way! Thanks,Not-a-strategy,Self Assertion-Empowerment
592,5,1,Thank you.,Not-a-strategy,Self Assertion-Empowerment
593,0,1,Hello how can I help you?,Not-a-strategy,Self Assertion-Empowerment
594,0,0,I'm interested in purchasing the sub box.,Not-a-strategy,Self Assertion-Empowerment
595,1,1,Sure!,Not-a-strategy,Self Assertion-Empowerment
596,1,0,What's the best price you can give me for it?,Not-a-strategy,Self Assertion-Empowerment
597,2,1,I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally.,Not-a-strategy,Self Assertion-Empowerment
598,2,0,How about $20?,Hesitance-Hesitance,Self Assertion-Empowerment
599,3,1,That's too low. The last I can do is $40,Self Assertion-Empowerment,Self Assertion-Empowerment
600,3,0,$25?,Hesitance-Hesitance,Self Assertion-Empowerment
601,4,1,I can do $40 last,Self Assertion-Empowerment,Self Assertion-Empowerment
602,4,0,$30?,Hesitance-Hesitance,Self Assertion-Empowerment
603,5,1,$40 is last,Self Assertion-Empowerment,Self Assertion-Empowerment
604,5,0,I'll have to think about it some more then.,Hesitance-Hesitance,Self Assertion-Empowerment
605,6,1,"Tell you what, I can give it to you for $35 but then you will have to come pick it up! I wouldn't be able to deliver it ti you.",Personal Choice-Empowerment,Self Assertion-Empowerment
606,6,0,Sure that's fine.,Not-a-strategy,Self Assertion-Empowerment
607,0,0,Hello! I am very much interested in purchasing this bike. Do you have it only in blue color?,Information Inquiry-Contesting,Self Assertion-Empowerment
608,0,1,"Yes, I only have to one bike and it is blue. It was recently painted so there are no defects in the paint",Not-a-strategy,Self Assertion-Empowerment
609,1,0,"Okay, what about the price? Can we negotiate the price because its too expensive for me.",Self Pity-Empowement,Self Assertion-Empowerment
610,1,1,I'm asking $250 because it was recently painted and has been kept in pristine condition. I'm willing to negotiate a little but I don't have much wiggle room.,Counter Argumentation-Contesting,Self Assertion-Empowerment
611,2,0,$250 is a huge amount which I at this point cannot afford nor does it fit my budget.,Self Pity-Empowement,Self Assertion-Empowerment
612,2,1,What about $235? You also have to remember you're getting the headset in addition to such a great bike.,Hesitance-Hesitance,Self Assertion-Empowerment
613,3,0,I can give $125. You can remove the headset if it even matters?,Personal Choice-Empowerment,Self Assertion-Empowerment
614,3,1,That barely covers the paint job. How about $250 and I throw in a helmet and knee pads that I won't be using.,Personal Choice-Empowerment,Self Assertion-Empowerment
615,4,0,I cannot go beyond $150.,Self Assertion-Empowerment,Self Assertion-Empowerment
616,4,1,"I'm sorry about the last offer. I meant to say $200. But that's the lowest I can go. If that won't work for you, I'll have to move on to other interested parties.",Self Assertion-Empowerment,Self Assertion-Empowerment
617,5,0,How about $180 and I can come get it from you right away?,Personal Choice-Empowerment,Self Assertion-Empowerment
618,5,1,Ok. for $180 that would work.,Not-a-strategy,Self Assertion-Empowerment
619,0,0,I'm interested in this but is there anything wrong with it?,Source Derogation-Contesting,Self Assertion-Empowerment
620,0,1,"No there's nothing wrong with it at all. It's brand new, never been used.",Not-a-strategy,Self Assertion-Empowerment
621,1,0,And will I be able to use it on any phone service?,Information Inquiry-Contesting,Self Assertion-Empowerment
622,1,1,Yes it can be used on all carriers.,Not-a-strategy,Self Assertion-Empowerment
623,2,0,I would like to buy this for 540 today.,Hesitance-Hesitance,Self Assertion-Empowerment
624,2,1,That's not what they are going for. They are going for 850 and I'm selling them for 780 to sell them faster.,Hesitance-Hesitance,Self Assertion-Empowerment
625,3,0,"I cannot pay that much. I have seen most closer to 600, which is more in my price range.",Self Pity-Empowement,Self Assertion-Empowerment
626,3,1,"Check again, most of them are selling for 850, this is the 128 GB version not the lower ones. I can go down to 750 but that's it.",Hesitance-Hesitance,Self Assertion-Empowerment
627,4,0,How about 720?,Hesitance-Hesitance,Self Assertion-Empowerment
628,4,1,740 and we have a deal.,Hesitance-Hesitance,Self Assertion-Empowerment
629,5,0,Okay deal,Not-a-strategy,Self Assertion-Empowerment
630,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
631,0,1,Hello! So you're looking for an apartment?,Not-a-strategy,Self Assertion-Empowerment
632,1,0,No the house,Not-a-strategy,Self Assertion-Empowerment
633,1,1,"I'm sorry, that's what I meant. I have a great single family house for rent that I think would be perfect for you.",Not-a-strategy,Self Assertion-Empowerment
634,2,0,But you don't know me,Not-a-strategy,Self Assertion-Empowerment
635,2,1,This house is perfect for everyone.,Not-a-strategy,Self Assertion-Empowerment
636,3,0,"You mean anyone. Anyways, don't worry I'm interested.",Not-a-strategy,Self Assertion-Empowerment
637,3,1,What price were you looking to pay?,Not-a-strategy,Self Assertion-Empowerment
638,4,0,"Free, I'm only kidding honey. Listen, I'm wondering if this community is diverse. I'm a single gay father, and I just divorced my wife. Are you still sure this place is perfect for anyone?",Source Derogation-Contesting,Self Assertion-Empowerment
639,4,1,"Yes sir, this is a nice house for rent in a quiet and safe neighborhood. There are two large master bedrooms and two other single bedrooms with a total of three bathrooms. The house is great for a small family.",Counter Argumentation-Contesting,Self Assertion-Empowerment
640,5,0,"Right, but I'm not really in a family anymore. I will have my daughter occasionally, is it near schools?",Information Inquiry-Contesting,Self Assertion-Empowerment
641,5,1,It's easily walkable to schools.,Not-a-strategy,Self Assertion-Empowerment
642,6,0,"Oh that's nice. I work from home, I'm making a new business so I was thinking it could double as a place to work out of. I don't think with the divorce I will be able to pay what you want.",Self Pity-Empowement,Self Assertion-Empowerment
643,6,1,"The house is listed at $3500 per month, but there's a special going on right now for $2900 per month. I take it that's a bit out of your price range?",Hesitance-Hesitance,Self Assertion-Empowerment
644,7,0,"Honey, everything is out of my price range. My wife is Christian. My daughter is 14 and not into having a gay father. Anyways, this house has what I need to be a responsible father in contemporary society. Maybe we could do a 6 month lease at one price and then negotiate further. I have immaculate credit.",Personal Choice-Empowerment,Self Assertion-Empowerment
645,7,1,Sounds great. Make an offer.,Not-a-strategy,Self Assertion-Empowerment
646,8,0,"Right now, I now I could give you 2000 per month easy...",Hesitance-Hesitance,Self Assertion-Empowerment
647,8,1,That works well.,Not-a-strategy,Self Assertion-Empowerment
648,9,0,Great!,Not-a-strategy,Self Assertion-Empowerment
649,0,0,Hello I'm interested in your apartment. Can you tell me if an extra deposit is required?,Information Inquiry-Contesting,Self Assertion-Empowerment
650,0,1,We do require a deposit based on your credit up to 1 months rent plus a $500 non-refundable deposit if you have cats.,Not-a-strategy,Self Assertion-Empowerment
651,1,0,Okay that's possible. And utilities are they included?,Information Inquiry-Contesting,Self Assertion-Empowerment
652,1,1,"We do include gas, electric, water and trash in the rental price.  There is also wi-fi available in the common areas.",Not-a-strategy,Self Assertion-Empowerment
653,2,0,That's super. I'm really hoping we can come down on the price a bit. This is a great place it's just a little out of my comfortable budget at the moment. I'd be stretching it at this price. Are you willing to come down on the price?,Self Pity-Empowement,Self Assertion-Empowerment
654,2,1,Well we do have a special if you sign a 2 year lease we are offering $200 off your rent which would make it $2450.,Personal Choice-Empowerment,Self Assertion-Empowerment
655,3,0,I really need it to be lower. Otherwise I'm going to be cutting into my essential needs like grocery budget.,Self Pity-Empowement,Self Assertion-Empowerment
656,3,1,Well what price were you looking for?,Not-a-strategy,Self Assertion-Empowerment
657,4,0,In an ideal world where I don't have to struggle at all. It would be 1800 (in a super ideal world it would be 200 per month).,Hesitance-Hesitance,Self Assertion-Empowerment
658,4,1,"Well I can't go quite that low, that is the price of our 1 bedrooms and this is a 3 bed 2 bath unit.  I will let you in on a little secret, this Saturday we are having a grand re-opening and running a special 2000 a month and no deposit on approved credit.  Would that work better for you?",Hesitance-Hesitance,Self Assertion-Empowerment
659,5,0,Yes that's possible. Do you really do this for a living? You are quite good at it. Thank-you.,Not-a-strategy,Self Assertion-Empowerment
660,0,1,Hello.,Not-a-strategy,Self Assertion-Empowerment
661,0,0,Hi there!,Not-a-strategy,Self Assertion-Empowerment
662,1,1,Are you interested in my home that I have for sale?,Not-a-strategy,Self Assertion-Empowerment
663,1,0,"Yes, the home is in a great location and seems to fit my needs wonderfully.",Not-a-strategy,Self Assertion-Empowerment
664,2,1,Great!  The price is $3175.,Not-a-strategy,Self Assertion-Empowerment
665,2,0,I'd like to offer $2857. I need to factor in the fact that it is a more dated model and that it will need some updating on my end.,Counter Argumentation-Contesting,Self Assertion-Empowerment
666,3,1,I understand what you are saying.  I could offer $2999.  Will that work.,Hesitance-Hesitance,Self Assertion-Empowerment
667,3,0,$2899 is the highest I am willing to go.,Self Assertion-Empowerment,Self Assertion-Empowerment
668,4,1,$2899 sounds fine.  Deal!! Thank you.,Not-a-strategy,Self Assertion-Empowerment
669,4,0,Thank you.,Not-a-strategy,Self Assertion-Empowerment
670,0,0,"Hello there, i'm very interested in the device, but I'm not sure I can afford it. Would you be willing to accept a lower offer?",Self Pity-Empowement,Self Assertion-Empowerment
671,0,1,Hi there! Yes I am open to negotiating :),Not-a-strategy,Self Assertion-Empowerment
672,1,0,I'm assuming this phone doesn't have any damage as you state it is relatively new. It's in good working order then?,Information Inquiry-Contesting,Self Assertion-Empowerment
673,1,1,Yes it is absolutely in a good working condition and has no scratches or anything. It was always used with the cover and its as new.,Not-a-strategy,Self Assertion-Empowerment
674,2,0,"Great, well I'm a bit strapped for cash, so how about $25 in cash.",Self Pity-Empowement,Self Assertion-Empowerment
675,2,1,Woah! That's too too low. I am selling it for 70$. I can go up to $65,Hesitance-Hesitance,Self Assertion-Empowerment
676,3,0,I wouldn't have enough money left over for other things at that price. Could you take $40,Self Pity-Empowement,Self Assertion-Empowerment
677,3,1,I can take $50,Hesitance-Hesitance,Self Assertion-Empowerment
678,4,1,Fine will go with $45 but I will give you without the cover then!,Personal Choice-Empowerment,Self Assertion-Empowerment
679,4,0,Ok,Not-a-strategy,Self Assertion-Empowerment
680,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
681,0,0,"Hi there, I am interested in the LG Viper.",Not-a-strategy,Self Assertion-Empowerment
682,1,1,Great! It is in superb condition. I've had it for about a year and I am a fairly light user.,Not-a-strategy,Self Assertion-Empowerment
683,1,0,It looks like it's in good condition. The only issue is that I really need a phone and I don't have $55 on my today. I was wondering if you'd be willing to negotiate on the price a little bit?,Self Pity-Empowement,Self Assertion-Empowerment
684,2,1,Depends what you have?,Not-a-strategy,Self Assertion-Empowerment
685,2,0,I'd really like to pay $45.,Hesitance-Hesitance,Self Assertion-Empowerment
686,3,1,Why don't we go with the middle and call it at $50?,Hesitance-Hesitance,Self Assertion-Empowerment
687,3,0,Does it come with a charger?,Information Inquiry-Contesting,Self Assertion-Empowerment
688,4,1,"Yeah, charger, screen protector already on, and an extra battery.",Not-a-strategy,Self Assertion-Empowerment
689,4,0,Hmm. Will you agree on $48?,Hesitance-Hesitance,Self Assertion-Empowerment
690,5,1,"Nah, 50",Self Assertion-Empowerment,Self Assertion-Empowerment
691,5,0,"Ok, $40 is fine.",Not-a-strategy,Self Assertion-Empowerment
692,6,1,No,Not-a-strategy,Self Assertion-Empowerment
693,6,0,"I mean to type $50 lol, sorry.",Not-a-strategy,Self Assertion-Empowerment
694,7,1,lol,Not-a-strategy,Self Assertion-Empowerment
695,0,0,"Hey, I'm interested in the house bu there seems to be some issues.",Source Derogation-Contesting,Self Assertion-Empowerment
696,0,1,What issues do you have?,Not-a-strategy,Self Assertion-Empowerment
697,1,0,"Well first of all, I don't quite like how it's a row of rooms, there's no width to the house. There's little grass, and the place does not look wheelchair accessible.",Source Derogation-Contesting,Self Assertion-Empowerment
698,1,1,"Well, you're definitely right on the money there. We do not have any kind of ramp or alternative method for handicapped people",Not-a-strategy,Self Assertion-Empowerment
699,2,0,"So due to all these problems, I'll have to ask you to come down to 1600.",Hesitance-Hesitance,Self Assertion-Empowerment
700,2,1,I will not be able to bring it down that much,Hesitance-Hesitance,Self Assertion-Empowerment
701,3,0,Well can you install a wheelchair ramp?,Personal Choice-Empowerment,Self Assertion-Empowerment
702,3,1,"We can install a wheelchair ramp, for sure, to ensure both the front and back entrances are wheelchair accessible",Personal Choice-Empowerment,Self Assertion-Empowerment
703,4,0,"Okay, so can you come down to $1900?",Hesitance-Hesitance,Self Assertion-Empowerment
704,4,1,That would still be cutting the price in half; can't bring it down that much. The lowest we can bring it down to is $3000,Self Assertion-Empowerment,Self Assertion-Empowerment
705,5,0,"I can do $2600 but not any more, sorry.",Self Assertion-Empowerment,Self Assertion-Empowerment
706,5,1,We can make $2600 work,Not-a-strategy,Self Assertion-Empowerment
707,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
708,0,0,Hi! I am interested in your truck. How is the paint?,Information Inquiry-Contesting,Self Assertion-Empowerment
709,1,1,"Paint is great, not a single scratch or ding.",Not-a-strategy,Self Assertion-Empowerment
710,1,0,"Great! I would be willing to do 600, on account of the fact that it is pretty high mileage.",Counter Argumentation-Contesting,Self Assertion-Empowerment
711,2,1,I'm not sure what you mean. The price it is listed at is $8900. I can negotiate the price a bit though if you are able to pick it up right away.,Personal Choice-Empowerment,Self Assertion-Empowerment
712,2,0,"I am sorry, I meant 6000. I can come get it today with cash in hand for 6230. How does that sound?",Personal Choice-Empowerment,Self Assertion-Empowerment
713,3,1,Hmmm that's really low...,Hesitance-Hesitance,Self Assertion-Empowerment
714,3,0,"Not really, the pickup is almost 13 years old and the high mileage means that I am bound to have some engine problems not too long after buying it.",Source Derogation-Contesting,Self Assertion-Empowerment
715,4,1,"The engine was rebuilt and is in good condition, you shouldn't have any problems with it. It is a great truck and has many good years left on her. If we were talking about a car just for tooling around yeah it might be high but for a truck that can haul what this truck can, you won't find a better deal out there.",Counter Argumentation-Contesting,Self Assertion-Empowerment
716,4,0,"Still, the wear and tear is there. I with just a 4.8 Liter engine I doubt how much hauling it can really do. I can do 7000, but that is it.",Self Assertion-Empowerment,Self Assertion-Empowerment
717,5,1,"Alright, $7000 is a fair compromise, I can do that.",Not-a-strategy,Self Assertion-Empowerment
718,0,1,"Hi, are you interested in my dope bike?",Not-a-strategy,Self Assertion-Empowerment
719,0,0,"Hello, I may be interested in your BMX bike you have for sale.",Not-a-strategy,Self Assertion-Empowerment
720,1,1,"Its an awesome bike, what is your offer",Not-a-strategy,Self Assertion-Empowerment
721,1,0,"Considering it needs a new chain and the brake cable is missing, I think $60 is a fair offer.",Hesitance-Hesitance,Self Assertion-Empowerment
