,Turn,Text,True,Pred
465,0,It is in great condition.  I would be willing to deliver it to you!,0,0
466,0,Great and do you have it in different colors?,0,5
467,0,"I only have the blue one, but it is in like new condition.",5,0
468,0,"Okay, I can still use that, but now the price is an issue for me. What can we do about that?",4,1
469,0,"well, I will throw in free delivery and a 3 month warranty for the $100.",6,6
470,0,I can't afford $100 because I am not working full time. I just have a certain budget. I can only pay $76 for it,7,7
471,0,"That is a really big difference!  I will also throw in a helmet and bring the price down to $95.  So, you will get the bike, the helmet, delivery, and a 3 month warranty.  I feel that this is more than fair.  Wouldn't you agree?",6,0
472,0,I would appreciate if you waive the other options as I just want the bike for my kid. Can we work $80 for it?,4,6
473,0,Can we split the difference and agree on 87.50?,4,4
474,0,okay I think I can do that by taking in more hours at work at least my kid will be happy :),0,0
475,0,"Agreed, thank you!",0,0
476,0,This looks nice but the price seems a bit high.,4,4
477,0,Yes definitely but its pricey because of its quality.,2,2
478,0,Are the tires full or flat?,5,5
479,0,they're full and in great condition,0,0
480,0,Then I would like to offer you 180 for this,4,4
481,0,"well, how about $190?",4,4
482,0,If you have a helmet I'd be able to do 190,6,6
483,0,I can definitely provide you a helmet. What color preferences do you have?,0,5
484,0,I'd love a blue or green one.,0,0
485,0,Sure thing then you will get either of the two colors. So do we meet up tomorrow to finish the deal?,0,0
486,0,"Sounds good to me. $190, tomorrow.",3,0
487,0,See you then!,0,0
488,0,This is a great offer I'll give you for $165!,0,4
489,0,Tell me more about the subs.,0,0
490,0,"Well what exactly would you like to know about? I've had this for about a year, and it is still in really nice condition.",0,0
491,0,Are there in other perks to it other than what you have listed?,5,1
492,0,I have a 1000 watt rms amp that I'm looking to get rid of for just 135 extra.,0,4
493,0,"Ok, I'm not looking for an amp at the moment.",0,0
494,0,That's fine you can get the subs for the original price still!,0,0
495,0,I've looked at various websites for the same sub and I've seen much lower prices.,4,0
496,0,There is a little wiggle room I could provide depending on how much you'd like to spend,4,4
497,0,"I would like to do $99 because I found one for $75 online, but it is too far away. I prefer to have the subs sooner rather than later, but I don't mind waiting if I only have to spend $75. I can offer $99 and pick it up myself so you don't have to worry about a shipping price or the gas to bring it to my place.",6,6
498,0,I'd really like $110 for this. Just a bit more than what you're offering.,4,4
499,0,I can manage that.,0,0
500,0,Great so 110 is a deal?,0,0
501,0,It's a deal.,0,0
502,0,"Hello, I'm very interested in the vehicle you have for sale",0,0
503,0,"Great, it is an awesome truck I would trust it to drive anywhere.",0,0
504,0,Are you willing to take less than the asking price?,4,4
505,0,"I am willing to go down some, what are you thinking?",0,4
506,0,I'm willing to make you an offer,0,0
507,0,What is your offer?,0,0
508,0,"$11,020.00",4,4
509,0,"That is very low, can you come up to 13000.00",4,4
510,0,I would be willing to go up to 12500,3,4
511,0,OK I will accept that,0,0
512,0,Good deal! Thank you,0,0
513,0,"Hello, I'd like to rent this apartment but I don't think the price is worth it especially since I cannot have my dog",1,7
514,0,"While I cannot change the pets policy, I am willing to negotiate the price.",0,4
515,0,Is it possible to go as low as 1000/mo?,4,4
516,0,"I am sorry, but that is too low. The apartment have modern furnishings, after all. I can do 1750/mo.",2,2
517,0,"That's quite a bit over the list price, does this include any utilities?",4,6
518,0,"It has shared and coined laundry machines. Air conditioning. Redone kitchen counter tops in 2014. Utilities, such as gas, internet, electric, must be covered by you.",0,0
519,0,What's the justification for renting at above the list price then? I currently rent a similar apartment down the street for $1250/mo and that includes a washer/dryer in the unit.,1,6
520,0,"The location of the apartment is a factor. Also, the landlord pays for water, garbage, sewage, and HOA fees. So I feel you still are getting a good deal. But I can go down to 1600/mo.",2,2
521,0,"I have a great deal of experience with landscaping, is it possible to negotiate a deal where I maintain the property for a deduction in the monthly rent? I can assure you my work is excellent and I can refer you to previous clients",6,2
522,0,"I am sorry, but I cannot accept that offer. 1600/mo is my final offer.",3,3
523,0,I will accept 1600/mo then,0,4
524,0,Hello I am interested in this product!,0,0
525,0,"Ok, I'm selling it at 60 or obo",0,0
526,0,Is the bottom part glass?,5,5
527,0,The round portion? Yes,0,0
528,0,Okay and the shade is green correct?,5,5
529,0,"Yes, the sage is green",0,0
530,0,Great. Now the price seems to be very high for me. I would like to get this but I can only pay $36,7,7
531,0,36 is too low. I can do 55,4,4
532,0,55 is too much for me. I only have a certain budget. How about 50?,7,7
533,0,I can do 50 if you're willing to pick it up,6,6
534,0,Sure I can do that. When can i pick it up?,0,0
535,0,at 6;30,0,0
536,0,Sure then we got a deal! Thanks!,0,0
537,0,i can pay 57,4,0
538,0,"I appreciate the offer, but I'm really looking for more as this is an exceptional piece. We've taken really good care of it and recently had the top refinished. It's a lovely design and you can really tell the quality in the piece by it's heft and design.",2,2
539,0,ok i pay the 95,4,6
540,0,Well that's great! Would  you be picking it up or do you want it shipped?,5,6
541,0,shiped,0,0
542,0,"Ok, good. We will work out the details later, but I can dismantle the legs without harming the piece so that way it can ship flat and cost less.",0,0
543,0,ok thats works for me please wrap in plastic,0,0
544,0,I will. I will wrap it in plastic and then cushion it so it won't be damaged.,0,0
545,0,Good deal lets do this.,0,0
546,0,Ok. I will input the price of $95 in the box and submit it. Thanks for the offer!,0,0
547,0,Thanks,0,0
548,0,hi,0,0
549,0,Hello.,0,0
550,0,how many colorsw do you have,5,0
551,0,They are all black. We got them as company phones so all are the same. But brand new and unopened.,0,0
552,0,tell me a little about the features,5,5
553,0,"Sadly I'm not a phone salesman but it's easy to find the information about Samsung S8 online. It's the newest model, fantastic camera, resolution and great quality. As I said, brand new, in original box. You won't find a better offer anywhere.",0,0
554,0,great can you let me get it for 550 please i need a good phone for my wife,4,4
555,0,"I can't lower the price much if you are only buying one. Discount offers is for those willing to buy multiple phones. If you are really looking for a gift for your wife I might go down slightly, but in that case you will need to pick it up yourself. 600 dollars if you can pick it up yourself.",6,6
556,0,all i have is 598 can u work with that ill pick it up,7,0
557,0,"Alright, we can agree on that.",0,0
558,0,hi,0,0
559,0,Hey there. Are you interested in the couch?,0,0
560,0,yes very is there anything wrong with it,1,1
561,0,"Actually no. It is in perfect condition! NO rips, tears, or signs of wear!",0,0
562,0,sounds and looks good i can offer $190 right now and ill pick them up please help me out sir i'm running low on cash,6,6
563,0,"Oh man, completely understand that! I am getting married next month and my ol' lady says this doesn't match her decor! haha. So I'm trying to sell it to get the funds to take her on a honeymoon of her dreams! Tell you what, $220, and I'll throw in a coffee table. How's that sound?",6,6
564,0,can we make it a even $200,4,3
565,0,"If I throw in an entertainment center, would you come up to $220?",6,6
566,0,yes that will work can you drop them off,6,0
567,0,You bet! I'll see you in an hour!,0,0
568,0,thanks,0,0
569,0,yo yo yo,0,0
570,0,Hi there can you tell me a little more about this Bike please.,5,5
571,0,"sure bro, it's a fully custom bmx built to riiiiiiiiide, aftermarket everything, benny bars, pegs, seat and post, head set, its a sick bike",0,0
572,0,the add doesn't say how big the bike is i'm worried my 11 year old son will be to tall for it..,1,7
573,0,"its 20 in, perfect for a 11 year old",0,0
574,0,would you take $300 for it?,4,4
575,0,"I wish i could man, I've got twice that just in after market parts, at $500 this thing is a steaaaaal",2,2
576,0,how about $350,4,4
577,0,"$450 is my rock bottom, this thing is fully custom, you're 11 year old will be the coolest kid on the sideway",3,2
578,0,"hmmmm 450 is a little pricey, but ok ill take it :)",0,4
579,0,hello,0,0
580,0,"Hi, how long of a lease are you asking?",5,5
581,0,2 years minimum,0,0
582,0,ouch!  Would you accept a 1 year lease?,4,5
583,0,you would love the place but I am willing to accept for one year,0,0
584,0,"great, the price you are asking is very high for the amount of space, are you willing to come down on the rent?",4,4
585,0,"actually everything is new and the place is in a great area , close to every mall and restaurants and I will negotiate but only slightly",2,0
586,0,I appreacite that.  Would you be willing to accept $1735?,4,4
587,0,"that way too low, did you notice that there is a swiming pool and close to schools. the best I could do is 2200",2,2
588,0,"Yes, this place has great features but 2200 would put a strain on my budget.  Would you be willing to accept 1195?",7,2
589,0,did you mean 2195,0,4
590,0,"sorry, yes I meant 2195.  I'm just excited about this place and really want it.",0,0
591,0,"yes I could that, when can you come over for  signing the papers ?",0,0
592,0,great!  are you available at noon today?,0,0
593,0,"yes I am, but lets make it 1pm, ok ?",0,0
594,0,1pm it is!  see you then!  and thanks.,0,0
595,0,thank you,0,0
596,0,Hello are you interested in my subs?,0,0
597,0,Yes I am interested how good is the bass response on theses subs?,5,0
598,0,"The Bass response is excellent, some of the best I've heard",0,0
599,0,I'm looking for something with a punch but I don't want it to shake my car apart or blow up my trunk.,0,1
600,0,I think these would work well for you,0,0
601,0,Does it come with all the standard installation parts?,5,5
602,0,"They are new, still sealed in the box",0,0
603,0,Ok I can personally pick these subs up today with 152 in cash would that be an offer you are interested in?,4,6
604,0,"No, I couldn't go that low.",0,3
605,0,Then is there anything you could offer to sweeten the deal a little?,4,4
606,0,I could assist in installation,6,0
607,0,No im pretty adept at installation do you happen to have any dynamatt or other sound insulation material?,6,1
608,0,I do have a roughly 3x3 piece of dynamatt that I could throw in,6,6
609,0,ok that could push me to 172?,4,4
610,0,I would be willing to go to 180,4,4
611,0,Could you meet me halfway for that price?,4,4
612,0,"yes, I could do that",0,0
613,0,Great then 180 it is then.,0,0
614,0,"Hi, interested in the motor.",0,0
615,0,Thanks. I'm listing it for $138,0,4
616,0,"Ya I saw that, any wiggle room on that price?",0,4
617,0,"As you know, it will be delivered speedily but I'm willing to take $130",0,6
618,0,I was hoping to pay more like $85.,4,4
619,0,Oh no! You might want to come up to $125,4,4
620,0,"Hmm, pretty high for me still.. any thing I could do to lower that price, say pick it up?",7,7
621,0,I can take off $10 if you pick it up,6,6
622,0,ok,0,0
623,0,Deal!,0,0
624,0,so 115?,0,0
625,0,Yes. 115. Thanks for your patronage!,0,0
626,0,Hi!,0,0
627,0,Hi there. Are you interested in this house?,0,0
628,0,Yes Very!,0,0
629,0,Sure do you have any questions or concerns?,0,0
630,0,I wanted to know what makes this house special compared to the other ones on this street. There is an open house down the road that I looked at that was very similar to this house.,5,1
631,0,"This house is 3 bedroom and is in Fremont. It has a 2 car garage which is awesome I think and kitchen contains granite counters, and cabinets are modern. There is a yard also, and its location is the best that beats everything. It is near to schools, parks, restaurants, and shopping. I can very positively tell you that you can't go wrong with this purchase!",0,0
632,0,Ok cool! What is the lowest you will go in price?,4,4
633,0,The listing is 2650. I can give it to you for $2200,4,4
634,0,$2150 and you have a deal!,4,4
635,0,$2200 is the last I can give you. I have a waiting list for people who are already willing to get it! That's what I can give you. Take it or leave it.,3,3
636,0,You are one tough cookie!,0,0
637,0,Well we both need to be happy :),0,0
638,0,Sounds good I'll take it!,0,0
639,0,Hello!,0,0
640,0,Are you interested in 6 Commodore Drive Unit C430?,0,0
641,0,"I am, but I was wondering if there was any chance of the price being negotiable.",4,0
642,0,"Hello, are you there?",0,0
643,0,I have a little wiggle room.,4,0
644,0,Computer froze up for a moment.,0,0
645,0,"I just live everything about it, but I am looking to pay below $2000.",4,4
646,0,"Hm.  Well, remember that this is a 1 bedroom 1 bath in a fantastic area.",4,2
647,0,I understand that. This is the one place where I have been lookin for an apartment to become available.,0,0
648,0,It's also been renovated.  It has a great parking space that comes with the apartment.,0,0
649,0,Would you take $2000? It is only a little less than what you are asking.,4,4
650,0,"What about $2100?  I think that's fair.  This does include a lot of luxuries, including community laundry rooms, heated pools, hot tubs, saunas, and a fitness center.",2,2
651,0,What do you think?,0,0
652,0,"Oh, I wasn't made aware of those amenities!!! If I fixed things up that need repairs would you take the $2000?",6,2
653,0,"That's still a little low.  Actually, the place has granite counter tops and gorgeous flooring in there already.  I'm still looking for $2100.",2,2
654,0,It is definitely over my original budget of under $1500 that I was looking for. I may need to keep looking even though this place is great.,7,2
655,0,I tell you what...let me see if we can do $2050.  What do you think?,4,4
656,0,I think I could do the extra $50. That seems fair.,0,4
657,0,Deal!,0,0
658,0,Thank you for being considerate.,0,0
659,0,Does it come furnished?,5,5
660,0,We can make sure it's furnished for you if you prefer.,0,0
661,0,How many bedrooms and bathrooms?,5,5
662,0,It is a 2 bedroom 1 1/2 bath,0,0
663,0,is the 2nd bedroom big enough for 2 twin beds and maybe some room for the kids to play?,5,5
664,0,yes the 2nd bedroom is about 10x12,0,0
665,0,How far away from the school is it?,5,5
666,0,"It is walking distance from the school, a couple of blocks.",0,0
667,0,Would you be willing to go $2450?,4,4
668,0,I can go $2700 with furniture or $2500 without furniture.,6,6
669,0,I can do the 2500 if it comes with appliances in the kitchen at least.,6,6
670,0,I can make sure there is a refrigerator and stove for $2500.  The refrigerator and stove will be purchased and already installed before you move in.,6,0
671,0,Sounds great.,0,0
672,0,"Hello, is this house still for sale?",5,0
673,0,"Yes, it is still available for leasing. Would you like to come take a tour?",0,0
674,0,I would love to.  Can you tell me a little about it?,5,5
675,0,It is a 3 Bedroom 1 bath home. In great neighborhood. It's professionally maintained. It is a must see house.,0,0
676,0,What are you asking for the house?,5,5
677,0,Rent is $1595 a month. Utilities are not included.,0,0
678,0,Are you able to go any lower?  The comps around the neighboorhood are cheaper than this price.,4,4
679,0,"We can offer you a discount of $100/mo if you can sign 1 year lease, providing that your application is approved.",6,6
680,0,Would you be willing to accept 1395 if I signed a 2 year lease?,6,6
681,0,"Sorry, right now we can only offer the $100 discount. Remember we do the maintenance, including landscapes. That alone adds value to your lease.",6,0
682,0,"Ok, well I think 1395 is a fair deal if you will be able to pay for half the utilities.  That is my last offer, take it or leave it.",6,6
683,0,"Hello, you are interested in the ad for the sofa set?",0,0
684,0,Yes I really like it can you tell me more about the set?,5,5
685,0,"Sure, this is a 2 piece set. We've got the sofa and the chair as pictured. You saw the dimensions in the ad I assume? The sofa is 94 inches across and the chair is 38 inches. I would be willing to take $1250 for the pair.",0,0
686,0,I really like it but could offer you $600 and I will come and pick it up myself and provide my own truck,6,6
687,0,"Understood, but that's pretty far below what we paid for it and I know the sofa alone is worth more than $600.",4,4
688,0,Ok I understand that is a low offer but the condition does not look that great. how about $750,4,4
689,0,The condition is actually very good. The set has been in a smoke free home and has seen very little wear from use.  I could go to $1100.,2,2
690,0,that is still quite high can we agree on $1000,4,3
691,0,"I could do $1,000. Do you have someone who can help you with the pick up?",0,6
692,0,yes I have a friend who will help me and he has a pick up truck $1000 it is then,0,0
693,0,Hello.,0,0
694,0,hello,0,0
695,0,"Yes, I'm interested in the binoculars from your ad?",0,0
696,0,"Oh, sure!  They are still available",0,0
697,0,Are there any problems with the binoculars?,1,1
698,0,"No, none that I know of.  I just do not use them as much as I thought I would.",0,0
699,0,"Well, then I suppose I'd be willing to take them off your hands. I'd like to pay$216 for the binoculars.",4,4
700,0,"My asking price $380.  I could go slightly lower but I can not sell them for $216, sorry.",4,4
701,0,"Well, what would your best price be?",0,0
702,0,$340 would be fine with me,4,0
703,0,"Well, I'd be willing to drive over and pick them up, if you can come down to $260.",6,6
704,0,"$300 would be my best offer, I do not think I can go lower, sorry.",3,3
705,0,"Well, I suppose that's fair. I'll accept that price.",0,0
706,0,Great!,0,0
707,0,any questions about the item?,0,0
708,0,Can you tell me about the apartment? 2450 seems quite a bit above the going rate in that neighboorhood. I was looking for closer to 1225,4,4
709,0,this is completely remodeled.  It is like new,0,0
710,0,"the pictures look great, but it still seems a bit pricey compared to other apartments in the area. I can do 1600, just because I like that building",4,2
711,0,i can go 2200 a month,4,4
712,0,"ummm. I don't know, it doesn't even have a washer/dryer. I would have to share with the neighbor. I could go up to 1900 if you put in a washer/dryer",2,2
713,0,2100 and the washer and dryer are yours,6,6
714,0,That is still way too high for the area. I'm pretty firm on the 1900. I have a great history as a renter with lots of referneces. I won't trash your place and pay my rent on time.,3,2
715,0,"ok, 2000",4,0
716,0,How about 1950 and the washer and dryer. I think we could both be happy with that.,6,6
717,0,hi,0,0
718,0,"Hi, I like your bike. It reminds me of one I used to own back in the day. I would jump it off ramps while rocking a TMNT t-shirt.",0,0
719,0,its a nice bike normal wear and tear,0,0
720,0,Is the chain rusty? It looks as though it hasn't been greased in a while.,1,0
721,0,no rust but it needs a brake,0,2
722,0,"The asking price is fair, but I think it's a bit high. I'd like to pay $150 for it. If you do the $150, I'll perform some awesome wheelies for you before I leave.",4,4
723,0,"it is 27 years old you can not find these anymore, how about $170",4,4
724,0,"You're right, those bikes are hard to come by. How about we meet in the middle and do $160?",4,4
725,0,$165 is as low as i can go,3,3
726,0,"If it had the original wheels, I would do the $165. But I need to stay firm at $160. It's a good compromise I feel.",2,3
727,0,"You are right about the wheels, ok $160",0,0
728,0,Deal!,0,0
729,0,Ok,0,0
730,0,Hello,0,0
731,0,Hello are you still selling the Settee?,0,0
732,0,"Yes, I am. I am asking 200 dollars for it, but I am willing to listen to offers and make a deal.",0,0
733,0,Sounds good. What does the wear and tear look like on it though? What kind of condition is it in?,1,1
734,0,"It is in good condition. There are no holes, or scratches.",0,0
735,0,How long have you had it for?,1,5
736,0,Only a year and have barely sat on it. It is like new.,0,0
737,0,Oh okay that's good. Could you come down on the price at all? I've seen some used ones going for a lot less.,4,4
738,0,Sure. How much would you like to pay for it?,0,0
739,0,Could you do it for 80?,4,4
740,0,How about 100 and I will deliver it to you myself?,6,6
741,0,Okay we have a deal!,0,0
742,0,Good,0,0
743,0,"Hi, can you tell me a little more about this house?",5,5
744,0,Hello,0,0
745,0,It is a beautiful house,0,5
746,0,What are some of the perks?,5,5
747,0,"Great green lawn, garage",0,0
748,0,Does it have a swimming pool?  My family and I are new to the area and would like to lease for at least 6 mos. maybe more but the kids really would like a pool.  How much wiggle room in the price?,4,4
749,0,"$3,100.00",4,4
750,0,That's a little steep.  Would you accept 2975?,4,4
751,0,3000,4,4
752,0,Are utilities included?,5,5
753,0,Yes,0,0
754,0,"ok, I'll take it for 3000",0,0
755,0,Is this for sale or rent?,0,5
756,0,It is for rent.,0,0
757,0,how many bedrooms are available,5,5
758,0,This unit is a 3 bedroom.,0,0
759,0,Are any utilities included?,5,5
760,0,Utilities are not included in the rent price.,0,0
761,0,"I would need a lower rent price so that I can pay for utlities, $1000",4,7
762,0,1000 is far too low. We can bring the price down to 2300 if you have good employment.,4,4
763,0,"you barely moved on price, how about $1200",4,4
764,0,"You started from too low of a price, this is a platinum upgraded apartment with premium features. You can't just ask any low ball price and expect a deal.",2,2
765,0,"Platinum is in quotes in the listing, I'm not so sure of the legitimacy of this apartment",1,2
766,0,It is easily verified online and also in person at the office. Are you actually interested in the apartment?,2,0
767,0,"I would have to see it in person, does the complex have a pool or gym?",5,5
768,0,Yes we have a great pool and also a full gym on site.,0,0
769,0,"That sounds good, I can do $1500",4,0
770,0,2200 and we cannot lower the price any further.,3,3
771,0,ok,0,0
772,0,"Hey there, I am Brian, I left an email about the apartment for rent.",0,0
773,0,Hello Brian thanks for writing. Do you have any questions about the apartment?,0,0
774,0,"I do, it's about the price. I like the location of this apartment very much, but the price is ridiculous. The post says there is a $500 off special. I'm curious, is that deducted from the price you listed the apartment at?",5,7
775,0,It would be on the price we both agree upon.,0,0
776,0,"So then with the $500 off, how does $700 sound all together?",4,4
777,0,There is no way that would be possible.,3,0
778,0,Then can we work out a deal close to that? I can assure you that I can pay rent on time.,4,6
779,0,The lowest I'm authorized to go is 900. And that would be the flat monthly rent. The first month's rent would be 400 with the deduction.,3,3
780,0,"If I give you 900, could we settle free parking for my first month as well?",6,6
781,0,Yes that can be done. So overall you'll be saving quite a lot. So 900 is good for you?,0,0
782,0,"Hello, are you interested in the unit?",0,0
783,0,Yes. How many rooms and baths?,5,5
784,0,"This is a two-bedroom, one bath.",0,0
785,0,Please tell me about the neighborhood and neighbors?,5,5
786,0,"The neighborhood is great. Most people are young professionals who keep business hours, and you'll find the community to be quiet and private. Lots of nearby shops.",0,0
787,0,Sounds good.  Is the $500 off move in special just for the first month or more?,5,5
788,0,The $500 move in special is just for the first month.,0,0
789,0,I'd be willing to pay 1375 if parking is included,6,6
790,0,"I'll go down to $1425 and include parking, as well as water.",6,6
791,0,sounds good! Thank you!,0,0
792,0,Thanks!,0,0
793,0,hello,0,0
794,0,Hello. Are you interested in our services?,0,0
795,0,Yes I am,0,0
796,0,Ok. We charge $50 for unlocking and flashing phone devices.,0,0
797,0,That much. Are you willing to discount the price for first time customers,6,4
798,0,For first time customers we offer a price of $45 for the service.,6,4
799,0,That's still pretty steep..Hmm what about 35.00?,4,4
800,0,"Sorry, I can not go that low. The best I could do is $45 and have the device back to you within 30 minutes.",6,6
801,0,What other services do I get with 45.00?,5,4
802,0,There are no other services? We unlock and flash phones to remove them from the network--that's what we do.,0,0
803,0,If you are flashing my phone I still have to pay for first month service. You are not losing anything with 35.00. I still have to pay for first month service.,1,6
804,0,"I can make you a final offer of $45 to which you can accept or reject. Sorry, our prices are firm.",3,3
805,0,Do I get a free phone case with it? What about 40.00?,4,6
806,0,I do not see us reaching an agreement here.,3,0
807,0,"Hi, is the Honda CRV EX still for sale?",0,0
808,0,Hey,0,0
809,0,Is the car still for sale?,0,5
810,0,"Yes, it's still for sale.",0,0
811,0,I'm looking for a car for my daughter.  Can you tell me more about the car?,5,5
812,0,"The car gets 27 MPG AVG in the city alone, so I'm not sure where your daughter will need to commute, but it won't cost her much. Also, the car is in great running condition.",0,0
813,0,She just needs to get back and forth to work but she has to drive freeway miles.  How many miles are on the car?,5,5
814,0,"I apologize, but for some reason I do not have that information on hand. Can I get back to you ASAP with the exact mileage?",0,0
815,0,Sure.  I just wanted to know if there are a lot of miles on it.  So what's the least you'll take for it?,0,2
816,0,"There isn't a whole lot of mileage on it, but I'll let you know for sure. The best I can do is $21,000.",4,2
817,0,"wozer...! I was looking at maybe $11,000",4,4
818,0,"I'm sorry but I couldn't let the car go for that amount. I know you need the car for your daughter to get back and forth, so I'll definitely work with you. Would you be willing to pay $16,000 for the car?",4,4
819,0,"That is still a reach for me.  How about $15,500?",4,4
820,0,"$15,750 and we have a deal.",4,3
821,0,Deal!  I can do that.,0,0
822,0,Sold!,0,0
823,0,Great.  Please accept my offer on the right.,0,0
824,0,hi,0,0
825,0,Hello.  I'd like to buy the bike for 104.,0,0
826,0,"That is a little low for me, I am willing to come down slightly.",4,4
827,0,The most I will pay is 115.,3,7
828,0,well would you be willing to pick it up?,6,6
829,0,yes I will pick it up,0,0
830,0,I cannot include the helmet or pump at that price.. or you can have them if you can come up to 145,6,6
831,0,I don't want the helmet or the pump.  Just the bike.   115 okay?,6,7
832,0,120 if you can come get it and you have a deal.,6,3
833,0,I think 115 is a fair price as the one tire has cracks.   115 and I will pick up.,6,6
834,0,"Sorry that is just too low for me, it was already a price cut at the listed 149.",4,3
835,0,Hello,0,0
836,0,"Hi, I am interested in what you are selling. Is it in good condition?",5,1
837,0,"Yes, they are very comfortable and perfect condition apartments.",0,0
838,0,Is the neighborhood safe? I have a family coming with me.,5,5
839,0,Definitely. There's also plenty to do in the area for families.,0,0
840,0,Cool. Can you lower the price at all for me?,4,4
841,0,Maybe. Make an offer.,0,0
842,0,I would like to pay 1674 on it. Is that at all possible?,4,4
843,0,"I can't go any lower than $1750, sorry",3,3
844,0,1750 is fine. Can I come by and see the place today?,0,0
845,0,Absolutely.,0,0
846,0,Hello,0,0
847,0,Hello,0,0
848,0,Did you have questions about the item for sale?,0,0
849,0,how fast can it go?,5,5
850,0,"It can't ""go"" at all... it is an antique. It is being sold as an art piece, to be displayed. Conceivably it could be restored by an expert who knew how to do such a thing but as it is it is just for display.",0,0
851,0,hmm then i can only offer $75,3,4
852,0,You seem to not be interested in the item for sale.,1,0
853,0,i want it but i have to factor in its rarity,2,2
854,0,"Indeed, it is very rare. Which is why $75 is far too low an offer. The list price of $200 is very reasonable for an item this rare.",4,2
855,0,i have a meeting to get to what is your best offer,4,3
856,0,Thanks for viewing the listing.,0,0
857,0,Hi is  the phone still for sale?,0,0
858,0,Yes it is. Do you have any questions?,0,0
859,0,Yes I have two questions is the phone unlocked and are you willing to negotiate on the price?,5,4
860,0,"The phone is locked to Sprint and we can negotiate, if needed. What would you like to pay?",0,0
861,0,"I was hoping to get the phone for 20, how does that sound?",4,4
862,0,That's pretty low. Would you be willing to pay $40?,4,4
863,0,"I would come up to that price if you threw in some perks, maybe some freebies or a protection plan.",6,6
864,0,I can throw in a 1 year warranty and even drop the price to $38. Would that work?,6,6
865,0,How about $38 and we meet at a location closer to me? Deal?,6,4
866,0,Hello,0,0
867,0,Hi. Do you have any questions about the listing?,0,0
868,0,Does the listing include a washer and dryer?,5,5
869,0,"Yes, we do have washer and dryer hook ups. Any other questions?",0,0
870,0,Is the listing carpeted?,5,5
871,0,"Yes, most rooms are carpeted but there are some rooms such as the living room that have hardwood floors.",0,0
872,0,"Do the garage doors include an opener, or are they manual?",5,5
873,0,The garage doors are automatic. Are you still interested?,0,0
874,0,Would you be willing to throw in a free washer and dryer?,6,6
875,0,"Yes, of course. Would you buy for $2200?",0,4
876,0,"Considering the value of the free appliances, yes, I would.",0,0
877,0,how long have you had them?,5,5
878,0,Not long at all  - they are in mint condition!,0,0
879,0,do you have the original box?,5,5
880,0,I have all of the original packing supplies - I am moving and just won't need them which is why I selling them at such steal.,0,0
881,0,Will you take $87 for them?,4,4
882,0,"I appreciate the  offer, but I can't sell for less than 170 ( they cost me 295!)",3,4
883,0,"But they're used so $170 is a little too high. Taking into consideration the fact that they're used, I think $100 sounds fair enough",2,2
884,0,"I've gt some other folks interested, so if you can't do 170 I understand completely. I'll do it for 160 though if you want to pull the trigger now",6,6
885,0,I can pay you $120 cash right now but that's my final offer,3,3
886,0,I'll do 150 and we can just end this now and move on,4,6
887,0,150 works,0,0
888,0,hello,0,0
889,0,"Hi, how are you doing today?",0,0
890,0,"im doing well, lets talk about this tv.",0,0
891,0,Alright great.  So do you need a large TV?,0,5
892,0,i do. im also on a budget. how much is this tv,5,5
893,0,"Great I am asking 575 for the TV, what is your budget like?",0,1
894,0,im looking at below 200 ideally,4,0
895,0,Whoa that's really low for a TV like this!  It's also brand new...,2,2
896,0,"i get it. but its also not a common brand. Ive had vizios before that broke. thats why im not willing to dish out more than 300 for it. for about 350, ill take it off your hands.",4,4
897,0,"Did you know that they also come with the manufacturer warranty and guarantee?  This is possible because I still have the receipt, can you pay 450?",6,6
898,0,"with warranty, id give about 385.",6,6
899,0,"How about 400 because I payed almost 600 for this tv?  You won't find a better deal anywhere else, what do you say friend?",4,7
900,0,ill pay 390 and ill pick it up.,6,6
901,0,Okay but I get to keep the warranty! ;P,6,0
902,0,done.,0,0
903,0,"Hi, how old is this piano?",5,5
904,0,It is about a year old. It's in great shape!,0,0
905,0,Is there any scratches on it? How often was it used?,1,1
906,0,There are no scratches. it was kept covered. It has only been used a few times.,0,0
907,0,Was this used by an adult or a child?,5,5
908,0,It was supposed to be for a child but she decided to take up the saxaphone instead so it has been mostly stored away.,0,0
909,0,I can do $275 for it.,4,4
910,0,It comes with a lot of extras so I would like at least 300 for it.,4,4
911,0,Okay would you deliver it for that price?,6,6
912,0,"Yes, if you live close by, that would not be a problem.",6,0
913,0,"Okay, you got a deal",0,0
914,0,great!,0,0
915,0,Hi I am interested in your bike is it still available?,0,0
916,0,"Yes, it is. I am asking 100 for it.",0,0
917,0,Could you tell me what kind of shape it is in?  Is there anything wrong with it?,1,5
918,0,"Some normal wear and tear, but in good condition and ready to ride.",0,0
919,0,Would you be able to take $75 for it today?,4,4
920,0,I was hoping to get a bit more out of it so that I can buy a new one. Can we do 85?,4,6
921,0,Well if I do $85 can you possibly deliver?  It is a suprise for my husband and it would be great if I had it here when he gets home from work.,6,6
922,0,"Sure, I would be happy to deliver it to you for 85.",0,0
923,0,Thank you,0,0
924,0,Thank you.,0,0
925,0,hello. I am interested in your car. Could you tell me a little more about it?,0,5
926,0,It's a nice reliable old Honda. It comes with a sweet Pioneer sound system.,0,0
927,0,What are the miles? And is the inspection up to date?,1,5
928,0,"It's 153k miles. As for inspection, I can't guarantee anything. It runs great though. Used cars are buy at own risk.",0,0
