,Turn,Speaker,Text,True,Pred
316,9,1,Have a great day!,Not-a-strategy,Information Inquiry-Contesting
317,0,1,hi,Not-a-strategy,Information Inquiry-Contesting
318,1,1,good how about you?,Not-a-strategy,Information Inquiry-Contesting
319,2,1,"i have not, can you tell me more?",Hesitance-Hesitance,Information Inquiry-Contesting
320,3,1,"definitely, have you donated to them?",Not-a-strategy,Information Inquiry-Contesting
321,4,1,yes i do,Not-a-strategy,Information Inquiry-Contesting
322,5,1,yes i have.,Not-a-strategy,Information Inquiry-Contesting
323,5,1,a few times,Not-a-strategy,Information Inquiry-Contesting
324,6,1,sure would love to,Not-a-strategy,Information Inquiry-Contesting
325,7,1,let's do 1,Not-a-strategy,Information Inquiry-Contesting
326,8,1,i do not,Not-a-strategy,Information Inquiry-Contesting
327,9,1,great you too,Not-a-strategy,Information Inquiry-Contesting
328,0,1,Fine and you?,Not-a-strategy,Information Inquiry-Contesting
329,1,1,"Good, so what's up?",Not-a-strategy,Information Inquiry-Contesting
330,2,1,"Yea, ive came across it a few times on different internet ads.",Not-a-strategy,Information Inquiry-Contesting
331,3,1,"No, I haven't",Not-a-strategy,Information Inquiry-Contesting
332,4,1,"Tell me a little about it, because I heard of it but don't know where the money goes?",Hesitance-Hesitance,Information Inquiry-Contesting
333,5,1,What developing companies?,Hesitance-Hesitance,Information Inquiry-Contesting
334,6,1,"Ok, how about $0.30?",Not-a-strategy,Information Inquiry-Contesting
335,7,1,Ill donate $0.30.,Not-a-strategy,Information Inquiry-Contesting
336,8,1,Ok sounds cool,Not-a-strategy,Information Inquiry-Contesting
337,9,1,Cool no problem,Not-a-strategy,Information Inquiry-Contesting
338,0,1,"No, I don't believe I have.",Not-a-strategy,Information Inquiry-Contesting
339,0,1,What are their goals?,Hesitance-Hesitance,Information Inquiry-Contesting
340,1,1,That sounds like an amazing charity.,Not-a-strategy,Information Inquiry-Contesting
341,1,1,That is something I could really get behind.,Not-a-strategy,Information Inquiry-Contesting
342,2,1,"Yeah, I donate here and there.",Not-a-strategy,Information Inquiry-Contesting
343,2,1,If I'm in the right place at the right time or am given an opportunity.,Not-a-strategy,Information Inquiry-Contesting
344,3,1,Where does the other percentage of donations go?,Hesitance-Hesitance,Information Inquiry-Contesting
345,3,1,I would possibly be interested!,Not-a-strategy,Information Inquiry-Contesting
346,4,1,What areas of the world do they cover?,Hesitance-Hesitance,Information Inquiry-Contesting
347,4,1,"Is it an international charity, or exclusive to the US or another country?",Hesitance-Hesitance,Information Inquiry-Contesting
348,5,1,What is the average donation amount that most donors contribute at one time?,Hesitance-Hesitance,Information Inquiry-Contesting
349,6,1,I would be willing to at least donate a portion of my earnings to help this charity.,Not-a-strategy,Information Inquiry-Contesting
350,7,1,I could do that.,Not-a-strategy,Information Inquiry-Contesting
351,7,1,30 cents for the children is okay with me!,Not-a-strategy,Information Inquiry-Contesting
352,8,1,I don't think so.,Not-a-strategy,Information Inquiry-Contesting
353,8,1,Thank you for taking the time to introduce me to this charity!,Not-a-strategy,Information Inquiry-Contesting
354,8,1,Do I need to do anything else to make sure I get the money donated?,Not-a-strategy,Information Inquiry-Contesting
355,9,1,Thank you!,Not-a-strategy,Information Inquiry-Contesting
356,0,1,Yes I have 2,Not-a-strategy,Information Inquiry-Contesting
357,1,1,"Not exactly, but I'm sure it's thousands",Not-a-strategy,Information Inquiry-Contesting
358,2,1,That sounds like a worthwhile cause,Not-a-strategy,Information Inquiry-Contesting
359,3,1,"Yes, very often",Not-a-strategy,Information Inquiry-Contesting
360,4,1,I will too.,Not-a-strategy,Information Inquiry-Contesting
361,4,1,Also to abused women.,Not-a-strategy,Information Inquiry-Contesting
362,5,1,85 cents to 1.35 around here,Not-a-strategy,Information Inquiry-Contesting
363,6,1,That sounds perfect,Not-a-strategy,Information Inquiry-Contesting
364,7,1,Nope.,Not-a-strategy,Information Inquiry-Contesting
365,7,1,Not even a little!,Not-a-strategy,Information Inquiry-Contesting
366,8,1,"Not really, I just try to be helpful",Not-a-strategy,Information Inquiry-Contesting
367,9,1,I believe in that,Not-a-strategy,Information Inquiry-Contesting
368,0,1,Yes I have.,Not-a-strategy,Information Inquiry-Contesting
369,0,1,It is a wonderful charity.,Not-a-strategy,Information Inquiry-Contesting
370,1,1,That is amazing.,Not-a-strategy,Information Inquiry-Contesting
371,1,1,Tell me more.,Not-a-strategy,Information Inquiry-Contesting
372,2,1,I would like to help.,Not-a-strategy,Information Inquiry-Contesting
373,2,1,What would you consider an acceptable contribution?,Not-a-strategy,Information Inquiry-Contesting
374,3,1,I think I can definitely afford $1 a day.,Not-a-strategy,Information Inquiry-Contesting
375,4,1,Where do I sign up?,Not-a-strategy,Information Inquiry-Contesting
376,5,1,"Yes, I would like to hear more.",Not-a-strategy,Information Inquiry-Contesting
377,5,1,I love helping where I can.,Not-a-strategy,Information Inquiry-Contesting
378,5,1,Those less fortunate deserve better.,Not-a-strategy,Information Inquiry-Contesting
379,6,1,Do you donate to this cause as well?,Not-a-strategy,Information Inquiry-Contesting
380,6,1,"If so, how much do you give?",Not-a-strategy,Information Inquiry-Contesting
381,7,1,I think you are a wonderful person.,Not-a-strategy,Information Inquiry-Contesting
382,7,1,Thank you so much for telling me about this.,Not-a-strategy,Information Inquiry-Contesting
383,8,1,"I will give a dollar a day, I'm sure I won't even notice the money missing and I'll know that I am helping out.",Not-a-strategy,Information Inquiry-Contesting
384,9,1,Thank you for the lovely chat and educational information.,Not-a-strategy,Information Inquiry-Contesting
385,9,1,You've been great.,Not-a-strategy,Information Inquiry-Contesting
386,0,1,no,Not-a-strategy,Information Inquiry-Contesting
387,1,1,That sounds extremely awesome.,Not-a-strategy,Information Inquiry-Contesting
388,2,1,Congratulations to them.,Not-a-strategy,Information Inquiry-Contesting
389,3,1,That's good because hurricanes have devastating effects.,Not-a-strategy,Information Inquiry-Contesting
390,4,1,I think I'm ok.,Self Pity-Empowement,Information Inquiry-Contesting
391,5,1,"you're welcome, that was fun",Not-a-strategy,Information Inquiry-Contesting
392,6,1,It does.,Not-a-strategy,Information Inquiry-Contesting
393,6,1,I think the charity sounds pretty good.,Not-a-strategy,Information Inquiry-Contesting
394,7,1,Its all good bud.,Not-a-strategy,Information Inquiry-Contesting
395,7,1,Switching tasks all the time can be very difficult.,Not-a-strategy,Information Inquiry-Contesting
396,8,1,Not very much of a life.,Not-a-strategy,Information Inquiry-Contesting
397,8,1,Maybe we will get a dollar.,Not-a-strategy,Information Inquiry-Contesting
398,8,1,lol,Not-a-strategy,Information Inquiry-Contesting
399,9,1,same to you and good night,Not-a-strategy,Information Inquiry-Contesting
400,0,1,"I think, biut not sure.",Not-a-strategy,Information Inquiry-Contesting
401,0,1,Tell me more.,Not-a-strategy,Information Inquiry-Contesting
402,1,1,That is such a great cause,Not-a-strategy,Information Inquiry-Contesting
403,2,1,"Well, I already donae to other charities so I'm not sure.",Self Assertion-Empowerment,Information Inquiry-Contesting
404,3,1,"Ok, I will do 5 cents of my task money.",Not-a-strategy,Information Inquiry-Contesting
405,4,1,No problem.,Not-a-strategy,Information Inquiry-Contesting
406,4,1,"i know it's not much, but wanted to do something.",Not-a-strategy,Information Inquiry-Contesting
407,5,1,"I hope so, maybe I can do more in the future.",Not-a-strategy,Information Inquiry-Contesting
408,6,1,I would love to do that.,Not-a-strategy,Information Inquiry-Contesting
409,6,1,"Then in the future, I can donate more.",Not-a-strategy,Information Inquiry-Contesting
410,7,1,That would defintely interest me.,Not-a-strategy,Information Inquiry-Contesting
411,7,1,The thought of that is very exciting.,Not-a-strategy,Information Inquiry-Contesting
412,8,1,"Man, the site sounds good.",Not-a-strategy,Information Inquiry-Contesting
413,8,1,I may want to volunteer my time as well instead of just money.,Not-a-strategy,Information Inquiry-Contesting
414,9,1,"Ok, well thank you for your time and telling me about this wonderful organization.",Not-a-strategy,Information Inquiry-Contesting
415,0,1,Yes I do.,Not-a-strategy,Information Inquiry-Contesting
416,0,1,I find it very fulfilling to give back,Not-a-strategy,Information Inquiry-Contesting
417,1,1,It is very scary to think about.,Not-a-strategy,Information Inquiry-Contesting
418,1,1,"Not only are they ravaged by the volcano, now a hurricane.",Not-a-strategy,Information Inquiry-Contesting
419,2,1,I am curious what we can do to help.,Not-a-strategy,Information Inquiry-Contesting
420,3,1,Do you know anything about how they are helping the children?,Hesitance-Hesitance,Information Inquiry-Contesting
421,4,1,"That's really awesome, are they more in need of supplies or monetary donations?",Hesitance-Hesitance,Information Inquiry-Contesting
422,5,1,Do they have a donation tier level?,Hesitance-Hesitance,Information Inquiry-Contesting
423,5,1,I want to help out as much as I can.,Not-a-strategy,Information Inquiry-Contesting
424,6,1,Really?,Not-a-strategy,Information Inquiry-Contesting
425,6,1,What forms of payments are accepted?/,Hesitance-Hesitance,Information Inquiry-Contesting
426,7,1,That is nice.,Not-a-strategy,Information Inquiry-Contesting
427,7,1,But I would like to give more than a measly $2.,Not-a-strategy,Information Inquiry-Contesting
428,7,1,Is there another way to donate?/,Not-a-strategy,Information Inquiry-Contesting
429,8,1,I would like to keep the payment for this HIT.,Self Pity-Empowement,Information Inquiry-Contesting
430,8,1,This goes into a different fund.,Self Pity-Empowement,Information Inquiry-Contesting
431,8,1,But I would like to be able $150 to this charity.,Not-a-strategy,Information Inquiry-Contesting
432,9,1,I can donate the .30 base payment but I am still very curious on donating outside the HIT.,Not-a-strategy,Information Inquiry-Contesting
433,0,1,Certainly as long as I know the donation will help the children,Not-a-strategy,Information Inquiry-Contesting
434,1,1,I would certainly be willing to donate then,Not-a-strategy,Information Inquiry-Contesting
435,2,1,I would be willing to donate $200,Not-a-strategy,Information Inquiry-Contesting
436,3,1,I would certainly increase my donation if it would be matched since the majority of it is going directly to the children,Not-a-strategy,Information Inquiry-Contesting
437,4,1,Yes you can count on my donation,Not-a-strategy,Information Inquiry-Contesting
438,5,1,Thank you Glad I was able to helpthis organization with my donation,Not-a-strategy,Information Inquiry-Contesting
439,6,1,I could certainly ask some of my coworkers and tell them about the match if they donate at least $500 and tell them what a worthy cause it is.,Not-a-strategy,Information Inquiry-Contesting
440,7,1,We really dont have a big office so I dont think an office pool would get very much in donations,Not-a-strategy,Information Inquiry-Contesting
441,8,1,Alright I will ask my co-workers,Not-a-strategy,Information Inquiry-Contesting
442,9,1,Glad I was in a position where I was able to help,Not-a-strategy,Information Inquiry-Contesting
443,0,1,"I'm good, how are you doing?",Not-a-strategy,Information Inquiry-Contesting
444,1,1,Yes!,Not-a-strategy,Information Inquiry-Contesting
445,1,1,I work with children who have terminal illnesses.,Not-a-strategy,Information Inquiry-Contesting
446,1,1,What charity are you involved in?,Not-a-strategy,Information Inquiry-Contesting
447,2,1,Amazing!,Not-a-strategy,Information Inquiry-Contesting
448,2,1,Working with kids is the best.,Not-a-strategy,Information Inquiry-Contesting
449,2,1,What do you do for Save the Children?,Not-a-strategy,Information Inquiry-Contesting
450,3,1,That's so important.,Not-a-strategy,Information Inquiry-Contesting
451,3,1,How do you raise donations?,Not-a-strategy,Information Inquiry-Contesting
452,4,1,"Yes I do, but I'm happy to donate to yours as well!",Not-a-strategy,Information Inquiry-Contesting
453,5,1,"Yes, I would be happy to!",Not-a-strategy,Information Inquiry-Contesting
454,6,1,"No, I can do it.",Not-a-strategy,Information Inquiry-Contesting
455,7,1,$1.50 sounds good then.,Not-a-strategy,Information Inquiry-Contesting
456,8,1,I can do $2.00!,Not-a-strategy,Information Inquiry-Contesting
457,8,1,Happy to help.,Not-a-strategy,Information Inquiry-Contesting
458,9,1,Nope.,Not-a-strategy,Information Inquiry-Contesting
459,9,1,Thank you!,Not-a-strategy,Information Inquiry-Contesting
460,0,1,I guess that is true.,Not-a-strategy,Information Inquiry-Contesting
461,0,1,I have never thought about destiny being determined by where you are born though.,Not-a-strategy,Information Inquiry-Contesting
462,1,1,That really is terrible to think about.,Not-a-strategy,Information Inquiry-Contesting
463,1,1,We are pretty lucky to have been born in the United States.,Not-a-strategy,Information Inquiry-Contesting
464,2,1,I don't really remember much about it but I know the basics,Not-a-strategy,Information Inquiry-Contesting
465,3,1,Is this a legit charity?,Personal Choice-Empowerment,Information Inquiry-Contesting
466,3,1,Do you have personal experience?,Not-a-strategy,Information Inquiry-Contesting
467,4,1,That sounds important.,Not-a-strategy,Information Inquiry-Contesting
468,4,1,How much of a donation are you looking for?,Not-a-strategy,Information Inquiry-Contesting
469,5,1,That seems reasonable.,Not-a-strategy,Information Inquiry-Contesting
470,5,1,Yes I would like to make a donation.,Not-a-strategy,Information Inquiry-Contesting
471,6,1,I can $1 today,Not-a-strategy,Information Inquiry-Contesting
472,7,1,No problem!,Not-a-strategy,Information Inquiry-Contesting
473,7,1,I wish I could do more.,Not-a-strategy,Information Inquiry-Contesting
474,8,1,That is a good idea.,Not-a-strategy,Information Inquiry-Contesting
475,8,1,I will also tell others about this charity.,Not-a-strategy,Information Inquiry-Contesting
476,9,1,Thank you!,Not-a-strategy,Information Inquiry-Contesting
477,9,1,You too,Not-a-strategy,Information Inquiry-Contesting
478,0,1,Hello!,Not-a-strategy,Information Inquiry-Contesting
479,1,1,"No, I didn't see anything.",Not-a-strategy,Information Inquiry-Contesting
480,1,1,I'm a little familiar with the charity though.,Not-a-strategy,Information Inquiry-Contesting
481,2,1,That's good to know that almost 90 percent of all donations go directly to help children.,Not-a-strategy,Information Inquiry-Contesting
482,2,1,We know it's a problem not just in the United States.,Not-a-strategy,Information Inquiry-Contesting
483,3,1,I most likely will.,Not-a-strategy,Information Inquiry-Contesting
484,3,1,"I would like to read some more information, probably on their website, then donate from there.",Source Derogation-Contesting,Information Inquiry-Contesting
485,3,1,How do they help children in other parts of the world?,Hesitance-Hesitance,Information Inquiry-Contesting
486,4,1,That would be alright.,Not-a-strategy,Information Inquiry-Contesting
487,4,1,"Yes, I would like to donate at least one dollar to help Save the Children.",Not-a-strategy,Information Inquiry-Contesting
488,5,1,I've heard on the news that many children around the world are with their families trying to escape wars.,Not-a-strategy,Information Inquiry-Contesting
489,5,1,I'm sure Save the Children helps them?,Not-a-strategy,Information Inquiry-Contesting
490,6,1,"Yes, I agree.",Not-a-strategy,Information Inquiry-Contesting
491,6,1,It's difficult to watch the horrible things these children are going through.,Not-a-strategy,Information Inquiry-Contesting
492,6,1,Our children and grandchildren are so blessed.,Not-a-strategy,Information Inquiry-Contesting
493,7,1,"So, Save the Children has somehow eliminated a high overhead cost.",Not-a-strategy,Information Inquiry-Contesting
494,7,1,Good for them.,Not-a-strategy,Information Inquiry-Contesting
495,7,1,"I wish other charities would follow, especially local ones.",Not-a-strategy,Information Inquiry-Contesting
496,8,1,Ok.,Not-a-strategy,Information Inquiry-Contesting
497,8,1,"I'm ready to donate, tell me how!",Not-a-strategy,Information Inquiry-Contesting
498,9,1,No problem.,Not-a-strategy,Information Inquiry-Contesting
499,9,1,I'm always about children.,Not-a-strategy,Information Inquiry-Contesting
500,9,1,"I agree, this is a good cause.",Not-a-strategy,Information Inquiry-Contesting
501,9,1,It was great chatting with you.,Not-a-strategy,Information Inquiry-Contesting
502,9,1,Have a great weekend!,Not-a-strategy,Information Inquiry-Contesting
503,0,1,I'm afraid I don't know anything about Save the Children.,Not-a-strategy,Information Inquiry-Contesting
504,1,1,"Oh, that's great!",Not-a-strategy,Information Inquiry-Contesting
505,1,1,What sort of assistance do they offer specifically?,Hesitance-Hesitance,Information Inquiry-Contesting
506,2,1,"Wow, they really help people all around the world.",Not-a-strategy,Information Inquiry-Contesting
507,2,1,Are you at all associated with Save the Children?,Counter Argumentation-Contesting,Information Inquiry-Contesting
508,3,1,"Oh, really?",Not-a-strategy,Information Inquiry-Contesting
509,3,1,What's the best way to get involved in your opinion?,Not-a-strategy,Information Inquiry-Contesting
510,4,1,Do you know where I can go to donate?,Not-a-strategy,Information Inquiry-Contesting
511,5,1,That'd be fantastic!,Not-a-strategy,Information Inquiry-Contesting
512,5,1,Do you know where Save the Children mainly operates out of?,Hesitance-Hesitance,Information Inquiry-Contesting
513,6,1,They actually have an office near me then.,Not-a-strategy,Information Inquiry-Contesting
514,6,1,I'd love to visit one of their facilities.,Not-a-strategy,Information Inquiry-Contesting
515,7,1,"Oh, that's unfortunate, but I'll definitely check out all the information on their website.",Source Derogation-Contesting,Information Inquiry-Contesting
516,8,1,I would definitely like to make a donation!,Not-a-strategy,Information Inquiry-Contesting
517,9,1,I'll gladly give all of my payment.,Not-a-strategy,Information Inquiry-Contesting
518,0,1,Hello,Not-a-strategy,Information Inquiry-Contesting
519,1,1,"Nope, what do you recommend?",Not-a-strategy,Information Inquiry-Contesting
520,2,1,What's Save the Children all about?,Hesitance-Hesitance,Information Inquiry-Contesting
521,3,1,Do they provide for the millions of hungry kids here in the USA?,Hesitance-Hesitance,Information Inquiry-Contesting
522,4,1,"Yeah, i think an American charity should focus on America too",Self Assertion-Empowerment,Information Inquiry-Contesting
523,5,1,That would work best for me.,Not-a-strategy,Information Inquiry-Contesting
524,5,1,That way i know where my money is going.,Not-a-strategy,Information Inquiry-Contesting
525,5,1,Is there a minimum to donate?,Not-a-strategy,Information Inquiry-Contesting
526,6,1,That's great!,Not-a-strategy,Information Inquiry-Contesting
527,6,1,Is there a website where i can donate?,Hesitance-Hesitance,Information Inquiry-Contesting
528,7,1,What is the easier way?,Not-a-strategy,Information Inquiry-Contesting
529,8,1,"That's interesting and sounds good, right?",Not-a-strategy,Information Inquiry-Contesting
530,9,1,I think i will make a donation of $2,Not-a-strategy,Information Inquiry-Contesting
531,9,1,That's wonderful!,Not-a-strategy,Information Inquiry-Contesting
532,9,1,"I think I'm getting eager to see what happens next with the research and the charity, so I'm about to move on.",Not-a-strategy,Information Inquiry-Contesting
533,9,1,It was great chatting with you.,Not-a-strategy,Information Inquiry-Contesting
534,9,1,And thanks for helping!,Not-a-strategy,Information Inquiry-Contesting
535,0,1,I do not want to donate any of my reward for this hit.,Self Pity-Empowement,Information Inquiry-Contesting
536,0,1,I make donations to charity regularly but not from jobs that I do.,Self Assertion-Empowerment,Information Inquiry-Contesting
537,1,1,I know that it is a good organization and I support them.,Not-a-strategy,Information Inquiry-Contesting
538,1,1,However I am not getting a reward from this hit.,Not-a-strategy,Information Inquiry-Contesting
539,1,1,I am spending my time completing it so I am being paid for a job.,Information Inquiry-Contesting,Information Inquiry-Contesting
540,1,1,I want the money to do with as I choose.,Self Assertion-Empowerment,Information Inquiry-Contesting
541,2,1,I still do not want to make a donation from this money.,Self Pity-Empowement,Information Inquiry-Contesting
542,3,1,Yes I do think that they do.,Not-a-strategy,Information Inquiry-Contesting
543,4,1,I do not want to make a donation today.,Self Pity-Empowement,Information Inquiry-Contesting
544,5,1,I am not going to waste the reward.,Self Pity-Empowement,Information Inquiry-Contesting
545,5,1,I use it for things that my family needs.,Information Inquiry-Contesting,Information Inquiry-Contesting
546,6,1,We work for everything that we have.,Information Inquiry-Contesting,Information Inquiry-Contesting
547,6,1,Nothing is just given to us soooo I am not going to give away something that I work for unless I want to do so.,Information Inquiry-Contesting,Information Inquiry-Contesting
548,7,1,It still does not change the fact that I am not going to make a donation with this money.,Self Pity-Empowement,Information Inquiry-Contesting
549,8,1,I understand this and have supported Unbound a similar charity for years.,Self Assertion-Empowerment,Information Inquiry-Contesting
550,8,1,Since I already donate to a charity like this I am not making a donation.,Self Assertion-Empowerment,Information Inquiry-Contesting
551,9,1,I will not donate anything $0.,Self Pity-Empowement,Information Inquiry-Contesting
552,0,1,Great what about you?,Not-a-strategy,Information Inquiry-Contesting
553,0,1,Do you donate to children's charities often?,Not-a-strategy,Information Inquiry-Contesting
554,1,1,I have donated to them in the past.,Not-a-strategy,Information Inquiry-Contesting
555,1,1,Do you donate through MTurk only?,Not-a-strategy,Information Inquiry-Contesting
556,2,1,"I would, I usually donate some portion of my winnings when it's a children's charity.",Not-a-strategy,Information Inquiry-Contesting
557,2,1,They are the most vulnerable in society.,Not-a-strategy,Information Inquiry-Contesting
558,3,1,"I know, it's also so sad the the more nutricious foods are always the most expensive.",Not-a-strategy,Information Inquiry-Contesting
559,3,1,I donate to the NYC Food bank also.,Not-a-strategy,Information Inquiry-Contesting
560,3,1,They help a lot of city kids.,Not-a-strategy,Information Inquiry-Contesting
561,4,1,How much to you plan on donating today considering that we may get a bonus?,Not-a-strategy,Information Inquiry-Contesting
562,5,1,I usually donate like I would in real life...,Not-a-strategy,Information Inquiry-Contesting
563,5,1,like a quarter here and a quarter there.,Not-a-strategy,Information Inquiry-Contesting
564,6,1,"Yes, and it all adds up at the end of the month especially when you're also struggling to make ends meet.",Not-a-strategy,Information Inquiry-Contesting
565,7,1,"Definitely, I will donate my $0.30.",Not-a-strategy,Information Inquiry-Contesting
566,7,1,What about you?,Not-a-strategy,Information Inquiry-Contesting
567,8,1,"Oh, mine just says ""children\'s charity"" but does not mention any specifics.",Not-a-strategy,Information Inquiry-Contesting
568,8,1,Either way its cool.,Not-a-strategy,Information Inquiry-Contesting
569,9,1,"Nope, mine doesn't maybe that was the point, to see if I would donate to just any charity. Still I always hope the money actually gets to them.",Not-a-strategy,Information Inquiry-Contesting
570,0,1,How exactly does it support children in developing countries?,Hesitance-Hesitance,Information Inquiry-Contesting
571,1,1,What are the donations used for?,Hesitance-Hesitance,Information Inquiry-Contesting
572,2,1,"These are good things to donate for, but I still don't know exactly how my, or anyone's donations are used directly.",Hesitance-Hesitance,Information Inquiry-Contesting
573,3,1,"Ok. Utilizing the resources from the research team, what are some challenges for children's education in developing countries?",Hesitance-Hesitance,Information Inquiry-Contesting
574,4,1,Have you ever made a donation to Save the Children or another charity?,Counter Argumentation-Contesting,Information Inquiry-Contesting
575,5,1,What are you primary motivations for making the donations?,Not-a-strategy,Information Inquiry-Contesting
576,6,1,How many total children has the charity helped since it began?,Hesitance-Hesitance,Information Inquiry-Contesting
577,7,1,"I love children and think it's incredibly important to help ensure they are educated, in safe conditions and are healthy.",Not-a-strategy,Information Inquiry-Contesting
578,7,1,Save the Children has not convinced me they can work towards accomplishing those tasks.,Personal Choice-Empowerment,Information Inquiry-Contesting
579,8,1,"I'd like to try and donate at regular intervals, like every month.",Not-a-strategy,Information Inquiry-Contesting
580,8,1,What would donating like that help inform me on the charity?,Not-a-strategy,Information Inquiry-Contesting
581,9,1,I understand.,Not-a-strategy,Information Inquiry-Contesting
582,9,1,"However, I think I'll opt for a one time 0.05 donation instead.",Not-a-strategy,Information Inquiry-Contesting
583,0,1,"Hello, I am doing good, alright lets get started!",Not-a-strategy,Information Inquiry-Contesting
584,1,1,"I don't currently, I have donated to an animal shelter a few months ago however.",Not-a-strategy,Information Inquiry-Contesting
585,2,1,"Yeah, I like the name, I am curious about it, I would like to know some morea about it.",Not-a-strategy,Information Inquiry-Contesting
586,3,1,"Oh, that sounds like a really good charity to donate to!",Not-a-strategy,Information Inquiry-Contesting
587,4,1,"Yeah, I am thinking about donating half of my payment.",Not-a-strategy,Information Inquiry-Contesting
588,5,1,"I think I will donate $1, it only seems fair.",Not-a-strategy,Information Inquiry-Contesting
589,6,1,"That sounds good with me, however now I am thinking perhaps I should donate more, what do you think?",Not-a-strategy,Information Inquiry-Contesting
590,7,1,"Oh, thanks for the website, I am sure that it has a lot of information that I could use to learn more about it.",Not-a-strategy,Information Inquiry-Contesting
591,8,1,This sounds really good!,Not-a-strategy,Information Inquiry-Contesting
592,8,1,"I really like how groups of people come together to make up these organizations, it so nice to see them helping people, in this case children.",Not-a-strategy,Information Inquiry-Contesting
593,9,1,"Alright, I will donate $1.25, it seems reasonable.",Not-a-strategy,Information Inquiry-Contesting
594,0,1,Good morning.,Not-a-strategy,Information Inquiry-Contesting
595,1,1,Yes.,Not-a-strategy,Information Inquiry-Contesting
596,1,1,I have but I can't say I am very familiar with what they do.,Not-a-strategy,Information Inquiry-Contesting
597,2,1,That sounds right from what I know.,Not-a-strategy,Information Inquiry-Contesting
598,3,1,That sounds like a very worthy cause.,Not-a-strategy,Information Inquiry-Contesting
599,4,1,Do you know how much of the donations actually make it to children and how much is used for administrative costs?,Hesitance-Hesitance,Information Inquiry-Contesting
600,5,1,Thank you.,Not-a-strategy,Information Inquiry-Contesting
601,5,1,That is good information.,Not-a-strategy,Information Inquiry-Contesting
602,6,1,Sure.,Not-a-strategy,Information Inquiry-Contesting
603,6,1,That would be fine with me.,Not-a-strategy,Information Inquiry-Contesting
604,7,1,"Well, most people suck.",Counter Argumentation-Contesting,Information Inquiry-Contesting
605,7,1,Sad but true.,Not-a-strategy,Information Inquiry-Contesting
606,8,1,Glad to help.,Not-a-strategy,Information Inquiry-Contesting
607,8,1,I wish I could do more.,Not-a-strategy,Information Inquiry-Contesting
608,8,1,Doing MTurk to get my student loans paid off so that I can be more generous as a whole.,Information Inquiry-Contesting,Information Inquiry-Contesting
609,9,1,Have a great day.,Not-a-strategy,Information Inquiry-Contesting
610,0,1,yes i am are you?,Not-a-strategy,Information Inquiry-Contesting
611,1,1,no can you tell me a little about it,Hesitance-Hesitance,Information Inquiry-Contesting
612,2,1,that sounds great.,Not-a-strategy,Information Inquiry-Contesting
613,2,1,i feel like i need to do something like that,Not-a-strategy,Information Inquiry-Contesting
614,3,1,how can i help them?,Not-a-strategy,Information Inquiry-Contesting
615,4,1,how long have you been donating for?,Counter Argumentation-Contesting,Information Inquiry-Contesting
616,5,1,what other organizations?,Counter Argumentation-Contesting,Information Inquiry-Contesting
617,5,1,i donate sometimes.,Not-a-strategy,Information Inquiry-Contesting
618,6,1,"i need a little more information, if thats not too much to ask?",Hesitance-Hesitance,Information Inquiry-Contesting
619,7,1,what exactly does the charity do for children?,Hesitance-Hesitance,Information Inquiry-Contesting
620,8,1,how much can i donate?,Not-a-strategy,Information Inquiry-Contesting
621,9,1,is 20 dollars okay?,Not-a-strategy,Information Inquiry-Contesting
622,10,1,yes i am,Not-a-strategy,Information Inquiry-Contesting
623,0,1,I believe that childrens charity is very much needed in society.,Not-a-strategy,Information Inquiry-Contesting
624,0,1,We see children going through difficult times including things like cancer and several other illnesses that are life-threatening.,Not-a-strategy,Information Inquiry-Contesting
625,0,1,I do have a soft spot for children.,Not-a-strategy,Information Inquiry-Contesting
626,0,1,"As a parent of one, I woudn't want to see my child go through many of the hardships that children of very young age would go through.",Not-a-strategy,Information Inquiry-Contesting
627,0,1,I think it's crucial to tell whether these charities are in fact going towards children in need.,Not-a-strategy,Information Inquiry-Contesting
628,0,1,Parents who don't have the necessary financial support to provide their children with the care they need.,Not-a-strategy,Information Inquiry-Contesting
629,1,1,yes I have.,Not-a-strategy,Information Inquiry-Contesting
630,1,1,"In fact, I've recently did some research on this charity and found so many community events that help children in general.",Not-a-strategy,Information Inquiry-Contesting
631,1,1,Whether it'd be for back-to-school supplies or changing the lives of bright children.,Not-a-strategy,Information Inquiry-Contesting
632,1,1,One of the things that really touch my heart is preventing malnutrition.,Not-a-strategy,Information Inquiry-Contesting
633,1,1,"Millions of children die each year due to poor health and so having a nutrition program, ensure's that children will grow up healthy.",Not-a-strategy,Information Inquiry-Contesting
634,2,1,I believe it could be true.,Not-a-strategy,Information Inquiry-Contesting
635,2,1,"However, I think a lot of people would question whether these charities are legitimate.",Not-a-strategy,Information Inquiry-Contesting
636,2,1,One thing that people would look upon is proof of legitimacy.,Not-a-strategy,Information Inquiry-Contesting
637,2,1,"If they can see for themselves and or participate in some kind of a charity event, then they would want to contribute to this.",Not-a-strategy,Information Inquiry-Contesting
638,3,1,"Personally, transparency is especially vital.",Not-a-strategy,Information Inquiry-Contesting
639,3,1,"When you become so passionate about something like this, you would want the world to become more involved in this passion of yours.",Not-a-strategy,Information Inquiry-Contesting
640,3,1,"In turn, they would have an idea of the tribulations that others go through, as well as, becoming more sympathetic towards society in general.",Not-a-strategy,Information Inquiry-Contesting
641,3,1,If you have nothing to hide then this would not be a problem.,Not-a-strategy,Information Inquiry-Contesting
