,Turn,Speaker,Text,True,Pred
322,0,1,hello,Not-a-strategy,Information Inquiry-Contesting
323,1,1,it's going good so far this morning for me.,Not-a-strategy,Information Inquiry-Contesting
324,1,1,what about you?,Not-a-strategy,Information Inquiry-Contesting
325,2,1,haha.,Not-a-strategy,Information Inquiry-Contesting
326,2,1,do you live in the states ?,Not-a-strategy,Information Inquiry-Contesting
327,3,1,chicago.,Not-a-strategy,Information Inquiry-Contesting
328,3,1,so what is this about anyway?,Not-a-strategy,Information Inquiry-Contesting
329,3,1,it says a child's charity.,Not-a-strategy,Information Inquiry-Contesting
330,3,1,I am lost.,Not-a-strategy,Information Inquiry-Contesting
331,4,1,it would help to know what childrens charity as well with some information about it.,Hesitance-Hesitance,Information Inquiry-Contesting
332,4,1,usually thats how you persuade ppl to donate.,Hesitance-Hesitance,Information Inquiry-Contesting
333,4,1,show a pic of a kid etc.,Hesitance-Hesitance,Information Inquiry-Contesting
334,5,1,I do not wish to donate.,Self Pity-Empowement,Information Inquiry-Contesting
335,5,1,I've been given no info about the charity.,Counter Argumentation-Contesting,Information Inquiry-Contesting
336,6,1,"oh ok, who is they?",Hesitance-Hesitance,Information Inquiry-Contesting
337,6,1,what is the organization ?,Hesitance-Hesitance,Information Inquiry-Contesting
338,7,1,"no, I do not wish to donate at this time.",Self Pity-Empowement,Information Inquiry-Contesting
339,7,1,there are other charities I'd like to donate to over this one.,Counter Argumentation-Contesting,Information Inquiry-Contesting
340,7,1,I'm sorry.,Not-a-strategy,Information Inquiry-Contesting
341,7,1,I don't have a lot to work with either.,Counter Argumentation-Contesting,Information Inquiry-Contesting
342,8,1,I don't have much money for myself either which is why I consider this to be my part time job.,Information Inquiry-Contesting,Information Inquiry-Contesting
343,8,1,I already work full-time to make ends meet.,Information Inquiry-Contesting,Information Inquiry-Contesting
344,8,1,I'm sorry,Not-a-strategy,Information Inquiry-Contesting
345,9,1,that is very sad.,Not-a-strategy,Information Inquiry-Contesting
346,9,1,I'd like to look into this charity more before I donate as well.,Personal Choice-Empowerment,Information Inquiry-Contesting
347,9,1,I'd like to see how the money is dispersed in the company,Personal Choice-Empowerment,Information Inquiry-Contesting
348,0,1,I would definitely donate because I often donate to charities,Not-a-strategy,Information Inquiry-Contesting
349,1,1,This is a worthy organization because many children receive some benefits,Not-a-strategy,Information Inquiry-Contesting
350,2,1,I would donate $10 to this charity,Not-a-strategy,Information Inquiry-Contesting
351,3,1,ok great-who is the research team?,Not-a-strategy,Information Inquiry-Contesting
352,4,1,Ok-thanks-I will be waiting to hear from them,Not-a-strategy,Information Inquiry-Contesting
353,5,1,I have seen information about this organization before,Not-a-strategy,Information Inquiry-Contesting
354,6,1,"Yes, it is a worthy organization and I do believe that it helps in many substantial ways.",Not-a-strategy,Information Inquiry-Contesting
355,7,1,The donations to heal and help with health issues is very crucial,Not-a-strategy,Information Inquiry-Contesting
356,8,1,Yes- the war in Syria had traumatized many children,Not-a-strategy,Information Inquiry-Contesting
357,9,1,"yes, I think I have told about my donation and now waiting for the conversation to end.Thanks.",Not-a-strategy,Information Inquiry-Contesting
358,0,1,I am fine.,Not-a-strategy,Information Inquiry-Contesting
359,0,1,And you?,Not-a-strategy,Information Inquiry-Contesting
360,1,1,"I have, actually.",Not-a-strategy,Information Inquiry-Contesting
361,2,1,I'm often skeptical of big charities like that.,Self Assertion-Empowerment,Information Inquiry-Contesting
362,2,1,They sometimes don't put the money that is donated into the right projects.,Self Assertion-Empowerment,Information Inquiry-Contesting
363,3,1,I have just done some quick research and am inclined to donate when I have the opportunity.,Not-a-strategy,Information Inquiry-Contesting
364,3,1,"If a charity is doing good work to feed the hungry, I will give what I have to spare.",Not-a-strategy,Information Inquiry-Contesting
365,4,1,"I don't really have anything to give right now, but I will donate at another time when I have steady income.",Personal Choice-Empowerment,Information Inquiry-Contesting
366,5,1,I suppose not.,Not-a-strategy,Information Inquiry-Contesting
367,5,1,"I mean, a penny is nothing in the grand scheme of things.",Not-a-strategy,Information Inquiry-Contesting
368,5,1,"If I have a chance to donate when I'm a bit more financially stable, I will donate more.",Personal Choice-Empowerment,Information Inquiry-Contesting
369,5,1,"Right now, I think I can spare a penny. :)",Not-a-strategy,Information Inquiry-Contesting
370,6,1,Alright.,Not-a-strategy,Information Inquiry-Contesting
371,6,1,Will the penny be taken from my mturk account?,Not-a-strategy,Information Inquiry-Contesting
372,6,1,That would be the most convenient thing for me.,Not-a-strategy,Information Inquiry-Contesting
373,7,1,"Well, thank you for wishing me well.",Not-a-strategy,Information Inquiry-Contesting
374,7,1,"May your days be pleasant, as well.",Not-a-strategy,Information Inquiry-Contesting
375,8,1,Warm and rainy here.,Not-a-strategy,Information Inquiry-Contesting
376,9,1,"Hurricane season is upon us, so I'm keeping a really close eye on that.",Not-a-strategy,Information Inquiry-Contesting
377,0,1,I have!,Not-a-strategy,Information Inquiry-Contesting
378,0,1,I think it's a great chairty.,Not-a-strategy,Information Inquiry-Contesting
379,1,1,"I agree, how frequently do you donate?",Not-a-strategy,Information Inquiry-Contesting
380,2,1,"Similiar, I only donate when I have the money to spare.",Not-a-strategy,Information Inquiry-Contesting
381,3,1,"I'm not sure if I want to, but I can give a little.",Personal Choice-Empowerment,Information Inquiry-Contesting
382,4,1,I'll give 5 cents.,Not-a-strategy,Information Inquiry-Contesting
383,5,1,"Great, I'm glad we're helping a little.",Not-a-strategy,Information Inquiry-Contesting
384,6,1,"Agreed, which is probably what they want.",Not-a-strategy,Information Inquiry-Contesting
385,7,1,"oh yeah, absolutely!!",Not-a-strategy,Information Inquiry-Contesting
386,8,1,"At least you're doing some good, though.",Not-a-strategy,Information Inquiry-Contesting
387,9,1,Nice talking to you as well.,Not-a-strategy,Information Inquiry-Contesting
388,0,1,helping children without parents is the most altruistic thing we can do,Not-a-strategy,Information Inquiry-Contesting
389,1,1,"in my church we help people no matter their age, but children are special for us",Not-a-strategy,Information Inquiry-Contesting
390,2,1,"That's right, how do you help children?",Not-a-strategy,Information Inquiry-Contesting
391,3,1,"in one occasion trip to Latin America and there the situation is very sad, many children live in the street without anyone",Not-a-strategy,Information Inquiry-Contesting
392,4,1,On what foundation can I sponsor?,Hesitance-Hesitance,Information Inquiry-Contesting
393,5,1,"This is,URL??",Hesitance-Hesitance,Information Inquiry-Contesting
394,6,1,"yes, I will do it",Not-a-strategy,Information Inquiry-Contesting
395,7,1,What is my payment?,Not-a-strategy,Information Inquiry-Contesting
396,7,1,I want to donate everything,Not-a-strategy,Information Inquiry-Contesting
397,8,1,"you make me feel sad :( it hurts me to see the picture of the children, I want to donate everything",Not-a-strategy,Information Inquiry-Contesting
398,9,1,"That's right, thanks for showing me the page, I will help many children, today I want to sponsor 3",Not-a-strategy,Information Inquiry-Contesting
399,0,1,I have thought about it before.,Not-a-strategy,Information Inquiry-Contesting
400,0,1,I've been approached by people on the street.,Not-a-strategy,Information Inquiry-Contesting
401,1,1,Is the charity international?,Hesitance-Hesitance,Information Inquiry-Contesting
402,1,1,Or do they operate primarily in America?,Hesitance-Hesitance,Information Inquiry-Contesting
403,2,1,What is the purpose of the charity?,Hesitance-Hesitance,Information Inquiry-Contesting
404,3,1,That's really a great cause.,Not-a-strategy,Information Inquiry-Contesting
405,3,1,Unfortunately I don't have much money right now to help.,Information Inquiry-Contesting,Information Inquiry-Contesting
406,4,1,I don't know that I can donate a dollar.,Personal Choice-Empowerment,Information Inquiry-Contesting
407,4,1,I've been working really hard to save every dollar that I can to make sure I can pay my bills.,Information Inquiry-Contesting,Information Inquiry-Contesting
408,5,1,I don't know if I'd necessarily feel comfortable donating.,Personal Choice-Empowerment,Information Inquiry-Contesting
409,5,1,I feel like a lot of charities squander the money and don't actually use all the donations for what is promised.,Self Assertion-Empowerment,Information Inquiry-Contesting
410,6,1,Is there anyway that I can be guaranteed the money will go towards what is promised?,Hesitance-Hesitance,Information Inquiry-Contesting
411,7,1,Are there any other charities I can donate to?,Not-a-strategy,Information Inquiry-Contesting
412,7,1,Or is it just save the children?,Not-a-strategy,Information Inquiry-Contesting
413,8,1,Is there any way that I could donate less than a dollar?,Not-a-strategy,Information Inquiry-Contesting
414,8,1,"I don't want to donate a dollar, but would consider donating something less.",Not-a-strategy,Information Inquiry-Contesting
415,9,1,I would be willing to donate 5 cents today.,Not-a-strategy,Information Inquiry-Contesting
416,9,1,"I know it's not a lot, but it's all I'm willing to afford today.",Not-a-strategy,Information Inquiry-Contesting
417,0,1,Hello Mike I am Pete,Not-a-strategy,Information Inquiry-Contesting
418,1,1,My life is awesome and your?,Not-a-strategy,Information Inquiry-Contesting
419,2,1,What do you do for a living?,Not-a-strategy,Information Inquiry-Contesting
420,3,1,I have heard about it but I do not know wgat they do,Not-a-strategy,Information Inquiry-Contesting
421,4,1,Thats an awesome labor,Not-a-strategy,Information Inquiry-Contesting
422,5,1,I think children need help.,Not-a-strategy,Information Inquiry-Contesting
423,6,1,I will gladly .,Not-a-strategy,Information Inquiry-Contesting
424,7,1,You are welcome.,Not-a-strategy,Information Inquiry-Contesting
425,7,1,Children are the futere,Not-a-strategy,Information Inquiry-Contesting
426,8,1,I am from USA.,Not-a-strategy,Information Inquiry-Contesting
427,8,1,What about you?,Not-a-strategy,Information Inquiry-Contesting
428,9,1,Wow .,Not-a-strategy,Information Inquiry-Contesting
429,9,1,Does Save the children has the offices there?,Not-a-strategy,Information Inquiry-Contesting
430,0,1,hi,Not-a-strategy,Information Inquiry-Contesting
431,1,1,definitely I like to help in anyway that I can to help children and animals.,Not-a-strategy,Information Inquiry-Contesting
432,2,1,it depends.,Not-a-strategy,Information Inquiry-Contesting
433,2,1,I would like to donate about 0.50 to the charity,Not-a-strategy,Information Inquiry-Contesting
434,3,1,I feel that donating is an ethical reason to give your tithes and offerings,Not-a-strategy,Information Inquiry-Contesting
435,4,1,Me 2.,Not-a-strategy,Information Inquiry-Contesting
436,4,1,Children and Animals are the most precious of God's creations.,Not-a-strategy,Information Inquiry-Contesting
437,5,1,I agree all the way that they are the best creations of all.,Not-a-strategy,Information Inquiry-Contesting
438,5,1,And giving a donation is an ethical choice.,Not-a-strategy,Information Inquiry-Contesting
439,5,1,Any amount I believe is good.,Not-a-strategy,Information Inquiry-Contesting
440,6,1,yeah me too.,Not-a-strategy,Information Inquiry-Contesting
441,6,1,I think 0.50 cents is a perfect amount to donate.,Not-a-strategy,Information Inquiry-Contesting
442,7,1,"Yes, But I donated about 0.20 cents.",Not-a-strategy,Information Inquiry-Contesting
443,7,1,This time I like to do 0.50 since I also know that the charity is legitimate.,Not-a-strategy,Information Inquiry-Contesting
444,8,1,I always like to give a small donation of some kind and always believe that others should also.,Not-a-strategy,Information Inquiry-Contesting
445,9,1,I think it is also the right thing.,Not-a-strategy,Information Inquiry-Contesting
446,0,1,hello!,Not-a-strategy,Information Inquiry-Contesting
447,0,1,"pretty good, you?",Not-a-strategy,Information Inquiry-Contesting
448,1,1,yes please!,Not-a-strategy,Information Inquiry-Contesting
449,1,1,i was just looking for a charity to donate to,Not-a-strategy,Information Inquiry-Contesting
450,2,1,what do they support exactly?,Hesitance-Hesitance,Information Inquiry-Contesting
451,2,1,education?,Not-a-strategy,Information Inquiry-Contesting
452,3,1,ok thats great.,Not-a-strategy,Information Inquiry-Contesting
453,3,1,i would like to donate but i dont have a lot of money myself.,Information Inquiry-Contesting,Information Inquiry-Contesting
454,3,1,is $20 okay?,Not-a-strategy,Information Inquiry-Contesting
455,4,1,i'll donate 20 cents,Not-a-strategy,Information Inquiry-Contesting
456,5,1,i'm happy with that.,Not-a-strategy,Information Inquiry-Contesting
457,5,1,i'd donate more but i don't have much myself,Information Inquiry-Contesting,Information Inquiry-Contesting
458,6,1,thanks!,Not-a-strategy,Information Inquiry-Contesting
459,6,1,i'm glad to help,Not-a-strategy,Information Inquiry-Contesting
460,7,1,that's amazing!,Not-a-strategy,Information Inquiry-Contesting
461,7,1,i love that so much of it goes towards the children,Not-a-strategy,Information Inquiry-Contesting
462,8,1,it definitely is!,Not-a-strategy,Information Inquiry-Contesting
463,9,1,i like to help since people have helped me,Not-a-strategy,Information Inquiry-Contesting
464,0,1,"Hello, how are you today?",Not-a-strategy,Information Inquiry-Contesting
465,1,1,"Ok, please explain, sounds like a wonderful charity",Hesitance-Hesitance,Information Inquiry-Contesting
466,2,1,I was not aware there were many children in need of help in the US,Not-a-strategy,Information Inquiry-Contesting
467,3,1,"No, I thought Save The Children was about food distribution to those that are hungry.",Not-a-strategy,Information Inquiry-Contesting
468,4,1,Interesting.,Not-a-strategy,Information Inquiry-Contesting
469,4,1,I was unaware.,Not-a-strategy,Information Inquiry-Contesting
470,4,1,Any child that needs help deserves it.,Not-a-strategy,Information Inquiry-Contesting
471,5,1,What is your recommendation on how we can help,Not-a-strategy,Information Inquiry-Contesting
472,6,1,That makes sense.,Not-a-strategy,Information Inquiry-Contesting
473,6,1,Is there a way to donate other items such as clothes or my time?,Counter Argumentation-Contesting,Information Inquiry-Contesting
474,7,1,Ok that is good to know.,Not-a-strategy,Information Inquiry-Contesting
475,7,1,What was the monetary donation you were seeking?,Not-a-strategy,Information Inquiry-Contesting
476,8,1,How would this donation be made?,Not-a-strategy,Information Inquiry-Contesting
477,9,1,Ok that sounds easy enough.,Not-a-strategy,Information Inquiry-Contesting
478,0,1,"I think I've heard of them, but aren't they religiously affiliated?",Hesitance-Hesitance,Information Inquiry-Contesting
479,0,1,"I'm all for improving conditions for children in developing countries, but I don't really want money paying for evangelizing.",Counter Argumentation-Contesting,Information Inquiry-Contesting
480,1,1,How transparent are they about uses of their funds?,Hesitance-Hesitance,Information Inquiry-Contesting
481,1,1,Are they well rated by the watchdog groups that keep an eye on non-profits?,Hesitance-Hesitance,Information Inquiry-Contesting
482,2,1,It's great to hear there are people out there doing such important work.,Not-a-strategy,Information Inquiry-Contesting
483,2,1,Have you ever donated to them?,Source Derogation-Contesting,Information Inquiry-Contesting
484,3,1,Really?,Not-a-strategy,Information Inquiry-Contesting
485,3,1,"I suppose even with the economy being as hard as it is, exchange rates are still good enough to make a real impact.",Not-a-strategy,Information Inquiry-Contesting
486,4,1,"That's a good point, I think a lot of the times the little things we can do that have really positive impacts kind of get lost in the shuffle.",Not-a-strategy,Information Inquiry-Contesting
487,4,1,"If I can ask a personal question, how did you make room in your finances to donate?",Not-a-strategy,Information Inquiry-Contesting
488,5,1,So how did you decide what was right for you?,Not-a-strategy,Information Inquiry-Contesting
489,6,1,I'm certainly willing to listen.,Not-a-strategy,Information Inquiry-Contesting
490,6,1,Tell me about Bruce.,Not-a-strategy,Information Inquiry-Contesting
491,7,1,"That poor girl, being rejected by her own family like that.",Not-a-strategy,Information Inquiry-Contesting
492,7,1,"I'm glad that Bruce was taken in, though.",Not-a-strategy,Information Inquiry-Contesting
493,7,1,How did the visit go?,Not-a-strategy,Information Inquiry-Contesting
494,8,1,That's awesome!,Not-a-strategy,Information Inquiry-Contesting
495,8,1,He even made it through college.,Not-a-strategy,Information Inquiry-Contesting
496,8,1,"I can see how he'd be really devoted to the organization, given the impact they had on his life.",Not-a-strategy,Information Inquiry-Contesting
497,9,1,If only all kids were so lucky.,Not-a-strategy,Information Inquiry-Contesting
498,9,1,But I guess it takes a lot of work to try to help the ones who need it most,Not-a-strategy,Information Inquiry-Contesting
499,10,1,I will.,Not-a-strategy,Information Inquiry-Contesting
500,10,1,"Be the change you want to see in the world, right?",Not-a-strategy,Information Inquiry-Contesting
501,11,1,"5 dollars buys a latte, and I think it should be easy for me to give up a coffee a month.",Not-a-strategy,Information Inquiry-Contesting
502,11,1,I bet they have ways to set up recurring donations pretty easily.,Not-a-strategy,Information Inquiry-Contesting
503,0,1,I am doing well.,Not-a-strategy,Information Inquiry-Contesting
504,0,1,You?,Not-a-strategy,Information Inquiry-Contesting
505,1,1,Excellent.,Not-a-strategy,Information Inquiry-Contesting
506,1,1,Sounds good.,Not-a-strategy,Information Inquiry-Contesting
507,2,1,OK - what specifically were you thinking about?,Not-a-strategy,Information Inquiry-Contesting
508,3,1,What about this charity.,Not-a-strategy,Information Inquiry-Contesting
509,3,1,Are you thinking of donating to it?,Source Derogation-Contesting,Information Inquiry-Contesting
510,4,1,What do you think I should donate?,Not-a-strategy,Information Inquiry-Contesting
511,5,1,OK that sounds reasonable.,Not-a-strategy,Information Inquiry-Contesting
512,5,1,I will agree to donate $0.15 then.,Not-a-strategy,Information Inquiry-Contesting
513,6,1,OK thanks.,Not-a-strategy,Information Inquiry-Contesting
514,6,1,I already checked it out and it seems pretty good.,Not-a-strategy,Information Inquiry-Contesting
515,6,1,Have a great day!,Not-a-strategy,Information Inquiry-Contesting
516,7,1,You are very welcome.,Not-a-strategy,Information Inquiry-Contesting
517,8,1,And you likewise to ask.,Not-a-strategy,Information Inquiry-Contesting
518,8,1,I really appreciate your willingness to go out on a limb.,Not-a-strategy,Information Inquiry-Contesting
519,9,1,You too.,Not-a-strategy,Information Inquiry-Contesting
520,9,1,Thanks.,Not-a-strategy,Information Inquiry-Contesting
521,0,1,Which charity would that be?,Not-a-strategy,Information Inquiry-Contesting
522,1,1,"I've seen a lot of commercials about them, but never did a lot of research about them.",Not-a-strategy,Information Inquiry-Contesting
523,2,1,I know some charities only give a small percentage of donations to children and the rest go to their employees wages.,Self Assertion-Empowerment,Information Inquiry-Contesting
524,2,1,Do they?,Not-a-strategy,Information Inquiry-Contesting
525,3,1,"Thats good, I see they are ready to help out with the hurricane in Hawaii for the kids.",Not-a-strategy,Information Inquiry-Contesting
526,4,1,Do you regularly try to help the organization yourself?,Source Derogation-Contesting,Information Inquiry-Contesting
527,5,1,"Yes, I like to help whenever I can when it comes to children.",Not-a-strategy,Information Inquiry-Contesting
528,5,1,They are helpless.,Not-a-strategy,Information Inquiry-Contesting
529,6,1,Do you make donations on line or mail it in?,Not-a-strategy,Information Inquiry-Contesting
530,7,1,"Where, on their website?",Not-a-strategy,Information Inquiry-Contesting
531,8,1,"Ok, I would like to.",Not-a-strategy,Information Inquiry-Contesting
532,8,1,Maybe ten dollars I can do.,Not-a-strategy,Information Inquiry-Contesting
533,9,1,"Ok, I will definitely help out.",Not-a-strategy,Information Inquiry-Contesting
534,0,1,Hello there,Not-a-strategy,Information Inquiry-Contesting
535,1,1,"I'm good, how are you?",Not-a-strategy,Information Inquiry-Contesting
536,2,1,I have not.,Not-a-strategy,Information Inquiry-Contesting
537,2,1,What do they do?,Not-a-strategy,Information Inquiry-Contesting
538,3,1,It does.,Not-a-strategy,Information Inquiry-Contesting
539,3,1,Children are one of the worlds most important assets.,Not-a-strategy,Information Inquiry-Contesting
540,4,1,Yes.,Not-a-strategy,Information Inquiry-Contesting
541,4,1,"Children are more deserving in my opinion, because they are unable to care for themselves.",Not-a-strategy,Information Inquiry-Contesting
542,4,1,They have no choice but to rely on others.,Not-a-strategy,Information Inquiry-Contesting
543,5,1,"Yes, I usually donate to soldiers or veteran related charities such as Wounded Warrior Project.",Not-a-strategy,Information Inquiry-Contesting
544,6,1,I would if I had a specific break down or list of what programs the donations support.,Hesitance-Hesitance,Information Inquiry-Contesting
545,7,1,I don't make a lot.,Information Inquiry-Contesting,Information Inquiry-Contesting
546,7,1,I would have donate a smaller amount.,Not-a-strategy,Information Inquiry-Contesting
547,7,1,Like a one time donation of 100$ or so.,Counter Argumentation-Contesting,Information Inquiry-Contesting
548,8,1,I guess so,Not-a-strategy,Information Inquiry-Contesting
549,9,1,And you too.,Not-a-strategy,Information Inquiry-Contesting
550,0,1,I am well today thank you.,Not-a-strategy,Information Inquiry-Contesting
551,0,1,I would be happy to listen.,Not-a-strategy,Information Inquiry-Contesting
552,1,1,I do not.,Not-a-strategy,Information Inquiry-Contesting
553,1,1,What do they do?,Hesitance-Hesitance,Information Inquiry-Contesting
554,2,1,That sounds like a great cause.,Not-a-strategy,Information Inquiry-Contesting
555,3,1,I feel very bad for the children in Syria.,Not-a-strategy,Information Inquiry-Contesting
556,3,1,I can't imagine what they are going through.,Not-a-strategy,Information Inquiry-Contesting
557,3,1,Helping them is very important as is helping our children here.,Not-a-strategy,Information Inquiry-Contesting
558,4,1,I agree with that.,Not-a-strategy,Information Inquiry-Contesting
559,4,1,Does this organization spend the majority of their donations on the cause or are the higher ups lining their pockets?,Self Assertion-Empowerment,Information Inquiry-Contesting
560,5,1,The website says that 86% of funds go to the cause.,Not-a-strategy,Information Inquiry-Contesting
561,5,1,That's a really good number considering the overhead that must be required for international relief.,Not-a-strategy,Information Inquiry-Contesting
562,6,1,What are my options for donation?,Not-a-strategy,Information Inquiry-Contesting
563,6,1,How can I donate and how much?,Not-a-strategy,Information Inquiry-Contesting
564,7,1,Thank you.,Not-a-strategy,Information Inquiry-Contesting
565,7,1,I would like to donate $0.30 today.,Not-a-strategy,Information Inquiry-Contesting
566,8,1,You are very welcome.,Not-a-strategy,Information Inquiry-Contesting
567,8,1,Thank you for telling me about this organization.,Not-a-strategy,Information Inquiry-Contesting
568,9,1,You as well.,Not-a-strategy,Information Inquiry-Contesting
569,0,1,I am how are you doing?,Not-a-strategy,Information Inquiry-Contesting
570,1,1,"Yes, so I think it is a good idea to donate to the childrens charity.",Not-a-strategy,Information Inquiry-Contesting
571,2,1,No I am not.,Not-a-strategy,Information Inquiry-Contesting
572,2,1,Can you tell me about it?,Hesitance-Hesitance,Information Inquiry-Contesting
573,3,1,What can I do to help?,Not-a-strategy,Information Inquiry-Contesting
574,4,1,Ok how much do you need?,Not-a-strategy,Information Inquiry-Contesting
575,5,1,That is awesome but I need the money so I can't afford to give right now.,Information Inquiry-Contesting,Information Inquiry-Contesting
576,6,1,I can't work all day.,Information Inquiry-Contesting,Information Inquiry-Contesting
577,6,1,I have to take care of my disable family member and I really can't afford it.,Information Inquiry-Contesting,Information Inquiry-Contesting
578,7,1,I have 10 cents I can give.,Not-a-strategy,Information Inquiry-Contesting
579,8,1,Wonderful.,Not-a-strategy,Information Inquiry-Contesting
580,8,1,I am so happy I can help.,Not-a-strategy,Information Inquiry-Contesting
581,9,1,What is the website for Save the Children?,Hesitance-Hesitance,Information Inquiry-Contesting
582,0,1,"I do not, can you tell me some?",Hesitance-Hesitance,Information Inquiry-Contesting
583,1,1,I would like to donate,Not-a-strategy,Information Inquiry-Contesting
584,2,1,i would like to donate .05 cents,Not-a-strategy,Information Inquiry-Contesting
585,3,1,you are welcome,Not-a-strategy,Information Inquiry-Contesting
586,4,1,I am sure they do.,Not-a-strategy,Information Inquiry-Contesting
587,4,1,Iit is so imporantant for them,Not-a-strategy,Information Inquiry-Contesting
588,5,1,wow no i did not,Not-a-strategy,Information Inquiry-Contesting
589,6,1,that is so sad do you work for the foundation?,Not-a-strategy,Information Inquiry-Contesting
590,7,1,Its so nice to see more poeple who care about them,Not-a-strategy,Information Inquiry-Contesting
591,8,1,that is so sad,Not-a-strategy,Information Inquiry-Contesting
592,9,1,you are very welcome!,Not-a-strategy,Information Inquiry-Contesting
593,0,1,"Hi, I currently have a children's charity that I sponsor",Not-a-strategy,Information Inquiry-Contesting
594,1,1,"We sponsor a child in El Salvador, we have been going it a number of years.",Not-a-strategy,Information Inquiry-Contesting
595,2,1,How about you do you have a favorite charity?,Not-a-strategy,Information Inquiry-Contesting
596,3,1,what do you know about them are they a good charity?,Not-a-strategy,Information Inquiry-Contesting
597,4,1,I see - how many years have you been with them,Not-a-strategy,Information Inquiry-Contesting
598,5,1,"that is a good approach, i have been doing some research on charities",Not-a-strategy,Information Inquiry-Contesting
599,6,1,well that would be a good but I would want to research them first to make sure they are good but maybe you have already done that,Counter Argumentation-Contesting,Information Inquiry-Contesting
600,7,1,that's great maybe we could both donate to them,Not-a-strategy,Information Inquiry-Contesting
601,8,1,sure can you send it to me,Not-a-strategy,Information Inquiry-Contesting
602,9,1,Thank you for your time.,Not-a-strategy,Information Inquiry-Contesting
603,0,1,good morning.,Not-a-strategy,Information Inquiry-Contesting
604,0,1,I am well thank you and you?,Not-a-strategy,Information Inquiry-Contesting
605,1,1,Is that the organization that is helping single parents obtain support from absent parents?,Hesitance-Hesitance,Information Inquiry-Contesting
606,2,1,I have not heard about it.,Not-a-strategy,Information Inquiry-Contesting
607,2,1,"What do you mean you have gotten to save $100,You are saying it isn't a non profit?",Hesitance-Hesitance,Information Inquiry-Contesting
608,3,1,I see.,Not-a-strategy,Information Inquiry-Contesting
609,3,1,What does the organization provide?,Hesitance-Hesitance,Information Inquiry-Contesting
610,3,1,Is it a non profit?,Hesitance-Hesitance,Information Inquiry-Contesting
611,4,1,I have heard of Save the Children Fund.,Not-a-strategy,Information Inquiry-Contesting
612,4,1,"I will be honest, what I had heard though wasnt positive.",Self Assertion-Empowerment,Information Inquiry-Contesting
613,5,1,I typically give to local charities that use the funds to help in the community.,Counter Argumentation-Contesting,Information Inquiry-Contesting
614,5,1,I then can see the money at work.,Counter Argumentation-Contesting,Information Inquiry-Contesting
615,5,1,I am not saying that world charities are not needed but I rather give to local charities.,Counter Argumentation-Contesting,Information Inquiry-Contesting
616,6,1,It is great to be a helpful person.,Not-a-strategy,Information Inquiry-Contesting
617,6,1,We have a school here in my small town for children from broken homes.,Counter Argumentation-Contesting,Information Inquiry-Contesting
618,6,1,I typically give to them.,Counter Argumentation-Contesting,Information Inquiry-Contesting
619,7,1,The Children's Hope Alliance in our town provides housing and schooling for children.,Counter Argumentation-Contesting,Information Inquiry-Contesting
620,7,1,They are strictly non profit so we give what we can including clothes and books.,Counter Argumentation-Contesting,Information Inquiry-Contesting
621,8,1,I know the children are very grateful!,Not-a-strategy,Information Inquiry-Contesting
622,9,1,this is true.,Not-a-strategy,Information Inquiry-Contesting
623,9,1,Thank you and have a great day,Not-a-strategy,Information Inquiry-Contesting
624,0,1,"Yea, hello.",Not-a-strategy,Information Inquiry-Contesting
625,0,1,Glad you took your time.,Not-a-strategy,Information Inquiry-Contesting
626,1,1,"No, I do not have kids.",Not-a-strategy,Information Inquiry-Contesting
627,1,1,What is Save the Children about?,Hesitance-Hesitance,Information Inquiry-Contesting
628,2,1,That sounds really cool.,Not-a-strategy,Information Inquiry-Contesting
629,2,1,What specific countries do they help out?,Hesitance-Hesitance,Information Inquiry-Contesting
630,3,1,Okay.,Not-a-strategy,Information Inquiry-Contesting
631,3,1,I guess I would look them up sometime to find out more.,Personal Choice-Empowerment,Information Inquiry-Contesting
632,4,1,I feel like it's a shame and I wish we could do more.,Not-a-strategy,Information Inquiry-Contesting
633,4,1,How can I help?,Not-a-strategy,Information Inquiry-Contesting
634,5,1,"Thank you, I would like to make a 50 dollar donation but first.",Hesitance-Hesitance,Information Inquiry-Contesting
635,5,1,Is there a website for this charity?,Hesitance-Hesitance,Information Inquiry-Contesting
636,6,1,IT looks really good and professional.,Not-a-strategy,Information Inquiry-Contesting
637,6,1,I am definitely going to donate.,Not-a-strategy,Information Inquiry-Contesting
638,7,1,Is there any other information you can share with me that I shuld know about?,Hesitance-Hesitance,Information Inquiry-Contesting
639,8,1,That sounds awesome.,Not-a-strategy,Information Inquiry-Contesting
640,8,1,I wish you all luck in that.,Not-a-strategy,Information Inquiry-Contesting
641,9,1,I definitely agree with that.,Not-a-strategy,Information Inquiry-Contesting
642,9,1,It takes a lot to fix this country already so your effort is definitely astounding.,Not-a-strategy,Information Inquiry-Contesting
643,0,1,it is great things to do,Not-a-strategy,Information Inquiry-Contesting
644,1,1,"sure, but first i need to know for what need will i donate and what organization",Not-a-strategy,Information Inquiry-Contesting
645,2,1,"yes, i have heard.",Not-a-strategy,Information Inquiry-Contesting
646,2,1,How can i donate?,Not-a-strategy,Information Inquiry-Contesting
647,2,1,in what way?,Not-a-strategy,Information Inquiry-Contesting
648,3,1,do you mean autopay from my payment checks ?,Not-a-strategy,Information Inquiry-Contesting
649,4,1,okey.,Not-a-strategy,Information Inquiry-Contesting
