,Turn,Speaker,Text,True,Pred
333,1,1,"Yes, that was going to be my next question.",Not-a-strategy,Information Inquiry-Contesting
334,2,1,What types of children's rights?,Hesitance-Hesitance,Information Inquiry-Contesting
335,3,1,What type of people or who manages this fund?,Hesitance-Hesitance,Information Inquiry-Contesting
336,4,1,Does Save the Children help children in the United States?,Hesitance-Hesitance,Information Inquiry-Contesting
337,5,1,That is awesome.,Not-a-strategy,Information Inquiry-Contesting
338,5,1,I work hard to help children as well.,Not-a-strategy,Information Inquiry-Contesting
339,6,1,"I am curious why you chose the words ""rural America""?",Not-a-strategy,Information Inquiry-Contesting
340,7,1,"mmmm that is interesting, I did not know that statistic.",Not-a-strategy,Information Inquiry-Contesting
341,7,1,"I work with children more in an ""urban"" setting that are incredibly in bad circumstances.",Self Assertion-Empowerment,Information Inquiry-Contesting
342,8,1,I am interested.,Not-a-strategy,Information Inquiry-Contesting
343,8,1,I am curious if I can state if money goes to children in this country though?,Not-a-strategy,Information Inquiry-Contesting
344,9,1,That is awesome then I will donate $1.,Not-a-strategy,Information Inquiry-Contesting
345,9,1,"I feel very strongly about ""our own children"" !!",Not-a-strategy,Information Inquiry-Contesting
346,0,1,Hi.,Not-a-strategy,Information Inquiry-Contesting
347,0,1,"I really do not know much about children's charity, do you?",Not-a-strategy,Information Inquiry-Contesting
348,1,1,I think so.,Not-a-strategy,Information Inquiry-Contesting
349,1,1,Does it have commercials on tv?,Hesitance-Hesitance,Information Inquiry-Contesting
350,2,1,"Does this charity help children in the United States, or do they deal mostly with children in African nations?",Hesitance-Hesitance,Information Inquiry-Contesting
351,3,1,I will copy and save the website address.,Not-a-strategy,Information Inquiry-Contesting
352,3,1,What do volunteers do for this charity?,Hesitance-Hesitance,Information Inquiry-Contesting
353,3,1,I ask that because volunteering would be easier for me than sending money.,Self Assertion-Empowerment,Information Inquiry-Contesting
354,4,1,That is awesome that your friend does that!,Not-a-strategy,Information Inquiry-Contesting
355,4,1,"I'm not a nurse though, and couldn't possibly travel to Africa or anywhere else.",Not-a-strategy,Information Inquiry-Contesting
356,5,1,"No, I honestly don't have any money.",Personal Choice-Empowerment,Information Inquiry-Contesting
357,5,1,"If I did have extra money, I would probably donate to St Jude's.",Self Assertion-Empowerment,Information Inquiry-Contesting
358,5,1,I have given a few extra cents sometimes at the checkout in grocery stores.,Self Assertion-Empowerment,Information Inquiry-Contesting
359,6,1,"No, not really.",Self Pity-Empowement,Information Inquiry-Contesting
360,6,1,I can count on one hand the number of times I've had starbucks coffee.,Personal Choice-Empowerment,Information Inquiry-Contesting
361,6,1,"Very rarely do I spend money on unnecessary things, money is that tight.",Personal Choice-Empowerment,Information Inquiry-Contesting
362,6,1,"I do feel bad there are starving kids in this world, but until my situation changes, there is nothing I can do for them or anyone else.",Personal Choice-Empowerment,Information Inquiry-Contesting
363,7,1,I've done that before on other tasks.,Not-a-strategy,Information Inquiry-Contesting
364,7,1,"Wouldn't it be easier for the research team to have their survey, and ask for donations at the end of the survey?",Not-a-strategy,Information Inquiry-Contesting
365,8,1,"So if my reward amount on this hit is .30 cents, just give ""Save the Children"" this .30 cents, and we will call this task complete.",Not-a-strategy,Information Inquiry-Contesting
366,9,1,"Thank you, you too.",Not-a-strategy,Information Inquiry-Contesting
367,0,1,Hi...,Not-a-strategy,Information Inquiry-Contesting
368,1,1,Fine...what about you..?,Not-a-strategy,Information Inquiry-Contesting
369,2,1,Why....What's happen and which think do you get upset...?,Not-a-strategy,Information Inquiry-Contesting
370,3,1,Yea...I am also feel bad that incident...,Not-a-strategy,Information Inquiry-Contesting
371,4,1,Ok ....what kind of charity to provide a donation...?,Hesitance-Hesitance,Information Inquiry-Contesting
372,5,1,Yea...I was donate the charity of save the children.....,Not-a-strategy,Information Inquiry-Contesting
373,6,1,If did they amount was 0..,Not-a-strategy,Information Inquiry-Contesting
374,7,1,I was donate the amount of 10 cents......,Not-a-strategy,Information Inquiry-Contesting
375,8,1,Yea...It was feel good...what's about you...?,Not-a-strategy,Information Inquiry-Contesting
376,9,1,Yea..It's nice too hear....,Not-a-strategy,Information Inquiry-Contesting
377,9,1,Have a nice day!,Not-a-strategy,Information Inquiry-Contesting
378,0,1,I think I would like to donate 5,Not-a-strategy,Information Inquiry-Contesting
379,1,1,"Ok, I saw the website and I am willing to donate $10",Not-a-strategy,Information Inquiry-Contesting
380,2,1,I did not know that,Not-a-strategy,Information Inquiry-Contesting
381,3,1,"I was not aware of that fact, no.",Not-a-strategy,Information Inquiry-Contesting
382,4,1,"well, I've already promised 10.",Not-a-strategy,Information Inquiry-Contesting
383,4,1,My families poor too and I don't get a lot of extra stuff like drinks and snacks.,Personal Choice-Empowerment,Information Inquiry-Contesting
384,4,1,It's not easy for me to give anything and no charity has ever helped me.,Personal Choice-Empowerment,Information Inquiry-Contesting
385,4,1,I wonder how much their CEO makes for saving the children.,Personal Choice-Empowerment,Information Inquiry-Contesting
386,4,1,I'm guessing a lot more than me.,Personal Choice-Empowerment,Information Inquiry-Contesting
387,5,1,It is in fact 10 or 5% of my weekly income.,Not-a-strategy,Information Inquiry-Contesting
388,5,1,can I confirm that you would also like to donate 5% of yours?,Not-a-strategy,Information Inquiry-Contesting
389,6,1,I understand that we will both be donating.,Not-a-strategy,Information Inquiry-Contesting
390,6,1,I hope it is helpful to the children,Not-a-strategy,Information Inquiry-Contesting
391,7,1,"ok, got it.",Not-a-strategy,Information Inquiry-Contesting
392,7,1,cheers,Not-a-strategy,Information Inquiry-Contesting
393,8,1,I think charities would recieve a lot more if the country would go after the 1% to help,Not-a-strategy,Information Inquiry-Contesting
394,9,1,no problem.,Not-a-strategy,Information Inquiry-Contesting
395,9,1,thanks,Not-a-strategy,Information Inquiry-Contesting
396,0,1,I am well.,Not-a-strategy,Information Inquiry-Contesting
397,0,1,How are you?,Not-a-strategy,Information Inquiry-Contesting
398,1,1,Yes I have heard about it.,Not-a-strategy,Information Inquiry-Contesting
399,2,1,I am actually not sure.,Not-a-strategy,Information Inquiry-Contesting
400,2,1,I donate to charities often and can lose track of what I donate to.,Not-a-strategy,Information Inquiry-Contesting
401,3,1,That sounds good.,Not-a-strategy,Information Inquiry-Contesting
402,3,1,Tell me more.,Not-a-strategy,Information Inquiry-Contesting
403,4,1,"Okay, what are my options?",Not-a-strategy,Information Inquiry-Contesting
404,5,1,Do I have a choice of how much to donate?,Not-a-strategy,Information Inquiry-Contesting
405,6,1,I would like to donate half of my payment.,Not-a-strategy,Information Inquiry-Contesting
406,7,1,Thanks.,Not-a-strategy,Information Inquiry-Contesting
407,7,1,Is there anything else I need to do?,Not-a-strategy,Information Inquiry-Contesting
408,8,1,Okay.,Not-a-strategy,Information Inquiry-Contesting
409,8,1,"Well, it's been nice talking to you.",Not-a-strategy,Information Inquiry-Contesting
410,9,1,Have a good one!,Not-a-strategy,Information Inquiry-Contesting
411,0,1,No I havent.,Not-a-strategy,Information Inquiry-Contesting
412,0,1,What is it about?,Hesitance-Hesitance,Information Inquiry-Contesting
413,1,1,No thank you.,Self Pity-Empowement,Information Inquiry-Contesting
414,2,1,I am already making a difference in many children lives.,Self Assertion-Empowerment,Information Inquiry-Contesting
415,3,1,I have donated 15 years of my life to charity,Self Assertion-Empowerment,Information Inquiry-Contesting
416,4,1,No thank you,Self Pity-Empowement,Information Inquiry-Contesting
417,5,1,No thank you,Self Pity-Empowement,Information Inquiry-Contesting
418,6,1,Where are those childrens parent?,Not-a-strategy,Information Inquiry-Contesting
419,7,1,My small change won't do a thing for those kids.,Counter Argumentation-Contesting,Information Inquiry-Contesting
420,7,1,What they need is to be extracted from those countries so that they can have a better life not 0.25,Not-a-strategy,Information Inquiry-Contesting
421,8,1,"If it makes you happy, go ahead and take .50",Not-a-strategy,Information Inquiry-Contesting
422,9,1,No problem have a good night,Not-a-strategy,Information Inquiry-Contesting
423,0,1,hello how are oyu,Not-a-strategy,Information Inquiry-Contesting
424,1,1,ok great i have one for you also.,Not-a-strategy,Information Inquiry-Contesting
425,1,1,"i'm sure you love children, right?",Not-a-strategy,Information Inquiry-Contesting
426,2,1,of course or i wouldnt be online!,Not-a-strategy,Information Inquiry-Contesting
427,2,1,so have you ever considered donating to a charity for kids,Not-a-strategy,Information Inquiry-Contesting
428,3,1,"Oh yes, I have heard that they do very important work!",Not-a-strategy,Information Inquiry-Contesting
429,4,1,"Me too, if only we could help!",Not-a-strategy,Information Inquiry-Contesting
430,5,1,That is very sad.,Not-a-strategy,Information Inquiry-Contesting
431,5,1,I would like to donate money to a charity to help this cause,Not-a-strategy,Information Inquiry-Contesting
432,6,1,I think we should donate at least 17 dollars but less than 19 dollars,Not-a-strategy,Information Inquiry-Contesting
433,7,1,I could maybe do less as well?,Not-a-strategy,Information Inquiry-Contesting
434,7,1,How about 15?,Not-a-strategy,Information Inquiry-Contesting
435,8,1,That sounds good.,Not-a-strategy,Information Inquiry-Contesting
436,8,1,I agree to 20,Not-a-strategy,Information Inquiry-Contesting
437,9,1,hopefully many more people help out so that they can get food and medicine,Not-a-strategy,Information Inquiry-Contesting
438,0,1,Im very good how are you doing today?,Not-a-strategy,Information Inquiry-Contesting
439,1,1,No i would be interested in learning,Not-a-strategy,Information Inquiry-Contesting
440,2,1,Thats very beneficial.,Not-a-strategy,Information Inquiry-Contesting
441,2,1,Especially for third world country that have limited resources,Not-a-strategy,Information Inquiry-Contesting
442,3,1,If we can donate alot to these organizations alot can be accomplished in the world.,Not-a-strategy,Information Inquiry-Contesting
443,4,1,definitely.,Not-a-strategy,Information Inquiry-Contesting
444,4,1,The more the merrier however anything as little as 10 cents can make a huge impact,Not-a-strategy,Information Inquiry-Contesting
445,5,1,If we can get a group of Investors this organization can reach a larger spectrum,Not-a-strategy,Information Inquiry-Contesting
446,6,1,Yeah that means they need to develop a good marketing strategy to attract more attention,Not-a-strategy,Information Inquiry-Contesting
447,7,1,"Yea they should hire a specialist that can go into social media like Facebook, Instagram, and other sites to build a presence",Not-a-strategy,Information Inquiry-Contesting
448,8,1,Sure I like their mission and believe it can help a long way to help others,Not-a-strategy,Information Inquiry-Contesting
449,9,1,I would love to donate $.50 cents,Not-a-strategy,Information Inquiry-Contesting
450,0,1,Could you tell me more about the charity?,Hesitance-Hesitance,Information Inquiry-Contesting
451,1,1,Where did you get that information and who specifically is the money going to?,Hesitance-Hesitance,Information Inquiry-Contesting
452,2,1,People aren't likely to donate to charities that they know nothing about.,Self Assertion-Empowerment,Information Inquiry-Contesting
453,3,1,"I\'m not going to donate to some generic ""Save the Children"" charity with no information.",Self Pity-Empowement,Information Inquiry-Contesting
454,3,1,"So, do we need to chat back and forth a few for times for this to be over?",Not-a-strategy,Information Inquiry-Contesting
455,4,1,What's their website address?,Hesitance-Hesitance,Information Inquiry-Contesting
456,5,1,Good to know.,Not-a-strategy,Information Inquiry-Contesting
457,5,1,I'm not going to donate.,Self Pity-Empowement,Information Inquiry-Contesting
458,6,1,Are you going to donate?,Counter Argumentation-Contesting,Information Inquiry-Contesting
459,6,1,What is in it for you if I donate?,Not-a-strategy,Information Inquiry-Contesting
460,7,1,"I'd rather donate my time or if I do donate money, it will be to a charity that's important to me of my choosing.",Self Assertion-Empowerment,Information Inquiry-Contesting
461,8,1,I won't be donating as part of this survey.,Self Pity-Empowement,Information Inquiry-Contesting
462,9,1,I appreciate you trying to get me to though.,Not-a-strategy,Information Inquiry-Contesting
463,9,1,I've never been on an MTurk Hit like this.,Not-a-strategy,Information Inquiry-Contesting
464,0,1,"Hi, Yes I am",Not-a-strategy,Information Inquiry-Contesting
465,1,1,"Yes, I agree.",Not-a-strategy,Information Inquiry-Contesting
466,1,1,Helping children and pets is one of the donations I enjoy making and helping at the same time.,Not-a-strategy,Information Inquiry-Contesting
467,2,1,I was thinking to donate around 10 cents for save the children.,Not-a-strategy,Information Inquiry-Contesting
468,2,1,I hope that is adequate and helps them for food and shelter.,Not-a-strategy,Information Inquiry-Contesting
469,3,1,ok how about 20 cents.,Not-a-strategy,Information Inquiry-Contesting
470,3,1,I do want to help in anyway that I can.,Not-a-strategy,Information Inquiry-Contesting
471,4,1,yeah I heard a little bit about on how children are suffering.,Not-a-strategy,Information Inquiry-Contesting
472,4,1,I want to give a donation to help them.,Not-a-strategy,Information Inquiry-Contesting
473,4,1,I am glad I can help in anyway that I can.,Not-a-strategy,Information Inquiry-Contesting
474,5,1,"Yes, I believe it is good to be ethical.",Not-a-strategy,Information Inquiry-Contesting
475,5,1,And to help children and animals as much as we can.,Not-a-strategy,Information Inquiry-Contesting
476,5,1,Most of all save the children is a trustworthy organization which I trust to put my donations in with.,Not-a-strategy,Information Inquiry-Contesting
477,6,1,Yes that is correct,Not-a-strategy,Information Inquiry-Contesting
478,7,1,I feel that 20 cents is adequate for the donation.,Not-a-strategy,Information Inquiry-Contesting
479,7,1,I want to help in any way that I can.,Not-a-strategy,Information Inquiry-Contesting
480,7,1,Also I want to verify that this organization is most trusting.,Not-a-strategy,Information Inquiry-Contesting
481,8,1,thank you.,Not-a-strategy,Information Inquiry-Contesting
482,8,1,I wanted to help and want to help with a donation,Not-a-strategy,Information Inquiry-Contesting
483,9,1,what hobbies do you like?,Not-a-strategy,Information Inquiry-Contesting
484,9,1,and where are you from?,Not-a-strategy,Information Inquiry-Contesting
485,0,1,Hello there!,Not-a-strategy,Information Inquiry-Contesting
486,1,1,"Yes, what would this charity be doing to save the children?",Hesitance-Hesitance,Information Inquiry-Contesting
487,2,1,What have they done in the past?,Hesitance-Hesitance,Information Inquiry-Contesting
488,3,1,What countries have they been able to help?,Hesitance-Hesitance,Information Inquiry-Contesting
489,4,1,"I am aware of the violence in Syria but what has ""Save the Children"" done to aid in health, education and safety?",Hesitance-Hesitance,Information Inquiry-Contesting
490,5,1,Before I can donate I will need to know how this organization has help.,Source Derogation-Contesting,Information Inquiry-Contesting
491,6,1,"How has ""Save the Children"" helped to aid in health, education and safety of the Syrian children?",Hesitance-Hesitance,Information Inquiry-Contesting
492,7,1,Send over rights?,Not-a-strategy,Information Inquiry-Contesting
493,7,1,I do not understand.,Not-a-strategy,Information Inquiry-Contesting
494,7,1,"I also agreed to donate but before that I need more information, why do you keep asking me to donate?",Not-a-strategy,Information Inquiry-Contesting
495,8,1,"Exactly, in today\'s world one must be weary of scammers.",Information Inquiry-Contesting,Information Inquiry-Contesting
496,8,1,"Those who are really trying to do ""good"" for others will be more than happy to show proof of where donations are going or at least letting one know how those donations will be put to use.",Information Inquiry-Contesting,Information Inquiry-Contesting
497,8,1,Telling me where it goes really does nothing for me.,Information Inquiry-Contesting,Information Inquiry-Contesting
498,9,1,"Why the aggressive tone of me ""donating or not""?",Not-a-strategy,Information Inquiry-Contesting
499,0,1,They definitely do.,Not-a-strategy,Information Inquiry-Contesting
500,0,1,Do you participate in any local children's charities?,Not-a-strategy,Information Inquiry-Contesting
501,1,1,Right.,Not-a-strategy,Information Inquiry-Contesting
502,1,1,I used to tutor kids in my spare time in college.,Not-a-strategy,Information Inquiry-Contesting
503,1,1,I also tutored kids at a battered woman's shelter.,Not-a-strategy,Information Inquiry-Contesting
504,1,1,I have a bunch of baby clothes inwant to donate as well.,Not-a-strategy,Information Inquiry-Contesting
505,1,1,Helping children abroad is on my bucket list.,Not-a-strategy,Information Inquiry-Contesting
506,2,1,I saw a disheartening bstory on the news about some children that were injured due to that very violence.,Not-a-strategy,Information Inquiry-Contesting
507,2,1,What do you think is the best solution or way to help for the average person like you or Me to render aid?,Not-a-strategy,Information Inquiry-Contesting
508,3,1,So you think monetary donations are the best course of action?,Not-a-strategy,Information Inquiry-Contesting
509,3,1,"When iIsaid helping children around the world was on my bucket list (and iIshould not have ised that term, nor did I mean it lightly, I meant physically donating time and skills.",Not-a-strategy,Information Inquiry-Contesting
510,4,1,St Jude's is another great organisation.,Not-a-strategy,Information Inquiry-Contesting
511,5,1,I'm aware of how to donate and how easy it is.,Not-a-strategy,Information Inquiry-Contesting
512,5,1,You seem partial to save the children.,Not-a-strategy,Information Inquiry-Contesting
513,5,1,Do you have any personal connection with that charity?,Not-a-strategy,Information Inquiry-Contesting
514,6,1,I used to manage a store and we often picked childrens charities to give to.,Not-a-strategy,Information Inquiry-Contesting
515,6,1,It always bothered me when folks would say '' need y'all to donate to me' and then decline to donate.,Not-a-strategy,Information Inquiry-Contesting
516,6,1,"I think people fail to realize that without healthy, cared for, nurtured children, our future as a humanity becomes jeapodized.",Not-a-strategy,Information Inquiry-Contesting
517,7,1,I would be willing to donate the money from this task for sure.,Not-a-strategy,Information Inquiry-Contesting
518,8,1,I woiwo be willing to donate $2,Not-a-strategy,Information Inquiry-Contesting
519,9,1,Awesome.,Not-a-strategy,Information Inquiry-Contesting
520,9,1,Glad to know it will go to a child in need.,Not-a-strategy,Information Inquiry-Contesting
521,0,1,I am fine how are you?,Not-a-strategy,Information Inquiry-Contesting
522,1,1,well I have to go to work in a little while here how about you?,Not-a-strategy,Information Inquiry-Contesting
523,2,1,"Iwork in an office setting as well, I guess we are to talk about childrens charity's.",Not-a-strategy,Information Inquiry-Contesting
524,2,1,Do you donate to any on a regular base?,Counter Argumentation-Contesting,Information Inquiry-Contesting
525,3,1,"I usually like to donate to more local charities, this way it seems safer to actually go where it is needed and it is for poor homeless kids around my own area",Self Assertion-Empowerment,Information Inquiry-Contesting
526,4,1,I could maybe help can you tell me more about it where is it based out of and how much will actually be used for the cause?,Hesitance-Hesitance,Information Inquiry-Contesting
527,5,1,do you work for them directly how did you get involved in this?,Counter Argumentation-Contesting,Information Inquiry-Contesting
528,6,1,"I understand that, and you guys raise money here on this site?",Not-a-strategy,Information Inquiry-Contesting
529,6,1,is that even worth it?,Not-a-strategy,Information Inquiry-Contesting
530,7,1,yes you can you can have my $0.30,Not-a-strategy,Information Inquiry-Contesting
531,8,1,and the money goes complety to the charity or does a part stay for handeling and administration,Hesitance-Hesitance,Information Inquiry-Contesting
532,9,1,yes that would be great I would like to see that,Not-a-strategy,Information Inquiry-Contesting
533,0,1,What is the best organizations and charities for children?,Not-a-strategy,Information Inquiry-Contesting
534,1,1,I think I have heard of it.,Not-a-strategy,Information Inquiry-Contesting
535,1,1,Children really need people to help them.,Not-a-strategy,Information Inquiry-Contesting
536,1,1,"Oh, in answer to your first question I have not done a task like this before.",Not-a-strategy,Information Inquiry-Contesting
537,2,1,I would if I could.,Not-a-strategy,Information Inquiry-Contesting
538,2,1,I would like to go to some of the countries and help in person too.,Not-a-strategy,Information Inquiry-Contesting
539,3,1,I wouldb but I don't have any money right now.,Personal Choice-Empowerment,Information Inquiry-Contesting
540,4,1,I could donate 10 cents.,Not-a-strategy,Information Inquiry-Contesting
541,4,1,I wish I could more but I am trying to pay my bills with what I make here.,Personal Choice-Empowerment,Information Inquiry-Contesting
542,5,1,I could give 5 more cents but that is all for now.,Not-a-strategy,Information Inquiry-Contesting
543,6,1,"Yes, and I am sure they will appreciate and need it.",Not-a-strategy,Information Inquiry-Contesting
544,7,1,I just went there.,Not-a-strategy,Information Inquiry-Contesting
545,7,1,They have a lot of information there.,Not-a-strategy,Information Inquiry-Contesting
546,8,1,Yes.,Not-a-strategy,Information Inquiry-Contesting
547,8,1,Some of them are in school too.,Not-a-strategy,Information Inquiry-Contesting
548,8,1,They could use some of that money for school supplies.,Not-a-strategy,Information Inquiry-Contesting
549,9,1,You are welcome.,Not-a-strategy,Information Inquiry-Contesting
550,9,1,I might go back to the website to learn more.,Source Derogation-Contesting,Information Inquiry-Contesting
551,0,1,"Hello, I am fine, how about you?",Not-a-strategy,Information Inquiry-Contesting
552,1,1,"Yes, I try to help time to time",Not-a-strategy,Information Inquiry-Contesting
553,2,1,"No, anything that catches my eyes, or I find them on gofundme, what about you?",Not-a-strategy,Information Inquiry-Contesting
554,3,1,"Yes, I've heard of it.",Not-a-strategy,Information Inquiry-Contesting
555,3,1,Can you please explain more about it?,Hesitance-Hesitance,Information Inquiry-Contesting
556,4,1,I am interested in it.,Not-a-strategy,Information Inquiry-Contesting
557,4,1,I already checked their website.,Not-a-strategy,Information Inquiry-Contesting
558,4,1,Health and education both are important factors,Not-a-strategy,Information Inquiry-Contesting
559,5,1,Actually I like these kind of HITs.,Not-a-strategy,Information Inquiry-Contesting
560,5,1,I did few HITs before that asked me to donate my bonus or half of the reward.,Not-a-strategy,Information Inquiry-Contesting
561,5,1,I happily did.,Not-a-strategy,Information Inquiry-Contesting
562,5,1,I am sure there are people who need it more than me,Not-a-strategy,Information Inquiry-Contesting
563,6,1,"Yes, few dollars can save a child or can help a family to survive for a month.",Not-a-strategy,Information Inquiry-Contesting
564,6,1,How long have you worked there?,Not-a-strategy,Information Inquiry-Contesting
565,7,1,That is so nice of you.,Not-a-strategy,Information Inquiry-Contesting
566,7,1,It is a big thing to do.,Not-a-strategy,Information Inquiry-Contesting
567,7,1,Thinking about starving children makes me so sad.,Not-a-strategy,Information Inquiry-Contesting
568,7,1,I wish I could do more,Not-a-strategy,Information Inquiry-Contesting
569,8,1,"Yes you are right, I help as much as I can.",Not-a-strategy,Information Inquiry-Contesting
570,8,1,at least I try.,Not-a-strategy,Information Inquiry-Contesting
571,8,1,save the children sounds like an amazing organization.,Not-a-strategy,Information Inquiry-Contesting
572,8,1,They work in 120 countries already,Not-a-strategy,Information Inquiry-Contesting
573,9,1,Yes It looks like a trustworthy organization with no doubt.,Not-a-strategy,Information Inquiry-Contesting
574,9,1,I already read few of their reports on their website.,Not-a-strategy,Information Inquiry-Contesting
575,9,1,I wish they can help even more countries,Not-a-strategy,Information Inquiry-Contesting
576,10,1,"Thank you, I will do it for sure, have a nice day",Not-a-strategy,Information Inquiry-Contesting
577,0,1,Hey how are you today?,Not-a-strategy,Information Inquiry-Contesting
578,1,1,"Good, What do you think is the greatest social issue we are facing right now?",Not-a-strategy,Information Inquiry-Contesting
579,2,1,Yes I have- I feel its violence too,Not-a-strategy,Information Inquiry-Contesting
580,3,1,I believe it is- I've seen commericals for it on TV before....,Not-a-strategy,Information Inquiry-Contesting
581,3,1,have you?,Not-a-strategy,Information Inquiry-Contesting
582,4,1,Yes- I've donated to a similar charity before but it was based on supporting kids education,Not-a-strategy,Information Inquiry-Contesting
583,5,1,It would feed a child for almost 3 days.,Not-a-strategy,Information Inquiry-Contesting
584,6,1,I'm going to donate half .10 - So i Can feed a child for a day,Not-a-strategy,Information Inquiry-Contesting
585,7,1,Its paying me .30,Not-a-strategy,Information Inquiry-Contesting
586,8,1,I'm not doing half I'm doing a third.,Not-a-strategy,Information Inquiry-Contesting
587,9,1,"Yes I am,",Not-a-strategy,Information Inquiry-Contesting
588,0,1,"I'm not sure, what do they do for children?",Hesitance-Hesitance,Information Inquiry-Contesting
589,1,1,sounds like a good charity.,Not-a-strategy,Information Inquiry-Contesting
590,2,1,I would consider it.,Not-a-strategy,Information Inquiry-Contesting
591,2,1,"What about Big Brother, Big Sister, they are very much in need of donations",Counter Argumentation-Contesting,Information Inquiry-Contesting
592,3,1,What about helping children who are living in poverty in America.,Counter Argumentation-Contesting,Information Inquiry-Contesting
593,3,1,There are thousands that need help,Counter Argumentation-Contesting,Information Inquiry-Contesting
594,4,1,"Good point, I think I may consider it",Source Derogation-Contesting,Information Inquiry-Contesting
595,5,1,how much of the donation would actually go to the kids>,Hesitance-Hesitance,Information Inquiry-Contesting
596,6,1,I'm thinking about whether this is better than other charities I give to,Source Derogation-Contesting,Information Inquiry-Contesting
597,7,1,"Perhaps people could go and help in person, rather than donating money?",Counter Argumentation-Contesting,Information Inquiry-Contesting
598,8,1,How much is a good donation?,Not-a-strategy,Information Inquiry-Contesting
599,9,1,"Okay, I will make a donation for $10.",Not-a-strategy,Information Inquiry-Contesting
600,9,1,You convinced me that it's a worthwhile charity.,Not-a-strategy,Information Inquiry-Contesting
601,0,1,"Hi, I'm great, how are you?",Not-a-strategy,Information Inquiry-Contesting
602,1,1,"Yes, I have.",Not-a-strategy,Information Inquiry-Contesting
603,1,1,"I am not extremely familiar with them, but I have seen several ads for them.",Not-a-strategy,Information Inquiry-Contesting
604,2,1,"Yes, I would be happy to donate to that charity.",Not-a-strategy,Information Inquiry-Contesting
605,2,1,Do you have an amount in mind?,Not-a-strategy,Information Inquiry-Contesting
606,3,1,"I do, too.",Not-a-strategy,Information Inquiry-Contesting
607,3,1,I tend to find it easy to be sympathetic towards several different types of charities.,Not-a-strategy,Information Inquiry-Contesting
608,3,1,From what I have seen about Save the Children I've always been impressed with the work they do.,Not-a-strategy,Information Inquiry-Contesting
609,4,1,I agree.,Not-a-strategy,Information Inquiry-Contesting
610,4,1,I feel much better donating to places where I feel confident that the moneyis going to where they say it will.,Not-a-strategy,Information Inquiry-Contesting
611,4,1,I think Save the Children is the biggest charity of it's kind.,Not-a-strategy,Information Inquiry-Contesting
612,5,1,I'm like you.,Not-a-strategy,Information Inquiry-Contesting
613,5,1,I always try to donate anonymously.,Not-a-strategy,Information Inquiry-Contesting
614,5,1,I don't feel the need to be recognized for any good I can do.,Not-a-strategy,Information Inquiry-Contesting
615,6,1,That's funny that you mention that.,Not-a-strategy,Information Inquiry-Contesting
616,6,1,I always wonder how many people donate any bonuses that are offered to them.,Not-a-strategy,Information Inquiry-Contesting
617,6,1,I always donate most if not all of any money I am offered.,Not-a-strategy,Information Inquiry-Contesting
618,6,1,I figure that I wasn't expecting it to begin with so better to do some good however much.,Not-a-strategy,Information Inquiry-Contesting
619,7,1,"Yes, some of these Universities really impress me with how much they are willing to donate.",Not-a-strategy,Information Inquiry-Contesting
620,7,1,I know some of them getreally large amounts for studies and I appreciate when they use the money to do some good while gaining research.,Not-a-strategy,Information Inquiry-Contesting
621,8,1,"Yes, and then most are willing to provide proof that they actually donated money, so that is good.",Not-a-strategy,Information Inquiry-Contesting
622,9,1,"Thank you so much, same to you!",Not-a-strategy,Information Inquiry-Contesting
623,0,1,Fine.,Not-a-strategy,Information Inquiry-Contesting
624,0,1,What do you know about the charity?,Hesitance-Hesitance,Information Inquiry-Contesting
625,0,1,What have you heard people say or have seen online about the charity?,Hesitance-Hesitance,Information Inquiry-Contesting
626,1,1,Have you gone to a charity rating site to check on it?,Not-a-strategy,Information Inquiry-Contesting
627,1,1,I have not.,Not-a-strategy,Information Inquiry-Contesting
628,1,1,I want to be assured that overhead costs are minimized.,Information Inquiry-Contesting,Information Inquiry-Contesting
629,2,1,I'd prefer a secure food donation that directly transports to the areas the children live in instead of handing over to government officials.,Self Assertion-Empowerment,Information Inquiry-Contesting
630,2,1,I feel that using money to but food directly in their cities is best.,Self Assertion-Empowerment,Information Inquiry-Contesting
631,3,1,I am willing to agree to 5 percent of my income for 6 months about 800 dollars.,Not-a-strategy,Information Inquiry-Contesting
632,4,1,I will donate 10 cents.,Not-a-strategy,Information Inquiry-Contesting
633,5,1,I feel good about this.,Not-a-strategy,Information Inquiry-Contesting
634,5,1,How much do you agree to?,Not-a-strategy,Information Inquiry-Contesting
635,6,1,"o.k. 20 cents for now agreed and regular for 6 months, o.k.?",Not-a-strategy,Information Inquiry-Contesting
636,7,1,"(1, o.k. let's say 1600 dollares total, o.k.?",Not-a-strategy,Information Inquiry-Contesting
637,8,1,o.k. agreed 1800 dollares done,Not-a-strategy,Information Inquiry-Contesting
638,9,1,o.k. task done,Not-a-strategy,Information Inquiry-Contesting
639,0,1,I am doing good and you?,Not-a-strategy,Information Inquiry-Contesting
640,1,1,"Yes I donate to a few causes like breast cancer for women, autism awareness and March of dimes for children.",Self Assertion-Empowerment,Information Inquiry-Contesting
641,2,1,Yes I have but don't know a whole lot about them since there are so many children related charities.,Not-a-strategy,Information Inquiry-Contesting
642,3,1,OK I will educate myself on them when we are done with our conversation.,Source Derogation-Contesting,Information Inquiry-Contesting
643,4,1,OK thanks.,Not-a-strategy,Information Inquiry-Contesting
