,Turn,Speaker,Text,True,Pred
497,4,0,"I would like to do $99 because I found one for $75 online, but it is too far away. I prefer to have the subs sooner rather than later, but I don't mind waiting if I only have to spend $75. I can offer $99 and pick it up myself so you don't have to worry about a shipping price or the gas to bring it to my place.",Personal Choice-Empowerment,Self Assertion-Empowerment
498,5,1,I'd really like $110 for this. Just a bit more than what you're offering.,Hesitance-Hesitance,Self Assertion-Empowerment
499,5,0,I can manage that.,Not-a-strategy,Self Assertion-Empowerment
500,6,1,Great so 110 is a deal?,Not-a-strategy,Self Assertion-Empowerment
501,6,0,It's a deal.,Not-a-strategy,Self Assertion-Empowerment
502,0,0,"Hello, I'm very interested in the vehicle you have for sale",Not-a-strategy,Self Assertion-Empowerment
503,0,1,"Great, it is an awesome truck I would trust it to drive anywhere.",Not-a-strategy,Self Assertion-Empowerment
504,1,0,Are you willing to take less than the asking price?,Hesitance-Hesitance,Self Assertion-Empowerment
505,1,1,"I am willing to go down some, what are you thinking?",Not-a-strategy,Self Assertion-Empowerment
506,2,0,I'm willing to make you an offer,Not-a-strategy,Self Assertion-Empowerment
507,2,1,What is your offer?,Not-a-strategy,Self Assertion-Empowerment
508,3,0,"$11,020.00",Hesitance-Hesitance,Self Assertion-Empowerment
509,3,1,"That is very low, can you come up to 13000.00",Hesitance-Hesitance,Self Assertion-Empowerment
510,4,0,I would be willing to go up to 12500,Self Assertion-Empowerment,Self Assertion-Empowerment
511,4,1,OK I will accept that,Not-a-strategy,Self Assertion-Empowerment
512,5,0,Good deal! Thank you,Not-a-strategy,Self Assertion-Empowerment
513,0,0,"Hello, I'd like to rent this apartment but I don't think the price is worth it especially since I cannot have my dog",Source Derogation-Contesting,Self Assertion-Empowerment
514,0,1,"While I cannot change the pets policy, I am willing to negotiate the price.",Not-a-strategy,Self Assertion-Empowerment
515,1,0,Is it possible to go as low as 1000/mo?,Hesitance-Hesitance,Self Assertion-Empowerment
516,1,1,"I am sorry, but that is too low. The apartment have modern furnishings, after all. I can do 1750/mo.",Counter Argumentation-Contesting,Self Assertion-Empowerment
517,2,0,"That's quite a bit over the list price, does this include any utilities?",Hesitance-Hesitance,Self Assertion-Empowerment
518,2,1,"It has shared and coined laundry machines. Air conditioning. Redone kitchen counter tops in 2014. Utilities, such as gas, internet, electric, must be covered by you.",Not-a-strategy,Self Assertion-Empowerment
519,3,0,What's the justification for renting at above the list price then? I currently rent a similar apartment down the street for $1250/mo and that includes a washer/dryer in the unit.,Source Derogation-Contesting,Self Assertion-Empowerment
520,3,1,"The location of the apartment is a factor. Also, the landlord pays for water, garbage, sewage, and HOA fees. So I feel you still are getting a good deal. But I can go down to 1600/mo.",Counter Argumentation-Contesting,Self Assertion-Empowerment
521,4,0,"I have a great deal of experience with landscaping, is it possible to negotiate a deal where I maintain the property for a deduction in the monthly rent? I can assure you my work is excellent and I can refer you to previous clients",Personal Choice-Empowerment,Self Assertion-Empowerment
522,4,1,"I am sorry, but I cannot accept that offer. 1600/mo is my final offer.",Self Assertion-Empowerment,Self Assertion-Empowerment
523,5,0,I will accept 1600/mo then,Not-a-strategy,Self Assertion-Empowerment
524,0,0,Hello I am interested in this product!,Not-a-strategy,Self Assertion-Empowerment
525,0,1,"Ok, I'm selling it at 60 or obo",Not-a-strategy,Self Assertion-Empowerment
526,1,0,Is the bottom part glass?,Information Inquiry-Contesting,Self Assertion-Empowerment
527,1,1,The round portion? Yes,Not-a-strategy,Self Assertion-Empowerment
528,2,0,Okay and the shade is green correct?,Information Inquiry-Contesting,Self Assertion-Empowerment
529,2,1,"Yes, the sage is green",Not-a-strategy,Self Assertion-Empowerment
530,3,0,Great. Now the price seems to be very high for me. I would like to get this but I can only pay $36,Self Pity-Empowement,Self Assertion-Empowerment
531,3,1,36 is too low. I can do 55,Hesitance-Hesitance,Self Assertion-Empowerment
532,4,0,55 is too much for me. I only have a certain budget. How about 50?,Self Pity-Empowement,Self Assertion-Empowerment
533,4,1,I can do 50 if you're willing to pick it up,Personal Choice-Empowerment,Self Assertion-Empowerment
534,5,0,Sure I can do that. When can i pick it up?,Not-a-strategy,Self Assertion-Empowerment
535,5,1,at 6;30,Not-a-strategy,Self Assertion-Empowerment
536,6,0,Sure then we got a deal! Thanks!,Not-a-strategy,Self Assertion-Empowerment
537,0,0,i can pay 57,Hesitance-Hesitance,Self Assertion-Empowerment
538,0,1,"I appreciate the offer, but I'm really looking for more as this is an exceptional piece. We've taken really good care of it and recently had the top refinished. It's a lovely design and you can really tell the quality in the piece by it's heft and design.",Counter Argumentation-Contesting,Self Assertion-Empowerment
539,1,0,ok i pay the 95,Hesitance-Hesitance,Self Assertion-Empowerment
540,1,1,Well that's great! Would  you be picking it up or do you want it shipped?,Information Inquiry-Contesting,Self Assertion-Empowerment
541,2,0,shiped,Not-a-strategy,Self Assertion-Empowerment
542,2,1,"Ok, good. We will work out the details later, but I can dismantle the legs without harming the piece so that way it can ship flat and cost less.",Not-a-strategy,Self Assertion-Empowerment
543,3,0,ok thats works for me please wrap in plastic,Not-a-strategy,Self Assertion-Empowerment
544,3,1,I will. I will wrap it in plastic and then cushion it so it won't be damaged.,Not-a-strategy,Self Assertion-Empowerment
545,4,0,Good deal lets do this.,Not-a-strategy,Self Assertion-Empowerment
546,4,1,Ok. I will input the price of $95 in the box and submit it. Thanks for the offer!,Not-a-strategy,Self Assertion-Empowerment
547,5,0,Thanks,Not-a-strategy,Self Assertion-Empowerment
548,0,0,hi,Not-a-strategy,Self Assertion-Empowerment
549,0,1,Hello.,Not-a-strategy,Self Assertion-Empowerment
550,1,0,how many colorsw do you have,Information Inquiry-Contesting,Self Assertion-Empowerment
551,1,1,They are all black. We got them as company phones so all are the same. But brand new and unopened.,Not-a-strategy,Self Assertion-Empowerment
552,2,0,tell me a little about the features,Information Inquiry-Contesting,Self Assertion-Empowerment
553,2,1,"Sadly I'm not a phone salesman but it's easy to find the information about Samsung S8 online. It's the newest model, fantastic camera, resolution and great quality. As I said, brand new, in original box. You won't find a better offer anywhere.",Not-a-strategy,Self Assertion-Empowerment
554,3,0,great can you let me get it for 550 please i need a good phone for my wife,Hesitance-Hesitance,Self Assertion-Empowerment
555,3,1,"I can't lower the price much if you are only buying one. Discount offers is for those willing to buy multiple phones. If you are really looking for a gift for your wife I might go down slightly, but in that case you will need to pick it up yourself. 600 dollars if you can pick it up yourself.",Personal Choice-Empowerment,Self Assertion-Empowerment
556,4,0,all i have is 598 can u work with that ill pick it up,Self Pity-Empowement,Self Assertion-Empowerment
557,4,1,"Alright, we can agree on that.",Not-a-strategy,Self Assertion-Empowerment
558,0,0,hi,Not-a-strategy,Self Assertion-Empowerment
559,0,1,Hey there. Are you interested in the couch?,Not-a-strategy,Self Assertion-Empowerment
560,1,0,yes very is there anything wrong with it,Source Derogation-Contesting,Self Assertion-Empowerment
561,1,1,"Actually no. It is in perfect condition! NO rips, tears, or signs of wear!",Not-a-strategy,Self Assertion-Empowerment
562,2,0,sounds and looks good i can offer $190 right now and ill pick them up please help me out sir i'm running low on cash,Personal Choice-Empowerment,Self Assertion-Empowerment
563,2,1,"Oh man, completely understand that! I am getting married next month and my ol' lady says this doesn't match her decor! haha. So I'm trying to sell it to get the funds to take her on a honeymoon of her dreams! Tell you what, $220, and I'll throw in a coffee table. How's that sound?",Personal Choice-Empowerment,Self Assertion-Empowerment
564,3,0,can we make it a even $200,Hesitance-Hesitance,Self Assertion-Empowerment
565,3,1,"If I throw in an entertainment center, would you come up to $220?",Personal Choice-Empowerment,Self Assertion-Empowerment
566,4,0,yes that will work can you drop them off,Personal Choice-Empowerment,Self Assertion-Empowerment
567,4,1,You bet! I'll see you in an hour!,Not-a-strategy,Self Assertion-Empowerment
568,5,0,thanks,Not-a-strategy,Self Assertion-Empowerment
569,0,1,yo yo yo,Not-a-strategy,Self Assertion-Empowerment
570,0,0,Hi there can you tell me a little more about this Bike please.,Information Inquiry-Contesting,Self Assertion-Empowerment
571,1,1,"sure bro, it's a fully custom bmx built to riiiiiiiiide, aftermarket everything, benny bars, pegs, seat and post, head set, its a sick bike",Not-a-strategy,Self Assertion-Empowerment
572,1,0,the add doesn't say how big the bike is i'm worried my 11 year old son will be to tall for it..,Source Derogation-Contesting,Self Assertion-Empowerment
573,2,1,"its 20 in, perfect for a 11 year old",Not-a-strategy,Self Assertion-Empowerment
574,2,0,would you take $300 for it?,Hesitance-Hesitance,Self Assertion-Empowerment
575,3,1,"I wish i could man, I've got twice that just in after market parts, at $500 this thing is a steaaaaal",Counter Argumentation-Contesting,Self Assertion-Empowerment
576,3,0,how about $350,Hesitance-Hesitance,Self Assertion-Empowerment
577,4,1,"$450 is my rock bottom, this thing is fully custom, you're 11 year old will be the coolest kid on the sideway",Self Assertion-Empowerment,Self Assertion-Empowerment
578,4,0,"hmmmm 450 is a little pricey, but ok ill take it :)",Not-a-strategy,Self Assertion-Empowerment
579,0,1,hello,Not-a-strategy,Self Assertion-Empowerment
580,0,0,"Hi, how long of a lease are you asking?",Information Inquiry-Contesting,Self Assertion-Empowerment
581,1,1,2 years minimum,Not-a-strategy,Self Assertion-Empowerment
582,1,0,ouch!  Would you accept a 1 year lease?,Hesitance-Hesitance,Self Assertion-Empowerment
583,2,1,you would love the place but I am willing to accept for one year,Not-a-strategy,Self Assertion-Empowerment
584,2,0,"great, the price you are asking is very high for the amount of space, are you willing to come down on the rent?",Hesitance-Hesitance,Self Assertion-Empowerment
585,3,1,"actually everything is new and the place is in a great area , close to every mall and restaurants and I will negotiate but only slightly",Counter Argumentation-Contesting,Self Assertion-Empowerment
586,3,0,I appreacite that.  Would you be willing to accept $1735?,Hesitance-Hesitance,Self Assertion-Empowerment
587,4,1,"that way too low, did you notice that there is a swiming pool and close to schools. the best I could do is 2200",Counter Argumentation-Contesting,Self Assertion-Empowerment
588,4,0,"Yes, this place has great features but 2200 would put a strain on my budget.  Would you be willing to accept 1195?",Self Pity-Empowement,Self Assertion-Empowerment
589,5,1,did you mean 2195,Not-a-strategy,Self Assertion-Empowerment
590,5,0,"sorry, yes I meant 2195.  I'm just excited about this place and really want it.",Not-a-strategy,Self Assertion-Empowerment
591,6,1,"yes I could that, when can you come over for  signing the papers ?",Not-a-strategy,Self Assertion-Empowerment
592,6,0,great!  are you available at noon today?,Not-a-strategy,Self Assertion-Empowerment
593,7,1,"yes I am, but lets make it 1pm, ok ?",Not-a-strategy,Self Assertion-Empowerment
594,7,0,1pm it is!  see you then!  and thanks.,Not-a-strategy,Self Assertion-Empowerment
595,8,1,thank you,Not-a-strategy,Self Assertion-Empowerment
596,0,1,Hello are you interested in my subs?,Not-a-strategy,Self Assertion-Empowerment
597,0,0,Yes I am interested how good is the bass response on theses subs?,Information Inquiry-Contesting,Self Assertion-Empowerment
598,1,1,"The Bass response is excellent, some of the best I've heard",Not-a-strategy,Self Assertion-Empowerment
599,1,0,I'm looking for something with a punch but I don't want it to shake my car apart or blow up my trunk.,Not-a-strategy,Self Assertion-Empowerment
600,2,1,I think these would work well for you,Not-a-strategy,Self Assertion-Empowerment
601,2,0,Does it come with all the standard installation parts?,Information Inquiry-Contesting,Self Assertion-Empowerment
602,3,1,"They are new, still sealed in the box",Not-a-strategy,Self Assertion-Empowerment
603,3,0,Ok I can personally pick these subs up today with 152 in cash would that be an offer you are interested in?,Hesitance-Hesitance,Self Assertion-Empowerment
604,4,1,"No, I couldn't go that low.",Not-a-strategy,Self Assertion-Empowerment
605,4,0,Then is there anything you could offer to sweeten the deal a little?,Hesitance-Hesitance,Self Assertion-Empowerment
606,5,1,I could assist in installation,Personal Choice-Empowerment,Self Assertion-Empowerment
607,5,0,No im pretty adept at installation do you happen to have any dynamatt or other sound insulation material?,Personal Choice-Empowerment,Self Assertion-Empowerment
608,6,1,I do have a roughly 3x3 piece of dynamatt that I could throw in,Personal Choice-Empowerment,Self Assertion-Empowerment
609,6,0,ok that could push me to 172?,Hesitance-Hesitance,Self Assertion-Empowerment
610,7,1,I would be willing to go to 180,Hesitance-Hesitance,Self Assertion-Empowerment
611,7,0,Could you meet me halfway for that price?,Hesitance-Hesitance,Self Assertion-Empowerment
612,8,1,"yes, I could do that",Not-a-strategy,Self Assertion-Empowerment
613,8,0,Great then 180 it is then.,Not-a-strategy,Self Assertion-Empowerment
614,0,0,"Hi, interested in the motor.",Not-a-strategy,Self Assertion-Empowerment
615,0,1,Thanks. I'm listing it for $138,Not-a-strategy,Self Assertion-Empowerment
616,1,0,"Ya I saw that, any wiggle room on that price?",Not-a-strategy,Self Assertion-Empowerment
617,1,1,"As you know, it will be delivered speedily but I'm willing to take $130",Not-a-strategy,Self Assertion-Empowerment
618,2,0,I was hoping to pay more like $85.,Hesitance-Hesitance,Self Assertion-Empowerment
619,2,1,Oh no! You might want to come up to $125,Hesitance-Hesitance,Self Assertion-Empowerment
620,3,0,"Hmm, pretty high for me still.. any thing I could do to lower that price, say pick it up?",Self Pity-Empowement,Self Assertion-Empowerment
621,3,1,I can take off $10 if you pick it up,Personal Choice-Empowerment,Self Assertion-Empowerment
622,4,0,ok,Not-a-strategy,Self Assertion-Empowerment
623,4,1,Deal!,Not-a-strategy,Self Assertion-Empowerment
624,5,0,so 115?,Not-a-strategy,Self Assertion-Empowerment
625,5,1,Yes. 115. Thanks for your patronage!,Not-a-strategy,Self Assertion-Empowerment
626,0,0,Hi!,Not-a-strategy,Self Assertion-Empowerment
627,0,1,Hi there. Are you interested in this house?,Not-a-strategy,Self Assertion-Empowerment
628,1,0,Yes Very!,Not-a-strategy,Self Assertion-Empowerment
629,1,1,Sure do you have any questions or concerns?,Not-a-strategy,Self Assertion-Empowerment
630,2,0,I wanted to know what makes this house special compared to the other ones on this street. There is an open house down the road that I looked at that was very similar to this house.,Information Inquiry-Contesting,Self Assertion-Empowerment
631,2,1,"This house is 3 bedroom and is in Fremont. It has a 2 car garage which is awesome I think and kitchen contains granite counters, and cabinets are modern. There is a yard also, and its location is the best that beats everything. It is near to schools, parks, restaurants, and shopping. I can very positively tell you that you can't go wrong with this purchase!",Not-a-strategy,Self Assertion-Empowerment
632,3,0,Ok cool! What is the lowest you will go in price?,Hesitance-Hesitance,Self Assertion-Empowerment
633,3,1,The listing is 2650. I can give it to you for $2200,Hesitance-Hesitance,Self Assertion-Empowerment
634,4,0,$2150 and you have a deal!,Hesitance-Hesitance,Self Assertion-Empowerment
635,4,1,$2200 is the last I can give you. I have a waiting list for people who are already willing to get it! That's what I can give you. Take it or leave it.,Self Assertion-Empowerment,Self Assertion-Empowerment
636,5,0,You are one tough cookie!,Not-a-strategy,Self Assertion-Empowerment
637,5,1,Well we both need to be happy :),Not-a-strategy,Self Assertion-Empowerment
638,6,0,Sounds good I'll take it!,Not-a-strategy,Self Assertion-Empowerment
639,0,0,Hello!,Not-a-strategy,Self Assertion-Empowerment
640,0,1,Are you interested in 6 Commodore Drive Unit C430?,Not-a-strategy,Self Assertion-Empowerment
641,1,0,"I am, but I was wondering if there was any chance of the price being negotiable.",Hesitance-Hesitance,Self Assertion-Empowerment
642,1,0,"Hello, are you there?",Not-a-strategy,Self Assertion-Empowerment
643,2,1,I have a little wiggle room.,Hesitance-Hesitance,Self Assertion-Empowerment
644,2,1,Computer froze up for a moment.,Not-a-strategy,Self Assertion-Empowerment
645,3,0,"I just live everything about it, but I am looking to pay below $2000.",Hesitance-Hesitance,Self Assertion-Empowerment
646,3,1,"Hm.  Well, remember that this is a 1 bedroom 1 bath in a fantastic area.",Hesitance-Hesitance,Self Assertion-Empowerment
647,4,0,I understand that. This is the one place where I have been lookin for an apartment to become available.,Not-a-strategy,Self Assertion-Empowerment
648,4,1,It's also been renovated.  It has a great parking space that comes with the apartment.,Not-a-strategy,Self Assertion-Empowerment
649,5,0,Would you take $2000? It is only a little less than what you are asking.,Hesitance-Hesitance,Self Assertion-Empowerment
650,5,1,"What about $2100?  I think that's fair.  This does include a lot of luxuries, including community laundry rooms, heated pools, hot tubs, saunas, and a fitness center.",Counter Argumentation-Contesting,Self Assertion-Empowerment
651,6,1,What do you think?,Not-a-strategy,Self Assertion-Empowerment
652,6,0,"Oh, I wasn't made aware of those amenities!!! If I fixed things up that need repairs would you take the $2000?",Personal Choice-Empowerment,Self Assertion-Empowerment
653,7,1,"That's still a little low.  Actually, the place has granite counter tops and gorgeous flooring in there already.  I'm still looking for $2100.",Counter Argumentation-Contesting,Self Assertion-Empowerment
654,7,0,It is definitely over my original budget of under $1500 that I was looking for. I may need to keep looking even though this place is great.,Self Pity-Empowement,Self Assertion-Empowerment
655,8,1,I tell you what...let me see if we can do $2050.  What do you think?,Hesitance-Hesitance,Self Assertion-Empowerment
656,8,0,I think I could do the extra $50. That seems fair.,Not-a-strategy,Self Assertion-Empowerment
657,9,1,Deal!,Not-a-strategy,Self Assertion-Empowerment
658,9,0,Thank you for being considerate.,Not-a-strategy,Self Assertion-Empowerment
659,0,0,Does it come furnished?,Information Inquiry-Contesting,Self Assertion-Empowerment
660,0,1,We can make sure it's furnished for you if you prefer.,Not-a-strategy,Self Assertion-Empowerment
661,1,0,How many bedrooms and bathrooms?,Information Inquiry-Contesting,Self Assertion-Empowerment
662,1,1,It is a 2 bedroom 1 1/2 bath,Not-a-strategy,Self Assertion-Empowerment
663,2,0,is the 2nd bedroom big enough for 2 twin beds and maybe some room for the kids to play?,Information Inquiry-Contesting,Self Assertion-Empowerment
664,2,1,yes the 2nd bedroom is about 10x12,Not-a-strategy,Self Assertion-Empowerment
665,3,0,How far away from the school is it?,Information Inquiry-Contesting,Self Assertion-Empowerment
666,3,1,"It is walking distance from the school, a couple of blocks.",Not-a-strategy,Self Assertion-Empowerment
667,4,0,Would you be willing to go $2450?,Hesitance-Hesitance,Self Assertion-Empowerment
668,4,1,I can go $2700 with furniture or $2500 without furniture.,Personal Choice-Empowerment,Self Assertion-Empowerment
669,5,0,I can do the 2500 if it comes with appliances in the kitchen at least.,Personal Choice-Empowerment,Self Assertion-Empowerment
670,5,1,I can make sure there is a refrigerator and stove for $2500.  The refrigerator and stove will be purchased and already installed before you move in.,Personal Choice-Empowerment,Self Assertion-Empowerment
671,6,0,Sounds great.,Not-a-strategy,Self Assertion-Empowerment
672,0,0,"Hello, is this house still for sale?",Information Inquiry-Contesting,Self Assertion-Empowerment
673,0,1,"Yes, it is still available for leasing. Would you like to come take a tour?",Not-a-strategy,Self Assertion-Empowerment
674,1,0,I would love to.  Can you tell me a little about it?,Information Inquiry-Contesting,Self Assertion-Empowerment
675,1,1,It is a 3 Bedroom 1 bath home. In great neighborhood. It's professionally maintained. It is a must see house.,Not-a-strategy,Self Assertion-Empowerment
676,2,0,What are you asking for the house?,Information Inquiry-Contesting,Self Assertion-Empowerment
677,2,1,Rent is $1595 a month. Utilities are not included.,Not-a-strategy,Self Assertion-Empowerment
678,3,0,Are you able to go any lower?  The comps around the neighboorhood are cheaper than this price.,Hesitance-Hesitance,Self Assertion-Empowerment
679,3,1,"We can offer you a discount of $100/mo if you can sign 1 year lease, providing that your application is approved.",Personal Choice-Empowerment,Self Assertion-Empowerment
680,4,0,Would you be willing to accept 1395 if I signed a 2 year lease?,Personal Choice-Empowerment,Self Assertion-Empowerment
681,4,1,"Sorry, right now we can only offer the $100 discount. Remember we do the maintenance, including landscapes. That alone adds value to your lease.",Personal Choice-Empowerment,Self Assertion-Empowerment
682,5,0,"Ok, well I think 1395 is a fair deal if you will be able to pay for half the utilities.  That is my last offer, take it or leave it.",Personal Choice-Empowerment,Self Assertion-Empowerment
683,0,1,"Hello, you are interested in the ad for the sofa set?",Not-a-strategy,Self Assertion-Empowerment
684,0,0,Yes I really like it can you tell me more about the set?,Information Inquiry-Contesting,Self Assertion-Empowerment
685,1,1,"Sure, this is a 2 piece set. We've got the sofa and the chair as pictured. You saw the dimensions in the ad I assume? The sofa is 94 inches across and the chair is 38 inches. I would be willing to take $1250 for the pair.",Not-a-strategy,Self Assertion-Empowerment
686,1,0,I really like it but could offer you $600 and I will come and pick it up myself and provide my own truck,Personal Choice-Empowerment,Self Assertion-Empowerment
687,2,1,"Understood, but that's pretty far below what we paid for it and I know the sofa alone is worth more than $600.",Hesitance-Hesitance,Self Assertion-Empowerment
688,2,0,Ok I understand that is a low offer but the condition does not look that great. how about $750,Hesitance-Hesitance,Self Assertion-Empowerment
689,3,1,The condition is actually very good. The set has been in a smoke free home and has seen very little wear from use.  I could go to $1100.,Counter Argumentation-Contesting,Self Assertion-Empowerment
690,3,0,that is still quite high can we agree on $1000,Hesitance-Hesitance,Self Assertion-Empowerment
691,4,1,"I could do $1,000. Do you have someone who can help you with the pick up?",Not-a-strategy,Self Assertion-Empowerment
692,4,0,yes I have a friend who will help me and he has a pick up truck $1000 it is then,Not-a-strategy,Self Assertion-Empowerment
693,0,0,Hello.,Not-a-strategy,Self Assertion-Empowerment
694,0,1,hello,Not-a-strategy,Self Assertion-Empowerment
695,1,0,"Yes, I'm interested in the binoculars from your ad?",Not-a-strategy,Self Assertion-Empowerment
696,1,1,"Oh, sure!  They are still available",Not-a-strategy,Self Assertion-Empowerment
697,2,0,Are there any problems with the binoculars?,Source Derogation-Contesting,Self Assertion-Empowerment
698,2,1,"No, none that I know of.  I just do not use them as much as I thought I would.",Not-a-strategy,Self Assertion-Empowerment
699,3,0,"Well, then I suppose I'd be willing to take them off your hands. I'd like to pay$216 for the binoculars.",Hesitance-Hesitance,Self Assertion-Empowerment
700,3,1,"My asking price $380.  I could go slightly lower but I can not sell them for $216, sorry.",Hesitance-Hesitance,Self Assertion-Empowerment
701,4,0,"Well, what would your best price be?",Not-a-strategy,Self Assertion-Empowerment
702,4,1,$340 would be fine with me,Hesitance-Hesitance,Self Assertion-Empowerment
703,5,0,"Well, I'd be willing to drive over and pick them up, if you can come down to $260.",Personal Choice-Empowerment,Self Assertion-Empowerment
704,5,1,"$300 would be my best offer, I do not think I can go lower, sorry.",Self Assertion-Empowerment,Self Assertion-Empowerment
705,6,0,"Well, I suppose that's fair. I'll accept that price.",Not-a-strategy,Self Assertion-Empowerment
706,6,1,Great!,Not-a-strategy,Self Assertion-Empowerment
707,0,1,any questions about the item?,Not-a-strategy,Self Assertion-Empowerment
708,0,0,Can you tell me about the apartment? 2450 seems quite a bit above the going rate in that neighboorhood. I was looking for closer to 1225,Hesitance-Hesitance,Self Assertion-Empowerment
709,1,1,this is completely remodeled.  It is like new,Not-a-strategy,Self Assertion-Empowerment
710,1,0,"the pictures look great, but it still seems a bit pricey compared to other apartments in the area. I can do 1600, just because I like that building",Hesitance-Hesitance,Self Assertion-Empowerment
711,2,1,i can go 2200 a month,Hesitance-Hesitance,Self Assertion-Empowerment
712,2,0,"ummm. I don't know, it doesn't even have a washer/dryer. I would have to share with the neighbor. I could go up to 1900 if you put in a washer/dryer",Counter Argumentation-Contesting,Self Assertion-Empowerment
713,3,1,2100 and the washer and dryer are yours,Personal Choice-Empowerment,Self Assertion-Empowerment
714,3,0,That is still way too high for the area. I'm pretty firm on the 1900. I have a great history as a renter with lots of referneces. I won't trash your place and pay my rent on time.,Self Assertion-Empowerment,Self Assertion-Empowerment
715,4,1,"ok, 2000",Hesitance-Hesitance,Self Assertion-Empowerment
716,4,0,How about 1950 and the washer and dryer. I think we could both be happy with that.,Personal Choice-Empowerment,Self Assertion-Empowerment
717,0,1,hi,Not-a-strategy,Self Assertion-Empowerment
718,0,0,"Hi, I like your bike. It reminds me of one I used to own back in the day. I would jump it off ramps while rocking a TMNT t-shirt.",Not-a-strategy,Self Assertion-Empowerment
719,1,1,its a nice bike normal wear and tear,Not-a-strategy,Self Assertion-Empowerment
720,1,0,Is the chain rusty? It looks as though it hasn't been greased in a while.,Source Derogation-Contesting,Self Assertion-Empowerment
721,2,1,no rust but it needs a brake,Not-a-strategy,Self Assertion-Empowerment
722,2,0,"The asking price is fair, but I think it's a bit high. I'd like to pay $150 for it. If you do the $150, I'll perform some awesome wheelies for you before I leave.",Hesitance-Hesitance,Self Assertion-Empowerment
723,3,1,"it is 27 years old you can not find these anymore, how about $170",Hesitance-Hesitance,Self Assertion-Empowerment
724,3,0,"You're right, those bikes are hard to come by. How about we meet in the middle and do $160?",Hesitance-Hesitance,Self Assertion-Empowerment
725,4,1,$165 is as low as i can go,Self Assertion-Empowerment,Self Assertion-Empowerment
726,4,0,"If it had the original wheels, I would do the $165. But I need to stay firm at $160. It's a good compromise I feel.",Counter Argumentation-Contesting,Self Assertion-Empowerment
727,5,1,"You are right about the wheels, ok $160",Not-a-strategy,Self Assertion-Empowerment
728,5,0,Deal!,Not-a-strategy,Self Assertion-Empowerment
729,6,1,Ok,Not-a-strategy,Self Assertion-Empowerment
730,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
731,0,0,Hello are you still selling the Settee?,Not-a-strategy,Self Assertion-Empowerment
732,1,1,"Yes, I am. I am asking 200 dollars for it, but I am willing to listen to offers and make a deal.",Not-a-strategy,Self Assertion-Empowerment
733,1,0,Sounds good. What does the wear and tear look like on it though? What kind of condition is it in?,Source Derogation-Contesting,Self Assertion-Empowerment
734,2,1,"It is in good condition. There are no holes, or scratches.",Not-a-strategy,Self Assertion-Empowerment
735,2,0,How long have you had it for?,Source Derogation-Contesting,Self Assertion-Empowerment
736,3,1,Only a year and have barely sat on it. It is like new.,Not-a-strategy,Self Assertion-Empowerment
737,3,0,Oh okay that's good. Could you come down on the price at all? I've seen some used ones going for a lot less.,Hesitance-Hesitance,Self Assertion-Empowerment
738,4,1,Sure. How much would you like to pay for it?,Not-a-strategy,Self Assertion-Empowerment
739,4,0,Could you do it for 80?,Hesitance-Hesitance,Self Assertion-Empowerment
740,5,1,How about 100 and I will deliver it to you myself?,Personal Choice-Empowerment,Self Assertion-Empowerment
741,5,0,Okay we have a deal!,Not-a-strategy,Self Assertion-Empowerment
742,6,1,Good,Not-a-strategy,Self Assertion-Empowerment
743,0,0,"Hi, can you tell me a little more about this house?",Information Inquiry-Contesting,Self Assertion-Empowerment
744,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
745,1,1,It is a beautiful house,Not-a-strategy,Self Assertion-Empowerment
746,1,0,What are some of the perks?,Information Inquiry-Contesting,Self Assertion-Empowerment
747,2,1,"Great green lawn, garage",Not-a-strategy,Self Assertion-Empowerment
748,2,0,Does it have a swimming pool?  My family and I are new to the area and would like to lease for at least 6 mos. maybe more but the kids really would like a pool.  How much wiggle room in the price?,Hesitance-Hesitance,Self Assertion-Empowerment
749,3,1,"$3,100.00",Hesitance-Hesitance,Self Assertion-Empowerment
750,3,0,That's a little steep.  Would you accept 2975?,Hesitance-Hesitance,Self Assertion-Empowerment
751,4,1,3000,Hesitance-Hesitance,Self Assertion-Empowerment
752,4,0,Are utilities included?,Information Inquiry-Contesting,Self Assertion-Empowerment
753,5,1,Yes,Not-a-strategy,Self Assertion-Empowerment
754,5,0,"ok, I'll take it for 3000",Not-a-strategy,Self Assertion-Empowerment
755,0,0,Is this for sale or rent?,Not-a-strategy,Self Assertion-Empowerment
756,0,1,It is for rent.,Not-a-strategy,Self Assertion-Empowerment
757,1,0,how many bedrooms are available,Information Inquiry-Contesting,Self Assertion-Empowerment
758,1,1,This unit is a 3 bedroom.,Not-a-strategy,Self Assertion-Empowerment
759,2,0,Are any utilities included?,Information Inquiry-Contesting,Self Assertion-Empowerment
760,2,1,Utilities are not included in the rent price.,Not-a-strategy,Self Assertion-Empowerment
761,3,0,"I would need a lower rent price so that I can pay for utlities, $1000",Hesitance-Hesitance,Self Assertion-Empowerment
762,3,1,1000 is far too low. We can bring the price down to 2300 if you have good employment.,Hesitance-Hesitance,Self Assertion-Empowerment
763,4,0,"you barely moved on price, how about $1200",Hesitance-Hesitance,Self Assertion-Empowerment
