,Index,User,Text,Face acts
3592,C_ae3309e668b7484aaf8a1150e25979b5,1,100 dollars and i'll bring charlie with me to play nightcrawlers,
3593,C_ae3309e668b7484aaf8a1150e25979b5,0,Hmmmm. Okay you're pulling my arm. How's $115,
3594,C_ae3309e668b7484aaf8a1150e25979b5,1,107 and we have a deal,
3595,C_ae3309e668b7484aaf8a1150e25979b5,0,$120?,
3596,C_ae3309e668b7484aaf8a1150e25979b5,1,FINE MAKE THE OFFER BEFORE I CHANGE MY MIND,
3597,C_af59df41a28f42198b7b04fac7f0d066,0,"hi, is the house still available?",
3598,C_af59df41a28f42198b7b04fac7f0d066,1,Yes it is. Are you interested?,
3599,C_af59df41a28f42198b7b04fac7f0d066,0,"yes, how close to the highway is it?",
3600,C_af59df41a28f42198b7b04fac7f0d066,1,It is very close to highway 13 and 580.,
3601,C_af59df41a28f42198b7b04fac7f0d066,0,"not good, i don't want to hear the road noise.  does it have a garage?",
3602,C_af59df41a28f42198b7b04fac7f0d066,1,Yes it has a detached one car garage.,
3603,C_af59df41a28f42198b7b04fac7f0d066,0,and do you know how many acres the lot is?,
3604,C_af59df41a28f42198b7b04fac7f0d066,1,It sits on about 1/2 an acre.,
3605,C_af59df41a28f42198b7b04fac7f0d066,0,"since its so close to the highway and i have to provide my own washer/dryer, i'd be willing to pay $2300",
3606,C_af59df41a28f42198b7b04fac7f0d066,1,"If you have a steady job and decent credit, I would be willing to accept 2300.",
3607,C_af59df41a28f42198b7b04fac7f0d066,0,"i meet both requirements, i'm excited to live there!",
3689,C_1f3e6a3178484ef3b5903622924b0a23,1,"hi, are you interested in the charger?",
3690,C_1f3e6a3178484ef3b5903622924b0a23,0,"Yes, but the price is a bit much for me. Can work out a bit of a discount?",
3691,C_1f3e6a3178484ef3b5903622924b0a23,1,it is brand new and never been opened.  they go for $15 in the store.  I'll come down to $9,
3692,C_1f3e6a3178484ef3b5903622924b0a23,0,"Alright, I can go for that.",
3693,C_1f3e6a3178484ef3b5903622924b0a23,1,"cool, can you pick it up?",
3694,C_1f3e6a3178484ef3b5903622924b0a23,0,"I live a fairly far away, so it would cost me additional gas to get there.",
3695,C_1f3e6a3178484ef3b5903622924b0a23,1,"if you want me to ship it, you'll have to pay the shipping costs",
3696,C_1f3e6a3178484ef3b5903622924b0a23,0,If I came and got it would take a manufacter's coupon?,
3697,C_1f3e6a3178484ef3b5903622924b0a23,1,"no, i can't apply a coupon",
3698,C_1f3e6a3178484ef3b5903622924b0a23,0,The manufacturer would reinburse you.,
3699,C_1f3e6a3178484ef3b5903622924b0a23,1,"no thanks, $9 plus shipping",
3803,C_f1fe7ccfaec04a618e5ed86857344cea,1,Hi!,
3804,C_f1fe7ccfaec04a618e5ed86857344cea,0,Howdy.,
3805,C_f1fe7ccfaec04a618e5ed86857344cea,1,Are you interested in the bunk bed?,
3806,C_f1fe7ccfaec04a618e5ed86857344cea,0,Does that come with the mattresses or is it just the frame?,
3807,C_f1fe7ccfaec04a618e5ed86857344cea,1,No just the frame but I have 2 used mattresses if you want to,
3808,C_f1fe7ccfaec04a618e5ed86857344cea,0,Well I like for everything to be new. I give you a 100 bucks and pick it up today.,
3809,C_f1fe7ccfaec04a618e5ed86857344cea,1,I feel you. I can't go lower than 150,
3810,C_f1fe7ccfaec04a618e5ed86857344cea,0,What about $105. It seems good but I got to pick it up buy the new mattresses and new sheets etc. So will you take the $105?,
3811,C_f1fe7ccfaec04a618e5ed86857344cea,1,is it 105 or 150?,
3812,C_f1fe7ccfaec04a618e5ed86857344cea,0,105,
3813,C_f1fe7ccfaec04a618e5ed86857344cea,1,Ok but you have to take it today,
3814,C_f1fe7ccfaec04a618e5ed86857344cea,0,got it.,
3826,C_cde4f975a55a4ac1957f5ab316da0d60,0,Im interested in your Civic!,
3827,C_cde4f975a55a4ac1957f5ab316da0d60,1,Hi I am interested in the wood chairs,
3828,C_cde4f975a55a4ac1957f5ab316da0d60,1,Good I would like to sell it,
3829,C_cde4f975a55a4ac1957f5ab316da0d60,0,What would you be willing to come down to?,
3830,C_cde4f975a55a4ac1957f5ab316da0d60,1,Could you do 3800?,
3831,C_cde4f975a55a4ac1957f5ab316da0d60,0,Seems kind of steep for a 2003 with nearly 200K miles on it. Are you throwing anything in with it?,
3832,C_cde4f975a55a4ac1957f5ab316da0d60,1,Good I would like to sell it,
3833,C_cde4f975a55a4ac1957f5ab316da0d60,1,I could throw in a detailing.,
3834,C_cde4f975a55a4ac1957f5ab316da0d60,1,Could you do 3800?,
3835,C_cde4f975a55a4ac1957f5ab316da0d60,0,Looks pretty clean to me. How low are you willing to go? Perhaps $2950?,
3836,C_cde4f975a55a4ac1957f5ab316da0d60,1,I could throw in a detailing.,
3837,C_cde4f975a55a4ac1957f5ab316da0d60,1,"No not that low. They are highway miles, oil changed every 3000 miles. I have kept it in good running condition.",
3838,C_cde4f975a55a4ac1957f5ab316da0d60,0,Maybe we could meet in the middle?,
3839,C_cde4f975a55a4ac1957f5ab316da0d60,1,I think we could do that. So 3450?,
3840,C_cde4f975a55a4ac1957f5ab316da0d60,1,"No not that low. They are highway miles, oil changed every 3000 miles. I have kept it in good running condition.",
3841,C_cde4f975a55a4ac1957f5ab316da0d60,0,So youre only willing to drop the price $150?,
3842,C_cde4f975a55a4ac1957f5ab316da0d60,1,I think we could do that. So 3450?,
3843,C_cde4f975a55a4ac1957f5ab316da0d60,0,Excellent,
3857,C_c158c3c5f609406291e68216216523fa,1,hello,
3858,C_c158c3c5f609406291e68216216523fa,0,Hello! What a beautiful Gazelle!,
3859,C_c158c3c5f609406291e68216216523fa,1,It is! It is well taken care of and it is an original piece from Holland,
3860,C_c158c3c5f609406291e68216216523fa,0,Looks great! Any rust remaining?,
3861,C_c158c3c5f609406291e68216216523fa,1,"No, I just got rid of the rust and spent several hours with all the deatils",
3862,C_c158c3c5f609406291e68216216523fa,0,You've done well. Wonder where and what price I could pick up the original seat? Might be hard to find . . .,
3863,C_c158c3c5f609406291e68216216523fa,1,"Maybe you can look it in Amazon, they have almost everything lol. Either way, you can still use it. And the air pump is missing too but I think it is easier to find.",
3864,C_c158c3c5f609406291e68216216523fa,0,"Good point. I've checked around Amazon, but can't find the original seat. Can you accept about $450? That way, I can have a little spare to shop for an original seat.",
3865,C_c158c3c5f609406291e68216216523fa,1,It is hard for me to sell this bike because I love it so much but I have an unexpected medical bill. I will go for 480,
3866,C_c158c3c5f609406291e68216216523fa,0,"Aww, I'm sorry to hear that you really don't want to part with the bike and are only doing so becasue you have a medical bill to pay. I have $460 on me to spend today, but if you can hold off until tomorrow morning I can drive by the bank and pick up another $20. $480 is doable, and I'm willing, but as I said, we'll need to wait until morning for the additional $20. Deal?",
3867,C_c158c3c5f609406291e68216216523fa,1,Ok.. I can wait. Thank you!,
3868,C_e92705747c0544ca9b4986460889b601,1,"Hello, are you interested in this vehicle?",
3869,C_e92705747c0544ca9b4986460889b601,0,Yes I am.  Does the vehicle have a sun roof?,
3870,C_e92705747c0544ca9b4986460889b601,1,"No sun roof, they were notorious for leaking so when I picked up the vehicle I chose a model without the sun roof.",
3871,C_e92705747c0544ca9b4986460889b601,0,Okay.  I was really hoping for a sun roof.   Could you do $3400?,
3872,C_e92705747c0544ca9b4986460889b601,1,"Well, that's a little less than I was hoping for. Could you come up to $3750?",
3873,C_e92705747c0544ca9b4986460889b601,0,I can come up to 3450,
3874,C_e92705747c0544ca9b4986460889b601,1,"Everything in this car runs great, and I'm willing to have it cleaned and detailed. I'll even throw in a little pine tree air fresher, and whatever cd is still in the cd player. All that, for only $3650?",
3875,C_e92705747c0544ca9b4986460889b601,0,Can we meet in the middle at $3500?,
3876,C_e92705747c0544ca9b4986460889b601,1,"Well, I could go as low as $3600, if you're willing to come pick the car up yourself?",
3877,C_e92705747c0544ca9b4986460889b601,0,Yes I can pick it up myself.,
3878,C_e92705747c0544ca9b4986460889b601,1,"Okay, well, if you'll come pick it up, I'll do $3550.",
3879,C_e92705747c0544ca9b4986460889b601,0,Pefect.,
3880,C_e92705747c0544ca9b4986460889b601,1,"Okay, great :)",
3902,C_bea4e286410542688aa03718bbf88e8b,1,Hello. I am asking $250 for radar.,
3903,C_bea4e286410542688aa03718bbf88e8b,0,what are some of the features on it,
3904,C_bea4e286410542688aa03718bbf88e8b,1,It detects up to 5 miles away. It is also blutooth enabled so that you can make all changes through your car controls,
3905,C_bea4e286410542688aa03718bbf88e8b,0,can you lower the price on it,
3906,C_bea4e286410542688aa03718bbf88e8b,1,I could do $240 and transfer the warranty to you. It still has a year on the warranty.,
3907,C_bea4e286410542688aa03718bbf88e8b,0,the most i could give would be $150 that alll the spare funds i have,
3908,C_bea4e286410542688aa03718bbf88e8b,1,Unfortunately I could not go any lower then $200. This is only a year old and in great condition.,
3909,C_bea4e286410542688aa03718bbf88e8b,0,what about 180,
3910,C_bea4e286410542688aa03718bbf88e8b,1,I would do 180 if I take out the extra accessories I was throwing in.,
3911,C_bea4e286410542688aa03718bbf88e8b,0,in that case i would offer $150,
3912,C_bea4e286410542688aa03718bbf88e8b,1,So with all accessories included I suggest we go 200 as that is 50/50 on the original offers,
3913,C_bea4e286410542688aa03718bbf88e8b,0,deal,
3914,C_bea4e286410542688aa03718bbf88e8b,1,deal and thank you for your business,
3915,C_bea4e286410542688aa03718bbf88e8b,0,ok thanks,
3916,C_a5e5b84ece05470497648834b1011d41,0,I am very interested in your chair.,
3917,C_a5e5b84ece05470497648834b1011d41,1,Hello? Did you leave?,
3918,C_a5e5b84ece05470497648834b1011d41,0,No I am here,
3919,C_a5e5b84ece05470497648834b1011d41,1,"Oh I am sorry, it said you left. Do you have any questions about my black stool?",
3920,C_a5e5b84ece05470497648834b1011d41,0,Do you know how high it is?,
3921,C_a5e5b84ece05470497648834b1011d41,0,I am very interested in your chair.,
3922,C_a5e5b84ece05470497648834b1011d41,0,No I am here,
3923,C_a5e5b84ece05470497648834b1011d41,1,I believe it is around 3.5 feet tall,
3924,C_a5e5b84ece05470497648834b1011d41,0,Perfect. The legs are they chrome?,
3925,C_a5e5b84ece05470497648834b1011d41,0,Do you know how high it is?,
3926,C_a5e5b84ece05470497648834b1011d41,1,"No the stool is all black, very sleek",
3927,C_a5e5b84ece05470497648834b1011d41,1,"It's about 3.5 feet tall, I think.",
3928,C_a5e5b84ece05470497648834b1011d41,0,Perfect. The legs are they chrome?,
3929,C_a5e5b84ece05470497648834b1011d41,0,Nice. Even better. Could you accept $6?,
3930,C_a5e5b84ece05470497648834b1011d41,1,Yes I could do $6. Enjoy your chair!,
3979,C_a85d50e268084b3eacb598fbb51afbb0,0,"Hi, interested in the motor.",
3980,C_a85d50e268084b3eacb598fbb51afbb0,1,Thanks. I'm listing it for $138,
3981,C_a85d50e268084b3eacb598fbb51afbb0,0,"Ya I saw that, any wiggle room on that price?",
3982,C_a85d50e268084b3eacb598fbb51afbb0,1,"As you know, it will be delivered speedily but I'm willing to take $130",
3983,C_a85d50e268084b3eacb598fbb51afbb0,0,I was hoping to pay more like $85.,
3984,C_a85d50e268084b3eacb598fbb51afbb0,1,Oh no! You might want to come up to $125,
3985,C_a85d50e268084b3eacb598fbb51afbb0,0,"Hmm, pretty high for me still.. any thing I could do to lower that price, say pick it up?",
3986,C_a85d50e268084b3eacb598fbb51afbb0,1,I can take off $10 if you pick it up,
3987,C_a85d50e268084b3eacb598fbb51afbb0,0,ok,
3988,C_a85d50e268084b3eacb598fbb51afbb0,1,Deal!,
3989,C_a85d50e268084b3eacb598fbb51afbb0,0,so 115?,
3990,C_a85d50e268084b3eacb598fbb51afbb0,1,Yes. 115. Thanks for your patronage!,
4042,C_6643464adf02427b80cf0e4d99b59e52,1,Are you interested in this vintage side table?,
4043,C_6643464adf02427b80cf0e4d99b59e52,0,Yes indeed,
4044,C_6643464adf02427b80cf0e4d99b59e52,1,"Do you have any questions? I can tell you that it has not been restored and the asking price is $135, but I am willing to negotiate.",
4045,C_6643464adf02427b80cf0e4d99b59e52,0,"Before we talk price, why wouldn't I want this, Whats wrong with it?",
4046,C_6643464adf02427b80cf0e4d99b59e52,1,I can't think of any reason why you wouldn't want this table. It has the expected wear and tear of it being perfectly vintage but other than that it's a beautiful table with smooth working drawers and a very sturdy base.,
4047,C_6643464adf02427b80cf0e4d99b59e52,0,Why haven't you bothered restoring it?,
4048,C_6643464adf02427b80cf0e4d99b59e52,1,"To keep it as vintage as possible, and for the buyer to restore it as they want, should they see fit.",
4049,C_6643464adf02427b80cf0e4d99b59e52,0,"Well I really can't justify paying $135 for an old side table, I have a budget of $55, so I can do that if you deliver it.",
4050,C_6643464adf02427b80cf0e4d99b59e52,1,"That's quite the drop in price, especially for delivery. I think with delivery added I'll take $100 for it.",
4051,C_6643464adf02427b80cf0e4d99b59e52,0,"I can do $80 and pick it up, meet you sort of in the middle there.",
4052,C_6643464adf02427b80cf0e4d99b59e52,1,"Well, I think we have a deal then. $100 it is, sir.",
4053,C_6643464adf02427b80cf0e4d99b59e52,0,"No, $80.",
4054,C_6643464adf02427b80cf0e4d99b59e52,1,That's right. $80. I'm sorry about that.,
4055,C_6643464adf02427b80cf0e4d99b59e52,0,"Ok thanks, We'll do $80.",
4056,C_b85915ae4bff4a6abd04b923c4f6520e,0,Hi! I am very interested in buying this Headphone set!,
4057,C_b85915ae4bff4a6abd04b923c4f6520e,1,Great.  Are there any questions I can answer for you?,
4058,C_b85915ae4bff4a6abd04b923c4f6520e,0,What is great about this product compared to the other ones on the market?,
4059,C_b85915ae4bff4a6abd04b923c4f6520e,1,"This product is new, fits both iPhone and/or Samsung.  It is very attractive and it has it's own carrying hard case for storage.",
4060,C_b85915ae4bff4a6abd04b923c4f6520e,0,Ok awesome. I would like to purchase the item and I am willing to pick it up. What is the best deal that you can offer me?,
4061,C_b85915ae4bff4a6abd04b923c4f6520e,1,I am asking $15 for the headphone set.,
4062,C_b85915ae4bff4a6abd04b923c4f6520e,0,I understand that but I am willing to do all the labor so you do not have to pay for gas or shipping. Would you be willing to go down to 9 dollars?,
4063,C_b85915ae4bff4a6abd04b923c4f6520e,1,Nine is a little low.  I would go $12.,
4064,C_b85915ae4bff4a6abd04b923c4f6520e,0,$11 and you have a deal!,
4065,C_b85915ae4bff4a6abd04b923c4f6520e,1,Okay -- great!  $11 it is.  Thank you.,
4076,C_47da7bcc44fd4766bc688d9a1bf87336,0,Hello,
4077,C_47da7bcc44fd4766bc688d9a1bf87336,1,"Hey, so I have a great car for sale here. Honda's have always treated me well.",
4078,C_47da7bcc44fd4766bc688d9a1bf87336,0,"Looks interesting, how many miles are on it?",
4079,C_47da7bcc44fd4766bc688d9a1bf87336,1,"Only 95,000. It runs great, very fuel efficient",
4080,C_47da7bcc44fd4766bc688d9a1bf87336,0,"What's the story behind the salvaged title? That seems like a pretty serious red flag. You're asking $4,700 for a pretty old car with a lot of miles on it.",
4081,C_47da7bcc44fd4766bc688d9a1bf87336,1,It was just a little bump I got fixed up after the accident. I claimed it as a salvaged car for insurance purposes.,
4082,C_47da7bcc44fd4766bc688d9a1bf87336,0,"I see. Well, considering the age and condition. Multiple owners, the salvaged title and all that... I could give you $3,000 for it.",
4083,C_47da7bcc44fd4766bc688d9a1bf87336,1,"I don't know about that. It's a strong car, very dependable it's Japanese. The part's total to $4000 alone.",
4084,C_47da7bcc44fd4766bc688d9a1bf87336,0,"Understood.  But based on the age and condition. I guess I could do $3,750 as my very best and final offer.",
4085,C_47da7bcc44fd4766bc688d9a1bf87336,1,"Look, I'll give you a week return policy and we'll make it $3,900. The extra $150 is your peace of mind and my garunentee you'll love the car.",
4086,C_47da7bcc44fd4766bc688d9a1bf87336,0,You've got yourself a deal!,
4087,C_47da7bcc44fd4766bc688d9a1bf87336,1,Thanks a lot.,
4130,C_2040655924ff4c24b86d9bd7c59d9ebe,1,Hi!,
4131,C_2040655924ff4c24b86d9bd7c59d9ebe,0,Hello.,
4132,C_2040655924ff4c24b86d9bd7c59d9ebe,1,I am selling this car in very good condition. Are you interested in buying it?,
4133,C_2040655924ff4c24b86d9bd7c59d9ebe,0,How many miles are on it?,
4134,C_2040655924ff4c24b86d9bd7c59d9ebe,1,"There are 115 thousand miles, but the car runs like new!",
4135,C_2040655924ff4c24b86d9bd7c59d9ebe,0,So no mechanical problems?,
4136,C_2040655924ff4c24b86d9bd7c59d9ebe,1,Nothing what so ever!,
4137,C_2040655924ff4c24b86d9bd7c59d9ebe,0,"Okay, I would like to offer $3400, cash today.",
4138,C_2040655924ff4c24b86d9bd7c59d9ebe,1,$3550 and you have a deal my friend!,
4139,C_2040655924ff4c24b86d9bd7c59d9ebe,0,"$3,500.00",
4140,C_2040655924ff4c24b86d9bd7c59d9ebe,1,Ok that is just fine!,
4480,C_e7cd22bd268c4689adc3d8ee7fd50ab8,1,Hi,
4481,C_e7cd22bd268c4689adc3d8ee7fd50ab8,0,hello men i like this,
4482,C_e7cd22bd268c4689adc3d8ee7fd50ab8,1,so you are interested in the nest products?,
4483,C_e7cd22bd268c4689adc3d8ee7fd50ab8,0,"yes, i can give you 165.00",
4484,C_e7cd22bd268c4689adc3d8ee7fd50ab8,1,"well that is reasonable , but let me ask you are into a better deal for multiple units? I ask  because I have four",
4485,C_e7cd22bd268c4689adc3d8ee7fd50ab8,0,okay what about 175.00,
4486,C_e7cd22bd268c4689adc3d8ee7fd50ab8,1,just for th eone?,
4487,C_e7cd22bd268c4689adc3d8ee7fd50ab8,0,just the one,
4488,C_e7cd22bd268c4689adc3d8ee7fd50ab8,1,can you come and pick it up today?,
4489,C_e7cd22bd268c4689adc3d8ee7fd50ab8,0,okay i will fly to you to day and pick it up,
4490,C_e7cd22bd268c4689adc3d8ee7fd50ab8,1,alright sounds like a deal,
4491,C_fd016d47a55845dcb134a8fc1f4a10ab,0,Is the basket included with this bike?,
4492,C_fd016d47a55845dcb134a8fc1f4a10ab,1,Yes it is included with the bike.,
4493,C_fd016d47a55845dcb134a8fc1f4a10ab,0,And is it red just like in the picture?,
4494,C_fd016d47a55845dcb134a8fc1f4a10ab,1,"Yes it is exactly like the photo, practically brand new too!",
4495,C_fd016d47a55845dcb134a8fc1f4a10ab,0,I'll pay $700 cash!,
4496,C_fd016d47a55845dcb134a8fc1f4a10ab,1,"I am wanting to do a quick deal, but that is far too low. I woudl need you to come much closer, like I said in great condition practically brand new.",
4497,C_fd016d47a55845dcb134a8fc1f4a10ab,0,I can't go much higher at the moment. How low will you go?,
4498,C_fd016d47a55845dcb134a8fc1f4a10ab,1,"I would say 900, I am taking a loss on it even at 1200.",
4499,C_fd016d47a55845dcb134a8fc1f4a10ab,0,I'll give you 950,
4500,C_fd016d47a55845dcb134a8fc1f4a10ab,1,okay,
4548,C_fa39d36162c34f6e9ec70a9a3d345885,0,"Hello, I am interested in your apartment for rent.",
4549,C_fa39d36162c34f6e9ec70a9a3d345885,1,what price range,
4550,C_fa39d36162c34f6e9ec70a9a3d345885,0,You currently have it listed for $2253 a month. I am looking for less rent in exchange for a longer lease. I am prepared to sign up to a 3 year lease for $1400/month. I have excellent credit and rental history.,
4551,C_fa39d36162c34f6e9ec70a9a3d345885,1,ok that's sounds like a deal how many bedrooms,
4552,C_fa39d36162c34f6e9ec70a9a3d345885,0,The rental I would like to buy\rent is a two bedroom. Are you the seller of this unit? Or are you looking for a unit that I have described?,
4553,C_fa39d36162c34f6e9ec70a9a3d345885,1,im the seller  i have the place at 6000 sun hill circle,
4554,C_fa39d36162c34f6e9ec70a9a3d345885,0,"Excellent! That is the one I would like. I am even willing to forgo the free months rent, with a three year lease, as long as I can get it for $1400/month.",
4555,C_fa39d36162c34f6e9ec70a9a3d345885,1,i cant do the 1400 a month i can get you in for the 2300,
4556,C_fa39d36162c34f6e9ec70a9a3d345885,0,"For a 3 year lease? Excellent credit and rental history? and only a discount of $53? You can do better than that. What if I went up slightly, to $1500? I would not have to have the free months rent. It would be guaranteed $1500 a month for three years.",
4557,C_fa39d36162c34f6e9ec70a9a3d345885,1,i can do it for 1800 is the lowest,
4558,C_fa39d36162c34f6e9ec70a9a3d345885,0,I think that is fair. We have a deal!,
4559,C_fa39d36162c34f6e9ec70a9a3d345885,1,meet me in the afternoon tomorrow thanks,
4711,C_5d76e662c80247f988e1ee4e13915ff8,1,Hi.,
4712,C_5d76e662c80247f988e1ee4e13915ff8,0,Hi I'm very interested in this. I see it has high speed internet is that included in the price?,
4713,C_5d76e662c80247f988e1ee4e13915ff8,1,"Yes, it is included.  among other perks like our 24 hour gym.",
4714,C_5d76e662c80247f988e1ee4e13915ff8,0,Can I bring my dog with me?,
4715,C_5d76e662c80247f988e1ee4e13915ff8,1,Pets are welcome!,
4716,C_5d76e662c80247f988e1ee4e13915ff8,0,Awesome! Could the price be lowered a bit?,
4717,C_5d76e662c80247f988e1ee4e13915ff8,1,yes a little,
4718,C_5d76e662c80247f988e1ee4e13915ff8,0,Like 1700?,
4719,C_5d76e662c80247f988e1ee4e13915ff8,1,I think if you could do 1750.. we could make a deal.,
4720,C_5d76e662c80247f988e1ee4e13915ff8,0,I'll take it.,
4896,C_858441e17e0948c6a2db3e1234ccc31e,0,nice lookin bike,
4897,C_858441e17e0948c6a2db3e1234ccc31e,1,thanks its really sturdy and only rode it once,
4898,C_858441e17e0948c6a2db3e1234ccc31e,0,oh how much you asking,
4899,C_858441e17e0948c6a2db3e1234ccc31e,1,650,
4900,C_858441e17e0948c6a2db3e1234ccc31e,0,how about 400,
4901,C_858441e17e0948c6a2db3e1234ccc31e,1,no i really cant I just got the bike like a day ago now its practically NEW only rode once Im already losing a 100 bucks by selling this at 650,
4902,C_858441e17e0948c6a2db3e1234ccc31e,0,i can offer you $550 does that sound better,
4903,C_858441e17e0948c6a2db3e1234ccc31e,1,The best I can do is 640,
4904,C_858441e17e0948c6a2db3e1234ccc31e,0,let me see if the old lady will lone me a few bucks,
4905,C_858441e17e0948c6a2db3e1234ccc31e,1,ok but this is my final offer,
4906,C_858441e17e0948c6a2db3e1234ccc31e,0,$640 it is can you bring it to starbucks at 5pm,
4907,C_858441e17e0948c6a2db3e1234ccc31e,1,sure can thanks,
4908,C_858441e17e0948c6a2db3e1234ccc31e,0,thanks,
5001,C_d790a6621c934b2a919c3e3e313c901a,1,Hello.,
5002,C_d790a6621c934b2a919c3e3e313c901a,0,"Hello, I am interested in the bike.",
5003,C_d790a6621c934b2a919c3e3e313c901a,1,Okay. Are you willing to pay the listed price?,
5004,C_d790a6621c934b2a919c3e3e313c901a,0,"No, that is a bit out of my price range for a used bike.  Are you willing to go lower?",
5005,C_d790a6621c934b2a919c3e3e313c901a,1,I could part with these components for $1900 with a free delivery to you.,
5006,C_d790a6621c934b2a919c3e3e313c901a,0,I'm worried about the tires condition after the 1000 miles.  How about $1800?  Or new tires and $1850?,
5007,C_d790a6621c934b2a919c3e3e313c901a,1,I could throw in new tires and a free delivery for $1875. Does that sound fair?,
5008,C_d790a6621c934b2a919c3e3e313c901a,0,Sounds fair!,
5009,C_d790a6621c934b2a919c3e3e313c901a,1,Deal!,
5010,C_d790a6621c934b2a919c3e3e313c901a,0,Deal!,
5011,C_d9ae76ca29d04089b9a848822d50b09b,0,Hi. How old are your chairs?,
5012,C_d9ae76ca29d04089b9a848822d50b09b,1,They are just a few years old. They are in great condition.,
5013,C_d9ae76ca29d04089b9a848822d50b09b,0,Ok. Would you be willing to take $50 for all of them?,
5014,C_d9ae76ca29d04089b9a848822d50b09b,1,I can take $50 each if you take more than 4. They are quality Wood chairs.,
5015,C_d9ae76ca29d04089b9a848822d50b09b,0,Ok. What about taking 8 of them for $60 and you deliver them tomorrow?,
5016,C_d9ae76ca29d04089b9a848822d50b09b,1,"Are you offering me $60 for 8 chairs? Sorry, I cannot accept such a low offer.",
5017,C_d9ae76ca29d04089b9a848822d50b09b,0,How much are you wanting per chair?,
5018,C_d9ae76ca29d04089b9a848822d50b09b,1,I can go as low as $50 each if you take 4 or more.,
5019,C_d9ae76ca29d04089b9a848822d50b09b,0,"ok. I'll say $50 and I'll get 4. I'll enter the offer as $50, but will bring $200 cash to you tomorrow when I pick them up.",
5020,C_d9ae76ca29d04089b9a848822d50b09b,1,Sounds good. thanks!,
5021,C_2d377d29fc514954b131abeb958c09c3,0,I love the look of your chair! I have a couple of questions: What time period is the frame from? When was it reupholstered? Why are you getting rid of it?,
5022,C_2d377d29fc514954b131abeb958c09c3,1,"It's not too old maybe about 50 years or so, but it is hand made in the old european tradition. everything on it is original, sturdy well made no creaking. i'",
5023,C_2d377d29fc514954b131abeb958c09c3,0,What is the material on the back and cushion made of?,
5024,C_2d377d29fc514954b131abeb958c09c3,1,"chat misbehaved. sorry about that. i'm selling it because i don't need it anymore. and need some quick cash. as for the materials for the back and cushion, i don't really know, i think it might be double weaved cotton? Not sure.",
5025,C_2d377d29fc514954b131abeb958c09c3,0,"In looking at comps, and this being not as old as it appears, would you be willing to negotiate on the price? I am thinking $175. I will pick up and load myself",
5026,C_2d377d29fc514954b131abeb958c09c3,1,Sure but I can't go that low. The lowest I can go is about 300. I can deliver it for you,
5027,C_2d377d29fc514954b131abeb958c09c3,0,How about 250 if I come pick up?,
5028,C_2d377d29fc514954b131abeb958c09c3,1,tell you what. 275 and you got a deal,
5029,C_2d377d29fc514954b131abeb958c09c3,0,Let's split the difference and go $260.,
5030,C_2d377d29fc514954b131abeb958c09c3,1,you come and pick it up? fine that's a deal,
5031,C_2d377d29fc514954b131abeb958c09c3,0,You betcha. Thanks!,
5108,C_52268c907f2f4e46acaeb6b3cf6b780a,0,"Hi, I'm interested in the headboard and footboard.  It's hard to tell by the picture but what color is the metal?  Gun metal?",
5109,C_52268c907f2f4e46acaeb6b3cf6b780a,1,It's similar to Antique brass!,
5110,C_52268c907f2f4e46acaeb6b3cf6b780a,0,Are there any dings or bends in either piece?,
5111,C_52268c907f2f4e46acaeb6b3cf6b780a,1,No dings or scratches! It's in excellent condition.,
5112,C_52268c907f2f4e46acaeb6b3cf6b780a,0,Cool.  Does a frame come with it?,
5113,C_52268c907f2f4e46acaeb6b3cf6b780a,1,The frame does not come with it! I'm sorry.,
5114,C_52268c907f2f4e46acaeb6b3cf6b780a,0,No problem.  What are you asking for both pieces?,
5115,C_52268c907f2f4e46acaeb6b3cf6b780a,1,i am asking $100,
5116,C_52268c907f2f4e46acaeb6b3cf6b780a,0,Would you be willing to break up the set?  My budget is tight and I can't afford 100 right now.,
5117,C_52268c907f2f4e46acaeb6b3cf6b780a,1,if you are willing to pick up tonight I can bring the price down to $85 and throw in a sheet and comforter set for you!,
5118,C_52268c907f2f4e46acaeb6b3cf6b780a,0,"Wow!  That sounds awesome.  I'll be able to pick it up tomorrow, is that ok?",
5119,C_52268c907f2f4e46acaeb6b3cf6b780a,1,Tomorrow works out great!,
5120,C_52268c907f2f4e46acaeb6b3cf6b780a,0,Great!  We've got a deal!!,
5121,C_0f7c8ec53ee8428487d870eeb2f394f4,1,"Hey, I've got this awesome designer brand chair",
5122,C_0f7c8ec53ee8428487d870eeb2f394f4,0,"Hi, nice chair what does the size c mean>",
5123,C_0f7c8ec53ee8428487d870eeb2f394f4,1,It means that it's a little larger than most chairs,
5124,C_0f7c8ec53ee8428487d870eeb2f394f4,0,Oh ok.  what type of fabric is it?,
5125,C_0f7c8ec53ee8428487d870eeb2f394f4,1,It's mesh.,
5126,C_0f7c8ec53ee8428487d870eeb2f394f4,0,ok.  I noticed that you are asking $350 for it.  Is that a firm price or can you bring the price down a bit?,
5127,C_0f7c8ec53ee8428487d870eeb2f394f4,1,I could bring it down a bit.,
5128,C_0f7c8ec53ee8428487d870eeb2f394f4,0,I was kinda hoping on spending $200 on a chair for my room.,
