,Index,User,Text,Face acts
5451,C_d99f740b83c64a3e9774d8b676c0ae66,1,I suppose that would work if you pick it up soon with cash.,
5477,C_657cab1701bc4169adb70bf50b79def4,1,how we doing today,
5478,C_657cab1701bc4169adb70bf50b79def4,0,What floor in the apartment on?,
5479,C_657cab1701bc4169adb70bf50b79def4,1,"its th third, with really nice view of the park",
5480,C_657cab1701bc4169adb70bf50b79def4,0,Are utilities included?,
5481,C_657cab1701bc4169adb70bf50b79def4,1,no sorry but we can negotiate,
5482,C_657cab1701bc4169adb70bf50b79def4,0,I would like free cable TV.  Is that possible?,
5483,C_657cab1701bc4169adb70bf50b79def4,1,"yes I could throw in basic cable , is that fair enough",
5484,C_657cab1701bc4169adb70bf50b79def4,0,Basic cable is fair enough,
5485,C_657cab1701bc4169adb70bf50b79def4,1,ok so 2295 i good for you then ince your getting cable,
5486,C_657cab1701bc4169adb70bf50b79def4,0,Is there a swimming pool at the building?,
5487,C_657cab1701bc4169adb70bf50b79def4,1,we put it in demand and we are waiting for the approval,
5488,C_657cab1701bc4169adb70bf50b79def4,0,Is there an exercise room in the building?,
5489,C_657cab1701bc4169adb70bf50b79def4,1,"no but there is one a few blocks from the building, like 2 minutes",
5490,C_657cab1701bc4169adb70bf50b79def4,0,Do I have to make a deposit plus first month rent?,
5491,C_657cab1701bc4169adb70bf50b79def4,1,"yes indeed, anything else",
5492,C_657cab1701bc4169adb70bf50b79def4,0,I will pay 1900 but that is as high as I can go,
5493,C_f6413d0380234a05a5226f1f58d3f687,1,Hello!,
5494,C_f6413d0380234a05a5226f1f58d3f687,0,Morning.,
5495,C_f6413d0380234a05a5226f1f58d3f687,1,What would you like to offer for the shelves?,
5496,C_f6413d0380234a05a5226f1f58d3f687,0,I'd like to know what type of wood it is?,
5497,C_f6413d0380234a05a5226f1f58d3f687,1,rich mahogany,
5498,C_f6413d0380234a05a5226f1f58d3f687,0,How old is the unit?,
5499,C_f6413d0380234a05a5226f1f58d3f687,1,The unit is about 5 years old.,
5500,C_f6413d0380234a05a5226f1f58d3f687,0,Is it handmade or store bought?,
5501,C_f6413d0380234a05a5226f1f58d3f687,1,I bought it from Furniture Store INC.,
5502,C_f6413d0380234a05a5226f1f58d3f687,0,Are there visible imperfections?,
5503,C_f6413d0380234a05a5226f1f58d3f687,1,Nope! The unit is in great shape.,
5504,C_f6413d0380234a05a5226f1f58d3f687,0,Ok.  I'll offer $35 for it.,
5505,C_f6413d0380234a05a5226f1f58d3f687,1,"How about $37, and I'll deliver it to you directly?",
5506,C_d40d1c392c1249e8a07e6f90b8e4193a,1,how we doing today,
5507,C_d40d1c392c1249e8a07e6f90b8e4193a,0,"Hi, I am interested in your tahoe. can you tell me anything i need to know about this car",
5508,C_d40d1c392c1249e8a07e6f90b8e4193a,1,"it's my second tahoe, I like it but I don't need it anymore, it has all the luxuries inside and great for long distance,  no rips, new tires",
5509,C_d40d1c392c1249e8a07e6f90b8e4193a,0,how long have you personally owned this vehicle,
5510,C_d40d1c392c1249e8a07e6f90b8e4193a,1,10 years,
5511,C_d40d1c392c1249e8a07e6f90b8e4193a,0,"okay, great. I did not see in the ad, is this a manual or automatic?",
5512,C_d40d1c392c1249e8a07e6f90b8e4193a,1,"automatic , it's really great",
5513,C_d40d1c392c1249e8a07e6f90b8e4193a,0,"perfect. I am very interested in purchasing this vehicle, since this is a car you no longer need and since it is such high mileage are you willing to negotiate on the price. The listed price is just a little above my budget.",
5514,C_d40d1c392c1249e8a07e6f90b8e4193a,1,"ok we can work something out, what can you do",
5515,C_d40d1c392c1249e8a07e6f90b8e4193a,0,I'm concerned about any repairs and maintenance that I may have to do. I'm looking closer to the 2100.00 price range,
5516,C_d40d1c392c1249e8a07e6f90b8e4193a,1,"yeah it went for a full check up and it runs great, o you ok on that, but 2100 is way out of my range",
5517,C_d40d1c392c1249e8a07e6f90b8e4193a,0,"I'm not sure If I can do much more, while it looks great I would need to be able to take the car to a mechanic that I trust in order to go much higher than this. Without the most I could go is 2500",
5518,C_d40d1c392c1249e8a07e6f90b8e4193a,1,"ok it's you lucky day, but you have to come an pick it up, and cash only please, fair enough ?",
5519,C_d40d1c392c1249e8a07e6f90b8e4193a,0,"I can do cash, can we meet in the middle?",
5572,C_01e68ec46d114f53bdf6943d429cbb5e,1,Are you interested in  My galaxy,
5573,C_01e68ec46d114f53bdf6943d429cbb5e,0,"Yes, it looks like a great phone.  Can you tell me a little about its history?",
5574,C_01e68ec46d114f53bdf6943d429cbb5e,1,I've had it for 6 months. It comes unlocked. The network is at@t,
5575,C_01e68ec46d114f53bdf6943d429cbb5e,0,"So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example?",
5576,C_01e68ec46d114f53bdf6943d429cbb5e,1,Yes that is correct. I am selling it at 397 but am willing to negotiate price,
5577,C_01e68ec46d114f53bdf6943d429cbb5e,0,"OK, it appears that the face is scratch-free and crack-free, is that correct?  How is the back?",
5578,C_01e68ec46d114f53bdf6943d429cbb5e,1,Yes it is scratch free. It also comes with a screen protector I put on,
5579,C_01e68ec46d114f53bdf6943d429cbb5e,0,"Very nice.  I'm wondering if I might be able to pick it up directly from you, rather than having it shipped?",
5580,C_01e68ec46d114f53bdf6943d429cbb5e,1,Sounds good to me. What are you willing to pay,
5581,C_01e68ec46d114f53bdf6943d429cbb5e,0,This looks like a great phone.  Would you be willing to accept $320 for it?,
5582,C_01e68ec46d114f53bdf6943d429cbb5e,1,Yes deal,
5612,C_5306040252da44929f9e8a2c0c63b818,0,"Hello, I'm interested in the place for rent. Can you tell me what kind of neighborhood this is in? Is it safe?",
5613,C_5306040252da44929f9e8a2c0c63b818,1,Its close to shop and dining.,
5614,C_5306040252da44929f9e8a2c0c63b818,0,What are the appliances like? Are they outdated or modern?,
5615,C_5306040252da44929f9e8a2c0c63b818,1,There is a washer/dryer and a dishwasher all in good condition.,
5616,C_5306040252da44929f9e8a2c0c63b818,0,"So, I see that the listed price is $3500. Does this include anything like utilities?",
5617,C_5306040252da44929f9e8a2c0c63b818,1,I think we can work out a deal for those to be inclueded.,
5618,C_5306040252da44929f9e8a2c0c63b818,0,I'm prepared to pay $2100 with no utilities included. How does that sound?,
5619,C_5306040252da44929f9e8a2c0c63b818,1,"That is a bit low for me, I can go as low as $3000 with out the utilities.",
5620,C_5306040252da44929f9e8a2c0c63b818,0,"Hmm, still kind of high. How about $2900?",
5621,C_5306040252da44929f9e8a2c0c63b818,1,I'm sorry but that is out of the pricing I'm willing to go.,
5622,C_5306040252da44929f9e8a2c0c63b818,0,"Ok well, I'll come take a look at the place and if it's a good as you say, then I'll agree to the $3000 amount.",
5623,C_5306040252da44929f9e8a2c0c63b818,1,Sounds good.,
5657,C_9086baa3aeb546b2988347d92d070260,1,Good morning,
5658,C_9086baa3aeb546b2988347d92d070260,0,Good Morning,
5659,C_9086baa3aeb546b2988347d92d070260,1,How can I help you?,
5660,C_9086baa3aeb546b2988347d92d070260,0,I was interested in the Almost New Xiaomi Mi Pad. What can you tell me about it?,
5661,C_9086baa3aeb546b2988347d92d070260,1,"I bought it two months ago so I could watch Netflix movies in bed.  It is in excellent condition, has no dents, dings, or other issues.  I've even got it back in the original box at this point.  I was able to get a larger iPad for a great deal, so I no longer need this tablet.",
5662,C_9086baa3aeb546b2988347d92d070260,0,What are you asking for this item?,
5663,C_9086baa3aeb546b2988347d92d070260,1,I'm asking $200,
5664,C_9086baa3aeb546b2988347d92d070260,0,Would you be willing to take a lower price if I picked up the item myself?,
5665,C_9086baa3aeb546b2988347d92d070260,1,I am willing to negotiate and I'll have to have you pick up the item as I am unable to get to the post office in the near future.,
5666,C_9086baa3aeb546b2988347d92d070260,0,"That sounds good. I would be willing to offer $152, which includes me picking up the item myself. Would you accept my offer?",
5667,C_9086baa3aeb546b2988347d92d070260,1,How about $175 and I'll include a 32GB Flash card and a new pair of earbuds as well.,
5668,C_9086baa3aeb546b2988347d92d070260,0,Would you accept $165? Since I have to pick the item up and pay for the gas to get to where you are. I would love to have the product along with the 32GB Flash card and a new pair of earbuds.,
5669,C_9086baa3aeb546b2988347d92d070260,1,"OK, I'll accept $165.",
5670,C_9086baa3aeb546b2988347d92d070260,0,Thank you very much!,
5764,C_e0f48b71717749bfbae94fda8ace627b,0,Hi. I am interested in the apartment you have listed. Can you give me a little more information about it?,
5765,C_e0f48b71717749bfbae94fda8ace627b,1,Well its a great place well designed and well lit,
5766,C_e0f48b71717749bfbae94fda8ace627b,0,Are there any swimming pools? Any utilities included in the monthly price? How new is the unit?,
5767,C_e0f48b71717749bfbae94fda8ace627b,1,No pools but we have a fitness center and we are close to a lot of entertainment venues. We have a pet spa and a fire pit for get together and of course the maintenance of all these amenities is included in the price,
5768,C_e0f48b71717749bfbae94fda8ace627b,0,Is there any utilities included? How new is the unit? These were not answered in your above answer.,
5769,C_e0f48b71717749bfbae94fda8ace627b,1,No utilities and the unit is only in its 5 th year however all appliances are upgrades and so are the fixtures so I can promise a fairly low utility bill in relation to your utility usage,
5770,C_e0f48b71717749bfbae94fda8ace627b,0,"The monthly price is a bit steep, are you able to negotiate?",
5771,C_e0f48b71717749bfbae94fda8ace627b,1,You know what normally i would say no but im gonna go talk to my manager and see what he say give me a few,
5772,C_e0f48b71717749bfbae94fda8ace627b,0,"Okay, thank you so much.",
5773,C_e0f48b71717749bfbae94fda8ace627b,1,Oh my God this never happens my. Manager is willing to waive your application fee and take ten dollars off your monthly rent with the first month free meaning you'll only have to pay 936 per month I swear this never happens and I have no idea what's gotten into him.,
5774,C_e0f48b71717749bfbae94fda8ace627b,0,"While that is a great deal, is there anyway he would go to $800 a month with all the above terms. I am new to the area and things are a little tight right now. I would also be a long term renter.",
5775,C_e0f48b71717749bfbae94fda8ace627b,1,I am really sorry. That's.  The most I've ever seen him do to be honest he normally maxes out at 5 off. I think with his current mood  i could get him to 926 and throw in a key to the gym,
5776,C_e0f48b71717749bfbae94fda8ace627b,0,Do you think that you could talk him into $850?,
5777,C_e0f48b71717749bfbae94fda8ace627b,1,no and.  I dont want to bother him too much or else his mood may go bad,
5778,C_e0f48b71717749bfbae94fda8ace627b,0,"Awe, that is still pretty steep.",
5779,C_e0f48b71717749bfbae94fda8ace627b,1,Give me another few mins ill grill him a little more,
5780,C_e0f48b71717749bfbae94fda8ace627b,0,"Okay, thank you. I really hope you can get him down more. Like I said, I would be a long term renter and I pay on time every month.",
5781,C_e0f48b71717749bfbae94fda8ace627b,1,ok so I spoke to him and he got a little annoyed but that may have worked in your favor he said 900 and that's it final offer,
5782,C_e0f48b71717749bfbae94fda8ace627b,0,"Is all the above terms still apply to this offer? No application fee, and free first months rent and a key to the gym?",
5783,C_e0f48b71717749bfbae94fda8ace627b,1,Why of course and i promise as soon as you move in you will see the value of the place,
5784,C_e0f48b71717749bfbae94fda8ace627b,0,"Okay, you got yourself a deal.",
5795,C_d616e26157ed4cd8ae4a7a87fa52c326,1,Do you have any questions about the vehicle?,
5796,C_d616e26157ed4cd8ae4a7a87fa52c326,0,"Good morning, I am interested in your car but would like to know if you have all of the service records on it.",
5797,C_d616e26157ed4cd8ae4a7a87fa52c326,1,That can be provided with the car.,
5798,C_d616e26157ed4cd8ae4a7a87fa52c326,0,Mainly interested in seeing the oil change and tune up service records from 2007 to present.,
5799,C_d616e26157ed4cd8ae4a7a87fa52c326,1,"We would be able to provide that, would you like to make an offer?",
5800,C_d616e26157ed4cd8ae4a7a87fa52c326,0,oh yes but just one more question.  Have you ever driven it cross-country i.e. to another state?,
5801,C_d616e26157ed4cd8ae4a7a87fa52c326,1,"No, it was only used locally and for short trips to beach or mountains.",
5802,C_d616e26157ed4cd8ae4a7a87fa52c326,0,That's good!  I am looking to spend $13500,
5803,C_d616e26157ed4cd8ae4a7a87fa52c326,1,"That's very low for great condition of the car, which has been kept up to date with all maintenance. How about we meet in the middle. $15500?",
5804,C_d616e26157ed4cd8ae4a7a87fa52c326,0,"I would not mind paying that much for this car, unfortunately I have to keep a budget so I cannot go too much over can you let me have it for $14500?",
5805,C_d616e26157ed4cd8ae4a7a87fa52c326,1,Deal.,
5806,C_ccac97cb8815439fb865fc370e80b23c,0,Hi.  I am interested in the truck you have for sale.  Could you tell me about it' accident history?,
5807,C_ccac97cb8815439fb865fc370e80b23c,1,"My truck here, who me and my boys call the Yellow Jacket, has no accidents, you can even look it up on that fox car deal. It was well maintained and I keep up with the oil change.",
5808,C_ccac97cb8815439fb865fc370e80b23c,0,"WHen you say no check engine light, do you mean there IS no check indicator or it doesn't work?",
5809,C_ccac97cb8815439fb865fc370e80b23c,1,"the indicator is what I meant, Its a good truck she been with me thick and thin, haul big loads so if you need a work truck here you go or even just cause you like trucks this one is for you.",
5810,C_ccac97cb8815439fb865fc370e80b23c,0,"I am actually looking at it for my son. He has gotten a summer job working on a farm.  But that check engine light is an important thing i may have to have replaced.  Will you accept $3,100 for the truck?",
5811,C_ccac97cb8815439fb865fc370e80b23c,1,"I can do at  $3,400 and get this gal I know who does tax, title and license all for this price . the no check engine light comment means it is not on so that means no problems its a good truck lets get that going today?",
5812,C_ccac97cb8815439fb865fc370e80b23c,0,Oh. that makes more sense.  I cannot go above $3200.,
5813,C_ccac97cb8815439fb865fc370e80b23c,1,"For a 2001 Dodge ram with only 184k miles well maintained you getting a steal, lets do $3300 and I get you some seat covers too to protect the already clean seats since it going to be your boys truck",
5814,C_ccac97cb8815439fb865fc370e80b23c,0,No seat covers are needed.  $3220 and i can pick it up day and you will have a deal.,
5815,C_ccac97cb8815439fb865fc370e80b23c,1,Okay I take it,
5816,C_1147907ed9a44ad49485cab1ba776bf5,0,"Hello, I am interested in purchasing your product.",
5817,C_1147907ed9a44ad49485cab1ba776bf5,1,Oh good. Solid coffee table and has a great shelf underneath. Wheels can be removed as well.,
5818,C_1147907ed9a44ad49485cab1ba776bf5,0,Could it fit in the center of an average living room?,
5819,C_1147907ed9a44ad49485cab1ba776bf5,1,Absolutely. It's a med size that can go with any living area for just $45.,
5820,C_1147907ed9a44ad49485cab1ba776bf5,0,"Good, how long have you had it?",
5821,C_1147907ed9a44ad49485cab1ba776bf5,1,Not long just 6 months. Would you like to make a deal and pick this up for $45 today?,
5822,C_1147907ed9a44ad49485cab1ba776bf5,0,Could you go down to 25$,
5823,C_1147907ed9a44ad49485cab1ba776bf5,1,Considering it's age I wouldn't feel good about that but could go $40 and help load it up for you.,
5824,C_1147907ed9a44ad49485cab1ba776bf5,0,What about 35$?,
5825,C_1147907ed9a44ad49485cab1ba776bf5,1,I could do that if you load yourself.,
5920,C_63ef7a9074e44187900b6fb66037de94,1,I've got a gently used iPad 2 for sale. 32gb and I'll throw in a leather case for you,
5921,C_63ef7a9074e44187900b6fb66037de94,0,I'd like to offer you $122 for the ipad,
5922,C_63ef7a9074e44187900b6fb66037de94,1,I can't go that low. It's barely used. I'll do $175.,
5923,C_63ef7a9074e44187900b6fb66037de94,0,"when you say gently used, what exactly do you mean?",
5924,C_63ef7a9074e44187900b6fb66037de94,1,It's less than 8 months old. No noticeable wear on it. Used for about 5 hours a week.,
5925,C_63ef7a9074e44187900b6fb66037de94,0,I feel like $175 is way too high though.,
5926,C_63ef7a9074e44187900b6fb66037de94,1,A brand new iPad 2 would cost you $400,
5927,C_63ef7a9074e44187900b6fb66037de94,1,Are you looking to buy an iPad 2?,
5928,C_63ef7a9074e44187900b6fb66037de94,0,yes definitely,
5929,C_63ef7a9074e44187900b6fb66037de94,1,I've got one... barely used. I can sell it to you for $175. A brand new one would cost you $400.,
5930,C_63ef7a9074e44187900b6fb66037de94,0,yes but I can find a used one for 150 or less.. would you be willing to do 140,
5931,C_63ef7a9074e44187900b6fb66037de94,1,No. The lowest I can go is $170.,
5932,C_63ef7a9074e44187900b6fb66037de94,0,how about 160,
5933,C_63ef7a9074e44187900b6fb66037de94,1,Meet me at $165 and you've got a deal. A GREAT deal.,
5934,C_63ef7a9074e44187900b6fb66037de94,0,okay,
5995,C_567819db54474a99acb05cef818afddd,1,Hello there,
5996,C_567819db54474a99acb05cef818afddd,0,hello,
5997,C_567819db54474a99acb05cef818afddd,1,You looking at getting a lease?,
5998,C_567819db54474a99acb05cef818afddd,0,looking to buy,
5999,C_567819db54474a99acb05cef818afddd,1,"Oh, we're just renting out this home.",
6000,C_567819db54474a99acb05cef818afddd,0,I see. 3000 is a little high,
6001,C_567819db54474a99acb05cef818afddd,1,"It's san francisco after all. And the neighborhood is very good.  I can give you a month free, but I can't really lower the price.",
6002,C_567819db54474a99acb05cef818afddd,0,Is this a good neighborhood? I dont want to live around a bunch of crackheads.,
6003,C_567819db54474a99acb05cef818afddd,1,"Just a homosexual every now and then. ;-; The buses are close by, making transportation way smoother.",
6004,C_567819db54474a99acb05cef818afddd,0,how about 2900 and the free month of rent?,
6005,C_567819db54474a99acb05cef818afddd,1,I guess that'll work.,
6054,C_af4a0447ba3242f880493b6306b22a99,1,"Hey there, you're interested in one of these cell phone batteries?",
6055,C_af4a0447ba3242f880493b6306b22a99,0,"Hello, are these batteries used?",
6056,C_af4a0447ba3242f880493b6306b22a99,1,"Nope, I couldn't sell them if they were used, we're a third-party distributor of excess batteries.",
6057,C_af4a0447ba3242f880493b6306b22a99,0,Okay and how many batteries are you selling for $10?,
6058,C_af4a0447ba3242f880493b6306b22a99,1,"Oh, it's 1 for 10, but if you want multiple we can sell at a discount for bulk",
6059,C_af4a0447ba3242f880493b6306b22a99,0,"Thanks but I only need the one battery. And since this is an older model, would you accept $5 for it?",
6060,C_af4a0447ba3242f880493b6306b22a99,1,"No, we need 8 to at least break even",
6061,C_af4a0447ba3242f880493b6306b22a99,0,If I pay $8 can you throw in a phone case?,
6062,C_af4a0447ba3242f880493b6306b22a99,1,"Oh, yes I have a spare right here.",
6063,C_af4a0447ba3242f880493b6306b22a99,0,That sounds good. I'll take it for $8,
6113,C_099cd87933424fd195687cc59f11df04,1,Hi! are you interested in the bike?,
6114,C_099cd87933424fd195687cc59f11df04,0,yes. i am,
6115,C_099cd87933424fd195687cc59f11df04,1,do you have an initial offer?,
6116,C_099cd87933424fd195687cc59f11df04,0,well how com e it's so expensive? i've never seen a bike for over 1000,
6117,C_099cd87933424fd195687cc59f11df04,1,"Sure! At this point, it's really priced to a specialist who can appreciate the rarity of a model in this good of condition. The bike itself is a joy to ride and the fact that you won't have to do any repairs is a bonus.",
6118,C_099cd87933424fd195687cc59f11df04,0,alright. would you consider 800 bucks?,
6119,C_099cd87933424fd195687cc59f11df04,1,Hmm...I can do $900 if you can come pick it up?,
6120,C_099cd87933424fd195687cc59f11df04,0,I can most definitely come and pick it up,
6121,C_099cd87933424fd195687cc59f11df04,1,And $900 is acceptable?,
6122,C_099cd87933424fd195687cc59f11df04,0,yep. that's works for me.,
6123,C_3a9f4bf599b04365ae5acbc1314a87be,0,Hi I am interested in the rental.,
6124,C_3a9f4bf599b04365ae5acbc1314a87be,1,Hey there. The rental is still available. Any questions?,
6125,C_3a9f4bf599b04365ae5acbc1314a87be,0,Yes is it non smoking or not? also what is the pet policy?,
6126,C_3a9f4bf599b04365ae5acbc1314a87be,1,It is no smoking and pets are allowed with a deposit.,
6127,C_3a9f4bf599b04365ae5acbc1314a87be,0,what is the deposit amount?,
6128,C_3a9f4bf599b04365ae5acbc1314a87be,1,The pet deposit is $700.,
6129,C_3a9f4bf599b04365ae5acbc1314a87be,0,oh wow! even for a cat?That is a lot!,
6130,C_3a9f4bf599b04365ae5acbc1314a87be,1,"It's the cover any possible damages. If the place is kept in good condition (no pet stains, scratches, etc) then you get the deposit back.",
6131,C_3a9f4bf599b04365ae5acbc1314a87be,0,fair enough. do you think you could come down some in rent then?,
6132,C_3a9f4bf599b04365ae5acbc1314a87be,1,"I can only negotiate a little bit because that is a fair market price, do you have an offer?",
6133,C_3a9f4bf599b04365ae5acbc1314a87be,0,1100?,
6134,C_3a9f4bf599b04365ae5acbc1314a87be,1,Whoa that is way too low. It's avery at towncentre and you wont find that price in this neighborhood. This is a great community.,
6135,C_3a9f4bf599b04365ae5acbc1314a87be,0,"I understand that , I am a single parent trying to do the best I can. 1300?",
6136,C_3a9f4bf599b04365ae5acbc1314a87be,1,Okay I can help you a little bit because of your situation. How about 1900?,
6137,C_3a9f4bf599b04365ae5acbc1314a87be,0,it is listed for 1860.. 1900 is above listing!,
6159,C_221bd6579e4f4cc09ec5cfce2ac1640e,0,Hi,
6160,C_221bd6579e4f4cc09ec5cfce2ac1640e,1,How are you.  This is a steal for $3450.,
6161,C_221bd6579e4f4cc09ec5cfce2ac1640e,0,How old is it?,
6162,C_221bd6579e4f4cc09ec5cfce2ac1640e,1,2007,
6163,C_221bd6579e4f4cc09ec5cfce2ac1640e,0,so ten years.. how is it holding up condition wise?,
6164,C_221bd6579e4f4cc09ec5cfce2ac1640e,1,It's in excellent condition.  It was built for the Russian Olympic Team so it has a collectors value,
6165,C_221bd6579e4f4cc09ec5cfce2ac1640e,0,"I am on a bit of a budget, I know it is a great item but would you be willing to take 3105?",
6166,C_221bd6579e4f4cc09ec5cfce2ac1640e,1,"I can't go that low, but how about $3300.  I can include videos of the Russian team and a COA.",
6167,C_221bd6579e4f4cc09ec5cfce2ac1640e,0,"That is a little high, could you deliver?",
6168,C_221bd6579e4f4cc09ec5cfce2ac1640e,1,I will be happy to deliver to you.,
6169,C_221bd6579e4f4cc09ec5cfce2ac1640e,0,okay let's make a deal then..,
6253,C_73b60ca295014317bd5b2404515146e9,0,Hi is the 3-bedroom still available?,
6254,C_73b60ca295014317bd5b2404515146e9,1,"Yes. Let me tell you something. The location is close to San Francisco, a high rent area, so it should help you out. Price has been lowered to $2950, so it should be a good deal.",
6255,C_73b60ca295014317bd5b2404515146e9,0,Do you allow pets and does that include the deposit?,
6256,C_73b60ca295014317bd5b2404515146e9,1,Yes of course.,
6257,C_73b60ca295014317bd5b2404515146e9,0,"Okay the price seems pretty high for that area. Other apartments in that area are going for much lower. Can you go down to $1,500",
6258,C_73b60ca295014317bd5b2404515146e9,1,"No that is way to low. That's almost half off. And I live here and I'm doing a you a favor lowering it that much.We can do $2800, but that's as flexible as I can get unfortunately.",
6259,C_73b60ca295014317bd5b2404515146e9,0,"I actually double-checked and your asking price is much higher than comparable apartments in that area. I could maybe go up to $2,000",
6260,C_73b60ca295014317bd5b2404515146e9,1,$2500 then,
6261,C_73b60ca295014317bd5b2404515146e9,0,If you can do 2200 then we have a deal,
6262,C_73b60ca295014317bd5b2404515146e9,1,OK deal,
6263,C_56edad8934404a36acd35e206066478c,0,i am interested in the trunk,
6264,C_56edad8934404a36acd35e206066478c,1,"Hey there, you're interested in the trunk?",
6265,C_56edad8934404a36acd35e206066478c,0,yeah,
6266,C_56edad8934404a36acd35e206066478c,1,"What's your budget? It's pretty vintage/antique, and I've had it for a while",
6267,C_56edad8934404a36acd35e206066478c,0,i want to pay 150 dollars for it,
6268,C_56edad8934404a36acd35e206066478c,1,"I can't do that, 200 at least",
6269,C_56edad8934404a36acd35e206066478c,0,it is a rather nice piece. I can come closer to you how about 185?,
6270,C_56edad8934404a36acd35e206066478c,1,"This is priceless to my family. I'm going to offer 200, and I will not budge lower than that.",
6271,C_56edad8934404a36acd35e206066478c,0,"well that is just a nudge to high, can you get it close to my house?",
6272,C_56edad8934404a36acd35e206066478c,1,"Oh yeah, I'll drop it off, tomorrow?",
6273,C_56edad8934404a36acd35e206066478c,0,alright then i will pay 200.,
6299,C_ca843c523609489b8964bdbf9a4906c4,1,"Hello, yes, are you interested in renting this home?",
6300,C_ca843c523609489b8964bdbf9a4906c4,0,hi yes i am very instrested,
6301,C_ca843c523609489b8964bdbf9a4906c4,1,"Great, well I look forward to getting you in the house as soon as possible.",
6302,C_ca843c523609489b8964bdbf9a4906c4,0,yes I would like to purchase for 1750,
6303,C_ca843c523609489b8964bdbf9a4906c4,0,hello are you still there,
6304,C_ca843c523609489b8964bdbf9a4906c4,1,Yes,
6305,C_ca843c523609489b8964bdbf9a4906c4,0,can you sell me the home for 1750,
6306,C_ca843c523609489b8964bdbf9a4906c4,1,"No, I'm sorry, but the home is for rent, not for sale.",
6307,C_ca843c523609489b8964bdbf9a4906c4,0,ok well can you do 1750? 3500 is a bit high for a 3 bedroom,
6308,C_ca843c523609489b8964bdbf9a4906c4,1,"Friend, this is a high quality home in a very desirable neighborhood. Frankly, I'm not sure why I'm letting it go for $3500. It would be a steal at $4000 a month!",
6309,C_ca843c523609489b8964bdbf9a4906c4,0,"thats not a steal because i have to pay security deposit as well, i would basically be paying your mortgage and adding extra money in your pocket,thats a rip off!",
6310,C_ca843c523609489b8964bdbf9a4906c4,1,"Well, you know what they say, being rich enough to rent out a house in California means you get to be cruel, it's just a perk of being rich.  Now, I suppose I could come down to $3,000 a month, that's only $39,000 a year to live in this wonderful neighborhood.",
6311,C_ca843c523609489b8964bdbf9a4906c4,0,well what is the school district like? is it A rated?,
6312,C_ca843c523609489b8964bdbf9a4906c4,1,"Yes, the schools in this area are some of the best. I'll tell you what, because it's clear you're interested in the house because you want to spend time hanging around the local schools, I'll drop the price down to $2850 a month.",
6313,C_ca843c523609489b8964bdbf9a4906c4,0,I have children to think about and if i am going to pay that much for rent i want to make sure i dont have to send them to private school too because the public school in our area is bad. But if you can do 2000 we have a deal,
6314,C_ca843c523609489b8964bdbf9a4906c4,1,"Okay, you're cutting my throat, but I'll come down to $2,250 a month.",
6315,C_ca843c523609489b8964bdbf9a4906c4,0,"would that be included with electric, if so we have a deal",
6316,C_ca843c523609489b8964bdbf9a4906c4,1,"Okay, we have a deal.",
6349,C_6d0907afaa864f8db2683db3c0e730ff,0,hi your home is really beautiful,
6350,C_6d0907afaa864f8db2683db3c0e730ff,1,Are you interested in the cottage?,
6351,C_6d0907afaa864f8db2683db3c0e730ff,0,"yes i am, but the price is out of my current budget, are you willing to lower it to 2450",
6352,C_6d0907afaa864f8db2683db3c0e730ff,1,"I really can't go down that low $3,500 is a fair price can you make a serious offer?",
6353,C_6d0907afaa864f8db2683db3c0e730ff,0,"i was being serious, i mean it doesn't come with electric so i think my offer is pretty reasonable",
6354,C_6d0907afaa864f8db2683db3c0e730ff,1,Actually the guest cottage is the one that doesn't have any electricity if you look at the listing.,
6355,C_6d0907afaa864f8db2683db3c0e730ff,0,"ok 2800 can you work with that?, if i bring my own furniture",
6356,C_6d0907afaa864f8db2683db3c0e730ff,1,"That's still too low. How about $3,200",
6357,C_6d0907afaa864f8db2683db3c0e730ff,0,3000 then we have a deal,
6358,C_6d0907afaa864f8db2683db3c0e730ff,1,3100 and we have a deal,
6402,C_1deb23a3e588400ca1795f39a4278e00,0,I've been looking for a Digital Oscilloscope! How long have you had this one for? Why have you decided to sell it?,
6403,C_1deb23a3e588400ca1795f39a4278e00,1,"I've only had it for a couple months.  I figured it would get a lot of use, but it's pretty much sat on a shelf.  It's only been used a couple times.  I'm looking for 490 for it.  I think that's fair as I'm including a 17 inch LCD monitor and two 150MHz probes.  Is this your first Oscilloscope or have you been using one for a while?",
6404,C_1deb23a3e588400ca1795f39a4278e00,0,"It's my first. I've used them in the past, but I've never owned one. They're a bit out of my budget! However, I'm very interested in this one. Would you accept an offer?",
6405,C_1deb23a3e588400ca1795f39a4278e00,1,"I have a little bit of wiggle room, but not too much unfortunately.  When I got this one I went pretty high end.  It has a 100 Mega Samples a sec and can export data to PCs.  It even has internal storage.  What do you think is fair?",
6406,C_1deb23a3e588400ca1795f39a4278e00,0,I was hoping I could get it for $345. I can assure you it'll be put to good use!,
6407,C_1deb23a3e588400ca1795f39a4278e00,1,Hmmm I can't go that low unfortunately.  You said this is your first one.  How about we go 440 and I can spend a couple hours showing you how to use it and can even throw in some replacement parts I have.,
6408,C_1deb23a3e588400ca1795f39a4278e00,0,I understand. How about $400? That's about all I can afford at this time.,
